date,아파트증여세
2023-05-30,9.35314
2023-05-31,7.60489
2023-06-01,7.25524
2023-06-02,6.64335
2023-06-03,6.03146
2023-06-04,6.81818
2023-06-05,8.56643
2023-06-06,7.60489
2023-06-07,8.82867
2023-06-08,7.95454
2023-06-09,5.50699
2023-06-10,4.63286
2023-06-11,7.6923
2023-06-12,8.65384
2023-06-13,7.77972
2023-06-14,7.34265
2023-06-15,8.3916
2023-06-16,6.55594
2023-06-17,3.84615
2023-06-18,7.16783
2023-06-19,7.77972
2023-06-20,6.90559
2023-06-21,10.40209
2023-06-22,6.90559
2023-06-23,8.30419
2023-06-24,7.08041
2023-06-25,6.46853
2023-06-26,7.43006
2023-06-27,9.70279
2023-06-28,8.04195
2023-06-29,8.74125
2023-06-30,6.64335
2023-07-01,6.11888
2023-07-02,6.20629
2023-07-03,8.12937
2023-07-04,8.12937
2023-07-05,9.00349
2023-07-06,7.60489
2023-07-07,6.55594
2023-07-08,5.85664
2023-07-09,6.90559
2023-07-10,9.70279
2023-07-11,7.51748
2023-07-12,8.04195
2023-07-13,6.64335
2023-07-14,6.11888
2023-07-15,6.38111
2023-07-16,5.68181
2023-07-17,7.77972
2023-07-18,8.21678
2023-07-19,7.25524
2023-07-20,7.77972
2023-07-21,5.94405
2023-07-22,7.60489
2023-07-23,7.6923
2023-07-24,8.91608
2023-07-25,7.25524
2023-07-26,7.86713
2023-07-27,11.88811
2023-07-28,8.21678
2023-07-29,6.11888
2023-07-30,5.41958
2023-07-31,8.82867
2023-08-01,8.30419
2023-08-02,8.56643
2023-08-03,6.20629
2023-08-04,5.76923
2023-08-05,4.80769
2023-08-06,4.02097
2023-08-07,7.6923
2023-08-08,8.74125
2023-08-09,6.03146
2023-08-10,5.06993
2023-08-11,6.20629
2023-08-12,7.77972
2023-08-13,7.95454
2023-08-14,13.02447
2023-08-15,7.34265
2023-08-16,10.57692
2023-08-17,7.51748
2023-08-18,7.77972
2023-08-19,7.25524
2023-08-20,6.38111
2023-08-21,9.26573
2023-08-22,10.13986
2023-08-23,9.96503
2023-08-24,8.21678
2023-08-25,7.34265
2023-08-26,7.60489
2023-08-27,6.81818
2023-08-28,8.65384
2023-08-29,11.36363
2023-08-30,9.0909
2023-08-31,8.47902
2023-09-01,8.21678
2023-09-02,8.21678
2023-09-03,11.01398
2023-09-04,12.76223
2023-09-05,12.06293
2023-09-06,8.65384
2023-09-07,9.35314
2023-09-08,9.7902
2023-09-09,6.993
2023-09-10,7.77972
2023-09-11,13.46153
2023-09-12,9.00349
2023-09-13,9.87762
2023-09-14,8.91608
2023-09-15,10.22727
2023-09-16,6.90559
2023-09-17,8.47902
2023-09-18,10.92657
2023-09-19,8.56643
2023-09-20,7.16783
2023-09-21,9.70279
2023-09-22,6.73076
2023-09-23,6.90559
2023-09-24,7.51748
2023-09-25,10.48951
2023-09-26,7.43006
2023-09-27,6.81818
2023-09-28,8.3916
2023-09-29,9.0909
2023-09-30,6.81818
2023-10-01,8.65384
2023-10-02,8.47902
2023-10-03,8.12937
2023-10-04,11.97552
2023-10-05,12.5
2023-10-06,7.6923
2023-10-07,8.82867
2023-10-08,9.7902
2023-10-09,9.96503
2023-10-10,11.36363
2023-10-11,9.35314
2023-10-12,11.18881
2023-10-13,9.87762
2023-10-14,7.34265
2023-10-15,8.21678
2023-10-16,11.01398
2023-10-17,9.61538
2023-10-18,10.13986
2023-10-19,9.00349
2023-10-20,7.86713
2023-10-21,6.03146
2023-10-22,7.25524
2023-10-23,10.92657
2023-10-24,11.27622
2023-10-25,8.12937
2023-10-26,8.04195
2023-10-27,8.56643
2023-10-28,6.46853
2023-10-29,8.82867
2023-10-30,11.97552
2023-10-31,9.0909
2023-11-01,10.22727
2023-11-02,8.21678
2023-11-03,8.91608
2023-11-04,7.08041
2023-11-05,7.34265
2023-11-06,12.23776
2023-11-07,9.7902
2023-11-08,11.36363
2023-11-09,8.91608
2023-11-10,7.95454
2023-11-11,5.41958
2023-11-12,9.35314
2023-11-13,9.44055
2023-11-14,11.10139
2023-11-15,7.95454
2023-11-16,5.85664
2023-11-17,8.47902
2023-11-18,6.90559
2023-11-19,6.90559
2023-11-20,9.61538
2023-11-21,10.31468
2023-11-22,9.00349
2023-11-23,7.34265
2023-11-24,9.17832
2023-11-25,5.50699
2023-11-26,9.26573
2023-11-27,9.96503
2023-11-28,10.31468
2023-11-29,9.61538
2023-11-30,12.41258
2023-12-01,9.00349
2023-12-02,7.51748
2023-12-03,9.00349
2023-12-04,10.05244
2023-12-05,9.87762
2023-12-06,7.95454
2023-12-07,7.86713
2023-12-08,7.60489
2023-12-09,6.64335
2023-12-10,9.17832
2023-12-11,10.05244
2023-12-12,7.86713
2023-12-13,8.82867
2023-12-14,9.96503
2023-12-15,7.95454
2023-12-16,7.34265
2023-12-17,7.86713
2023-12-18,10.13986
2023-12-19,7.43006
2023-12-20,7.08041
2023-12-21,8.3916
2023-12-22,7.6923
2023-12-23,7.16783
2023-12-24,5.94405
2023-12-25,7.34265
2023-12-26,9.44055
2023-12-27,10.05244
2023-12-28,10.92657
2023-12-29,7.86713
2023-12-30,6.11888
2023-12-31,8.56643
2024-01-01,11.97552
2024-01-02,14.77272
2024-01-03,12.15034
2024-01-04,11.18881
2024-01-05,9.7902
2024-01-06,8.56643
2024-01-07,8.30419
2024-01-08,9.17832
2024-01-09,11.45104
2024-01-10,9.87762
2024-01-11,10.83916
2024-01-12,8.56643
2024-01-13,11.18881
2024-01-14,9.35314
2024-01-15,14.33566
2024-01-16,11.71328
2024-01-17,11.88811
2024-01-18,9.96503
2024-01-19,14.5979
2024-01-20,11.10139
2024-01-21,8.30419
2024-01-22,14.68531
2024-01-23,9.61538
2024-01-24,9.00349
2024-01-25,10.13986
2024-01-26,9.87762
2024-01-27,7.43006
2024-01-28,11.01398
2024-01-29,13.02447
2024-01-30,9.96503
2024-01-31,12.06293
2024-02-01,10.92657
2024-02-02,10.22727
2024-02-03,6.993
2024-02-04,11.62587
2024-02-05,11.45104
2024-02-06,9.96503
2024-02-07,9.35314
2024-02-08,9.52797
2024-02-09,7.6923
2024-02-10,12.15034
2024-02-11,11.88811
2024-02-12,13.28671
2024-02-13,15.73426
2024-02-14,10.13986
2024-02-15,12.76223
2024-02-16,11.97552
2024-02-17,7.6923
2024-02-18,8.91608
2024-02-19,14.86013
2024-02-20,11.97552
2024-02-21,13.98601
2024-02-22,11.01398
2024-02-23,10.22727
2024-02-24,6.55594
2024-02-25,9.00349
2024-02-26,10.48951
2024-02-27,9.17832
2024-02-28,9.61538
2024-02-29,7.86713
2024-03-01,6.993
2024-03-02,6.993
2024-03-03,8.04195
2024-03-04,10.05244
2024-03-05,7.77972
2024-03-06,9.87762
2024-03-07,10.57692
2024-03-08,6.55594
2024-03-09,6.2937
2024-03-10,10.40209
2024-03-11,9.00349
2024-03-12,11.18881
2024-03-13,8.3916
2024-03-14,8.91608
2024-03-15,7.6923
2024-03-16,6.38111
2024-03-17,6.64335
2024-03-18,9.52797
2024-03-19,10.66433
2024-03-20,9.26573
