date,평생교육원
2023-05-31,53.4965
2023-06-01,52.04795
2023-06-02,46.35364
2023-06-03,27.77222
2023-06-04,28.62137
2023-06-05,47.30269
2023-06-06,36.96303
2023-06-07,56.24375
2023-06-08,53.74625
2023-06-09,46.25374
2023-06-10,30.91908
2023-06-11,28.22177
2023-06-12,57.3926
2023-06-13,56.34365
2023-06-14,53.54645
2023-06-15,57.7922
2023-06-16,47.90209
2023-06-17,29.87012
2023-06-18,31.71828
2023-06-19,59.64035
2023-06-20,54.54545
2023-06-21,58.34165
2023-06-22,56.24375
2023-06-23,47.80219
2023-06-24,29.92007
2023-06-25,30.06993
2023-06-26,55.4945
2023-06-27,58.34165
2023-06-28,60.13986
2023-06-29,55.24475
2023-06-30,45.05494
2023-07-01,29.92007
2023-07-02,31.66833
2023-07-03,58.34165
2023-07-04,52.2977
2023-07-05,51.7982
2023-07-06,51.44855
2023-07-07,43.65634
2023-07-08,29.27072
2023-07-09,25.67432
2023-07-10,52.5974
2023-07-11,51.14885
2023-07-12,48.00199
2023-07-13,46.70329
2023-07-14,44.30569
2023-07-15,28.22177
2023-07-16,30.06993
2023-07-17,57.7922
2023-07-18,53.6963
2023-07-19,52.94705
2023-07-20,47.10289
2023-07-21,40.10989
2023-07-22,29.32067
2023-07-23,34.96503
2023-07-24,52.997
2023-07-25,50.6993
2023-07-26,44.70529
2023-07-27,48.60139
2023-07-28,43.45654
2023-07-29,28.42157
2023-07-30,26.27372
2023-07-31,47.80219
2023-08-01,46.40359
2023-08-02,42.70729
2023-08-03,45.30469
2023-08-04,39.91008
2023-08-05,26.27372
2023-08-06,29.52047
2023-08-07,60.58941
2023-08-08,54.44555
2023-08-09,58.0919
2023-08-10,49.15084
2023-08-11,41.85814
2023-08-12,32.21778
2023-08-13,32.81718
2023-08-14,53.04695
2023-08-15,34.81518
2023-08-16,55.2947
2023-08-17,55.44455
2023-08-18,52.8971
2023-08-19,30.56943
2023-08-20,29.42057
2023-08-21,58.44155
2023-08-22,56.34365
2023-08-23,59.4905
2023-08-24,59.1908
2023-08-25,53.64635
2023-08-26,33.16683
2023-08-27,31.61838
2023-08-28,58.5914
2023-08-29,57.74225
2023-08-30,61.28871
2023-08-31,57.84215
2023-09-01,54.4955
2023-09-02,31.31868
2023-09-03,32.51748
2023-09-04,64.83516
2023-09-05,65.78421
2023-09-06,53.94605
2023-09-07,52.997
2023-09-08,45.20479
2023-09-09,29.32067
2023-09-10,31.46853
2023-09-11,54.4955
2023-09-12,51.34865
2023-09-13,50.54945
2023-09-14,52.1978
2023-09-15,45.15484
2023-09-16,30.36963
2023-09-17,29.07092
2023-09-18,56.34365
2023-09-19,56.04395
2023-09-20,49.60039
2023-09-21,46.00399
2023-09-22,41.90809
2023-09-23,29.82017
2023-09-24,26.72327
2023-09-25,43.50649
2023-09-26,45.00499
2023-09-27,35.31468
2023-09-28,18.68131
2023-09-29,17.33266
2023-09-30,19.83016
2023-10-01,23.22677
2023-10-02,26.67332
2023-10-03,30.56943
2023-10-04,59.14085
2023-10-05,57.34265
2023-10-06,45.05494
2023-10-07,29.87012
2023-10-08,27.47252
2023-10-09,31.31868
2023-10-10,54.24575
2023-10-11,54.8951
2023-10-12,53.04695
2023-10-13,43.90609
2023-10-14,30.31968
2023-10-15,31.56843
2023-10-16,48.75124
2023-10-17,50.999
2023-10-18,52.14785
2023-10-19,51.54845
2023-10-20,42.30769
2023-10-21,29.67032
2023-10-22,27.62237
2023-10-23,51.2987
2023-10-24,57.6923
2023-10-25,50.84915
2023-10-26,51.1988
2023-10-27,47.90209
2023-10-28,29.92007
2023-10-29,31.11888
2023-10-30,58.4915
2023-10-31,59.44055
2023-11-01,54.34565
2023-11-02,47.80219
2023-11-03,45.00499
2023-11-04,34.41558
2023-11-05,32.96703
2023-11-06,58.44155
2023-11-07,58.24175
2023-11-08,54.64535
2023-11-09,47.80219
2023-11-10,43.30669
2023-11-11,30.96903
2023-11-12,30.46953
2023-11-13,55.0949
2023-11-14,62.93706
2023-11-15,55.8941
2023-11-16,55.3946
2023-11-17,51.8981
2023-11-18,32.01798
2023-11-19,33.76623
2023-11-20,57.5924
2023-11-21,58.8911
2023-11-22,55.0949
2023-11-23,59.44055
2023-11-24,46.70329
2023-11-25,30.66933
2023-11-26,36.31368
2023-11-27,59.3906
2023-11-28,59.0909
2023-11-29,53.1968
2023-11-30,55.54445
2023-12-01,53.64635
2023-12-02,36.16383
2023-12-03,38.16183
2023-12-04,66.43356
2023-12-05,64.73526
2023-12-06,63.68631
2023-12-07,62.53746
2023-12-08,56.0939
2023-12-09,38.16183
2023-12-10,38.96103
2023-12-11,71.97802
2023-12-12,66.78321
2023-12-13,79.22077
2023-12-14,81.06893
2023-12-15,76.27372
2023-12-16,55.7942
2023-12-17,57.04295
2023-12-18,79.52047
2023-12-19,71.47852
2023-12-20,70.37962
2023-12-21,63.73626
2023-12-22,54.94505
2023-12-23,35.71428
2023-12-24,31.76823
2023-12-25,33.81618
2023-12-26,70.12987
2023-12-27,68.38161
2023-12-28,65.48451
2023-12-29,55.2947
2023-12-30,38.16183
2023-12-31,36.86313
2024-01-01,43.95604
2024-01-02,88.31168
2024-01-03,85.71428
2024-01-04,76.17382
2024-01-05,66.43356
2024-01-06,42.90709
2024-01-07,44.50549
2024-01-08,70.97902
2024-01-09,78.82117
2024-01-10,71.57842
2024-01-11,66.08391
2024-01-12,58.64135
2024-01-13,43.70629
2024-01-14,42.65734
2024-01-15,70.22977
2024-01-16,68.38161
2024-01-17,73.92607
2024-01-18,68.98101
2024-01-19,58.04195
2024-01-20,38.61138
2024-01-21,40.75924
2024-01-22,69.33066
2024-01-23,69.78021
2024-01-24,72.37762
2024-01-25,68.48151
2024-01-26,70.07992
2024-01-27,44.35564
2024-01-28,43.60639
2024-01-29,72.52747
2024-01-30,74.77522
2024-01-31,67.28271
2024-02-01,61.48851
2024-02-02,57.3926
2024-02-03,36.06393
2024-02-04,40.20979
2024-02-05,68.58141
2024-02-06,67.73226
2024-02-07,62.58741
2024-02-08,44.50549
2024-02-09,26.47352
2024-02-10,26.32367
2024-02-11,29.77022
2024-02-12,38.71128
2024-02-13,74.07592
2024-02-14,78.52147
2024-02-15,74.92507
2024-02-16,65.13486
2024-02-17,38.96103
2024-02-18,41.20879
2024-02-19,75.67432
2024-02-20,78.32167
2024-02-21,67.73226
2024-02-22,65.98401
2024-02-23,63.78621
2024-02-24,35.96403
2024-02-25,40.75924
2024-02-26,71.22877
2024-02-27,76.12387
2024-02-28,71.87812
2024-02-29,60.83916
2024-03-01,39.71028
2024-03-02,37.66233
2024-03-03,46.90309
2024-03-04,81.91808
2024-03-05,79.87012
2024-03-06,75.92407
2024-03-07,69.88011
2024-03-08,60.68931
2024-03-09,38.36163
2024-03-10,37.61238
2024-03-11,66.93306
2024-03-12,66.33366
2024-03-13,63.28671
2024-03-14,63.13686
2024-03-15,52.8971
2024-03-16,33.31668
2024-03-17,35.96403
2024-03-18,63.08691
2024-03-19,63.13686
2024-03-20,58.64135
