date,주택청약
2023-05-30,11.20666
2023-05-31,12.67399
2023-06-01,10.00531
2023-06-02,7.77551
2023-06-03,5.46591
2023-06-04,6.27271
2023-06-05,10.56387
2023-06-06,7.67798
2023-06-07,16.33566
2023-06-08,11.80512
2023-06-09,9.98315
2023-06-10,6.67612
2023-06-11,8.05479
2023-06-12,13.72462
2023-06-13,12.87348
2023-06-14,12.23512
2023-06-15,12.0977
2023-06-16,10.07624
2023-06-17,6.73818
2023-06-18,7.74891
2023-06-19,16.44649
2023-06-20,14.50483
2023-06-21,14.74421
2023-06-22,11.73419
2023-06-23,11.22439
2023-06-24,6.9022
2023-06-25,8.71531
2023-06-26,61.74749
2023-06-27,14.89493
2023-06-28,10.02305
2023-06-29,11.14903
2023-06-30,16.68587
2023-07-01,7.9218
2023-07-02,8.37396
2023-07-03,13.82658
2023-07-04,12.111
2023-07-05,12.69172
2023-07-06,10.94511
2023-07-07,8.8616
2023-07-08,5.79395
2023-07-09,7.51839
2023-07-10,14.96586
2023-07-11,14.95256
2023-07-12,10.88749
2023-07-13,9.61521
2023-07-14,8.16118
2023-07-15,5.89147
2023-07-16,7.3455
2023-07-17,11.6411
2023-07-18,12.87791
2023-07-19,10.1915
2023-07-20,9.28717
2023-07-21,8.15675
2023-07-22,4.98271
2023-07-23,6.57416
2023-07-24,11.48594
2023-07-25,13.60936
2023-07-26,10.12057
2023-07-27,8.92809
2023-07-28,9.07438
2023-07-29,5.5723
2023-07-30,6.51653
2023-07-31,12.58976
2023-08-01,13.91524
2023-08-02,9.32706
2023-08-03,8.3518
2023-08-04,7.78437
2023-08-05,5.15116
2023-08-06,6.39241
2023-08-07,9.6817
2023-08-08,10.09397
2023-08-09,9.80583
2023-08-10,10.02305
2023-08-11,10.2713
2023-08-12,6.77808
2023-08-13,7.06179
2023-08-14,10.88305
2023-08-15,8.56458
2023-08-16,13.85761
2023-08-17,13.70245
2023-08-18,12.35038
2023-08-19,6.4057
2023-08-20,7.72674
2023-08-21,12.76265
2023-08-22,12.66956
2023-08-23,12.09327
2023-08-24,10.04078
2023-08-25,9.59748
2023-08-26,6.89334
2023-08-27,8.17005
2023-08-28,13.94627
2023-08-29,16.93412
2023-08-30,12.29275
2023-08-31,10.54171
2023-09-01,10.28903
2023-09-02,6.70272
2023-09-03,8.70644
2023-09-04,14.12802
2023-09-05,14.13245
2023-09-06,11.00274
2023-09-07,9.38469
2023-09-08,8.98572
2023-09-09,6.25498
2023-09-10,7.58932
2023-09-11,12.85131
2023-09-12,11.1978
2023-09-13,10.39542
2023-09-14,9.44232
2023-09-15,8.54685
2023-09-16,5.47477
2023-09-17,6.79138
2023-09-18,11.42388
2023-09-19,10.65254
2023-09-20,9.60191
2023-09-21,9.18964
2023-09-22,7.77551
2023-09-23,4.91178
2023-09-24,5.89147
2023-09-25,11.16233
2023-09-26,10.90522
2023-09-27,6.982
2023-09-28,4.98714
2023-09-29,5.62549
2023-09-30,5.72302
2023-10-01,5.87818
2023-10-02,6.74705
2023-10-03,7.37654
2023-10-04,13.37441
2023-10-05,12.72275
2023-10-06,10.06738
2023-10-07,4.88961
2023-10-08,5.69199
2023-10-09,7.22138
2023-10-10,12.34595
2023-10-11,11.87161
2023-10-12,10.43088
2023-10-13,9.56201
2023-10-14,6.00673
2023-10-15,6.77808
2023-10-16,14.19895
2023-10-17,14.50483
2023-10-18,11.92038
2023-10-19,9.48665
2023-10-20,9.18521
2023-10-21,5.46147
2023-10-22,6.83571
2023-10-23,14.58019
2023-10-24,19.50527
2023-10-25,12.25285
2023-10-26,9.41572
2023-10-27,7.72674
2023-10-28,4.53497
2023-10-29,5.74519
2023-10-30,10.96285
2023-10-31,11.0781
2023-11-01,12.82471
2023-11-02,9.42902
2023-11-03,8.47592
2023-11-04,5.25312
2023-11-05,6.62736
2023-11-06,10.98501
2023-11-07,10.91408
2023-11-08,10.78553
2023-11-09,9.65511
2023-11-10,8.43159
2023-11-11,4.57487
2023-11-12,6.11756
2023-11-13,10.80769
2023-11-14,12.10213
2023-11-15,10.03191
2023-11-16,8.33407
2023-11-17,7.33221
2023-11-18,5.22209
2023-11-19,5.559
2023-11-20,10.55058
2023-11-21,11.20223
2023-11-22,9.98315
2023-11-23,7.84644
2023-11-24,12.66956
2023-11-25,7.84644
2023-11-26,7.97943
2023-11-27,13.13502
2023-11-28,13.28131
2023-11-29,11.67656
2023-11-30,10.98944
2023-12-01,9.69944
2023-12-02,6.58303
2023-12-03,8.26757
2023-12-04,13.82214
2023-12-05,16.45092
2023-12-06,11.1712
2023-12-07,9.66397
2023-12-08,9.2783
2023-12-09,6.14416
2023-12-10,7.24354
2023-12-11,11.96028
2023-12-12,13.40987
2023-12-13,11.26429
2023-12-14,9.03892
2023-12-15,8.79953
2023-12-16,5.80281
2023-12-17,7.16375
2023-12-18,11.47708
2023-12-19,11.25099
2023-12-20,10.58161
2023-12-21,9.53098
2023-12-22,8.94139
2023-12-23,5.5856
2023-12-24,5.55457
2023-12-25,6.41014
2023-12-26,12.16419
2023-12-27,12.13316
2023-12-28,11.0914
2023-12-29,10.2181
2023-12-30,6.72488
2023-12-31,7.78437
2024-01-01,9.24727
2024-01-02,16.21154
2024-01-03,15.23627
2024-01-04,15.69288
2024-01-05,12.23512
2024-01-06,8.20108
2024-01-07,9.82799
2024-01-08,13.91967
2024-01-09,15.07225
2024-01-10,15.19194
2024-01-11,14.21668
2024-01-12,11.93811
2024-01-13,7.8952
2024-01-14,9.7482
2024-01-15,29.27121
2024-01-16,16.16278
2024-01-17,13.52956
2024-01-18,15.01462
2024-01-19,12.31935
2024-01-20,7.74004
2024-01-21,9.32706
2024-01-22,15.67071
2024-01-23,14.85504
2024-01-24,14.77081
2024-01-25,15.31607
2024-01-26,12.96214
2024-01-27,8.13901
2024-01-28,9.03892
2024-01-29,14.60235
2024-01-30,14.8905
2024-01-31,14.79741
2024-02-01,16.2337
2024-02-02,12.85574
2024-02-03,8.41829
2024-02-04,10.08511
2024-02-05,16.35783
2024-02-06,16.67701
2024-02-07,11.68543
2024-02-08,11.12243
2024-02-09,7.8686
2024-02-10,9.39799
2024-02-11,9.38913
2024-02-12,10.93182
2024-02-13,18.27732
2024-02-14,14.76194
2024-02-15,13.86204
2024-02-16,13.21482
2024-02-17,7.98829
2024-02-18,9.49995
2024-02-19,16.88979
2024-02-20,21.03909
2024-02-21,35.58826
2024-02-22,27.70192
2024-02-23,21.8592
2024-02-24,11.82285
2024-02-25,15.15205
2024-02-26,100.0
2024-02-27,28.79687
2024-02-28,19.97074
2024-02-29,27.57779
2024-03-01,11.42388
2024-03-02,9.32263
2024-03-03,9.99645
2024-03-04,17.82959
2024-03-05,16.85433
2024-03-06,15.76824
2024-03-07,13.45863
2024-03-08,12.39914
2024-03-09,7.33664
2024-03-10,8.3252
2024-03-11,13.90637
2024-03-12,13.21482
2024-03-13,11.52141
2024-03-14,10.67027
2024-03-15,10.27573
2024-03-16,5.79838
2024-03-17,7.57602
2024-03-18,11.75192
2024-03-19,10.13831
2024-03-20,9.63737
