date,인덱스펀드
2023-05-29,4.79503
2023-05-30,6.23602
2023-05-31,6.03726
2023-06-01,5.66459
2023-06-02,6.83229
2023-06-03,3.57763
2023-06-04,4.42236
2023-06-05,4.72049
2023-06-06,5.78881
2023-06-07,5.66459
2023-06-08,6.93167
2023-06-09,5.59006
2023-06-10,5.31677
2023-06-11,4.79503
2023-06-12,5.78881
2023-06-13,5.88819
2023-06-14,6.1118
2023-06-15,6.85714
2023-06-16,7.13043
2023-06-17,5.49068
2023-06-18,5.6149
2023-06-19,8.12422
2023-06-20,7.13043
2023-06-21,7.08074
2023-06-22,5.88819
2023-06-23,6.559
2023-06-24,5.11801
2023-06-25,5.34161
2023-06-26,6.36024
2023-06-27,9.26708
2023-06-28,8.07453
2023-06-29,6.1118
2023-06-30,5.98757
2023-07-01,5.21739
2023-07-02,6.40993
2023-07-03,6.53416
2023-07-04,5.24223
2023-07-05,5.88819
2023-07-06,5.8385
2023-07-07,6.1118
2023-07-08,4.52173
2023-07-09,4.39751
2023-07-10,4.77018
2023-07-11,6.08695
2023-07-12,5.86335
2023-07-13,6.16149
2023-07-14,6.63354
2023-07-15,3.92546
2023-07-16,4.6708
2023-07-17,5.71428
2023-07-18,6.73291
2023-07-19,6.3354
2023-07-20,4.74534
2023-07-21,5.56521
2023-07-22,4.62111
2023-07-23,4.94409
2023-07-24,5.49068
2023-07-25,6.3354
2023-07-26,8.62111
2023-07-27,6.63354
2023-07-28,5.78881
2023-07-29,3.77639
2023-07-30,5.09316
2023-07-31,6.08695
2023-08-01,6.38509
2023-08-02,8.47204
2023-08-03,7.22981
2023-08-04,4.77018
2023-08-05,4.94409
2023-08-06,4.72049
2023-08-07,5.41614
2023-08-08,5.24223
2023-08-09,6.48447
2023-08-10,5.34161
2023-08-11,5.41614
2023-08-12,4.54658
2023-08-13,5.96273
2023-08-14,6.31055
2023-08-15,5.11801
2023-08-16,6.03726
2023-08-17,6.06211
2023-08-18,5.51552
2023-08-19,4.37267
2023-08-20,4.24844
2023-08-21,4.94409
2023-08-22,5.24223
2023-08-23,6.01242
2023-08-24,5.96273
2023-08-25,5.68944
2023-08-26,4.19875
2023-08-27,4.2236
2023-08-28,4.69565
2023-08-29,6.26086
2023-08-30,6.38509
2023-08-31,5.04347
2023-09-01,5.01863
2023-09-02,3.85093
2023-09-03,3.90062
2023-09-04,4.94409
2023-09-05,5.09316
2023-09-06,4.74534
2023-09-07,5.3913
2023-09-08,4.29813
2023-09-09,3.80124
2023-09-10,3.82608
2023-09-11,5.44099
2023-09-12,5.96273
2023-09-13,5.51552
2023-09-14,5.8385
2023-09-15,6.75776
2023-09-16,7.85093
2023-09-17,3.97515
2023-09-18,6.28571
2023-09-19,5.14285
2023-09-20,5.1677
2023-09-21,5.14285
2023-09-22,4.59627
2023-09-23,2.93167
2023-09-24,4.74534
2023-09-25,5.49068
2023-09-26,4.79503
2023-09-27,4.24844
2023-09-28,3.65217
2023-09-29,2.98136
2023-09-30,2.80745
2023-10-01,2.7826
2023-10-02,3.70186
2023-10-03,3.92546
2023-10-04,5.96273
2023-10-05,4.96894
2023-10-06,4.12422
2023-10-07,2.80745
2023-10-08,3.70186
2023-10-09,4.09937
2023-10-10,5.59006
2023-10-11,4.54658
2023-10-12,4.99378
2023-10-13,4.57142
2023-10-14,3.0559
2023-10-15,3.77639
2023-10-16,4.64596
2023-10-17,5.54037
2023-10-18,7.18012
2023-10-19,5.54037
2023-10-20,5.26708
2023-10-21,3.97515
2023-10-22,4.54658
2023-10-23,5.1677
2023-10-24,7.2795
2023-10-25,6.21118
2023-10-26,6.75776
2023-10-27,5.29192
2023-10-28,2.98136
2023-10-29,3.67701
2023-10-30,5.98757
2023-10-31,5.93788
2023-11-01,5.6149
2023-11-02,5.59006
2023-11-03,4.29813
2023-11-04,3.87577
2023-11-05,4.12422
2023-11-06,6.08695
2023-11-07,6.03726
2023-11-08,5.1677
2023-11-09,5.81366
2023-11-10,5.49068
2023-11-11,4.09937
2023-11-12,3.80124
2023-11-13,5.06832
2023-11-14,5.96273
2023-11-15,5.8385
2023-11-16,5.44099
2023-11-17,9.6149
2023-11-18,4.4472
2023-11-19,4.8944
2023-11-20,5.78881
2023-11-21,7.2795
2023-11-22,5.1677
2023-11-23,6.36024
2023-11-24,4.86956
2023-11-25,3.47826
2023-11-26,3.95031
2023-11-27,5.44099
2023-11-28,5.49068
2023-11-29,6.36024
2023-11-30,5.11801
2023-12-01,5.8385
2023-12-02,4.19875
2023-12-03,4.72049
2023-12-04,5.78881
2023-12-05,7.03105
2023-12-06,7.15527
2023-12-07,5.96273
2023-12-08,5.78881
2023-12-09,4.57142
2023-12-10,5.06832
2023-12-11,5.54037
2023-12-12,5.78881
2023-12-13,6.28571
2023-12-14,6.43478
2023-12-15,5.71428
2023-12-16,3.60248
2023-12-17,4.12422
2023-12-18,4.84472
2023-12-19,5.71428
2023-12-20,5.63975
2023-12-21,5.26708
2023-12-22,4.86956
2023-12-23,3.75155
2023-12-24,3.90062
2023-12-25,4.0
2023-12-26,5.46583
2023-12-27,4.79503
2023-12-28,5.34161
2023-12-29,5.96273
2023-12-30,5.34161
2023-12-31,4.77018
2024-01-01,5.86335
2024-01-02,7.52795
2024-01-03,6.73291
2024-01-04,7.35403
2024-01-05,6.98136
2024-01-06,6.43478
2024-01-07,5.86335
2024-01-08,6.40993
2024-01-09,9.54037
2024-01-10,10.21118
2024-01-11,28.64596
2024-01-12,10.80745
2024-01-13,5.59006
2024-01-14,5.88819
2024-01-15,7.65217
2024-01-16,6.40993
2024-01-17,6.73291
2024-01-18,6.23602
2024-01-19,6.23602
2024-01-20,4.94409
2024-01-21,5.46583
2024-01-22,6.23602
2024-01-23,7.10559
2024-01-24,6.36024
2024-01-25,5.68944
2024-01-26,4.77018
2024-01-27,5.21739
2024-01-28,5.68944
2024-01-29,6.38509
2024-01-30,6.43478
2024-01-31,7.95031
2024-02-01,5.51552
2024-02-02,6.48447
2024-02-03,4.47204
2024-02-04,5.51552
2024-02-05,6.58385
2024-02-06,6.83229
2024-02-07,6.60869
2024-02-08,6.36024
2024-02-09,3.97515
2024-02-10,4.84472
2024-02-11,4.79503
2024-02-12,6.48447
2024-02-13,8.34782
2024-02-14,8.69565
2024-02-15,7.52795
2024-02-16,5.98757
2024-02-17,5.24223
2024-02-18,6.45962
2024-02-19,6.83229
2024-02-20,6.36024
2024-02-21,7.03105
2024-02-22,6.83229
2024-02-23,8.12422
2024-02-24,6.21118
2024-02-25,6.45962
2024-02-26,6.75776
2024-02-27,8.02484
2024-02-28,7.92546
2024-02-29,7.37888
2024-03-01,6.23602
2024-03-02,6.73291
2024-03-03,7.15527
2024-03-04,7.08074
2024-03-05,8.81987
2024-03-06,8.27329
2024-03-07,8.49689
2024-03-08,8.27329
2024-03-09,6.06211
2024-03-10,6.01242
2024-03-11,10.83229
2024-03-12,11.75155
2024-03-13,9.46583
2024-03-14,9.59006
2024-03-15,7.60248
2024-03-16,5.98757
2024-03-17,6.38509
2024-03-18,6.98136
2024-03-19,8.37267
2024-03-20,8.57142
