date,블럭체인
2023-05-30,4.26387
2023-05-31,4.26387
2023-06-01,4.50522
2023-06-02,2.89621
2023-06-03,2.41351
2023-06-04,0.9654
2023-06-05,2.89621
2023-06-06,3.21802
2023-06-07,3.70072
2023-06-08,5.79243
2023-06-09,4.02252
2023-06-10,2.97666
2023-06-11,4.26387
2023-06-12,4.90748
2023-06-13,4.82703
2023-06-14,3.45937
2023-06-15,4.74658
2023-06-16,3.37892
2023-06-17,2.57441
2023-06-18,2.81576
2023-06-19,3.13757
2023-06-20,3.37892
2023-06-21,5.71198
2023-06-22,4.26387
2023-06-23,3.70072
2023-06-24,3.13757
2023-06-25,2.25261
2023-06-26,2.97666
2023-06-27,4.98793
2023-06-28,2.33306
2023-06-29,4.02252
2023-06-30,3.21802
2023-07-01,2.17216
2023-07-02,2.09171
2023-07-03,2.41351
2023-07-04,3.21802
2023-07-05,2.97666
2023-07-06,3.78117
2023-07-07,3.21802
2023-07-08,2.01126
2023-07-09,1.85036
2023-07-10,2.65486
2023-07-11,3.13757
2023-07-12,29.92759
2023-07-13,6.51649
2023-07-14,2.89621
2023-07-15,2.09171
2023-07-16,1.76991
2023-07-17,3.62027
2023-07-18,2.89621
2023-07-19,3.86162
2023-07-20,3.78117
2023-07-21,4.02252
2023-07-22,2.81576
2023-07-23,1.60901
2023-07-24,4.34432
2023-07-25,5.39018
2023-07-26,10.21721
2023-07-27,3.05711
2023-07-28,3.05711
2023-07-29,1.4481
2023-07-30,1.2872
2023-07-31,2.33306
2023-08-01,3.21802
2023-08-02,2.73531
2023-08-03,2.41351
2023-08-04,3.13757
2023-08-05,1.68946
2023-08-06,1.60901
2023-08-07,2.65486
2023-08-08,2.97666
2023-08-09,3.45937
2023-08-10,1.76991
2023-08-11,4.18342
2023-08-12,1.2872
2023-08-13,2.25261
2023-08-14,3.62027
2023-08-15,1.52855
2023-08-16,4.02252
2023-08-17,3.21802
2023-08-18,3.70072
2023-08-19,2.17216
2023-08-20,1.93081
2023-08-21,3.13757
2023-08-22,3.53982
2023-08-23,2.97666
2023-08-24,2.97666
2023-08-25,2.65486
2023-08-26,2.41351
2023-08-27,1.36765
2023-08-28,4.02252
2023-08-29,4.10297
2023-08-30,4.18342
2023-08-31,3.05711
2023-09-01,3.78117
2023-09-02,3.62027
2023-09-03,2.49396
2023-09-04,2.65486
2023-09-05,5.39018
2023-09-06,5.39018
2023-09-07,4.10297
2023-09-08,4.02252
2023-09-09,2.49396
2023-09-10,1.60901
2023-09-11,4.10297
2023-09-12,3.21802
2023-09-13,2.81576
2023-09-14,5.14883
2023-09-15,3.62027
2023-09-16,2.09171
2023-09-17,1.76991
2023-09-18,2.09171
2023-09-19,2.57441
2023-09-20,2.65486
2023-09-21,3.45937
2023-09-22,2.57441
2023-09-23,1.20675
2023-09-24,1.93081
2023-09-25,3.13757
2023-09-26,2.17216
2023-09-27,1.85036
2023-09-28,1.76991
2023-09-29,0.56315
2023-09-30,1.4481
2023-10-01,0.8045
2023-10-02,0.9654
2023-10-03,1.76991
2023-10-04,2.65486
2023-10-05,2.65486
2023-10-06,2.57441
2023-10-07,1.2872
2023-10-08,1.68946
2023-10-09,0.88495
2023-10-10,4.02252
2023-10-11,3.70072
2023-10-12,3.62027
2023-10-13,3.62027
2023-10-14,2.01126
2023-10-15,1.85036
2023-10-16,3.21802
2023-10-17,2.49396
2023-10-18,3.21802
2023-10-19,3.70072
2023-10-20,2.09171
2023-10-21,0.6436
2023-10-22,2.25261
2023-10-23,3.05711
2023-10-24,3.45937
2023-10-25,3.05711
2023-10-26,3.05711
2023-10-27,2.17216
2023-10-28,2.49396
2023-10-29,1.68946
2023-10-30,2.57441
2023-10-31,4.10297
2023-11-01,3.13757
2023-11-02,3.13757
2023-11-03,3.37892
2023-11-04,2.25261
2023-11-05,2.33306
2023-11-06,3.05711
2023-11-07,4.02252
2023-11-08,3.05711
2023-11-09,2.57441
2023-11-10,3.29847
2023-11-11,1.20675
2023-11-12,1.1263
2023-11-13,2.89621
2023-11-14,3.13757
2023-11-15,4.18342
2023-11-16,4.66613
2023-11-17,2.65486
2023-11-18,2.41351
2023-11-19,2.01126
2023-11-20,3.05711
2023-11-21,3.78117
2023-11-22,2.57441
2023-11-23,3.86162
2023-11-24,2.65486
2023-11-25,2.09171
2023-11-26,2.97666
2023-11-27,4.10297
2023-11-28,3.62027
2023-11-29,2.17216
2023-11-30,2.65486
2023-12-01,3.86162
2023-12-02,2.89621
2023-12-03,2.09171
2023-12-04,3.62027
2023-12-05,3.62027
2023-12-06,3.86162
2023-12-07,4.26387
2023-12-08,3.62027
2023-12-09,1.76991
2023-12-10,2.65486
2023-12-11,3.70072
2023-12-12,2.81576
2023-12-13,3.62027
2023-12-14,3.45937
2023-12-15,4.34432
2023-12-16,3.37892
2023-12-17,2.41351
2023-12-18,2.33306
2023-12-19,4.34432
2023-12-20,3.37892
2023-12-21,2.89621
2023-12-22,3.29847
2023-12-23,2.33306
2023-12-24,1.36765
2023-12-25,0.9654
2023-12-26,3.45937
2023-12-27,2.73531
2023-12-28,2.01126
2023-12-29,2.65486
2023-12-30,2.97666
2023-12-31,4.26387
2024-01-01,2.33306
2024-01-02,2.65486
2024-01-03,3.53982
2024-01-04,3.53982
2024-01-05,3.78117
2024-01-06,2.49396
2024-01-07,1.85036
2024-01-08,1.76991
2024-01-09,3.37892
2024-01-10,3.13757
2024-01-11,6.27514
2024-01-12,4.34432
2024-01-13,2.89621
2024-01-14,2.09171
2024-01-15,3.21802
2024-01-16,3.86162
2024-01-17,3.70072
2024-01-18,4.58567
2024-01-19,2.33306
2024-01-20,1.85036
2024-01-21,1.2872
2024-01-22,2.81576
2024-01-23,2.89621
2024-01-24,4.18342
2024-01-25,3.37892
2024-01-26,2.97666
2024-01-27,1.76991
2024-01-28,1.52855
2024-01-29,4.66613
2024-01-30,3.86162
2024-01-31,2.09171
2024-02-01,3.05711
2024-02-02,2.33306
2024-02-03,1.52855
2024-02-04,2.33306
2024-02-05,2.33306
2024-02-06,2.89621
2024-02-07,2.33306
2024-02-08,1.93081
2024-02-09,0.9654
2024-02-10,2.25261
2024-02-11,2.41351
2024-02-12,1.68946
2024-02-13,2.73531
2024-02-14,3.05711
2024-02-15,3.53982
2024-02-16,3.05711
2024-02-17,2.09171
2024-02-18,2.89621
2024-02-19,2.97666
2024-02-20,4.34432
2024-02-21,3.29847
2024-02-22,4.58567
2024-02-23,3.21802
2024-02-24,3.05711
2024-02-25,2.49396
2024-02-26,2.33306
2024-02-27,3.62027
2024-02-28,3.62027
2024-02-29,5.14883
2024-03-01,2.25261
2024-03-02,3.21802
2024-03-03,3.62027
2024-03-04,3.62027
2024-03-05,5.87288
2024-03-06,4.42477
2024-03-07,4.58567
2024-03-08,3.62027
2024-03-09,3.53982
2024-03-10,3.53982
2024-03-11,5.30973
2024-03-12,7.56234
2024-03-13,7.16009
2024-03-14,6.11423
2024-03-15,5.79243
2024-03-16,3.62027
2024-03-17,2.33306
2024-03-18,3.70072
2024-03-19,4.66613
2024-03-20,4.34432
