date,목돈굴리기
2023-05-30,27.95497
2023-05-31,30.76923
2023-06-01,33.20825
2023-06-02,27.39212
2023-06-03,17.4484
2023-06-04,18.19887
2023-06-05,28.51782
2023-06-06,23.45215
2023-06-07,33.20825
2023-06-08,30.95684
2023-06-09,28.51782
2023-06-10,20.82551
2023-06-11,17.63602
2023-06-12,32.6454
2023-06-13,31.14446
2023-06-14,27.95497
2023-06-15,33.39587
2023-06-16,34.89681
2023-06-17,20.26266
2023-06-18,22.13883
2023-06-19,28.89305
2023-06-20,29.64352
2023-06-21,32.27016
2023-06-22,36.58536
2023-06-23,30.76923
2023-06-24,20.45028
2023-06-25,18.5741
2023-06-26,35.27204
2023-06-27,34.33395
2023-06-28,30.76923
2023-06-29,30.58161
2023-06-30,24.95309
2023-07-01,23.07692
2023-07-02,22.70168
2023-07-03,32.83302
2023-07-04,29.83114
2023-07-05,35.64727
2023-07-06,33.39587
2023-07-07,29.83114
2023-07-08,19.13696
2023-07-09,25.51594
2023-07-10,37.14821
2023-07-11,34.52157
2023-07-12,34.33395
2023-07-13,28.14258
2023-07-14,24.95309
2023-07-15,16.13508
2023-07-16,12.94559
2023-07-17,33.02063
2023-07-18,35.83489
2023-07-19,29.26829
2023-07-20,28.51782
2023-07-21,21.7636
2023-07-22,17.4484
2023-07-23,21.01313
2023-07-24,27.01688
2023-07-25,33.20825
2023-07-26,31.51969
2023-07-27,29.26829
2023-07-28,30.39399
2023-07-29,15.19699
2023-07-30,16.3227
2023-07-31,30.58161
2023-08-01,33.7711
2023-08-02,29.4559
2023-08-03,26.82926
2023-08-04,26.64165
2023-08-05,17.4484
2023-08-06,17.82363
2023-08-07,23.63977
2023-08-08,30.76923
2023-08-09,27.95497
2023-08-10,28.3302
2023-08-11,28.89305
2023-08-12,22.8893
2023-08-13,17.63602
2023-08-14,21.01313
2023-08-15,20.07504
2023-08-16,33.02063
2023-08-17,32.45778
2023-08-18,29.83114
2023-08-19,16.69793
2023-08-20,16.69793
2023-08-21,27.2045
2023-08-22,31.89493
2023-08-23,31.14446
2023-08-24,32.08255
2023-08-25,27.76735
2023-08-26,18.5741
2023-08-27,18.38649
2023-08-28,34.89681
2023-08-29,35.27204
2023-08-30,31.70731
2023-08-31,31.51969
2023-09-01,30.95684
2023-09-02,21.38836
2023-09-03,18.19887
2023-09-04,29.64352
2023-09-05,30.01876
2023-09-06,29.08067
2023-09-07,26.07879
2023-09-08,27.2045
2023-09-09,17.82363
2023-09-10,19.69981
2023-09-11,28.14258
2023-09-12,22.70168
2023-09-13,28.14258
2023-09-14,27.01688
2023-09-15,28.3302
2023-09-16,17.4484
2023-09-17,21.20075
2023-09-18,26.26641
2023-09-19,27.95497
2023-09-20,26.45403
2023-09-21,25.70356
2023-09-22,20.07504
2023-09-23,15.00938
2023-09-24,18.01125
2023-09-25,24.95309
2023-09-26,32.83302
2023-09-27,24.76547
2023-09-28,13.32082
2023-09-29,14.07129
2023-09-30,15.38461
2023-10-01,13.69606
2023-10-02,15.57223
2023-10-03,18.76172
2023-10-04,27.95497
2023-10-05,29.64352
2023-10-06,26.45403
2023-10-07,14.44652
2023-10-08,17.4484
2023-10-09,18.94934
2023-10-10,28.14258
2023-10-11,34.33395
2023-10-12,32.27016
2023-10-13,22.70168
2023-10-14,24.39024
2023-10-15,20.45028
2023-10-16,30.20637
2023-10-17,34.33395
2023-10-18,26.64165
2023-10-19,34.14634
2023-10-20,28.51782
2023-10-21,16.69793
2023-10-22,18.5741
2023-10-23,29.64352
2023-10-24,34.52157
2023-10-25,35.27204
2023-10-26,33.20825
2023-10-27,28.51782
2023-10-28,17.4484
2023-10-29,17.4484
2023-10-30,33.39587
2023-10-31,32.6454
2023-11-01,31.70731
2023-11-02,31.33208
2023-11-03,29.08067
2023-11-04,23.07692
2023-11-05,22.70168
2023-11-06,33.7711
2023-11-07,24.39024
2023-11-08,29.64352
2023-11-09,26.64165
2023-11-10,30.76923
2023-11-11,21.7636
2023-11-12,18.5741
2023-11-13,35.08442
2023-11-14,36.9606
2023-11-15,28.51782
2023-11-16,30.76923
2023-11-17,26.82926
2023-11-18,14.25891
2023-11-19,19.88742
2023-11-20,34.14634
2023-11-21,33.20825
2023-11-22,29.08067
2023-11-23,32.83302
2023-11-24,33.58348
2023-11-25,22.32645
2023-11-26,23.63977
2023-11-27,37.89868
2023-11-28,31.33208
2023-11-29,33.39587
2023-11-30,31.89493
2023-12-01,28.51782
2023-12-02,18.76172
2023-12-03,18.01125
2023-12-04,26.26641
2023-12-05,29.83114
2023-12-06,38.83677
2023-12-07,33.02063
2023-12-08,40.33771
2023-12-09,23.82739
2023-12-10,24.95309
2023-12-11,33.39587
2023-12-12,41.46341
2023-12-13,35.83489
2023-12-14,33.95872
2023-12-15,33.39587
2023-12-16,18.5741
2023-12-17,24.39024
2023-12-18,34.33395
2023-12-19,40.15009
2023-12-20,36.58536
2023-12-21,33.20825
2023-12-22,34.33395
2023-12-23,27.95497
2023-12-24,17.82363
2023-12-25,23.63977
2023-12-26,43.71482
2023-12-27,41.27579
2023-12-28,41.27579
2023-12-29,39.77485
2023-12-30,28.14258
2023-12-31,24.95309
2024-01-01,32.45778
2024-01-02,54.409
2024-01-03,52.72045
2024-01-04,51.96998
2024-01-05,46.34146
2024-01-06,31.70731
2024-01-07,37.89868
2024-01-08,40.33771
2024-01-09,52.72045
2024-01-10,61.91369
2024-01-11,48.40525
2024-01-12,47.65478
2024-01-13,32.45778
2024-01-14,30.95684
2024-01-15,54.97185
2024-01-16,51.03189
2024-01-17,48.59287
2024-01-18,49.15572
2024-01-19,45.02814
2024-01-20,35.27204
2024-01-21,33.7711
2024-01-22,47.09193
2024-01-23,44.09005
2024-01-24,49.15572
2024-01-25,54.97185
2024-01-26,51.96998
2024-01-27,38.46153
2024-01-28,36.77298
2024-01-29,54.78424
2024-01-30,57.97373
2024-01-31,67.54221
2024-02-01,60.78799
2024-02-02,48.59287
2024-02-03,29.64352
2024-02-04,37.52345
2024-02-05,48.9681
2024-02-06,49.53095
2024-02-07,46.90431
2024-02-08,47.65478
2024-02-09,28.3302
2024-02-10,26.07879
2024-02-11,35.83489
2024-02-12,45.40337
2024-02-13,59.8499
2024-02-14,58.16135
2024-02-15,54.22138
2024-02-16,51.03189
2024-02-17,36.58536
2024-02-18,41.08818
2024-02-19,57.41088
2024-02-20,59.47467
2024-02-21,78.23639
2024-02-22,97.37335
2024-02-23,100.0
2024-02-24,52.90806
2024-02-25,64.54033
2024-02-26,89.11819
2024-02-27,68.66791
2024-02-28,78.98686
2024-02-29,68.85553
2024-03-01,41.27579
2024-03-02,49.34333
2024-03-03,45.40337
2024-03-04,58.16135
2024-03-05,65.85365
2024-03-06,55.5347
2024-03-07,60.03752
2024-03-08,48.03001
2024-03-09,31.14446
2024-03-10,32.45778
2024-03-11,46.90431
2024-03-12,52.90806
2024-03-13,50.46904
2024-03-14,51.59474
2024-03-15,42.4015
2024-03-16,27.57973
2024-03-17,31.51969
2024-03-18,47.65478
2024-03-19,55.72232
2024-03-20,49.34333
