date,엘지화학주가
2023-05-30,10.95043
2023-05-31,10.66016
2023-06-01,9.54891
2023-06-02,12.31991
2023-06-03,1.15933
2023-06-04,0.76932
2023-06-05,10.66906
2023-06-06,1.31604
2023-06-07,13.03581
2023-06-08,10.66906
2023-06-09,11.16592
2023-06-10,1.04179
2023-06-11,0.79069
2023-06-12,10.15261
2023-06-13,9.99946
2023-06-14,10.29152
2023-06-15,10.21494
2023-06-16,10.88098
2023-06-17,0.95453
2023-06-18,0.72124
2023-06-19,11.01989
2023-06-20,9.91754
2023-06-21,9.0752
2023-06-22,9.11972
2023-06-23,8.86684
2023-06-24,0.81028
2023-06-25,0.67137
2023-06-26,9.52041
2023-06-27,9.21233
2023-06-28,13.30294
2023-06-29,12.24155
2023-06-30,10.88454
2023-07-01,0.94028
2023-07-02,0.66603
2023-07-03,13.44362
2023-07-04,10.63166
2023-07-05,10.71536
2023-07-06,10.34673
2023-07-07,10.7029
2023-07-08,1.20385
2023-07-09,1.00439
2023-07-10,10.73851
2023-07-11,10.87742
2023-07-12,10.60495
2023-07-13,12.6921
2023-07-14,11.99935
2023-07-15,1.5992
2023-07-16,1.08987
2023-07-17,10.7118
2023-07-18,12.29676
2023-07-19,12.26648
2023-07-20,13.00731
2023-07-21,12.77224
2023-07-22,2.0177
2023-07-23,1.83783
2023-07-24,18.91439
2023-07-25,18.22876
2023-07-26,22.5028
2023-07-27,19.67659
2023-07-28,18.82
2023-07-29,1.93222
2023-07-30,1.33919
2023-07-31,16.74175
2023-08-01,16.90025
2023-08-02,14.11322
2023-08-03,13.27088
2023-08-04,11.88716
2023-08-05,1.20029
2023-08-06,1.00796
2023-08-07,12.7758
2023-08-08,12.37689
2023-08-09,12.91827
2023-08-10,11.8836
2023-08-11,10.90413
2023-08-12,1.16645
2023-08-13,0.78891
2023-08-14,12.05278
2023-08-15,1.66331
2023-08-16,11.86935
2023-08-17,11.87469
2023-08-18,10.38947
2023-08-19,0.93138
2023-08-20,0.6322
2023-08-21,11.12852
2023-08-22,10.48741
2023-08-23,9.44027
2023-08-24,10.52659
2023-08-25,9.51685
2023-08-26,0.97946
2023-08-27,0.65179
2023-08-28,10.24878
2023-08-29,9.25329
2023-08-30,11.38496
2023-08-31,10.30221
2023-09-01,9.63617
2023-09-02,0.90289
2023-09-03,0.60726
2023-09-04,11.31195
2023-09-05,10.90591
2023-09-06,9.36904
2023-09-07,8.51958
2023-09-08,8.79205
2023-09-09,0.82809
2023-09-10,0.63398
2023-09-11,8.53916
2023-09-12,8.66026
2023-09-13,9.23013
2023-09-14,9.49014
2023-09-15,10.32179
2023-09-16,1.01508
2023-09-17,0.59836
2023-09-18,9.08054
2023-09-19,8.6567
2023-09-20,8.36464
2023-09-21,10.38056
2023-09-22,8.66739
2023-09-23,0.74083
2023-09-24,0.60014
2023-09-25,8.7493
2023-09-26,8.24889
2023-09-27,8.67985
2023-09-28,0.97412
2023-09-29,0.66781
2023-09-30,0.967
2023-10-01,0.74795
2023-10-02,1.02933
2023-10-03,0.9385
2023-10-04,9.72521
2023-10-05,10.45002
2023-10-06,8.50177
2023-10-07,1.1059
2023-10-08,0.5948
2023-10-09,0.83521
2023-10-10,9.43849
2023-10-11,11.04482
2023-10-12,10.49098
2023-10-13,8.88821
2023-10-14,0.7337
2023-10-15,0.61617
2023-10-16,8.10998
2023-10-17,8.45546
2023-10-18,8.01025
2023-10-19,8.10642
2023-10-20,8.29875
2023-10-21,0.99193
2023-10-22,0.7711
2023-10-23,8.74752
2023-10-24,9.13575
2023-10-25,10.2096
2023-10-26,11.02879
2023-10-27,11.02345
2023-10-28,1.22878
2023-10-29,0.69096
2023-10-30,9.86412
2023-10-31,9.49014
2023-11-01,9.34055
2023-11-02,10.26659
2023-11-03,10.20426
2023-11-04,1.20919
2023-11-05,0.89576
2023-11-06,17.94739
2023-11-07,13.47924
2023-11-08,10.43043
2023-11-09,9.1678
2023-11-10,8.20615
2023-11-11,0.84768
2023-11-12,0.62507
2023-11-13,8.40738
2023-11-14,9.56315
2023-11-15,10.3859
2023-11-16,9.41356
2023-11-17,8.57122
2023-11-18,0.79069
2023-11-19,0.66247
2023-11-20,10.17933
2023-11-21,10.34316
2023-11-22,8.89177
2023-11-23,10.91482
2023-11-24,9.53644
2023-11-25,0.86371
2023-11-26,0.69631
2023-11-27,8.92205
2023-11-28,8.53204
2023-11-29,8.59259
2023-11-30,8.53916
2023-12-01,7.76984
2023-12-02,0.94919
2023-12-03,0.70343
2023-12-04,9.4563
2023-12-05,8.83479
2023-12-06,8.18121
2023-12-07,7.74491
2023-12-08,8.51601
2023-12-09,0.87973
2023-12-10,0.61083
2023-12-11,7.60778
2023-12-12,7.45641
2023-12-13,7.25339
2023-12-14,9.04671
2023-12-15,11.7999
2023-12-16,1.11481
2023-12-17,0.82631
2023-12-18,10.49988
2023-12-19,9.1678
2023-12-20,10.31111
2023-12-21,8.61574
2023-12-22,8.08683
2023-12-23,0.81384
2023-12-24,0.53603
2023-12-25,0.61973
2023-12-26,7.96217
2023-12-27,8.57656
2023-12-28,8.93629
2023-12-29,3.63293
2023-12-30,0.87261
2023-12-31,0.52356
2024-01-01,0.59302
2024-01-02,8.63355
2024-01-03,7.75915
2024-01-04,7.56504
2024-01-05,8.2008
2024-01-06,1.00796
2024-01-07,0.61973
2024-01-08,7.17147
2024-01-09,7.86244
2024-01-10,6.99161
2024-01-11,7.56148
2024-01-12,6.97914
2024-01-13,0.78001
2024-01-14,0.50398
2024-01-15,7.71819
2024-01-16,7.36737
2024-01-17,9.29603
2024-01-18,9.22301
2024-01-19,9.11794
2024-01-20,1.07385
2024-01-21,0.67137
2024-01-22,10.09206
2024-01-23,10.01727
2024-01-24,10.41974
2024-01-25,9.79644
2024-01-26,10.86673
2024-01-27,1.00261
2024-01-28,0.65535
2024-01-29,10.96468
2024-01-30,11.20153
2024-01-31,10.4144
2024-02-01,9.89973
2024-02-02,13.51842
2024-02-03,1.35878
2024-02-04,0.91357
2024-02-05,12.00292
2024-02-06,9.78576
2024-02-07,11.40277
2024-02-08,11.89428
2024-02-09,1.14508
2024-02-10,0.80138
2024-02-11,0.70343
2024-02-12,0.87973
2024-02-13,10.71892
2024-02-14,8.67807
2024-02-15,10.61385
2024-02-16,13.28335
2024-02-17,1.41933
2024-02-18,0.93138
2024-02-19,12.61553
2024-02-20,11.20153
2024-02-21,9.89617
2024-02-22,9.79822
2024-02-23,9.74836
2024-02-24,0.86905
2024-02-25,0.83343
2024-02-26,9.89617
2024-02-27,9.11082
2024-02-28,9.12506
2024-02-29,8.62643
2024-03-01,1.17714
2024-03-02,0.73192
2024-03-03,0.58768
2024-03-04,10.30221
2024-03-05,8.80273
2024-03-06,8.41451
2024-03-07,9.91398
2024-03-08,9.78398
2024-03-09,0.88152
2024-03-10,0.66247
2024-03-11,8.39848
2024-03-12,10.29686
2024-03-13,10.06891
2024-03-14,9.08767
2024-03-15,7.81792
2024-03-16,0.8085
2024-03-17,0.50576
2024-03-18,8.703
2024-03-19,7.90696
2024-03-20,8.5356
