date,하나투어주가
2023-05-30,7.97754
2023-05-31,7.41609
2023-06-01,6.85772
2023-06-02,8.81354
2023-06-03,1.15375
2023-06-04,0.90695
2023-06-05,9.11895
2023-06-06,1.3265
2023-06-07,8.81971
2023-06-08,7.4531
2023-06-09,7.57033
2023-06-10,0.87919
2023-06-11,0.72495
2023-06-12,6.92559
2023-06-13,7.52714
2023-06-14,7.02122
2023-06-15,7.12611
2023-06-16,8.30145
2023-06-17,1.01184
2023-06-18,0.66016
2023-06-19,8.77344
2023-06-20,8.56984
2023-06-21,7.28035
2023-06-22,7.14461
2023-06-23,6.6171
2023-06-24,0.76196
2023-06-25,0.65708
2023-06-26,7.33896
2023-06-27,6.92559
2023-06-28,6.80219
2023-06-29,7.92201
2023-06-30,7.29577
2023-07-01,0.87611
2023-07-02,0.82366
2023-07-03,8.26443
2023-07-04,7.32354
2023-07-05,7.99605
2023-07-06,7.24025
2023-07-07,8.12561
2023-07-08,0.91621
2023-07-09,0.68793
2023-07-10,7.29577
2023-07-11,7.12611
2023-07-12,7.56416
2023-07-13,7.24025
2023-07-14,6.87006
2023-07-15,0.75579
2023-07-16,0.54602
2023-07-17,6.16362
2023-07-18,6.19138
2023-07-19,6.3302
2023-07-20,6.25616
2023-07-21,6.30244
2023-07-22,0.67559
2023-07-23,0.63548
2023-07-24,6.42892
2023-07-25,6.90399
2023-07-26,9.29479
2023-07-27,8.91226
2023-07-28,7.64128
2023-07-29,0.84526
2023-07-30,0.64474
2023-07-31,7.42843
2023-08-01,7.79244
2023-08-02,7.39758
2023-08-03,6.80836
2023-08-04,6.57699
2023-08-05,0.73112
2023-08-06,0.5306
2023-08-07,6.70039
2023-08-08,6.09575
2023-08-09,6.36414
2023-08-10,17.99728
2023-08-11,16.76024
2023-08-12,2.05762
2023-08-13,1.56712
2023-08-14,12.08045
2023-08-15,2.05762
2023-08-16,9.74518
2023-08-17,8.44027
2023-08-18,7.99913
2023-08-19,0.75579
2023-08-20,0.89153
2023-08-21,7.82021
2023-08-22,7.1477
2023-08-23,6.68188
2023-08-24,7.34205
2023-08-25,6.33946
2023-08-26,0.76813
2023-08-27,0.70027
2023-08-28,8.32922
2023-08-29,7.0243
2023-08-30,6.90399
2023-08-31,6.5554
2023-09-01,6.66954
2023-09-02,0.70952
2023-09-03,0.51826
2023-09-04,6.6973
2023-09-05,6.16362
2023-09-06,5.42633
2023-09-07,5.39239
2023-09-08,5.52813
2023-09-09,0.68484
2023-09-10,0.509
2023-09-11,6.00012
2023-09-12,5.31219
2023-09-13,5.34304
2023-09-14,5.67003
2023-09-15,6.31169
2023-09-16,0.73112
2023-09-17,0.45656
2023-09-18,6.89474
2023-09-19,5.92608
2023-09-20,5.33378
2023-09-21,5.25666
2023-09-22,5.13326
2023-09-23,0.49666
2023-09-24,0.43188
2023-09-25,6.01863
2023-09-26,5.24123
2023-09-27,4.58724
2023-09-28,0.42571
2023-09-29,0.29615
2023-09-30,0.38252
2023-10-01,0.29923
2023-10-02,0.60463
2023-10-03,0.45039
2023-10-04,6.03405
2023-10-05,5.27517
2023-10-06,4.71372
2023-10-07,0.50283
2023-10-08,0.31465
2023-10-09,0.49049
2023-10-10,6.09575
2023-10-11,5.90449
2023-10-12,5.53738
2023-10-13,4.98827
2023-10-14,0.64474
2023-10-15,0.38869
2023-10-16,5.02838
2023-10-17,5.07156
2023-10-18,4.55639
2023-10-19,4.67978
2023-10-20,4.81552
2023-10-21,0.49975
2023-10-22,0.39795
2023-10-23,4.74148
2023-10-24,4.75382
2023-10-25,5.57132
2023-10-26,6.19447
2023-10-27,5.29676
2023-10-28,0.5923
2023-10-29,0.46581
2023-10-30,5.18262
2023-10-31,4.91115
2023-11-01,4.83711
2023-11-02,5.27825
2023-11-03,5.0438
2023-11-04,0.55528
2023-11-05,0.4689
2023-11-06,8.18423
2023-11-07,6.65412
2023-11-08,9.04183
2023-11-09,6.91633
2023-11-10,5.60834
2023-11-11,0.57687
2023-11-12,0.45347
2023-11-13,5.78109
2023-11-14,5.6762
2023-11-15,7.45927
2023-11-16,7.50555
2023-11-17,6.14202
2023-11-18,0.5306
2023-11-19,0.57379
2023-11-20,7.01196
2023-11-21,7.72149
2023-11-22,8.06391
2023-11-23,7.18163
2023-11-24,6.58625
2023-11-25,0.60463
2023-11-26,0.60155
2023-11-27,6.30552
2023-11-28,6.38265
2023-11-29,5.89832
2023-11-30,5.65769
2023-12-01,5.36771
2023-12-02,0.54911
2023-12-03,0.45964
2023-12-04,5.87364
2023-12-05,5.58983
2023-12-06,5.55589
2023-12-07,4.8402
2023-12-08,5.13943
2023-12-09,0.54911
2023-12-10,0.45039
2023-12-11,5.21038
2023-12-12,5.26283
2023-12-13,4.8803
2023-12-14,5.4942
2023-12-15,6.11734
2023-12-16,0.60463
2023-12-17,0.41954
2023-12-18,4.92657
2023-12-19,4.95742
2023-12-20,5.75024
2023-12-21,5.09933
2023-12-22,5.17337
2023-12-23,0.41646
2023-12-24,0.41337
2023-12-25,0.48432
2023-12-26,4.67978
2023-12-27,4.52554
2023-12-28,5.1055
2023-12-29,2.16559
2023-12-30,0.45964
2023-12-31,0.34242
2024-01-01,0.39795
2024-01-02,5.25666
2024-01-03,4.39289
2024-01-04,5.30602
2024-01-05,5.79343
2024-01-06,0.60463
2024-01-07,0.52134
2024-01-08,6.3919
2024-01-09,6.50296
2024-01-10,7.65979
2024-01-11,6.14819
2024-01-12,5.22272
2024-01-13,0.64474
2024-01-14,0.50283
2024-01-15,6.12968
2024-01-16,6.12968
2024-01-17,5.87672
2024-01-18,6.76517
2024-01-19,5.83045
2024-01-20,0.56762
2024-01-21,0.43188
2024-01-22,4.97285
2024-01-23,5.06231
2024-01-24,5.95384
2024-01-25,5.59291
2024-01-26,7.13228
2024-01-27,0.67559
2024-01-28,0.65708
2024-01-29,6.81145
2024-01-30,6.19447
2024-01-31,8.31379
2024-02-01,7.68756
2024-02-02,9.36266
2024-02-03,0.97174
2024-02-04,0.85451
2024-02-05,10.33131
2024-02-06,9.59711
2024-02-07,9.87166
2024-02-08,7.47778
2024-02-09,0.94706
2024-02-10,0.60155
2024-02-11,1.67509
2024-02-12,1.03961
2024-02-13,7.88499
2024-02-14,6.49679
2024-02-15,6.57391
2024-02-16,5.97544
2024-02-17,0.72186
2024-02-18,1.71211
2024-02-19,9.22384
2024-02-20,7.85723
2024-02-21,7.86957
2024-02-22,7.29269
2024-02-23,7.06441
2024-02-24,0.99333
2024-02-25,0.69718
2024-02-26,7.1477
2024-02-27,6.25925
2024-02-28,7.20631
2024-02-29,6.93484
2024-03-01,1.03344
2024-03-02,1.80466
2024-03-03,1.14141
2024-03-04,8.25826
2024-03-05,7.71532
2024-03-06,7.6382
2024-03-07,6.63561
2024-03-08,6.57391
2024-03-09,0.84834
2024-03-10,0.58304
2024-03-11,5.79652
2024-03-12,5.71939
2024-03-13,5.87364
2024-03-14,7.82329
2024-03-15,7.24025
2024-03-16,1.08896
2024-03-17,0.77122
2024-03-18,6.92867
2024-03-19,6.92867
2024-03-20,7.95286
