date,코인시장
2023-07-11,1.00896
2023-07-12,1.06502
2023-07-13,1.45739
2023-07-14,2.01793
2023-07-15,1.31726
2023-07-16,0.56053
2023-07-17,1.17713
2023-07-18,1.62556
2023-07-19,1.1491
2023-07-20,1.26121
2023-07-21,0.86883
2023-07-22,0.61659
2023-07-23,0.86883
2023-07-24,1.98991
2023-07-25,1.37331
2023-07-26,1.45739
2023-07-27,0.81278
2023-07-28,0.70067
2023-07-29,0.47645
2023-07-30,0.58856
2023-07-31,0.75672
2023-08-01,1.5695
2023-08-02,0.8408
2023-08-03,0.70067
2023-08-04,1.17713
2023-08-05,0.61659
2023-08-06,0.53251
2023-08-07,1.23318
2023-08-08,1.23318
2023-08-09,0.98094
2023-08-10,1.00896
2023-08-11,0.95291
2023-08-12,0.56053
2023-08-13,1.03699
2023-08-14,0.92488
2023-08-15,0.50448
2023-08-16,3.08295
2023-08-17,2.6065
2023-08-18,8.21188
2023-08-19,1.26121
2023-08-20,0.64461
2023-08-21,1.23318
2023-08-22,1.73766
2023-08-23,1.70964
2023-08-24,1.17713
2023-08-25,1.5695
2023-08-26,0.64461
2023-08-27,0.50448
2023-08-28,2.04596
2023-08-29,2.24215
2023-08-30,1.48542
2023-08-31,0.95291
2023-09-01,2.10201
2023-09-02,1.59753
2023-09-03,0.72869
2023-09-04,1.34529
2023-09-05,1.62556
2023-09-06,0.89686
2023-09-07,1.31726
2023-09-08,0.86883
2023-09-09,0.61659
2023-09-10,1.00896
2023-09-11,4.37219
2023-09-12,2.80269
2023-09-13,1.48542
2023-09-14,0.95291
2023-09-15,0.75672
2023-09-16,0.70067
2023-09-17,0.75672
2023-09-18,1.40134
2023-09-19,0.81278
2023-09-20,1.00896
2023-09-21,1.03699
2023-09-22,0.64461
2023-09-23,0.53251
2023-09-24,0.39237
2023-09-25,1.12107
2023-09-26,0.78475
2023-09-27,0.78475
2023-09-28,0.39237
2023-09-29,0.25224
2023-09-30,0.33632
2023-10-01,0.36434
2023-10-02,0.8408
2023-10-03,0.95291
2023-10-04,1.31726
2023-10-05,0.70067
2023-10-06,1.12107
2023-10-07,0.30829
2023-10-08,0.50448
2023-10-09,2.04596
2023-10-10,1.45739
2023-10-11,1.65358
2023-10-12,1.23318
2023-10-13,0.56053
2023-10-14,0.58856
2023-10-15,0.44843
2023-10-16,1.5695
2023-10-17,0.95291
2023-10-18,0.56053
2023-10-19,1.28923
2023-10-20,1.31726
2023-10-21,0.64461
2023-10-22,0.56053
2023-10-23,1.09304
2023-10-24,2.85874
2023-10-25,1.5695
2023-10-26,1.51345
2023-10-27,1.23318
2023-10-28,0.50448
2023-10-29,0.64461
2023-10-30,1.06502
2023-10-31,1.79372
2023-11-01,1.70964
2023-11-02,1.5695
2023-11-03,1.98991
2023-11-04,1.00896
2023-11-05,1.1491
2023-11-06,1.76569
2023-11-07,1.54147
2023-11-08,1.37331
2023-11-09,2.01793
2023-11-10,2.55044
2023-11-11,2.41031
2023-11-12,1.28923
2023-11-13,1.45739
2023-11-14,1.59753
2023-11-15,2.21412
2023-11-16,1.59753
2023-11-17,1.40134
2023-11-18,2.2982
2023-11-19,0.81278
2023-11-20,1.1491
2023-11-21,1.06502
2023-11-22,3.81165
2023-11-23,1.03699
2023-11-24,0.89686
2023-11-25,0.39237
2023-11-26,0.98094
2023-11-27,2.38228
2023-11-28,1.68161
2023-11-29,0.75672
2023-11-30,1.06502
2023-12-01,0.58856
2023-12-02,0.30829
2023-12-03,0.89686
2023-12-04,2.24215
2023-12-05,1.17713
2023-12-06,1.76569
2023-12-07,1.82174
2023-12-08,1.40134
2023-12-09,2.41031
2023-12-10,1.40134
2023-12-11,5.91367
2023-12-12,2.49439
2023-12-13,2.63452
2023-12-14,2.6065
2023-12-15,1.40134
2023-12-16,0.8408
2023-12-17,1.34529
2023-12-18,5.46524
2023-12-19,1.28923
2023-12-20,1.42937
2023-12-21,1.06502
2023-12-22,1.28923
2023-12-23,0.67264
2023-12-24,0.4204
2023-12-25,0.8408
2023-12-26,1.70964
2023-12-27,1.59753
2023-12-28,1.48542
2023-12-29,1.42937
2023-12-30,1.23318
2023-12-31,0.75672
2024-01-01,0.64461
2024-01-02,1.73766
2024-01-03,14.68609
2024-01-04,5.29708
2024-01-05,2.57847
2024-01-06,2.63452
2024-01-07,1.79372
2024-01-08,6.6704
2024-01-09,3.08295
2024-01-10,4.09192
2024-01-11,5.9417
2024-01-12,2.83071
2024-01-13,3.27914
2024-01-14,1.17713
2024-01-15,1.93385
2024-01-16,1.45739
2024-01-17,1.40134
2024-01-18,1.54147
2024-01-19,3.16704
2024-01-20,1.65358
2024-01-21,0.98094
2024-01-22,3.83968
2024-01-23,6.83856
2024-01-24,1.98991
2024-01-25,1.40134
2024-01-26,1.09304
2024-01-27,0.67264
2024-01-28,0.78475
2024-01-29,1.06502
2024-01-30,0.86883
2024-01-31,1.26121
2024-02-01,1.68161
2024-02-02,1.00896
2024-02-03,1.03699
2024-02-04,0.72869
2024-02-05,1.40134
2024-02-06,1.28923
2024-02-07,1.54147
2024-02-08,0.75672
2024-02-09,0.53251
2024-02-10,0.61659
2024-02-11,0.47645
2024-02-12,0.67264
2024-02-13,1.31726
2024-02-14,1.12107
2024-02-15,2.07399
2024-02-16,1.31726
2024-02-17,1.45739
2024-02-18,0.95291
2024-02-19,1.20515
2024-02-20,1.5695
2024-02-21,1.70964
2024-02-22,1.70964
2024-02-23,1.59753
2024-02-24,0.72869
2024-02-25,0.70067
2024-02-26,1.42937
2024-02-27,1.79372
2024-02-28,2.55044
2024-02-29,5.35313
2024-03-01,2.07399
2024-03-02,3.3352
2024-03-03,4.176
2024-03-04,2.63452
2024-03-05,5.66143
2024-03-06,6.83856
2024-03-07,2.38228
2024-03-08,2.07399
2024-03-09,1.79372
2024-03-10,1.48542
2024-03-11,2.99887
2024-03-12,3.78363
2024-03-13,2.74663
2024-03-14,2.55044
2024-03-15,10.25784
2024-03-16,2.04596
2024-03-17,5.40919
2024-03-18,2.13004
2024-03-19,9.64125
2024-03-20,3.78363
