date,미국달러
2023-05-30,20.77713
2023-05-31,19.10725
2023-06-01,17.21258
2023-06-02,19.2357
2023-06-03,11.5928
2023-06-04,10.26011
2023-06-05,19.73346
2023-06-06,15.38214
2023-06-07,23.31406
2023-06-08,20.05459
2023-06-09,20.85741
2023-06-10,12.97366
2023-06-11,11.44829
2023-06-12,20.9377
2023-06-13,26.14001
2023-06-14,24.7752
2023-06-15,24.30956
2023-06-16,22.33461
2023-06-17,12.54014
2023-06-18,10.75786
2023-06-19,21.22671
2023-06-20,19.25176
2023-06-21,20.31149
2023-06-22,18.15992
2023-06-23,19.84585
2023-06-24,12.60436
2023-06-25,11.15928
2023-06-26,19.76557
2023-06-27,19.33204
2023-06-28,20.24727
2023-06-29,19.50867
2023-06-30,18.28837
2023-07-01,11.57675
2023-07-02,11.64097
2023-07-03,19.36416
2023-07-04,20.00642
2023-07-05,19.74951
2023-07-06,18.40077
2023-07-07,16.65061
2023-07-08,10.83815
2023-07-09,11.14322
2023-07-10,18.4971
2023-07-11,20.79319
2023-07-12,22.10982
2023-07-13,25.9955
2023-07-14,27.3603
2023-07-15,14.11368
2023-07-16,12.42774
2023-07-17,22.44701
2023-07-18,24.79126
2023-07-19,20.92164
2023-07-20,20.72896
2023-07-21,20.02247
2023-07-22,11.17533
2023-07-23,11.17533
2023-07-24,18.43288
2023-07-25,20.27938
2023-07-26,20.39177
2023-07-27,23.39434
2023-07-28,19.13937
2023-07-29,11.40012
2023-07-30,10.43673
2023-07-31,20.39177
2023-08-01,19.54078
2023-08-02,21.74052
2023-08-03,22.70391
2023-08-04,21.48362
2023-08-05,12.47591
2023-08-06,11.36801
2023-08-07,20.80924
2023-08-08,20.68079
2023-08-09,20.50417
2023-08-10,19.07514
2023-08-11,19.86191
2023-08-12,13.29479
2023-08-13,11.67308
2023-08-14,19.99036
2023-08-15,15.75144
2023-08-16,23.34617
2023-08-17,22.17405
2023-08-18,21.01798
2023-08-19,12.3314
2023-08-20,11.07899
2023-08-21,20.64868
2023-08-22,19.28387
2023-08-23,18.65767
2023-08-24,20.79319
2023-08-25,17.48554
2023-08-26,12.31535
2023-08-27,10.06743
2023-08-28,18.52922
2023-08-29,19.68529
2023-08-30,19.02697
2023-08-31,18.04752
2023-09-01,16.5061
2023-09-02,11.01477
2023-09-03,10.21194
2023-09-04,17.90301
2023-09-05,19.31599
2023-09-06,19.17148
2023-09-07,19.12331
2023-09-08,16.90751
2023-09-09,11.62491
2023-09-10,10.98265
2023-09-11,19.8298
2023-09-12,19.20359
2023-09-13,22.35067
2023-09-14,18.07964
2023-09-15,17.85484
2023-09-16,11.88182
2023-09-17,11.07899
2023-09-18,19.04303
2023-09-19,19.58895
2023-09-20,17.59794
2023-09-21,20.0867
2023-09-22,17.93513
2023-09-23,10.14771
2023-09-24,10.24405
2023-09-25,18.6095
2023-09-26,20.0867
2023-09-27,21.59601
2023-09-28,13.79254
2023-09-29,12.92549
2023-09-30,12.3314
2023-10-01,11.56069
2023-10-02,14.37058
2023-10-03,15.04495
2023-10-04,26.68593
2023-10-05,22.80025
2023-10-06,20.80924
2023-10-07,11.94605
2023-10-08,10.95054
2023-10-09,14.80411
2023-10-10,23.68336
2023-10-11,21.66024
2023-10-12,19.3481
2023-10-13,19.10725
2023-10-14,10.93448
2023-10-15,10.98265
2023-10-16,19.63712
2023-10-17,19.49261
2023-10-18,19.01091
2023-10-19,21.13037
2023-10-20,19.99036
2023-10-21,12.78098
2023-10-22,11.86576
2023-10-23,20.63262
2023-10-24,22.39884
2023-10-25,19.63712
2023-10-26,22.59152
2023-10-27,21.4515
2023-10-28,11.67308
2023-10-29,11.38407
2023-10-30,20.77713
2023-10-31,21.66024
2023-11-01,21.70841
2023-11-02,23.39434
2023-11-03,29.6885
2023-11-04,16.55427
2023-11-05,14.00128
2023-11-06,32.91586
2023-11-07,29.14258
2023-11-08,27.48876
2023-11-09,23.95632
2023-11-10,21.8208
2023-11-11,12.63648
2023-11-12,11.75337
2023-11-13,21.38728
2023-11-14,19.94219
2023-11-15,29.56005
2023-11-16,27.23185
2023-11-17,25.09633
2023-11-18,12.82915
2023-11-19,12.01027
2023-11-20,23.97238
2023-11-21,23.18561
2023-11-22,22.63969
2023-11-23,23.53885
2023-11-24,22.43095
2023-11-25,13.03789
2023-11-26,12.05844
2023-11-27,20.84136
2023-11-28,21.43545
2023-11-29,21.1946
2023-11-30,21.22671
2023-12-01,20.23121
2023-12-02,13.07
2023-12-03,12.42774
2023-12-04,22.01348
2023-12-05,20.90558
2023-12-06,21.40333
2023-12-07,22.31856
2023-12-08,20.96981
2023-12-09,13.79254
2023-12-10,12.97366
2023-12-11,22.15799
2023-12-12,22.02954
2023-12-13,21.72447
2023-12-14,28.38792
2023-12-15,22.25433
2023-12-16,11.84971
2023-12-17,11.97816
2023-12-18,21.11432
2023-12-19,21.62813
2023-12-20,20.72896
2023-12-21,20.52023
2023-12-22,18.68978
2023-12-23,11.73731
2023-12-24,9.84264
2023-12-25,12.54014
2023-12-26,21.37122
2023-12-27,21.35517
2023-12-28,22.70391
2023-12-29,19.7174
2023-12-30,12.74887
2023-12-31,11.2235
2024-01-01,10.29222
2024-01-02,25.9955
2024-01-03,25.0
2024-01-04,22.0456
2024-01-05,20.72896
2024-01-06,12.12267
2024-01-07,11.31984
2024-01-08,18.41682
2024-01-09,22.10982
2024-01-10,22.15799
2024-01-11,22.7842
2024-01-12,18.81824
2024-01-13,11.81759
2024-01-14,12.87732
2024-01-15,20.52023
2024-01-16,23.4104
2024-01-17,27.26396
2024-01-18,25.22479
2024-01-19,24.82337
2024-01-20,14.41875
2024-01-21,12.49197
2024-01-22,25.28901
2024-01-23,26.991
2024-01-24,23.50674
2024-01-25,22.68786
2024-01-26,21.91714
2024-01-27,13.02183
2024-01-28,13.1824
2024-01-29,21.75658
2024-01-30,22.75208
2024-01-31,22.73603
2024-02-01,22.9287
2024-02-02,22.28644
2024-02-03,13.29479
2024-02-04,10.80603
2024-02-05,23.74759
2024-02-06,22.28644
2024-02-07,19.95825
2024-02-08,19.25176
2024-02-09,12.8131
2024-02-10,12.15478
2024-02-11,11.14322
2024-02-12,13.16634
2024-02-13,25.28901
2024-02-14,23.33012
2024-02-15,22.43095
2024-02-16,20.61657
2024-02-17,11.88182
2024-02-18,11.72125
2024-02-19,20.26332
2024-02-20,21.41939
2024-02-21,20.15093
2024-02-22,21.69235
2024-02-23,20.3436
2024-02-24,11.67308
2024-02-25,11.30378
2024-02-26,20.39177
2024-02-27,20.87347
2024-02-28,21.75658
2024-02-29,19.42838
2024-03-01,12.63648
2024-03-02,11.28773
2024-03-03,10.35645
2024-03-04,22.60757
2024-03-05,22.6718
2024-03-06,21.17854
2024-03-07,21.8208
2024-03-08,21.77263
2024-03-09,13.27874
2024-03-10,11.97816
2024-03-11,25.56197
2024-03-12,26.991
2024-03-13,25.16056
2024-03-14,24.0366
2024-03-15,21.78869
2024-03-16,11.72125
2024-03-17,11.41618
2024-03-18,22.80025
2024-03-19,23.21772
2024-03-20,22.01348
