date,스케줄표
2023-06-02,43.33333
2023-06-03,20.47619
2023-06-04,26.66666
2023-06-05,35.71428
2023-06-06,26.19047
2023-06-07,43.80952
2023-06-08,42.38095
2023-06-09,39.5238
2023-06-10,14.7619
2023-06-11,20.95238
2023-06-12,37.14285
2023-06-13,37.61904
2023-06-14,40.0
2023-06-15,32.85714
2023-06-16,32.38095
2023-06-17,19.5238
2023-06-18,22.38095
2023-06-19,36.66666
2023-06-20,44.7619
2023-06-21,38.09523
2023-06-22,39.5238
2023-06-23,32.85714
2023-06-24,15.23809
2023-06-25,23.33333
2023-06-26,54.7619
2023-06-27,58.09523
2023-06-28,49.5238
2023-06-29,42.38095
2023-06-30,56.66666
2023-07-01,14.7619
2023-07-02,22.38095
2023-07-03,53.80952
2023-07-04,38.09523
2023-07-05,42.85714
2023-07-06,43.80952
2023-07-07,43.80952
2023-07-08,15.23809
2023-07-09,21.90476
2023-07-10,50.47619
2023-07-11,44.28571
2023-07-12,51.90476
2023-07-13,43.80952
2023-07-14,34.7619
2023-07-15,23.33333
2023-07-16,31.42857
2023-07-17,52.38095
2023-07-18,49.04761
2023-07-19,51.42857
2023-07-20,60.0
2023-07-21,45.23809
2023-07-22,31.42857
2023-07-23,29.5238
2023-07-24,60.95238
2023-07-25,42.85714
2023-07-26,52.38095
2023-07-27,40.47619
2023-07-28,40.47619
2023-07-29,16.19047
2023-07-30,23.33333
2023-07-31,46.19047
2023-08-01,41.42857
2023-08-02,38.57142
2023-08-03,35.71428
2023-08-04,24.7619
2023-08-05,15.71428
2023-08-06,26.66666
2023-08-07,42.85714
2023-08-08,36.66666
2023-08-09,34.28571
2023-08-10,37.61904
2023-08-11,38.57142
2023-08-12,19.04761
2023-08-13,22.85714
2023-08-14,35.71428
2023-08-15,24.7619
2023-08-16,38.09523
2023-08-17,34.28571
2023-08-18,41.90476
2023-08-19,20.95238
2023-08-20,22.85714
2023-08-21,47.61904
2023-08-22,47.61904
2023-08-23,45.71428
2023-08-24,49.04761
2023-08-25,43.80952
2023-08-26,19.5238
2023-08-27,24.7619
2023-08-28,46.19047
2023-08-29,43.33333
2023-08-30,43.80952
2023-08-31,41.90476
2023-09-01,53.33333
2023-09-02,18.09523
2023-09-03,29.04761
2023-09-04,59.5238
2023-09-05,46.19047
2023-09-06,40.0
2023-09-07,38.57142
2023-09-08,32.38095
2023-09-09,25.23809
2023-09-10,23.33333
2023-09-11,45.71428
2023-09-12,27.14285
2023-09-13,42.38095
2023-09-14,38.57142
2023-09-15,34.7619
2023-09-16,21.42857
2023-09-17,20.95238
2023-09-18,44.7619
2023-09-19,42.85714
2023-09-20,36.66666
2023-09-21,41.90476
2023-09-22,28.57142
2023-09-23,23.33333
2023-09-24,15.71428
2023-09-25,42.85714
2023-09-26,40.0
2023-09-27,27.14285
2023-09-28,17.14285
2023-09-29,10.95238
2023-09-30,10.95238
2023-10-01,14.7619
2023-10-02,17.61904
2023-10-03,23.80952
2023-10-04,50.47619
2023-10-05,39.04761
2023-10-06,33.80952
2023-10-07,19.5238
2023-10-08,19.5238
2023-10-09,20.0
2023-10-10,40.0
2023-10-11,37.14285
2023-10-12,37.61904
2023-10-13,41.42857
2023-10-14,16.19047
2023-10-15,20.95238
2023-10-16,41.42857
2023-10-17,39.04761
2023-10-18,40.0
2023-10-19,40.47619
2023-10-20,27.14285
2023-10-21,15.23809
2023-10-22,17.14285
2023-10-23,42.85714
2023-10-24,36.66666
2023-10-25,35.71428
2023-10-26,37.61904
2023-10-27,36.66666
2023-10-28,24.7619
2023-10-29,21.90476
2023-10-30,44.7619
2023-10-31,47.61904
2023-11-01,51.42857
2023-11-02,47.14285
2023-11-03,30.47619
2023-11-04,20.0
2023-11-05,27.14285
2023-11-06,47.61904
2023-11-07,36.19047
2023-11-08,35.71428
2023-11-09,36.19047
2023-11-10,37.14285
2023-11-11,17.14285
2023-11-12,18.57142
2023-11-13,40.0
2023-11-14,32.38095
2023-11-15,27.14285
2023-11-16,36.66666
2023-11-17,38.09523
2023-11-18,20.0
2023-11-19,18.09523
2023-11-20,35.23809
2023-11-21,44.28571
2023-11-22,35.23809
2023-11-23,41.42857
2023-11-24,39.04761
2023-11-25,21.42857
2023-11-26,26.66666
2023-11-27,44.28571
2023-11-28,49.04761
2023-11-29,54.7619
2023-11-30,40.47619
2023-12-01,34.7619
2023-12-02,24.28571
2023-12-03,22.38095
2023-12-04,50.0
2023-12-05,47.14285
2023-12-06,38.09523
2023-12-07,42.85714
2023-12-08,38.57142
2023-12-09,18.09523
2023-12-10,19.5238
2023-12-11,53.33333
2023-12-12,36.19047
2023-12-13,36.19047
2023-12-14,36.66666
2023-12-15,30.0
2023-12-16,23.33333
2023-12-17,21.90476
2023-12-18,42.38095
2023-12-19,52.38095
2023-12-20,37.14285
2023-12-21,29.5238
2023-12-22,30.95238
2023-12-23,19.5238
2023-12-24,20.95238
2023-12-25,23.80952
2023-12-26,49.04761
2023-12-27,50.0
2023-12-28,43.33333
2023-12-29,48.57142
2023-12-30,30.47619
2023-12-31,30.95238
2024-01-01,40.47619
2024-01-02,60.95238
2024-01-03,65.71428
2024-01-04,60.47619
2024-01-05,48.09523
2024-01-06,31.42857
2024-01-07,34.28571
2024-01-08,50.95238
2024-01-09,54.7619
2024-01-10,62.85714
2024-01-11,42.85714
2024-01-12,35.23809
2024-01-13,19.04761
2024-01-14,25.23809
2024-01-15,40.0
2024-01-16,34.28571
2024-01-17,33.33333
2024-01-18,40.47619
2024-01-19,35.23809
2024-01-20,17.61904
2024-01-21,26.19047
2024-01-22,28.57142
2024-01-23,45.23809
2024-01-24,37.61904
2024-01-25,39.5238
2024-01-26,38.09523
2024-01-27,20.95238
2024-01-28,20.47619
2024-01-29,39.5238
2024-01-30,42.38095
2024-01-31,39.04761
2024-02-01,46.66666
2024-02-02,34.28571
2024-02-03,22.38095
2024-02-04,23.33333
2024-02-05,38.09523
2024-02-06,36.66666
2024-02-07,38.09523
2024-02-08,27.14285
2024-02-09,19.04761
2024-02-10,9.5238
2024-02-11,8.57142
2024-02-12,13.33333
2024-02-13,28.57142
2024-02-14,25.23809
2024-02-15,27.61904
2024-02-16,23.80952
2024-02-17,14.28571
2024-02-18,19.5238
2024-02-19,39.5238
2024-02-20,43.33333
2024-02-21,34.7619
2024-02-22,41.42857
2024-02-23,26.19047
2024-02-24,20.95238
2024-02-25,26.19047
2024-02-26,37.14285
2024-02-27,47.14285
2024-02-28,43.80952
2024-02-29,49.04761
2024-03-01,22.38095
2024-03-02,26.66666
2024-03-03,44.7619
2024-03-04,58.57142
2024-03-05,70.0
2024-03-06,54.7619
2024-03-07,47.61904
2024-03-08,47.61904
2024-03-09,27.61904
2024-03-10,30.0
2024-03-11,44.28571
2024-03-12,51.90476
2024-03-13,41.90476
2024-03-14,37.61904
2024-03-15,32.38095
2024-03-16,21.42857
2024-03-17,20.0
2024-03-18,49.04761
2024-03-19,44.28571
2024-03-20,38.09523
