date,삼성전자주가전망
2023-05-29,6.57882
2023-05-30,29.19111
2023-05-31,14.6196
2023-06-01,7.96383
2023-06-02,8.86794
2023-06-03,4.29931
2023-06-04,4.23198
2023-06-05,6.21333
2023-06-06,3.67413
2023-06-07,6.60767
2023-06-08,6.52111
2023-06-09,7.3675
2023-06-10,3.68375
2023-06-11,3.72222
2023-06-12,6.2518
2023-06-13,6.43454
2023-06-14,5.78051
2023-06-15,4.64557
2023-06-16,4.2416
2023-06-17,2.24103
2023-06-18,2.16408
2023-06-19,4.86678
2023-06-20,4.60709
2023-06-21,4.76098
2023-06-22,4.28008
2023-06-23,4.08771
2023-06-24,2.01019
2023-06-25,1.82745
2023-06-26,6.65576
2023-06-27,5.34769
2023-06-28,5.67471
2023-06-29,5.36693
2023-06-30,3.89535
2023-07-01,1.77935
2023-07-02,2.24103
2023-07-03,5.65547
2023-07-04,5.03029
2023-07-05,4.20313
2023-07-06,4.03962
2023-07-07,8.04078
2023-07-08,2.58728
2023-07-09,2.51995
2023-07-10,5.58815
2023-07-11,4.29931
2023-07-12,3.97229
2023-07-13,5.18418
2023-07-14,7.31941
2023-07-15,3.0201
2023-07-16,3.11628
2023-07-17,5.45349
2023-07-18,4.37626
2023-07-19,4.78022
2023-07-20,5.11686
2023-07-21,5.5112
2023-07-22,2.45263
2023-07-23,2.24103
2023-07-24,5.32846
2023-07-25,6.74232
2023-07-26,9.29114
2023-07-27,6.44416
2023-07-28,5.36693
2023-07-29,2.47186
2023-07-30,2.32759
2023-07-31,5.32846
2023-08-01,4.18389
2023-08-02,4.35702
2023-08-03,4.93411
2023-08-04,6.36722
2023-08-05,3.58757
2023-08-06,2.79888
2023-08-07,4.72251
2023-08-08,7.05972
2023-08-09,4.07809
2023-08-10,4.88602
2023-08-11,5.14571
2023-08-12,2.83735
2023-08-13,2.77002
2023-08-14,6.28065
2023-08-15,3.42406
2023-08-16,8.88717
2023-08-17,8.04078
2023-08-18,6.51149
2023-08-19,3.07781
2023-08-20,3.00086
2023-08-21,5.43425
2023-08-22,5.49196
2023-08-23,4.58786
2023-08-24,5.02067
2023-08-25,4.38588
2023-08-26,2.36606
2023-08-27,2.12561
2023-08-28,5.64585
2023-08-29,5.73242
2023-08-30,4.61671
2023-08-31,5.5112
2023-09-01,19.31326
2023-09-02,10.70501
2023-09-03,8.85832
2023-09-04,11.71491
2023-09-05,7.39636
2023-09-06,5.73242
2023-09-07,5.01106
2023-09-08,3.9242
2023-09-09,2.24103
2023-09-10,2.93353
2023-09-11,4.81869
2023-09-12,3.8184
2023-09-13,3.74146
2023-09-14,5.21304
2023-09-15,5.42464
2023-09-16,2.48148
2023-09-17,2.64499
2023-09-18,4.79946
2023-09-19,3.4433
2023-09-20,3.3375
2023-09-21,3.39521
2023-09-22,3.14513
2023-09-23,1.60623
2023-09-24,1.68317
2023-09-25,2.95277
2023-09-26,3.86649
2023-09-27,2.87582
2023-09-28,1.45234
2023-09-29,1.48119
2023-09-30,1.7505
2023-10-01,1.29845
2023-10-02,2.00057
2023-10-03,2.22179
2023-10-04,7.56949
2023-10-05,6.4634
2023-10-06,8.43512
2023-10-07,3.27979
2023-10-08,2.37568
2023-10-09,3.25093
2023-10-10,5.5112
2023-10-11,6.70385
2023-10-12,5.17456
2023-10-13,3.79917
2023-10-14,1.59661
2023-10-15,1.87554
2023-10-16,4.33778
2023-10-17,4.96297
2023-10-18,6.44416
2023-10-19,4.559
2023-10-20,3.53948
2023-10-21,1.51005
2023-10-22,1.95248
2023-10-23,4.01077
2023-10-24,4.09733
2023-10-25,4.36664
2023-10-26,7.30018
2023-10-27,5.10724
2023-10-28,1.68317
2023-10-29,2.18332
2023-10-30,4.41473
2023-10-31,5.24189
2023-11-01,4.69366
2023-11-02,4.67442
2023-11-03,3.82802
2023-11-04,2.02943
2023-11-05,2.26988
2023-11-06,7.49254
2023-11-07,5.96325
2023-11-08,4.28008
2023-11-09,3.68375
2023-11-10,2.66423
2023-11-11,1.58699
2023-11-12,1.71203
2023-11-13,2.98162
2023-11-14,3.501
2023-11-15,8.34856
2023-11-16,7.81956
2023-11-17,5.23227
2023-11-18,2.20255
2023-11-19,2.22179
2023-11-20,6.19409
2023-11-21,6.09791
2023-11-22,3.83764
2023-11-23,3.55871
2023-11-24,2.43339
2023-11-25,1.49081
2023-11-26,1.76012
2023-11-27,3.27979
2023-11-28,3.94344
2023-11-29,3.58757
2023-11-30,3.08742
2023-12-01,2.96239
2023-12-02,1.87554
2023-12-03,2.0679
2023-12-04,3.51062
2023-12-05,3.31826
2023-12-06,2.86621
2023-12-07,2.46224
2023-12-08,3.19322
2023-12-09,1.67355
2023-12-10,1.72165
2023-12-11,4.12619
2023-12-12,6.82889
2023-12-13,4.71289
2023-12-14,5.59776
2023-12-15,4.46282
2023-12-16,2.50072
2023-12-17,2.62575
2023-12-18,4.05886
2023-12-19,3.64528
2023-12-20,7.8965
2023-12-21,7.84841
2023-12-22,9.50274
2023-12-23,4.33778
2023-12-24,3.37597
2023-12-25,4.15504
2023-12-26,11.3398
2023-12-27,16.70674
2023-12-28,13.29229
2023-12-29,9.33923
2023-12-30,5.12647
2023-12-31,4.16466
2024-01-01,5.04953
2024-01-02,18.5919
2024-01-03,11.51293
2024-01-04,7.0982
2024-01-05,5.11686
2024-01-06,2.75079
2024-01-07,3.61642
2024-01-08,5.91516
2024-01-09,12.88833
2024-01-10,12.36895
2024-01-11,10.87813
2024-01-12,6.84812
2024-01-13,3.41444
2024-01-14,3.85688
2024-01-15,5.94402
2024-01-16,8.60825
2024-01-17,11.63797
2024-01-18,7.97345
2024-01-19,6.70385
2024-01-20,4.29931
2024-01-21,3.99153
2024-01-22,6.93469
2024-01-23,5.71318
2024-01-24,5.33807
2024-01-25,4.33778
2024-01-26,4.79946
2024-01-27,2.83735
2024-01-28,2.77002
2024-01-29,5.78051
2024-01-30,4.38588
2024-01-31,5.02067
2024-02-01,4.57824
2024-02-02,4.99182
2024-02-03,3.48177
2024-02-04,3.52986
2024-02-05,6.30951
2024-02-06,4.99182
2024-02-07,4.78022
2024-02-08,5.52082
2024-02-09,2.43339
2024-02-10,2.53919
2024-02-11,2.25064
2024-02-12,2.66423
2024-02-13,6.02096
2024-02-14,5.33807
2024-02-15,7.10781
2024-02-16,6.2518
2024-02-17,3.20284
2024-02-18,3.58757
2024-02-19,5.32846
2024-02-20,4.35702
2024-02-21,4.46282
2024-02-22,5.90554
2024-02-23,6.39607
2024-02-24,3.84726
2024-02-25,3.77031
2024-02-26,6.01134
2024-02-27,5.30922
2024-02-28,5.53044
2024-02-29,5.10724
2024-03-01,3.3375
2024-03-02,3.09704
2024-03-03,3.16437
2024-03-04,7.7907
2024-03-05,6.00173
2024-03-06,6.0402
2024-03-07,7.65605
2024-03-08,6.08829
2024-03-09,3.35673
2024-03-10,4.15504
2024-03-11,5.45349
2024-03-12,5.76127
2024-03-13,5.13609
2024-03-14,5.12647
2024-03-15,5.24189
2024-03-16,2.8085
2024-03-17,3.29902
2024-03-18,4.38588
2024-03-19,5.9344
2024-03-20,17.6397
