date,증권계좌개설
2023-05-29,1.84784
2023-05-30,3.18458
2023-05-31,2.57519
2023-06-01,2.26066
2023-06-02,2.67348
2023-06-03,1.51366
2023-06-04,1.67092
2023-06-05,2.79142
2023-06-06,1.72989
2023-06-07,3.32219
2023-06-08,2.51621
2023-06-09,2.6145
2023-06-10,1.88716
2023-06-11,2.1034
2023-06-12,3.32219
2023-06-13,3.63672
2023-06-14,3.87261
2023-06-15,3.99056
2023-06-16,2.96835
2023-06-17,1.96579
2023-06-18,2.12305
2023-06-19,3.87261
2023-06-20,3.93159
2023-06-21,4.32474
2023-06-22,3.5974
2023-06-23,2.28032
2023-06-24,1.53332
2023-06-25,1.45468
2023-06-26,3.53843
2023-06-27,2.92903
2023-06-28,3.55808
2023-06-29,2.39827
2023-06-30,3.04698
2023-07-01,2.1034
2023-07-02,2.00511
2023-07-03,3.51877
2023-07-04,5.66149
2023-07-05,5.3273
2023-07-06,5.48456
2023-07-07,3.81364
2023-07-08,2.45724
2023-07-09,2.33929
2023-07-10,4.75722
2023-07-11,5.0914
2023-07-12,5.28798
2023-07-13,5.85806
2023-07-14,8.47257
2023-07-15,4.5803
2023-07-16,3.91193
2023-07-17,5.95635
2023-07-18,6.11362
2023-07-19,5.60251
2023-07-20,5.01277
2023-07-21,6.05464
2023-07-22,3.55808
2023-07-23,3.38116
2023-07-24,6.84096
2023-07-25,7.11617
2023-07-26,9.21957
2023-07-27,5.79909
2023-07-28,4.44269
2023-07-29,2.57519
2023-07-30,2.71279
2023-07-31,4.81619
2023-08-01,5.34696
2023-08-02,4.3444
2023-08-03,4.63927
2023-08-04,4.12816
2023-08-05,2.69313
2023-08-06,2.55553
2023-08-07,3.73501
2023-08-08,4.16748
2023-08-09,3.55808
2023-08-10,4.24611
2023-08-11,3.75466
2023-08-12,2.06408
2023-08-13,2.81108
2023-08-14,4.67859
2023-08-15,2.65382
2023-08-16,3.9709
2023-08-17,4.69825
2023-08-18,4.04953
2023-08-19,2.37861
2023-08-20,2.41792
2023-08-21,3.77432
2023-08-22,3.61706
2023-08-23,3.44014
2023-08-24,3.55808
2023-08-25,3.2239
2023-08-26,1.65126
2023-08-27,2.28032
2023-08-28,3.95124
2023-08-29,4.2068
2023-08-30,3.79398
2023-08-31,3.14527
2023-09-01,2.69313
2023-09-02,1.67092
2023-09-03,1.80853
2023-09-04,4.04953
2023-09-05,3.57774
2023-09-06,3.63672
2023-09-07,3.47945
2023-09-08,2.55553
2023-09-09,1.82818
2023-09-10,1.57263
2023-09-11,3.10595
2023-09-12,3.00766
2023-09-13,2.87006
2023-09-14,2.51621
2023-09-15,2.53587
2023-09-16,1.82818
2023-09-17,1.74955
2023-09-18,3.30253
2023-09-19,3.69569
2023-09-20,4.46235
2023-09-21,4.73756
2023-09-22,4.06919
2023-09-23,1.41537
2023-09-24,1.35639
2023-09-25,2.79142
2023-09-26,3.00766
2023-09-27,2.06408
2023-09-28,1.6316
2023-09-29,1.33674
2023-09-30,1.51366
2023-10-01,1.74955
2023-10-02,2.00511
2023-10-03,2.35895
2023-10-04,3.20424
2023-10-05,4.22645
2023-10-06,3.57774
2023-10-07,1.47434
2023-10-08,2.00511
2023-10-09,2.29998
2023-10-10,3.26321
2023-10-11,3.95124
2023-10-12,3.18458
2023-10-13,2.4769
2023-10-14,1.59229
2023-10-15,1.8675
2023-10-16,3.2239
2023-10-17,3.3615
2023-10-18,3.30253
2023-10-19,3.57774
2023-10-20,2.79142
2023-10-21,1.51366
2023-10-22,2.12305
2023-10-23,3.2239
2023-10-24,3.2239
2023-10-25,3.18458
2023-10-26,3.04698
2023-10-27,2.41792
2023-10-28,1.51366
2023-10-29,1.72989
2023-10-30,3.06664
2023-10-31,2.87006
2023-11-01,3.08629
2023-11-02,3.65637
2023-11-03,2.45724
2023-11-04,1.494
2023-11-05,2.1034
2023-11-06,4.38372
2023-11-07,3.89227
2023-11-08,3.30253
2023-11-09,2.51621
2023-11-10,2.1034
2023-11-11,1.02221
2023-11-12,1.2581
2023-11-13,2.51621
2023-11-14,2.59484
2023-11-15,2.53587
2023-11-16,2.65382
2023-11-17,2.8504
2023-11-18,1.61195
2023-11-19,1.61195
2023-11-20,2.75211
2023-11-21,3.47945
2023-11-22,2.988
2023-11-23,2.71279
2023-11-24,3.47945
2023-11-25,1.53332
2023-11-26,1.88716
2023-11-27,3.00766
2023-11-28,4.36406
2023-11-29,3.63672
2023-11-30,3.2239
2023-12-01,3.38116
2023-12-02,2.43758
2023-12-03,2.29998
2023-12-04,3.8333
2023-12-05,3.34185
2023-12-06,3.75466
2023-12-07,3.42048
2023-12-08,2.75211
2023-12-09,1.88716
2023-12-10,3.02732
2023-12-11,3.49911
2023-12-12,4.59996
2023-12-13,5.38627
2023-12-14,5.52388
2023-12-15,4.46235
2023-12-16,2.28032
2023-12-17,2.33929
2023-12-18,3.69569
2023-12-19,3.53843
2023-12-20,4.32474
2023-12-21,3.26321
2023-12-22,4.14782
2023-12-23,2.73245
2023-12-24,2.92903
2023-12-25,2.73245
2023-12-26,4.48201
2023-12-27,3.89227
2023-12-28,4.14782
2023-12-29,3.8333
2023-12-30,2.90937
2023-12-31,2.67348
2024-01-01,3.5974
2024-01-02,5.99567
2024-01-03,4.59996
2024-01-04,4.73756
2024-01-05,3.87261
2024-01-06,2.88971
2024-01-07,3.24356
2024-01-08,3.95124
2024-01-09,4.10851
2024-01-10,4.38372
2024-01-11,4.89482
2024-01-12,4.89482
2024-01-13,3.42048
2024-01-14,3.08629
2024-01-15,6.23157
2024-01-16,6.62472
2024-01-17,6.48712
2024-01-18,5.15038
2024-01-19,5.40593
2024-01-20,3.9709
2024-01-21,3.67603
2024-01-22,5.46491
2024-01-23,6.11362
2024-01-24,6.36917
2024-01-25,6.93925
2024-01-26,7.27344
2024-01-27,4.3444
2024-01-28,4.59996
2024-01-29,5.7008
2024-01-30,6.09396
2024-01-31,5.07175
2024-02-01,5.89738
2024-02-02,4.9538
2024-02-03,4.44269
2024-02-04,5.24867
2024-02-05,5.48456
2024-02-06,6.05464
2024-02-07,5.03243
2024-02-08,5.46491
2024-02-09,4.3444
2024-02-10,5.28798
2024-02-11,5.30764
2024-02-12,6.62472
2024-02-13,10.43837
2024-02-14,9.77
2024-02-15,6.25122
2024-02-16,5.60251
2024-02-17,3.9709
2024-02-18,4.18714
2024-02-19,4.59996
2024-02-20,5.42559
2024-02-21,5.60251
2024-02-22,5.83841
2024-02-23,5.99567
2024-02-24,3.87261
2024-02-25,4.18714
2024-02-26,6.0743
2024-02-27,5.60251
2024-02-28,5.13072
2024-02-29,4.75722
2024-03-01,3.75466
2024-03-02,3.38116
2024-03-03,4.06919
2024-03-04,5.79909
2024-03-05,6.0743
2024-03-06,5.54354
2024-03-07,5.48456
2024-03-08,5.50422
2024-03-09,3.93159
2024-03-10,3.63672
2024-03-11,4.65893
2024-03-12,5.07175
2024-03-13,4.77688
2024-03-14,4.81619
2024-03-15,5.17004
2024-03-16,3.49911
2024-03-17,3.06664
2024-03-18,5.05209
2024-03-19,5.17004
2024-03-20,5.48456
