date,배당금지급일
2023-06-03,1.82926
2023-06-04,2.39837
2023-06-05,3.57723
2023-06-06,3.00813
2023-06-07,4.39024
2023-06-08,4.91869
2023-06-09,4.75609
2023-06-10,2.19512
2023-06-11,2.64227
2023-06-12,4.71544
2023-06-13,5.04065
2023-06-14,3.61788
2023-06-15,4.10569
2023-06-16,3.98373
2023-06-17,2.72357
2023-06-18,2.68292
2023-06-19,4.43089
2023-06-20,4.06504
2023-06-21,3.98373
2023-06-22,4.22764
2023-06-23,4.26829
2023-06-24,2.43902
2023-06-25,1.95121
2023-06-26,5.69105
2023-06-27,8.08943
2023-06-28,10.44715
2023-06-29,9.59349
2023-06-30,7.47967
2023-07-01,3.73983
2023-07-02,3.04878
2023-07-03,6.58536
2023-07-04,7.56097
2023-07-05,6.38211
2023-07-06,4.95934
2023-07-07,4.22764
2023-07-08,2.11382
2023-07-09,1.99186
2023-07-10,4.75609
2023-07-11,4.75609
2023-07-12,6.09756
2023-07-13,6.13821
2023-07-14,5.60975
2023-07-15,2.76422
2023-07-16,3.13008
2023-07-17,5.85365
2023-07-18,6.86991
2023-07-19,5.4065
2023-07-20,6.01626
2023-07-21,4.91869
2023-07-22,3.17073
2023-07-23,2.72357
2023-07-24,5.36585
2023-07-25,7.11382
2023-07-26,6.74796
2023-07-27,7.27642
2023-07-28,6.21951
2023-07-29,3.08943
2023-07-30,2.23577
2023-07-31,7.84552
2023-08-01,7.52032
2023-08-02,7.15447
2023-08-03,5.28455
2023-08-04,6.50406
2023-08-05,3.00813
2023-08-06,2.76422
2023-08-07,7.80487
2023-08-08,7.56097
2023-08-09,6.50406
2023-08-10,6.86991
2023-08-11,6.95121
2023-08-12,2.52032
2023-08-13,2.64227
2023-08-14,7.88617
2023-08-15,5.0813
2023-08-16,13.69918
2023-08-17,6.21951
2023-08-18,5.20325
2023-08-19,3.00813
2023-08-20,1.62601
2023-08-21,4.39024
2023-08-22,5.1626
2023-08-23,5.0813
2023-08-24,5.1626
2023-08-25,4.59349
2023-08-26,1.26016
2023-08-27,1.70731
2023-08-28,5.4065
2023-08-29,4.95934
2023-08-30,5.04065
2023-08-31,4.67479
2023-09-01,4.30894
2023-09-02,2.68292
2023-09-03,2.35772
2023-09-04,3.78048
2023-09-05,4.51219
2023-09-06,3.98373
2023-09-07,3.33333
2023-09-08,3.94308
2023-09-09,1.99186
2023-09-10,1.62601
2023-09-11,3.41463
2023-09-12,3.08943
2023-09-13,4.10569
2023-09-14,4.43089
2023-09-15,5.12195
2023-09-16,2.52032
2023-09-17,1.54471
2023-09-18,4.39024
2023-09-19,4.47154
2023-09-20,4.51219
2023-09-21,3.53658
2023-09-22,3.86178
2023-09-23,2.43902
2023-09-24,2.19512
2023-09-25,5.12195
2023-09-26,5.69105
2023-09-27,3.73983
2023-09-28,1.62601
2023-09-29,1.66666
2023-09-30,1.78861
2023-10-01,1.42276
2023-10-02,1.38211
2023-10-03,2.39837
2023-10-04,3.73983
2023-10-05,3.33333
2023-10-06,3.29268
2023-10-07,1.54471
2023-10-08,1.54471
2023-10-09,1.82926
2023-10-10,3.98373
2023-10-11,3.90243
2023-10-12,3.65853
2023-10-13,3.25203
2023-10-14,1.13821
2023-10-15,1.66666
2023-10-16,3.29268
2023-10-17,4.55284
2023-10-18,4.02439
2023-10-19,3.04878
2023-10-20,2.47967
2023-10-21,1.46341
2023-10-22,1.86991
2023-10-23,3.08943
2023-10-24,4.02439
2023-10-25,3.90243
2023-10-26,3.69918
2023-10-27,3.49593
2023-10-28,1.70731
2023-10-29,2.39837
2023-10-30,4.34959
2023-10-31,6.21951
2023-11-01,5.0813
2023-11-02,6.05691
2023-11-03,5.77235
2023-11-04,3.04878
2023-11-05,2.76422
2023-11-06,5.8943
2023-11-07,6.50406
2023-11-08,7.80487
2023-11-09,6.46341
2023-11-10,5.77235
2023-11-11,2.72357
2023-11-12,2.39837
2023-11-13,8.00813
2023-11-14,11.54471
2023-11-15,11.54471
2023-11-16,9.34959
2023-11-17,6.82926
2023-11-18,3.45528
2023-11-19,3.00813
2023-11-20,13.29268
2023-11-21,8.61788
2023-11-22,6.50406
2023-11-23,9.26829
2023-11-24,6.17886
2023-11-25,2.68292
2023-11-26,3.08943
2023-11-27,6.17886
2023-11-28,6.66666
2023-11-29,6.54471
2023-11-30,9.91869
2023-12-01,8.90243
2023-12-02,4.18699
2023-12-03,3.82113
2023-12-04,8.00813
2023-12-05,9.14634
2023-12-06,10.1626
2023-12-07,9.55284
2023-12-08,10.2439
2023-12-09,3.73983
2023-12-10,4.63414
2023-12-11,9.30894
2023-12-12,10.36585
2023-12-13,10.44715
2023-12-14,12.64227
2023-12-15,12.64227
2023-12-16,7.39837
2023-12-17,7.07317
2023-12-18,14.26829
2023-12-19,14.06504
2023-12-20,20.12195
2023-12-21,19.34959
2023-12-22,22.43902
2023-12-23,8.25203
2023-12-24,5.69105
2023-12-25,8.73983
2023-12-26,31.62601
2023-12-27,35.0
2023-12-28,25.1626
2023-12-29,14.51219
2023-12-30,7.96747
2023-12-31,5.36585
2024-01-01,6.54471
2024-01-02,21.86991
2024-01-03,15.60975
2024-01-04,13.82113
2024-01-05,10.4065
2024-01-06,4.87804
2024-01-07,4.87804
2024-01-08,9.59349
2024-01-09,11.30081
2024-01-10,10.69105
2024-01-11,9.63414
2024-01-12,8.45528
2024-01-13,3.25203
2024-01-14,3.61788
2024-01-15,8.49593
2024-01-16,8.69918
2024-01-17,8.33333
2024-01-18,7.68292
2024-01-19,7.96747
2024-01-20,3.37398
2024-01-21,3.49593
2024-01-22,8.37398
2024-01-23,10.36585
2024-01-24,8.61788
2024-01-25,12.35772
2024-01-26,10.93495
2024-01-27,3.73983
2024-01-28,3.73983
2024-01-29,11.74796
2024-01-30,14.02439
2024-01-31,13.49593
2024-02-01,14.06504
2024-02-02,17.23577
2024-02-03,4.71544
2024-02-04,5.4065
2024-02-05,13.08943
2024-02-06,14.10569
2024-02-07,13.45528
2024-02-08,12.72357
2024-02-09,5.5691
2024-02-10,4.55284
2024-02-11,3.13008
2024-02-12,8.04878
2024-02-13,16.34146
2024-02-14,17.07317
2024-02-15,12.96747
2024-02-16,12.64227
2024-02-17,5.8943
2024-02-18,6.38211
2024-02-19,15.5691
2024-02-20,16.50406
2024-02-21,15.1626
2024-02-22,14.51219
2024-02-23,14.26829
2024-02-24,6.66666
2024-02-25,7.64227
2024-02-26,15.12195
2024-02-27,16.01626
2024-02-28,18.29268
2024-02-29,15.44715
2024-03-01,8.13008
2024-03-02,6.26016
2024-03-03,6.34146
2024-03-04,21.09756
2024-03-05,18.86178
2024-03-06,18.41463
2024-03-07,18.41463
2024-03-08,16.38211
2024-03-09,8.04878
2024-03-10,8.04878
2024-03-11,19.79674
2024-03-12,23.33333
2024-03-13,22.39837
2024-03-14,21.99186
2024-03-15,18.65853
2024-03-16,8.41463
2024-03-17,8.53658
2024-03-18,20.4878
2024-03-19,21.05691
2024-03-20,23.69918
