date,다세대주택
2023-05-29,20.96114
2023-05-30,25.86912
2023-05-31,27.19836
2023-06-01,25.05112
2023-06-02,22.39263
2023-06-03,13.08793
2023-06-04,16.56441
2023-06-05,25.35787
2023-06-06,19.12065
2023-06-07,30.57259
2023-06-08,29.24335
2023-06-09,20.14314
2023-06-10,12.67893
2023-06-11,15.64417
2023-06-12,28.83435
2023-06-13,26.89161
2023-06-14,26.17586
2023-06-15,27.30061
2023-06-16,18.6094
2023-06-17,12.98568
2023-06-18,20.75664
2023-06-19,27.60736
2023-06-20,24.43762
2023-06-21,25.25562
2023-06-22,24.43762
2023-06-23,24.43762
2023-06-24,13.80368
2023-06-25,15.23517
2023-06-26,26.38036
2023-06-27,28.01635
2023-06-28,23.41513
2023-06-29,24.02862
2023-06-30,22.49488
2023-07-01,10.73619
2023-07-02,14.31492
2023-07-03,27.40286
2023-07-04,25.97137
2023-07-05,25.25562
2023-07-06,21.98364
2023-07-07,20.65439
2023-07-08,14.51942
2023-07-09,14.72392
2023-07-10,26.78936
2023-07-11,24.64212
2023-07-12,24.13087
2023-07-13,23.00613
2023-07-14,22.08588
2023-07-15,13.19018
2023-07-16,12.88343
2023-07-17,28.83435
2023-07-18,24.84662
2023-07-19,24.02862
2023-07-20,23.10838
2023-07-21,23.41513
2023-07-22,15.43967
2023-07-23,13.29243
2023-07-24,25.35787
2023-07-25,26.48261
2023-07-26,23.21063
2023-07-27,24.43762
2023-07-28,20.44989
2023-07-29,16.35991
2023-07-30,16.66666
2023-07-31,24.33537
2023-08-01,22.59713
2023-08-02,21.88139
2023-08-03,19.73415
2023-08-04,21.88139
2023-08-05,13.80368
2023-08-06,14.00817
2023-08-07,27.50511
2023-08-08,22.59713
2023-08-09,25.35787
2023-08-10,21.67689
2023-08-11,22.08588
2023-08-12,16.87116
2023-08-13,13.90593
2023-08-14,25.46012
2023-08-15,18.50715
2023-08-16,28.5276
2023-08-17,25.25562
2023-08-18,25.86912
2023-08-19,16.35991
2023-08-20,17.58691
2023-08-21,35.07157
2023-08-22,30.87934
2023-08-23,27.19836
2023-08-24,25.86912
2023-08-25,22.29038
2023-08-26,15.23517
2023-08-27,18.4049
2023-08-28,29.44785
2023-08-29,27.40286
2023-08-30,26.17586
2023-08-31,21.98364
2023-09-01,18.6094
2023-09-02,15.03067
2023-09-03,17.68916
2023-09-04,27.70961
2023-09-05,31.59509
2023-09-06,30.98159
2023-09-07,29.9591
2023-09-08,26.58486
2023-09-09,16.97341
2023-09-10,15.95092
2023-09-11,31.90184
2023-09-12,33.43558
2023-09-13,27.19836
2023-09-14,28.5276
2023-09-15,23.61963
2023-09-16,15.03067
2023-09-17,19.32515
2023-09-18,30.67484
2023-09-19,25.46012
2023-09-20,24.02862
2023-09-21,20.85889
2023-09-22,20.85889
2023-09-23,14.11042
2023-09-24,14.82617
2023-09-25,24.43762
2023-09-26,21.98364
2023-09-27,16.25766
2023-09-28,11.86094
2023-09-29,10.42944
2023-09-30,10.94069
2023-10-01,9.3047
2023-10-02,12.67893
2023-10-03,16.15541
2023-10-04,28.62985
2023-10-05,28.3231
2023-10-06,22.08588
2023-10-07,13.39468
2023-10-08,11.86094
2023-10-09,16.46216
2023-10-10,28.7321
2023-10-11,25.97137
2023-10-12,26.78936
2023-10-13,20.55214
2023-10-14,16.25766
2023-10-15,16.87116
2023-10-16,28.83435
2023-10-17,27.60736
2023-10-18,32.31083
2023-10-19,28.7321
2023-10-20,24.43762
2023-10-21,15.84867
2023-10-22,18.8139
2023-10-23,25.97137
2023-10-24,27.50511
2023-10-25,23.72188
2023-10-26,24.53987
2023-10-27,23.61963
2023-10-28,15.84867
2023-10-29,15.84867
2023-10-30,22.08588
2023-10-31,20.55214
2023-11-01,26.17586
2023-11-02,23.10838
2023-11-03,18.30265
2023-11-04,12.06543
2023-11-05,14.82617
2023-11-06,23.72188
2023-11-07,24.23312
2023-11-08,20.14314
2023-11-09,21.98364
2023-11-10,20.96114
2023-11-11,12.78118
2023-11-12,14.31492
2023-11-13,22.29038
2023-11-14,22.80163
2023-11-15,22.69938
2023-11-16,22.80163
2023-11-17,17.99591
2023-11-18,14.92842
2023-11-19,14.41717
2023-11-20,25.46012
2023-11-21,22.80163
2023-11-22,23.10838
2023-11-23,23.41513
2023-11-24,18.8139
2023-11-25,12.88343
2023-11-26,14.62167
2023-11-27,22.29038
2023-11-28,24.43762
2023-11-29,21.37014
2023-11-30,21.57464
2023-12-01,19.6319
2023-12-02,15.84867
2023-12-03,15.23517
2023-12-04,21.26789
2023-12-05,25.46012
2023-12-06,22.18813
2023-12-07,22.29038
2023-12-08,19.2229
2023-12-09,13.39468
2023-12-10,15.64417
2023-12-11,22.69938
2023-12-12,23.21063
2023-12-13,24.74437
2023-12-14,20.34764
2023-12-15,17.58691
2023-12-16,11.34969
2023-12-17,12.47443
2023-12-18,21.98364
2023-12-19,19.32515
2023-12-20,21.57464
2023-12-21,17.38241
2023-12-22,18.91615
2023-12-23,14.21267
2023-12-24,10.94069
2023-12-25,10.83844
2023-12-26,28.01635
2023-12-27,22.90388
2023-12-28,19.2229
2023-12-29,18.8139
2023-12-30,13.90593
2023-12-31,11.86094
2024-01-01,13.59918
2024-01-02,22.80163
2024-01-03,19.8364
2024-01-04,27.70961
2024-01-05,23.61963
2024-01-06,15.95092
2024-01-07,13.80368
2024-01-08,21.98364
2024-01-09,24.33537
2024-01-10,29.65235
2024-01-11,27.70961
2024-01-12,23.92638
2024-01-13,17.28016
2024-01-14,15.33742
2024-01-15,35.58282
2024-01-16,36.50306
2024-01-17,37.52556
2024-01-18,38.54805
2024-01-19,34.86707
2024-01-20,20.24539
2024-01-21,21.57464
2024-01-22,53.47648
2024-01-23,53.16973
2024-01-24,45.09202
2024-01-25,38.8548
2024-01-26,33.74233
2024-01-27,15.54192
2024-01-28,19.6319
2024-01-29,38.4458
2024-01-30,39.0593
2024-01-31,37.11656
2024-02-01,29.03885
2024-02-02,27.30061
2024-02-03,12.88343
2024-02-04,15.23517
2024-02-05,31.39059
2024-02-06,31.69734
2024-02-07,25.35787
2024-02-08,22.49488
2024-02-09,11.65644
2024-02-10,14.41717
2024-02-11,14.72392
2024-02-12,20.24539
2024-02-13,33.43558
2024-02-14,26.78936
2024-02-15,26.48261
2024-02-16,22.59713
2024-02-17,14.92842
2024-02-18,15.13292
2024-02-19,30.77709
2024-02-20,26.78936
2024-02-21,25.56237
2024-02-22,25.56237
2024-02-23,22.18813
2024-02-24,14.51942
2024-02-25,14.21267
2024-02-26,69.4274
2024-02-27,42.02453
2024-02-28,37.42331
2024-02-29,29.24335
2024-03-01,19.0184
2024-03-02,21.67689
2024-03-03,21.57464
2024-03-04,34.66257
2024-03-05,31.79959
2024-03-06,30.26584
2024-03-07,30.36809
2024-03-08,26.58486
2024-03-09,21.67689
2024-03-10,18.6094
2024-03-11,30.26584
2024-03-12,26.48261
2024-03-13,29.3456
2024-03-14,28.01635
2024-03-15,21.57464
2024-03-16,17.58691
2024-03-17,17.17791
2024-03-18,32.10633
2024-03-19,31.49284
2024-03-20,26.78936
