date,발행어음
2023-05-31,14.66005
2023-06-01,24.50424
2023-06-02,17.06798
2023-06-03,11.47308
2023-06-04,8.71104
2023-06-05,15.50991
2023-06-06,11.68555
2023-06-07,24.3626
2023-06-08,20.18413
2023-06-09,20.11331
2023-06-10,10.76487
2023-06-11,11.33144
2023-06-12,20.25495
2023-06-13,21.52974
2023-06-14,16.99716
2023-06-15,16.1473
2023-06-16,13.03116
2023-06-17,9.77337
2023-06-18,8.71104
2023-06-19,13.88101
2023-06-20,13.88101
2023-06-21,12.39376
2023-06-22,13.03116
2023-06-23,14.02266
2023-06-24,8.42776
2023-06-25,8.78186
2023-06-26,16.07648
2023-06-27,20.25495
2023-06-28,18.69688
2023-06-29,21.60056
2023-06-30,17.06798
2023-07-01,9.13597
2023-07-02,7.36543
2023-07-03,13.95184
2023-07-04,14.30594
2023-07-05,12.53541
2023-07-06,16.71388
2023-07-07,16.07648
2023-07-08,9.27762
2023-07-09,8.71104
2023-07-10,14.23512
2023-07-11,13.95184
2023-07-12,13.81019
2023-07-13,14.37677
2023-07-14,12.60623
2023-07-15,8.07365
2023-07-16,8.78186
2023-07-17,14.80169
2023-07-18,14.66005
2023-07-19,11.33144
2023-07-20,15.08498
2023-07-21,11.26062
2023-07-22,8.14447
2023-07-23,11.33144
2023-07-24,19.05099
2023-07-25,19.54674
2023-07-26,11.75637
2023-07-27,11.82719
2023-07-28,11.04815
2023-07-29,6.9405
2023-07-30,6.79886
2023-07-31,11.96883
2023-08-01,16.43059
2023-08-02,10.69405
2023-08-03,10.90651
2023-08-04,10.26912
2023-08-05,7.79036
2023-08-06,6.86968
2023-08-07,18.20113
2023-08-08,13.59773
2023-08-09,13.03116
2023-08-10,16.64305
2023-08-11,18.20113
2023-08-12,8.49858
2023-08-13,6.79886
2023-08-14,16.00566
2023-08-15,10.90651
2023-08-16,16.28895
2023-08-17,15.22662
2023-08-18,13.45609
2023-08-19,7.64872
2023-08-20,8.14447
2023-08-21,17.20963
2023-08-22,15.22662
2023-08-23,21.52974
2023-08-24,16.64305
2023-08-25,19.05099
2023-08-26,9.77337
2023-08-27,9.27762
2023-08-28,15.08498
2023-08-29,19.12181
2023-08-30,18.55524
2023-08-31,21.45892
2023-09-01,14.09348
2023-09-02,9.98583
2023-09-03,10.90651
2023-09-04,14.51841
2023-09-05,18.05949
2023-09-06,21.17563
2023-09-07,18.62606
2023-09-08,21.67138
2023-09-09,10.76487
2023-09-10,10.5524
2023-09-11,19.33427
2023-09-12,26.27478
2023-09-13,49.29178
2023-09-14,25.49575
2023-09-15,20.18413
2023-09-16,10.76487
2023-09-17,12.03966
2023-09-18,19.97167
2023-09-19,18.05949
2023-09-20,19.47592
2023-09-21,18.55524
2023-09-22,15.7932
2023-09-23,11.89801
2023-09-24,9.13597
2023-09-25,20.11331
2023-09-26,29.32011
2023-09-27,18.05949
2023-09-28,9.98583
2023-09-29,7.43626
2023-09-30,8.99433
2023-10-01,10.90651
2023-10-02,11.26062
2023-10-03,13.24362
2023-10-04,20.18413
2023-10-05,17.13881
2023-10-06,17.35127
2023-10-07,10.12747
2023-10-08,9.13597
2023-10-09,8.99433
2023-10-10,22.30878
2023-10-11,20.67988
2023-10-12,19.12181
2023-10-13,15.72237
2023-10-14,9.13597
2023-10-15,8.99433
2023-10-16,14.1643
2023-10-17,17.70538
2023-10-18,19.68838
2023-10-19,21.10481
2023-10-20,16.1473
2023-10-21,9.13597
2023-10-22,11.96883
2023-10-23,18.55524
2023-10-24,27.19546
2023-10-25,23.22946
2023-10-26,19.90084
2023-10-27,18.98016
2023-10-28,11.40226
2023-10-29,14.94334
2023-10-30,23.30028
2023-10-31,22.16713
2023-11-01,20.46742
2023-11-02,17.20963
2023-11-03,14.23512
2023-11-04,11.68555
2023-11-05,9.41926
2023-11-06,18.20113
2023-11-07,16.35977
2023-11-08,18.13031
2023-11-09,25.07082
2023-11-10,16.43059
2023-11-11,11.75637
2023-11-12,9.98583
2023-11-13,19.83002
2023-11-14,20.18413
2023-11-15,18.41359
2023-11-16,19.26345
2023-11-17,14.02266
2023-11-18,10.41076
2023-11-19,10.62322
2023-11-20,18.90934
2023-11-21,30.73654
2023-11-22,19.90084
2023-11-23,20.18413
2023-11-24,17.7762
2023-11-25,14.30594
2023-11-26,15.29745
2023-11-27,24.3626
2023-11-28,20.7507
2023-11-29,18.69688
2023-11-30,18.05949
2023-12-01,16.71388
2023-12-02,11.40226
2023-12-03,11.26062
2023-12-04,18.20113
2023-12-05,17.70538
2023-12-06,21.7422
2023-12-07,18.62606
2023-12-08,19.83002
2023-12-09,22.02549
2023-12-10,19.12181
2023-12-11,26.27478
2023-12-12,25.21246
2023-12-13,20.82152
2023-12-14,21.03399
2023-12-15,23.3711
2023-12-16,18.41359
2023-12-17,20.7507
2023-12-18,28.75354
2023-12-19,28.47025
2023-12-20,27.12464
2023-12-21,24.3626
2023-12-22,24.22096
2023-12-23,13.88101
2023-12-24,13.38526
2023-12-25,17.06798
2023-12-26,26.27478
2023-12-27,33.5694
2023-12-28,29.24929
2023-12-29,25.63739
2023-12-30,16.50141
2023-12-31,19.47592
2024-01-01,23.22946
2024-01-02,34.5609
2024-01-03,31.86968
2024-01-04,27.05382
2024-01-05,24.22096
2024-01-06,17.98866
2024-01-07,25.0
2024-01-08,29.32011
2024-01-09,32.36543
2024-01-10,29.24929
2024-01-11,34.98583
2024-01-12,29.9575
2024-01-13,21.3881
2024-01-14,22.30878
2024-01-15,32.15297
2024-01-16,34.27762
2024-01-17,37.39376
2024-01-18,33.5694
2024-01-19,29.81586
2024-01-20,21.24645
2024-01-21,23.22946
2024-01-22,33.21529
2024-01-23,33.71104
2024-01-24,29.81586
2024-01-25,36.1898
2024-01-26,32.50708
2024-01-27,25.3541
2024-01-28,31.72804
2024-01-29,34.06515
2024-01-30,33.14447
2024-01-31,35.97733
2024-02-01,34.13597
2024-02-02,31.72804
2024-02-03,23.22946
2024-02-04,28.18696
2024-02-05,37.53541
2024-02-06,33.21529
2024-02-07,30.38243
2024-02-08,30.24079
2024-02-09,18.90934
2024-02-10,20.46742
2024-02-11,18.83852
2024-02-12,27.83286
2024-02-13,37.67705
2024-02-14,32.15297
2024-02-15,25.56657
2024-02-16,26.3456
2024-02-17,19.12181
2024-02-18,21.10481
2024-02-19,29.60339
2024-02-20,32.08215
2024-02-21,37.81869
2024-02-22,44.40509
2024-02-23,39.87252
2024-02-24,26.91218
2024-02-25,31.5864
2024-02-26,43.62606
2024-02-27,38.24362
2024-02-28,34.41926
2024-02-29,37.11048
2024-03-01,28.82436
2024-03-02,26.91218
2024-03-03,24.92917
2024-03-04,47.23796
2024-03-05,40.43909
2024-03-06,36.47308
2024-03-07,31.86968
2024-03-08,31.09065
2024-03-09,23.3711
2024-03-10,23.01699
2024-03-11,29.53257
2024-03-12,31.86968
2024-03-13,27.12464
2024-03-14,25.56657
2024-03-15,22.94617
2024-03-16,18.20113
2024-03-17,19.68838
2024-03-18,23.51274
2024-03-19,24.50424
2024-03-20,23.51274
