date,책임보험
2022-11-18,44.83493
2022-11-19,20.12779
2022-11-20,19.8083
2022-11-21,50.58572
2022-11-22,41.21405
2022-11-23,40.89456
2022-11-24,41.00106
2022-11-25,31.52289
2022-11-26,20.44728
2022-11-27,16.61341
2022-11-28,45.5804
2022-11-29,43.76996
2022-11-30,39.29712
2022-12-01,40.78807
2022-12-02,36.52822
2022-12-03,19.38232
2022-12-04,18.31735
2022-12-05,51.43769
2022-12-06,45.5804
2022-12-07,40.36208
2022-12-08,46.53887
2022-12-09,35.46325
2022-12-10,25.98509
2022-12-11,19.59531
2022-12-12,47.39084
2022-12-13,40.78807
2022-12-14,43.98296
2022-12-15,45.4739
2022-12-16,37.27369
2022-12-17,23.85516
2022-12-18,21.72523
2022-12-19,42.5985
2022-12-20,48.5623
2022-12-21,43.02449
2022-12-22,36.42172
2022-12-23,36.74121
2022-12-24,20.34078
2022-12-25,18.84984
2022-12-26,53.67412
2022-12-27,47.39084
2022-12-28,42.5985
2022-12-29,43.23748
2022-12-30,38.33865
2022-12-31,19.38232
2023-01-01,19.48881
2023-01-02,47.71033
2023-01-03,45.4739
2023-01-04,43.76996
2023-01-05,42.38551
2023-01-06,39.9361
2023-01-07,22.5772
2023-01-08,20.23429
2023-01-09,48.3493
2023-01-10,43.98296
2023-01-11,43.02449
2023-01-12,59.53141
2023-01-13,49.73375
2023-01-14,25.87859
2023-01-15,20.23429
2023-01-16,51.86368
2023-01-17,44.72843
2023-01-18,47.60383
2023-01-19,47.49733
2023-01-20,39.8296
2023-01-21,17.14589
2023-01-22,16.50692
2023-01-23,19.8083
2023-01-24,19.9148
2023-01-25,55.91054
2023-01-26,49.30777
2023-01-27,44.40894
2023-01-28,22.25772
2023-01-29,21.19275
2023-01-30,47.49733
2023-01-31,45.04792
2023-02-01,41.00106
2023-02-02,45.04792
2023-02-03,41.74653
2023-02-04,24.06815
2023-02-05,17.35889
2023-02-06,46.96485
2023-02-07,44.94142
2023-02-08,48.13631
2023-02-09,41.64004
2023-02-10,38.65814
2023-02-11,22.6837
2023-02-12,24.17465
2023-02-13,52.07667
2023-02-14,42.38551
2023-02-15,40.36208
2023-02-16,41.95953
2023-02-17,39.8296
2023-02-18,24.28115
2023-02-19,20.66027
2023-02-20,49.20127
2023-02-21,45.26091
2023-02-22,41.53354
2023-02-23,39.40362
2023-02-24,43.45047
2023-02-25,25.34611
2023-02-26,24.81363
2023-02-27,51.2247
2023-02-28,46.85835
2023-03-01,23.64217
2023-03-02,54.1001
2023-03-03,42.8115
2023-03-04,28.11501
2023-03-05,25.77209
2023-03-06,53.46112
2023-03-07,44.94142
2023-03-08,41.00106
2023-03-09,52.07667
2023-03-10,41.42705
2023-03-11,24.06815
2023-03-12,20.44728
2023-03-13,51.2247
2023-03-14,47.81682
2023-03-15,44.19595
2023-03-16,43.02449
2023-03-17,40.57507
2023-03-18,19.27582
2023-03-19,21.93823
2023-03-20,44.72843
2023-03-21,63.04579
2023-03-22,47.71033
2023-03-23,44.40894
2023-03-24,42.91799
2023-03-25,21.72523
2023-03-26,17.25239
2023-03-27,50.79872
2023-03-28,42.705
2023-03-29,43.13099
2023-03-30,38.55165
2023-03-31,38.44515
2023-04-01,20.23429
2023-04-02,19.38232
2023-04-03,47.17784
2023-04-04,49.52076
2023-04-05,44.30244
2023-04-06,47.17784
2023-04-07,38.76464
2023-04-08,22.04472
2023-04-09,18.63684
2023-04-10,53.46112
2023-04-11,46.21938
2023-04-12,44.19595
2023-04-13,41.64004
2023-04-14,39.61661
2023-04-15,24.81363
2023-04-16,19.38232
2023-04-17,48.66879
2023-04-18,48.77529
2023-04-19,45.6869
2023-04-20,44.51544
2023-04-21,37.59318
2023-04-22,22.04472
2023-04-23,18.95633
2023-04-24,55.91054
2023-04-25,46.96485
2023-04-26,36.74121
2023-04-27,40.36208
2023-04-28,40.57507
2023-04-29,25.34611
2023-04-30,18.84984
2023-05-01,31.94888
2023-05-02,50.79872
2023-05-03,51.01171
2023-05-04,37.69968
2023-05-05,19.59531
2023-05-06,22.89669
2023-05-07,27.05005
2023-05-08,51.86368
2023-05-09,46.85835
2023-05-10,44.08945
2023-05-11,46.32587
2023-05-12,37.80617
2023-05-13,24.28115
2023-05-14,20.34078
2023-05-15,48.5623
2023-05-16,45.15441
2023-05-17,38.87113
2023-05-18,40.25559
2023-05-19,40.57507
2023-05-20,22.47071
2023-05-21,20.97976
2023-05-22,56.01703
2023-05-23,46.21938
2023-05-24,41.53354
2023-05-25,55.05857
2023-05-26,46.85835
2023-05-27,22.04472
2023-05-28,17.57188
2023-05-29,22.04472
2023-05-30,59.21192
