date,퇴사통보기간
2023-05-29,41.57427
2023-05-30,85.92017
2023-05-31,88.24833
2023-06-01,75.05543
2023-06-02,60.53215
2023-06-03,29.37915
2023-06-04,29.93348
2023-06-05,63.96895
2023-06-06,39.68957
2023-06-07,81.37472
2023-06-08,74.94456
2023-06-09,61.19733
2023-06-10,30.82039
2023-06-11,37.69401
2023-06-12,95.45454
2023-06-13,77.16186
2023-06-14,81.15299
2023-06-15,80.4878
2023-06-16,69.62305
2023-06-17,28.04878
2023-06-18,32.92682
2023-06-19,89.68957
2023-06-20,82.3725
2023-06-21,81.04212
2023-06-22,70.7317
2023-06-23,64.19068
2023-06-24,32.59423
2023-06-25,35.69844
2023-06-26,90.35476
2023-06-27,77.82705
2023-06-28,79.04656
2023-06-29,78.71396
2023-06-30,67.40576
2023-07-01,33.25942
2023-07-02,34.92239
2023-07-03,81.92904
2023-07-04,71.95121
2023-07-05,71.17516
2023-07-06,72.50554
2023-07-07,60.53215
2023-07-08,28.04878
2023-07-09,32.48337
2023-07-10,79.15742
2023-07-11,75.27716
2023-07-12,76.94013
2023-07-13,72.72727
2023-07-14,55.98669
2023-07-15,29.37915
2023-07-16,34.92239
2023-07-17,85.80931
2023-07-18,72.17294
2023-07-19,67.73835
2023-07-20,77.82705
2023-07-21,59.97782
2023-07-22,30.59866
2023-07-23,30.04434
2023-07-24,81.70731
2023-07-25,68.51441
2023-07-26,65.18847
2023-07-27,71.28603
2023-07-28,60.75388
2023-07-29,26.94013
2023-07-30,30.82039
2023-07-31,71.72949
2023-08-01,68.29268
2023-08-02,66.85144
2023-08-03,63.96895
2023-08-04,53.21507
2023-08-05,28.2705
2023-08-06,29.26829
2023-08-07,79.93348
2023-08-08,73.05986
2023-08-09,64.30155
2023-08-10,62.19512
2023-08-11,55.43237
2023-08-12,25.49889
2023-08-13,24.39024
2023-08-14,57.09534
2023-08-15,35.80931
2023-08-16,81.26385
2023-08-17,71.72949
2023-08-18,62.19512
2023-08-19,31.04212
2023-08-20,37.47228
2023-08-21,89.13525
2023-08-22,78.15964
2023-08-23,76.16407
2023-08-24,74.16851
2023-08-25,68.18181
2023-08-26,32.59423
2023-08-27,33.37028
2023-08-28,83.59201
2023-08-29,74.61197
2023-08-30,75.27716
2023-08-31,71.28603
2023-09-01,62.97117
2023-09-02,30.4878
2023-09-03,34.2572
2023-09-04,80.37694
2023-09-05,74.8337
2023-09-06,68.62527
2023-09-07,71.17516
2023-09-08,59.53436
2023-09-09,30.93126
2023-09-10,35.36585
2023-09-11,78.15964
2023-09-12,68.07095
2023-09-13,65.41019
2023-09-14,66.85144
2023-09-15,57.31707
2023-09-16,28.15964
2023-09-17,31.37472
2023-09-18,68.18181
2023-09-19,68.07095
2023-09-20,65.29933
2023-09-21,62.19512
2023-09-22,55.09977
2023-09-23,25.72062
2023-09-24,27.27272
2023-09-25,69.62305
2023-09-26,61.86252
2023-09-27,49.6674
2023-09-28,20.06651
2023-09-29,12.86031
2023-09-30,16.62971
2023-10-01,17.84922
2023-10-02,27.49445
2023-10-03,33.70288
2023-10-04,80.04434
2023-10-05,62.74944
2023-10-06,66.40798
2023-10-07,28.38137
2023-10-08,23.05986
2023-10-09,33.81374
2023-10-10,77.05099
2023-10-11,72.949
2023-10-12,72.28381
2023-10-13,58.75831
2023-10-14,23.50332
2023-10-15,31.59645
2023-10-16,77.93791
2023-10-17,64.30155
2023-10-18,66.9623
2023-10-19,62.41685
2023-10-20,58.53658
2023-10-21,26.7184
2023-10-22,34.14634
2023-10-23,79.37915
2023-10-24,70.95343
2023-10-25,65.74279
2023-10-26,68.29268
2023-10-27,59.64523
2023-10-28,28.15964
2023-10-29,33.14855
2023-10-30,75.60975
2023-10-31,74.5011
2023-11-01,74.61197
2023-11-02,71.50776
2023-11-03,64.19068
2023-11-04,29.15742
2023-11-05,32.03991
2023-11-06,73.39246
2023-11-07,62.52771
2023-11-08,60.19955
2023-11-09,63.08203
2023-11-10,48.89135
2023-11-11,19.84478
2023-11-12,28.04878
2023-11-13,70.7317
2023-11-14,60.86474
2023-11-15,64.85587
2023-11-16,58.20399
2023-11-17,48.66962
2023-11-18,21.84035
2023-11-19,28.04878
2023-11-20,68.18181
2023-11-21,68.95787
2023-11-22,66.18625
2023-11-23,65.41019
2023-11-24,54.10199
2023-11-25,29.26829
2023-11-26,31.70731
2023-11-27,64.85587
2023-11-28,59.97782
2023-11-29,69.95565
2023-11-30,75.83148
2023-12-01,61.75166
2023-12-02,27.38359
2023-12-03,32.92682
2023-12-04,78.15964
2023-12-05,65.41019
2023-12-06,63.1929
2023-12-07,68.18181
2023-12-08,57.98226
2023-12-09,29.04656
2023-12-10,32.92682
2023-12-11,71.17516
2023-12-12,71.61862
2023-12-13,63.63636
2023-12-14,64.85587
2023-12-15,57.64966
2023-12-16,27.16186
2023-12-17,29.26829
2023-12-18,68.40354
2023-12-19,68.40354
2023-12-20,60.31042
2023-12-21,62.08425
2023-12-22,46.67405
2023-12-23,23.05986
2023-12-24,17.40576
2023-12-25,26.05321
2023-12-26,65.41019
2023-12-27,60.86474
2023-12-28,59.0909
2023-12-29,50.66518
2023-12-30,25.05543
2023-12-31,19.40133
2024-01-01,28.82483
2024-01-02,82.3725
2024-01-03,71.84035
2024-01-04,74.39024
2024-01-05,65.74279
2024-01-06,27.05099
2024-01-07,34.5898
2024-01-08,70.84257
2024-01-09,64.74501
2024-01-10,73.05986
2024-01-11,72.72727
2024-01-12,67.51662
2024-01-13,30.26607
2024-01-14,35.25498
2024-01-15,79.49002
2024-01-16,67.40576
2024-01-17,73.05986
2024-01-18,68.07095
2024-01-19,58.75831
2024-01-20,28.38137
2024-01-21,35.69844
2024-01-22,74.5011
2024-01-23,71.28603
2024-01-24,61.08647
2024-01-25,67.2949
2024-01-26,56.43015
2024-01-27,28.82483
2024-01-28,37.36141
2024-01-29,83.14855
2024-01-30,77.71618
2024-01-31,78.71396
2024-02-01,74.16851
2024-02-02,61.52993
2024-02-03,29.26829
2024-02-04,34.2572
2024-02-05,72.6164
2024-02-06,66.9623
2024-02-07,63.41463
2024-02-08,48.78048
2024-02-09,20.7317
2024-02-10,17.18403
2024-02-11,19.51219
2024-02-12,36.91796
2024-02-13,82.92682
2024-02-14,78.49223
2024-02-15,74.5011
2024-02-16,62.74944
2024-02-17,32.59423
2024-02-18,34.36807
2024-02-19,89.9113
2024-02-20,82.81596
2024-02-21,70.50997
2024-02-22,71.84035
2024-02-23,59.86696
2024-02-24,29.15742
2024-02-25,32.92682
2024-02-26,78.71396
2024-02-27,74.5011
2024-02-28,73.83592
2024-02-29,63.30376
2024-03-01,32.26164
2024-03-02,29.49002
2024-03-03,32.48337
2024-03-04,71.95121
2024-03-05,63.08203
2024-03-06,65.74279
2024-03-07,73.17073
2024-03-08,61.08647
2024-03-09,27.71618
2024-03-10,32.26164
2024-03-11,82.3725
2024-03-12,70.06651
2024-03-13,72.949
2024-03-14,65.52106
2024-03-15,60.64301
2024-03-16,27.93791
2024-03-17,35.69844
2024-03-18,73.28159
2024-03-19,68.847
2024-03-20,72.83813
