date,외환거래
2023-06-05,8.46153
2023-06-06,3.38461
2023-06-07,8.30769
2023-06-08,9.6923
2023-06-09,8.0
2023-06-10,1.6923
2023-06-11,3.53846
2023-06-12,9.6923
2023-06-13,10.76923
2023-06-14,10.46153
2023-06-15,9.84615
2023-06-16,12.46153
2023-06-17,5.84615
2023-06-18,7.07692
2023-06-19,13.53846
2023-06-20,10.30769
2023-06-21,9.53846
2023-06-22,7.23076
2023-06-23,8.92307
2023-06-24,3.38461
2023-06-25,2.0
2023-06-26,5.84615
2023-06-27,10.15384
2023-06-28,6.0
2023-06-29,7.38461
2023-06-30,6.0
2023-07-01,3.53846
2023-07-02,2.92307
2023-07-03,6.15384
2023-07-04,10.46153
2023-07-05,9.23076
2023-07-06,6.92307
2023-07-07,5.07692
2023-07-08,4.61538
2023-07-09,4.61538
2023-07-10,6.46153
2023-07-11,9.53846
2023-07-12,12.92307
2023-07-13,12.61538
2023-07-14,9.23076
2023-07-15,5.07692
2023-07-16,2.46153
2023-07-17,6.92307
2023-07-18,5.53846
2023-07-19,8.76923
2023-07-20,6.92307
2023-07-21,6.15384
2023-07-22,2.92307
2023-07-23,3.53846
2023-07-24,8.30769
2023-07-25,7.6923
2023-07-26,8.46153
2023-07-27,5.6923
2023-07-28,7.53846
2023-07-29,2.0
2023-07-30,2.92307
2023-07-31,8.15384
2023-08-01,10.0
2023-08-02,9.07692
2023-08-03,4.15384
2023-08-04,8.46153
2023-08-05,3.07692
2023-08-06,3.07692
2023-08-07,9.38461
2023-08-08,8.46153
2023-08-09,8.76923
2023-08-10,10.0
2023-08-11,6.61538
2023-08-12,4.61538
2023-08-13,3.84615
2023-08-14,7.23076
2023-08-15,6.0
2023-08-16,11.07692
2023-08-17,10.76923
2023-08-18,8.15384
2023-08-19,3.53846
2023-08-20,4.30769
2023-08-21,10.76923
2023-08-22,12.30769
2023-08-23,8.92307
2023-08-24,8.61538
2023-08-25,9.53846
2023-08-26,5.07692
2023-08-27,2.0
2023-08-28,10.0
2023-08-29,7.07692
2023-08-30,8.15384
2023-08-31,6.15384
2023-09-01,7.6923
2023-09-02,4.76923
2023-09-03,3.23076
2023-09-04,9.84615
2023-09-05,12.61538
2023-09-06,8.92307
2023-09-07,13.6923
2023-09-08,12.30769
2023-09-09,5.23076
2023-09-10,5.38461
2023-09-11,13.07692
2023-09-12,11.53846
2023-09-13,8.15384
2023-09-14,9.53846
2023-09-15,9.6923
2023-09-16,4.0
2023-09-17,5.07692
2023-09-18,10.76923
2023-09-19,12.0
2023-09-20,8.61538
2023-09-21,9.23076
2023-09-22,11.07692
2023-09-23,7.07692
2023-09-24,4.30769
2023-09-25,10.30769
2023-09-26,11.07692
2023-09-27,8.30769
2023-09-28,5.38461
2023-09-29,3.84615
2023-09-30,4.0
2023-10-01,3.23076
2023-10-02,5.53846
2023-10-03,4.76923
2023-10-04,14.92307
2023-10-05,8.61538
2023-10-06,6.46153
2023-10-07,3.6923
2023-10-08,3.53846
2023-10-09,5.23076
2023-10-10,8.0
2023-10-11,8.15384
2023-10-12,7.53846
2023-10-13,9.23076
2023-10-14,5.07692
2023-10-15,7.23076
2023-10-16,9.07692
2023-10-17,9.53846
2023-10-18,11.53846
2023-10-19,12.30769
2023-10-20,9.53846
2023-10-21,6.30769
2023-10-22,5.07692
2023-10-23,10.0
2023-10-24,11.07692
2023-10-25,11.84615
2023-10-26,10.61538
2023-10-27,12.61538
2023-10-28,5.53846
2023-10-29,11.23076
2023-10-30,16.15384
2023-10-31,14.46153
2023-11-01,16.15384
2023-11-02,21.07692
2023-11-03,18.76923
2023-11-04,9.38461
2023-11-05,8.30769
2023-11-06,14.15384
2023-11-07,18.46153
2023-11-08,20.15384
2023-11-09,19.23076
2023-11-10,13.23076
2023-11-11,7.23076
2023-11-12,6.30769
2023-11-13,14.61538
2023-11-14,13.38461
2023-11-15,12.61538
2023-11-16,13.53846
2023-11-17,11.84615
2023-11-18,7.84615
2023-11-19,7.38461
2023-11-20,11.07692
2023-11-21,8.92307
2023-11-22,8.76923
2023-11-23,11.38461
2023-11-24,10.30769
2023-11-25,4.46153
2023-11-26,8.0
2023-11-27,10.76923
2023-11-28,11.38461
2023-11-29,10.15384
2023-11-30,7.84615
2023-12-01,8.46153
2023-12-02,3.38461
2023-12-03,4.46153
2023-12-04,10.46153
2023-12-05,14.15384
2023-12-06,12.61538
2023-12-07,10.15384
2023-12-08,11.38461
2023-12-09,6.76923
2023-12-10,5.23076
2023-12-11,10.61538
2023-12-12,10.92307
2023-12-13,10.15384
2023-12-14,9.07692
2023-12-15,8.76923
2023-12-16,3.84615
2023-12-17,4.0
2023-12-18,8.76923
2023-12-19,10.61538
2023-12-20,8.46153
2023-12-21,11.38461
2023-12-22,7.84615
2023-12-23,2.30769
2023-12-24,2.92307
2023-12-25,5.53846
2023-12-26,11.84615
2023-12-27,10.0
2023-12-28,12.92307
2023-12-29,14.0
2023-12-30,4.30769
2023-12-31,4.61538
2024-01-01,4.76923
2024-01-02,13.53846
2024-01-03,16.92307
2024-01-04,11.84615
2024-01-05,10.76923
2024-01-06,5.6923
2024-01-07,9.07692
2024-01-08,7.38461
2024-01-09,10.30769
2024-01-10,10.46153
2024-01-11,7.38461
2024-01-12,14.30769
2024-01-13,3.53846
2024-01-14,5.38461
2024-01-15,12.46153
2024-01-16,8.76923
2024-01-17,7.84615
2024-01-18,9.84615
2024-01-19,9.84615
2024-01-20,2.61538
2024-01-21,4.0
2024-01-22,12.61538
2024-01-23,10.92307
2024-01-24,10.61538
2024-01-25,8.76923
2024-01-26,12.30769
2024-01-27,7.6923
2024-01-28,7.07692
2024-01-29,11.53846
2024-01-30,10.30769
2024-01-31,13.07692
2024-02-01,10.92307
2024-02-02,7.6923
2024-02-03,5.07692
2024-02-04,8.61538
2024-02-05,8.61538
2024-02-06,9.84615
2024-02-07,10.0
2024-02-08,6.15384
2024-02-09,4.0
2024-02-10,2.46153
2024-02-11,3.23076
2024-02-12,3.53846
2024-02-13,9.53846
2024-02-14,8.61538
2024-02-15,11.38461
2024-02-16,9.53846
2024-02-17,5.23076
2024-02-18,3.53846
2024-02-19,8.46153
2024-02-20,8.30769
2024-02-21,13.53846
2024-02-22,14.15384
2024-02-23,8.46153
2024-02-24,4.76923
2024-02-25,6.61538
2024-02-26,10.15384
2024-02-27,10.76923
2024-02-28,12.92307
2024-02-29,8.46153
2024-03-01,6.30769
2024-03-02,7.53846
2024-03-03,4.92307
2024-03-04,11.53846
2024-03-05,12.46153
2024-03-06,8.61538
2024-03-07,10.30769
2024-03-08,9.23076
2024-03-09,3.23076
2024-03-10,3.6923
2024-03-11,8.76923
2024-03-12,9.23076
2024-03-13,8.76923
2024-03-14,8.0
2024-03-15,8.46153
2024-03-16,2.61538
2024-03-17,5.53846
2024-03-18,9.6923
2024-03-19,11.23076
2024-03-20,11.23076
