date,대습상속
2023-05-31,23.58208
2023-06-01,26.41791
2023-06-02,25.37313
2023-06-03,19.85074
2023-06-04,14.02985
2023-06-05,23.73134
2023-06-06,20.0
2023-06-07,32.98507
2023-06-08,35.97014
2023-06-09,32.08955
2023-06-10,15.82089
2023-06-11,18.50746
2023-06-12,34.02985
2023-06-13,36.56716
2023-06-14,33.73134
2023-06-15,32.68656
2023-06-16,29.10447
2023-06-17,13.88059
2023-06-18,16.86567
2023-06-19,32.08955
2023-06-20,33.43283
2023-06-21,27.31343
2023-06-22,28.95522
2023-06-23,20.14925
2023-06-24,12.98507
2023-06-25,17.01492
2023-06-26,26.86567
2023-06-27,27.01492
2023-06-28,28.65671
2023-06-29,25.52238
2023-06-30,18.80597
2023-07-01,9.55223
2023-07-02,11.49253
2023-07-03,19.25373
2023-07-04,22.98507
2023-07-05,21.19402
2023-07-06,25.52238
2023-07-07,24.1791
2023-07-08,12.53731
2023-07-09,9.40298
2023-07-10,20.74626
2023-07-11,19.40298
2023-07-12,24.32835
2023-07-13,19.25373
2023-07-14,21.34328
2023-07-15,10.14925
2023-07-16,11.94029
2023-07-17,29.10447
2023-07-18,22.38805
2023-07-19,23.43283
2023-07-20,25.07462
2023-07-21,19.40298
2023-07-22,10.2985
2023-07-23,8.50746
2023-07-24,25.67164
2023-07-25,19.10447
2023-07-26,21.94029
2023-07-27,21.34328
2023-07-28,16.41791
2023-07-29,10.89552
2023-07-30,7.31343
2023-07-31,21.49253
2023-08-01,21.79104
2023-08-02,19.10447
2023-08-03,18.80597
2023-08-04,17.31343
2023-08-05,7.61194
2023-08-06,14.02985
2023-08-07,24.77611
2023-08-08,21.79104
2023-08-09,23.88059
2023-08-10,22.53731
2023-08-11,22.98507
2023-08-12,6.86567
2023-08-13,8.50746
2023-08-14,22.98507
2023-08-15,12.68656
2023-08-16,22.98507
2023-08-17,22.68656
2023-08-18,22.83582
2023-08-19,8.65671
2023-08-20,7.31343
2023-08-21,21.49253
2023-08-22,22.83582
2023-08-23,26.1194
2023-08-24,19.55223
2023-08-25,17.01492
2023-08-26,10.0
2023-08-27,12.2388
2023-08-28,23.58208
2023-08-29,27.46268
2023-08-30,22.98507
2023-08-31,26.71641
2023-09-01,19.25373
2023-09-02,8.50746
2023-09-03,11.79104
2023-09-04,24.77611
2023-09-05,28.50746
2023-09-06,21.94029
2023-09-07,22.68656
2023-09-08,19.55223
2023-09-09,11.64179
2023-09-10,8.65671
2023-09-11,20.44776
2023-09-12,25.52238
2023-09-13,27.16417
2023-09-14,26.1194
2023-09-15,24.1791
2023-09-16,12.98507
2023-09-17,13.28358
2023-09-18,31.49253
2023-09-19,26.56716
2023-09-20,29.40298
2023-09-21,22.83582
2023-09-22,18.20895
2023-09-23,10.14925
2023-09-24,12.98507
2023-09-25,26.56716
2023-09-26,24.62686
2023-09-27,21.04477
2023-09-28,10.14925
2023-09-29,12.38805
2023-09-30,13.58208
2023-10-01,11.34328
2023-10-02,15.97014
2023-10-03,13.43283
2023-10-04,25.52238
2023-10-05,22.98507
2023-10-06,24.02985
2023-10-07,11.04477
2023-10-08,14.02985
2023-10-09,17.31343
2023-10-10,30.2985
2023-10-11,31.79104
2023-10-12,27.46268
2023-10-13,24.92537
2023-10-14,15.82089
2023-10-15,21.49253
2023-10-16,32.83582
2023-10-17,27.91044
2023-10-18,31.19402
2023-10-19,32.68656
2023-10-20,19.85074
2023-10-21,11.64179
2023-10-22,11.19402
2023-10-23,23.73134
2023-10-24,26.86567
2023-10-25,27.61194
2023-10-26,23.43283
2023-10-27,24.92537
2023-10-28,12.98507
2023-10-29,12.53731
2023-10-30,25.97014
2023-10-31,24.62686
2023-11-01,18.65671
2023-11-02,26.56716
2023-11-03,21.34328
2023-11-04,11.79104
2023-11-05,11.79104
2023-11-06,23.73134
2023-11-07,24.47761
2023-11-08,26.26865
2023-11-09,25.22388
2023-11-10,16.41791
2023-11-11,9.55223
2023-11-12,10.89552
2023-11-13,27.16417
2023-11-14,23.28358
2023-11-15,22.68656
2023-11-16,22.83582
2023-11-17,21.79104
2023-11-18,11.64179
2023-11-19,10.59701
2023-11-20,22.38805
2023-11-21,26.26865
2023-11-22,26.86567
2023-11-23,26.41791
2023-11-24,19.85074
2023-11-25,11.49253
2023-11-26,9.85074
2023-11-27,25.07462
2023-11-28,24.02985
2023-11-29,26.56716
2023-11-30,27.76119
2023-12-01,36.71641
2023-12-02,15.07462
2023-12-03,17.46268
2023-12-04,30.0
2023-12-05,26.71641
2023-12-06,28.0597
2023-12-07,25.37313
2023-12-08,28.80597
2023-12-09,17.46268
2023-12-10,17.31343
2023-12-11,32.2388
2023-12-12,27.61194
2023-12-13,32.2388
2023-12-14,26.71641
2023-12-15,23.73134
2023-12-16,12.68656
2023-12-17,15.37313
2023-12-18,30.44776
2023-12-19,26.56716
2023-12-20,22.38805
2023-12-21,22.98507
2023-12-22,16.41791
2023-12-23,8.50746
2023-12-24,7.46268
2023-12-25,8.95522
2023-12-26,21.94029
2023-12-27,21.04477
2023-12-28,20.74626
2023-12-29,17.91044
2023-12-30,9.25373
2023-12-31,11.49253
2024-01-01,12.83582
2024-01-02,18.80597
2024-01-03,20.44776
2024-01-04,21.94029
2024-01-05,23.58208
2024-01-06,11.19402
2024-01-07,12.98507
2024-01-08,20.2985
2024-01-09,20.2985
2024-01-10,24.47761
2024-01-11,27.01492
2024-01-12,23.28358
2024-01-13,12.2388
2024-01-14,11.64179
2024-01-15,26.71641
2024-01-16,24.02985
2024-01-17,27.31343
2024-01-18,30.2985
2024-01-19,20.0
2024-01-20,15.97014
2024-01-21,12.08955
2024-01-22,28.3582
2024-01-23,28.3582
2024-01-24,25.67164
2024-01-25,24.47761
2024-01-26,24.62686
2024-01-27,15.22388
2024-01-28,11.04477
2024-01-29,29.70149
2024-01-30,24.1791
2024-01-31,25.07462
2024-02-01,29.55223
2024-02-02,20.14925
2024-02-03,7.61194
2024-02-04,12.68656
2024-02-05,31.64179
2024-02-06,23.13432
2024-02-07,25.07462
2024-02-08,19.70149
2024-02-09,12.2388
2024-02-10,12.98507
2024-02-11,15.67164
2024-02-12,15.82089
2024-02-13,31.04477
2024-02-14,26.86567
2024-02-15,25.97014
2024-02-16,25.52238
2024-02-17,12.2388
2024-02-18,14.47761
2024-02-19,30.44776
2024-02-20,29.40298
2024-02-21,29.40298
2024-02-22,25.82089
2024-02-23,22.2388
2024-02-24,14.1791
2024-02-25,12.98507
2024-02-26,31.79104
2024-02-27,30.44776
2024-02-28,29.40298
2024-02-29,22.83582
2024-03-01,14.47761
2024-03-02,8.0597
2024-03-03,16.26865
2024-03-04,22.68656
2024-03-05,29.85074
2024-03-06,27.61194
2024-03-07,29.25373
2024-03-08,28.50746
2024-03-09,22.98507
2024-03-10,16.56716
2024-03-11,32.08955
2024-03-12,31.49253
2024-03-13,29.55223
2024-03-14,29.55223
2024-03-15,27.31343
2024-03-16,16.86567
2024-03-17,14.62686
2024-03-18,30.2985
2024-03-19,29.85074
2024-03-20,27.01492
