date,은행금리
2023-05-30,19.58466
2023-05-31,20.83067
2023-06-01,17.6198
2023-06-02,16.27795
2023-06-03,9.37699
2023-06-04,10.78274
2023-06-05,19.61661
2023-06-06,13.00319
2023-06-07,19.42492
2023-06-08,18.5623
2023-06-09,18.03514
2023-06-10,9.37699
2023-06-11,9.9361
2023-06-12,19.31309
2023-06-13,18.75399
2023-06-14,17.8115
2023-06-15,22.79552
2023-06-16,16.34185
2023-06-17,9.2492
2023-06-18,9.39297
2023-06-19,16.58146
2023-06-20,17.28434
2023-06-21,17.33226
2023-06-22,15.73482
2023-06-23,15.0
2023-06-24,8.78594
2023-06-25,9.2492
2023-06-26,17.07667
2023-06-27,17.46006
2023-06-28,16.16613
2023-06-29,16.85303
2023-06-30,17.01277
2023-07-01,10.15974
2023-07-02,12.15654
2023-07-03,21.91693
2023-07-04,24.9361
2023-07-05,26.32587
2023-07-06,23.17891
2023-07-07,21.96485
2023-07-08,12.09265
2023-07-09,11.02236
2023-07-10,21.3099
2023-07-11,18.4345
2023-07-12,18.99361
2023-07-13,18.83386
2023-07-14,15.84664
2023-07-15,9.15335
2023-07-16,8.5623
2023-07-17,19.23322
2023-07-18,16.85303
2023-07-19,17.38019
2023-07-20,16.869
2023-07-21,15.78274
2023-07-22,9.76038
2023-07-23,10.36741
2023-07-24,19.29712
2023-07-25,19.28115
2023-07-26,18.62619
2023-07-27,23.48242
2023-07-28,18.11501
2023-07-29,10.4313
2023-07-30,10.76677
2023-07-31,21.21405
2023-08-01,20.06389
2023-08-02,21.45367
2023-08-03,17.71565
2023-08-04,15.95846
2023-08-05,8.64217
2023-08-06,14.61661
2023-08-07,23.48242
2023-08-08,18.59424
2023-08-09,17.55591
2023-08-10,17.25239
2023-08-11,17.04472
2023-08-12,10.22364
2023-08-13,11.83706
2023-08-14,19.02555
2023-08-15,13.59424
2023-08-16,20.5591
2023-08-17,19.02555
2023-08-18,18.64217
2023-08-19,10.0
2023-08-20,10.04792
2023-08-21,17.57188
2023-08-22,17.6837
2023-08-23,15.79872
2023-08-24,19.21725
2023-08-25,15.54313
2023-08-26,10.60702
2023-08-27,10.14376
2023-08-28,18.4984
2023-08-29,16.1821
2023-08-30,18.19488
2023-08-31,18.3067
2023-09-01,16.23003
2023-09-02,10.54313
2023-09-03,10.38338
2023-09-04,19.39297
2023-09-05,19.71246
2023-09-06,17.30031
2023-09-07,18.70607
2023-09-08,15.6869
2023-09-09,9.8722
2023-09-10,10.4313
2023-09-11,17.89137
2023-09-12,15.75079
2023-09-13,16.3099
2023-09-14,15.84664
2023-09-15,15.86261
2023-09-16,8.57827
2023-09-17,9.48881
2023-09-18,17.60383
2023-09-19,17.0607
2023-09-20,14.7444
2023-09-21,16.77316
2023-09-22,15.83067
2023-09-23,9.79233
2023-09-24,12.6198
2023-09-25,21.62939
2023-09-26,19.8083
2023-09-27,15.75079
2023-09-28,9.1214
2023-09-29,8.27476
2023-09-30,8.86581
2023-10-01,10.19169
2023-10-02,15.04792
2023-10-03,17.28434
2023-10-04,33.03514
2023-10-05,26.64536
2023-10-06,25.84664
2023-10-07,13.17891
2023-10-08,12.02875
2023-10-09,15.27156
2023-10-10,25.51118
2023-10-11,25.4952
2023-10-12,26.56549
2023-10-13,21.34185
2023-10-14,13.14696
2023-10-15,13.33865
2023-10-16,25.60702
2023-10-17,25.44728
2023-10-18,28.41853
2023-10-19,35.33546
2023-10-20,39.00958
2023-10-21,16.19808
2023-10-22,14.55271
2023-10-23,30.15974
2023-10-24,28.72204
2023-10-25,27.26837
2023-10-26,25.30351
2023-10-27,25.75079
2023-10-28,12.89137
2023-10-29,21.9968
2023-10-30,45.06389
2023-10-31,33.3706
2023-11-01,34.2492
2023-11-02,31.27795
2023-11-03,26.10223
2023-11-04,15.52715
2023-11-05,17.17252
2023-11-06,29.39297
2023-11-07,26.54952
2023-11-08,27.10862
2023-11-09,23.96166
2023-11-10,22.58785
2023-11-11,11.91693
2023-11-12,14.37699
2023-11-13,23.86581
2023-11-14,24.77635
2023-11-15,24.7444
2023-11-16,21.9968
2023-11-17,19.04153
2023-11-18,11.19808
2023-11-19,12.58785
2023-11-20,27.95527
2023-11-21,25.76677
2023-11-22,22.90734
2023-11-23,21.74121
2023-11-24,20.71884
2023-11-25,11.75718
2023-11-26,11.32587
2023-11-27,22.7476
2023-11-28,24.50479
2023-11-29,23.51437
2023-11-30,24.2492
2023-12-01,21.50159
2023-12-02,11.11821
2023-12-03,12.58785
2023-12-04,23.59424
2023-12-05,22.42811
2023-12-06,22.17252
2023-12-07,21.53354
2023-12-08,18.08306
2023-12-09,10.60702
2023-12-10,12.39616
2023-12-11,23.00319
2023-12-12,20.17571
2023-12-13,21.1821
2023-12-14,21.85303
2023-12-15,18.64217
2023-12-16,10.15974
2023-12-17,10.52715
2023-12-18,18.33865
2023-12-19,19.77635
2023-12-20,17.30031
2023-12-21,19.9361
2023-12-22,16.50159
2023-12-23,10.06389
2023-12-24,8.25878
2023-12-25,11.66134
2023-12-26,22.22044
2023-12-27,20.59105
2023-12-28,20.15974
2023-12-29,18.89776
2023-12-30,9.7444
2023-12-31,10.92651
2024-01-01,13.72204
2024-01-02,24.00958
2024-01-03,20.92651
2024-01-04,21.59744
2024-01-05,19.85623
2024-01-06,11.59744
2024-01-07,12.95527
2024-01-08,19.88817
2024-01-09,20.04792
2024-01-10,19.8722
2024-01-11,21.50159
2024-01-12,18.08306
2024-01-13,10.33546
2024-01-14,10.83067
2024-01-15,20.76677
2024-01-16,17.95527
2024-01-17,18.65814
2024-01-18,17.82747
2024-01-19,15.09584
2024-01-20,10.623
2024-01-21,10.623
2024-01-22,20.22364
2024-01-23,17.63578
2024-01-24,17.34824
2024-01-25,19.52076
2024-01-26,16.23003
2024-01-27,10.71884
2024-01-28,11.77316
2024-01-29,20.35143
2024-01-30,22.63578
2024-01-31,21.51757
2024-02-01,20.03194
2024-02-02,16.53354
2024-02-03,10.03194
2024-02-04,10.46325
2024-02-05,18.24281
2024-02-06,16.9329
2024-02-07,13.53035
2024-02-08,11.66134
2024-02-09,6.9968
2024-02-10,7.82747
2024-02-11,8.57827
2024-02-12,10.67092
2024-02-13,20.89456
2024-02-14,19.2492
2024-02-15,18.41853
2024-02-16,15.07987
2024-02-17,9.64856
2024-02-18,9.77635
2024-02-19,16.80511
2024-02-20,18.94568
2024-02-21,17.77955
2024-02-22,19.82428
2024-02-23,15.99041
2024-02-24,9.61661
2024-02-25,11.15015
2024-02-26,20.07987
2024-02-27,16.3099
2024-02-28,17.18849
2024-02-29,15.46325
2024-03-01,10.01597
2024-03-02,9.40894
2024-03-03,9.10543
2024-03-04,18.88178
2024-03-05,17.58785
2024-03-06,15.63897
2024-03-07,14.1853
2024-03-08,14.23322
2024-03-09,8.4984
2024-03-10,7.97124
2024-03-11,15.36741
2024-03-12,14.53674
2024-03-13,13.72204
2024-03-14,13.14696
2024-03-15,13.19488
2024-03-16,7.55591
2024-03-17,8.65814
2024-03-18,15.12779
2024-03-19,13.96166
2024-03-20,14.48881
