date,가상화폐시세
2023-05-30,4.57016
2023-05-31,4.49969
2023-06-01,3.77491
2023-06-02,3.96617
2023-06-03,3.10046
2023-06-04,3.30179
2023-06-05,3.60378
2023-06-06,5.68753
2023-06-07,5.46607
2023-06-08,4.51983
2023-06-09,4.2883
2023-06-10,6.40225
2023-06-11,4.57016
2023-06-12,4.52989
2023-06-13,4.81175
2023-06-14,4.85202
2023-06-15,5.62713
2023-06-16,4.46949
2023-06-17,4.09704
2023-06-18,3.64405
2023-06-19,4.81175
2023-06-20,4.23797
2023-06-21,5.38554
2023-06-22,6.47271
2023-06-23,4.88222
2023-06-24,4.83189
2023-06-25,4.15743
2023-06-26,4.92248
2023-06-27,5.15401
2023-06-28,4.75135
2023-06-29,4.63056
2023-06-30,5.11375
2023-07-01,3.62391
2023-07-02,3.18099
2023-07-03,3.65411
2023-07-04,4.12723
2023-07-05,3.92591
2023-07-06,3.76484
2023-07-07,4.11717
2023-07-08,3.10046
2023-07-09,2.50654
2023-07-10,3.59371
2023-07-11,4.1373
2023-07-12,3.78498
2023-07-13,3.68431
2023-07-14,5.65733
2023-07-15,3.87557
2023-07-16,3.13066
2023-07-17,3.9863
2023-07-18,4.1373
2023-07-19,4.56009
2023-07-20,4.17757
2023-07-21,4.20777
2023-07-22,3.34205
2023-07-23,3.00986
2023-07-24,3.93597
2023-07-25,3.85544
2023-07-26,4.21783
2023-07-27,4.05677
2023-07-28,3.67425
2023-07-29,3.02999
2023-07-30,2.56694
2023-07-31,3.70444
2023-08-01,3.45278
2023-08-02,3.62391
2023-08-03,3.48298
2023-08-04,3.11052
2023-08-05,2.42601
2023-08-06,2.27501
2023-08-07,2.94946
2023-08-08,3.25145
2023-08-09,3.54338
2023-08-10,3.40245
2023-08-11,3.13066
2023-08-12,2.6978
2023-08-13,2.07368
2023-08-14,3.00986
2023-08-15,2.36561
2023-08-16,3.15079
2023-08-17,3.19106
2023-08-18,4.79162
2023-08-19,3.16086
2023-08-20,2.6072
2023-08-21,3.28165
2023-08-22,3.05013
2023-08-23,2.86893
2023-08-24,3.22126
2023-08-25,2.56694
2023-08-26,2.21461
2023-08-27,2.00322
2023-08-28,2.8186
2023-08-29,3.05013
2023-08-30,3.59371
2023-08-31,3.08033
2023-09-01,3.05013
2023-09-02,2.50654
2023-09-03,2.32534
2023-09-04,2.94946
2023-09-05,2.6978
2023-09-06,2.41594
2023-09-07,2.21461
2023-09-08,2.37567
2023-09-09,2.01328
2023-09-10,1.64082
2023-09-11,2.6072
2023-09-12,3.10046
2023-09-13,2.92933
2023-09-14,2.20455
2023-09-15,2.6072
2023-09-16,2.04348
2023-09-17,1.75156
2023-09-18,2.28508
2023-09-19,2.18441
2023-09-20,2.47634
2023-09-21,2.31528
2023-09-22,2.05355
2023-09-23,1.82202
2023-09-24,1.3791
2023-09-25,2.14415
2023-09-26,2.06361
2023-09-27,1.78175
2023-09-28,1.33883
2023-09-29,1.63076
2023-09-30,1.72136
2023-10-01,1.44956
2023-10-02,1.92268
2023-10-03,2.00322
2023-10-04,2.49647
2023-10-05,2.29514
2023-10-06,2.13408
2023-10-07,1.64082
2023-10-08,1.38916
2023-10-09,1.96295
2023-10-10,2.59714
2023-10-11,2.37567
2023-10-12,2.37567
2023-10-13,2.11395
2023-10-14,1.95288
2023-10-15,1.60056
2023-10-16,2.43607
2023-10-17,2.31528
2023-10-18,2.29514
2023-10-19,2.48641
2023-10-20,2.64747
2023-10-21,1.88242
2023-10-22,2.16428
2023-10-23,3.09039
2023-10-24,5.8184
2023-10-25,5.14395
2023-10-26,5.39561
2023-10-27,4.2279
2023-10-28,2.6676
2023-10-29,2.89913
2023-10-30,3.61385
2023-10-31,3.93597
2023-11-01,4.03664
2023-11-02,4.53996
2023-11-03,3.92591
2023-11-04,3.27159
2023-11-05,3.43265
2023-11-06,4.65069
2023-11-07,4.2581
2023-11-08,4.03664
2023-11-09,5.28488
2023-11-10,5.77813
2023-11-11,4.89228
2023-11-12,5.06341
2023-11-13,5.7278
2023-11-14,4.77149
2023-11-15,5.02315
2023-11-16,5.80833
2023-11-17,4.87215
2023-11-18,3.46285
2023-11-19,3.23132
2023-11-20,4.59029
2023-11-21,4.76142
2023-11-22,4.1071
2023-11-23,4.52989
2023-11-24,3.81518
2023-11-25,3.01993
2023-11-26,2.88906
2023-11-27,3.47292
2023-11-28,3.75478
2023-11-29,4.33863
2023-11-30,4.0165
2023-12-01,3.57358
2023-12-02,3.87557
2023-12-03,4.24803
2023-12-04,7.0767
2023-12-05,6.74451
2023-12-06,7.87195
2023-12-07,6.81497
2023-12-08,6.51298
2023-12-09,5.6674
2023-12-10,4.90235
2023-12-11,6.56331
2023-12-12,6.77471
2023-12-13,5.49627
2023-12-14,6.23112
2023-12-15,4.90235
2023-12-16,3.96617
2023-12-17,4.03664
2023-12-18,5.8788
2023-12-19,5.24461
2023-12-20,4.93255
2023-12-21,4.97282
2023-12-22,4.53996
2023-12-23,3.21119
2023-12-24,2.7884
2023-12-25,4.18763
2023-12-26,4.61042
2023-12-27,4.49969
2023-12-28,4.11717
2023-12-29,4.26816
2023-12-30,3.52325
2023-12-31,2.98973
2024-01-01,3.52325
2024-01-02,4.98288
2024-01-03,6.36198
2024-01-04,5.5164
2024-01-05,4.89228
2024-01-06,4.1071
2024-01-07,3.26152
2024-01-08,4.14737
2024-01-09,6.41232
2024-01-10,6.70424
2024-01-11,13.67022
2024-01-12,9.77451
2024-01-13,6.88544
2024-01-14,5.44594
2024-01-15,7.23776
2024-01-16,5.5768
2024-01-17,5.06341
2024-01-18,4.50976
2024-01-19,5.456
2024-01-20,4.60036
2024-01-21,3.81518
2024-01-22,5.06341
2024-01-23,7.21763
2024-01-24,6.42238
2024-01-25,5.42581
2024-01-26,5.16408
2024-01-27,4.43929
2024-01-28,3.92591
2024-01-29,4.71109
2024-01-30,5.22448
2024-01-31,5.64727
2024-02-01,4.98288
2024-02-02,5.32514
2024-02-03,4.3487
2024-02-04,4.09704
2024-02-05,4.77149
2024-02-06,5.40567
2024-02-07,4.92248
2024-02-08,6.28145
2024-02-09,6.19085
2024-02-10,5.90899
2024-02-11,6.77471
2024-02-12,7.42903
2024-02-13,11.12341
2024-02-14,11.47573
2024-02-15,14.06281
2024-02-16,12.76424
2024-02-17,8.92893
2024-02-18,9.38192
2024-02-19,11.46567
2024-02-20,10.45902
2024-02-21,9.61344
2024-02-22,9.91544
2024-02-23,7.62029
2024-02-24,6.71431
2024-02-25,6.24119
2024-02-26,6.79484
2024-02-27,14.18361
2024-02-28,16.23716
2024-02-29,18.45178
2024-03-01,12.91524
2024-03-02,12.04952
2024-03-03,10.70062
2024-03-04,15.48218
2024-03-05,19.55908
2024-03-06,18.8947
2024-03-07,17.38473
2024-03-08,14.70706
2024-03-09,12.20052
2024-03-10,11.43547
2024-03-11,16.63982
2024-03-12,19.16649
2024-03-13,16.63982
2024-03-14,14.10308
2024-03-15,17.49547
2024-03-16,12.79444
2024-03-17,14.23394
2024-03-18,14.55607
2024-03-19,16.53915
2024-03-20,17.70686
