date,일자리사이트
2023-05-30,53.16804
2023-05-31,52.89256
2023-06-01,60.60606
2023-06-02,46.0055
2023-06-03,30.57851
2023-06-04,33.88429
2023-06-05,52.34159
2023-06-06,49.58677
2023-06-07,57.57575
2023-06-08,56.47382
2023-06-09,49.86225
2023-06-10,39.9449
2023-06-11,41.04683
2023-06-12,76.58402
2023-06-13,62.25895
2023-06-14,68.87052
2023-06-15,54.82093
2023-06-16,46.0055
2023-06-17,36.08815
2023-06-18,28.65013
2023-06-19,63.08539
2023-06-20,58.4022
2023-06-21,60.88154
2023-06-22,63.91184
2023-06-23,47.6584
2023-06-24,28.65013
2023-06-25,29.75206
2023-06-26,62.25895
2023-06-27,62.80991
2023-06-28,58.12672
2023-06-29,49.58677
2023-06-30,46.83195
2023-07-01,29.75206
2023-07-02,44.07713
2023-07-03,59.77961
2023-07-04,62.53443
2023-07-05,48.20936
2023-07-06,57.85123
2023-07-07,41.04683
2023-07-08,36.08815
2023-07-09,31.95592
2023-07-10,56.47382
2023-07-11,51.23966
2023-07-12,52.89256
2023-07-13,45.73002
2023-07-14,44.62809
2023-07-15,24.5179
2023-07-16,33.60881
2023-07-17,69.42148
2023-07-18,55.64738
2023-07-19,51.51515
2023-07-20,54.82093
2023-07-21,44.90358
2023-07-22,39.11845
2023-07-23,35.81267
2023-07-24,57.85123
2023-07-25,57.85123
2023-07-26,44.62809
2023-07-27,47.93388
2023-07-28,46.55647
2023-07-29,26.44628
2023-07-30,31.95592
2023-07-31,48.48484
2023-08-01,50.96418
2023-08-02,53.99449
2023-08-03,46.55647
2023-08-04,46.28099
2023-08-05,30.57851
2023-08-06,28.92561
2023-08-07,58.12672
2023-08-08,52.06611
2023-08-09,57.02479
2023-08-10,50.96418
2023-08-11,49.03581
2023-08-12,33.33333
2023-08-13,35.53719
2023-08-14,55.09641
2023-08-15,37.46556
2023-08-16,60.60606
2023-08-17,68.87052
2023-08-18,61.70798
2023-08-19,35.53719
2023-08-20,46.55647
2023-08-21,76.58402
2023-08-22,78.51239
2023-08-23,61.98347
2023-08-24,47.93388
2023-08-25,57.57575
2023-08-26,34.71074
2023-08-27,36.08815
2023-08-28,75.75757
2023-08-29,57.30027
2023-08-30,69.146
2023-08-31,58.67768
2023-09-01,55.09641
2023-09-02,30.30303
2023-09-03,41.59779
2023-09-04,82.64462
2023-09-05,75.75757
2023-09-06,69.97245
2023-09-07,58.4022
2023-09-08,50.6887
2023-09-09,38.29201
2023-09-10,36.08815
2023-09-11,63.08539
2023-09-12,70.79889
2023-09-13,50.96418
2023-09-14,56.74931
2023-09-15,49.86225
2023-09-16,34.98622
2023-09-17,39.39393
2023-09-18,63.63636
2023-09-19,58.12672
2023-09-20,51.51515
2023-09-21,53.16804
2023-09-22,44.62809
2023-09-23,30.30303
2023-09-24,34.71074
2023-09-25,55.64738
2023-09-26,40.77134
2023-09-27,34.43526
2023-09-28,27.27272
2023-09-29,23.69146
2023-09-30,26.17079
2023-10-01,34.15977
2023-10-02,45.17906
2023-10-03,51.23966
2023-10-04,79.33884
2023-10-05,66.39118
2023-10-06,60.33057
2023-10-07,31.68044
2023-10-08,33.33333
2023-10-09,55.09641
2023-10-10,84.02203
2023-10-11,71.34986
2023-10-12,65.01377
2023-10-13,62.25895
2023-10-14,39.11845
2023-10-15,48.76033
2023-10-16,77.96143
2023-10-17,66.1157
2023-10-18,66.94214
2023-10-19,65.84022
2023-10-20,60.60606
2023-10-21,44.35261
2023-10-22,40.22038
2023-10-23,70.52341
2023-10-24,65.56473
2023-10-25,60.60606
2023-10-26,63.91184
2023-10-27,55.64738
2023-10-28,34.15977
2023-10-29,41.32231
2023-10-30,76.03305
2023-10-31,66.94214
2023-11-01,78.78787
2023-11-02,66.39118
2023-11-03,58.12672
2023-11-04,34.98622
2023-11-05,45.73002
2023-11-06,62.53443
2023-11-07,64.18732
2023-11-08,58.95316
2023-11-09,70.79889
2023-11-10,41.32231
2023-11-11,40.22038
2023-11-12,39.66942
2023-11-13,63.63636
2023-11-14,59.77961
2023-11-15,60.33057
2023-11-16,57.85123
2023-11-17,39.66942
2023-11-18,36.63911
2023-11-19,41.87327
2023-11-20,57.02479
2023-11-21,73.55371
2023-11-22,68.31955
2023-11-23,72.45179
2023-11-24,59.77961
2023-11-25,43.52617
2023-11-26,57.57575
2023-11-27,73.55371
2023-11-28,75.20661
2023-11-29,65.28925
2023-11-30,60.05509
2023-12-01,58.4022
2023-12-02,45.73002
2023-12-03,47.6584
2023-12-04,78.23691
2023-12-05,72.72727
2023-12-06,71.62534
2023-12-07,64.73829
2023-12-08,63.91184
2023-12-09,48.20936
2023-12-10,60.88154
2023-12-11,68.59504
2023-12-12,74.10468
2023-12-13,74.38016
2023-12-14,65.01377
2023-12-15,63.91184
2023-12-16,42.14876
2023-12-17,37.46556
2023-12-18,66.94214
2023-12-19,74.93112
2023-12-20,65.56473
2023-12-21,53.44352
2023-12-22,55.92286
2023-12-23,46.0055
2023-12-24,34.43526
2023-12-25,51.23966
2023-12-26,84.29752
2023-12-27,78.23691
2023-12-28,76.8595
2023-12-29,59.50413
2023-12-30,38.84297
2023-12-31,44.35261
2024-01-01,50.41322
2024-01-02,98.07162
2024-01-03,96.41873
2024-01-04,84.84848
2024-01-05,62.80991
2024-01-06,50.13774
2024-01-07,53.44352
2024-01-08,65.84022
2024-01-09,93.11294
2024-01-10,77.13498
2024-01-11,80.44077
2024-01-12,67.76859
2024-01-13,42.9752
2024-01-14,47.6584
2024-01-15,98.62258
2024-01-16,79.8898
2024-01-17,68.31955
2024-01-18,87.05234
2024-01-19,68.04407
2024-01-20,46.0055
2024-01-21,50.96418
2024-01-22,76.30853
2024-01-23,73.8292
2024-01-24,65.01377
2024-01-25,61.70798
2024-01-26,64.73829
2024-01-27,47.6584
2024-01-28,54.54545
2024-01-29,76.8595
2024-01-30,78.78787
2024-01-31,69.42148
2024-02-01,74.38016
2024-02-02,67.76859
2024-02-03,30.57851
2024-02-04,50.6887
2024-02-05,72.45179
2024-02-06,57.30027
2024-02-07,54.82093
2024-02-08,46.0055
2024-02-09,29.2011
2024-02-10,24.24242
2024-02-11,42.42424
2024-02-12,50.41322
2024-02-13,81.26721
2024-02-14,78.78787
2024-02-15,84.84848
2024-02-16,67.21763
2024-02-17,47.10743
2024-02-18,51.79063
2024-02-19,79.8898
2024-02-20,85.39944
2024-02-21,80.16528
2024-02-22,86.50137
2024-02-23,66.1157
2024-02-24,42.42424
2024-02-25,45.45454
2024-02-26,87.05234
2024-02-27,89.25619
2024-02-28,86.22589
2024-02-29,79.06336
2024-03-01,48.76033
2024-03-02,50.41322
2024-03-03,48.48484
2024-03-04,96.41873
2024-03-05,94.21487
2024-03-06,94.49035
2024-03-07,90.90909
2024-03-08,65.84022
2024-03-09,47.10743
2024-03-10,51.79063
2024-03-11,100.0
2024-03-12,82.09366
2024-03-13,81.54269
2024-03-14,84.02203
2024-03-15,71.34986
2024-03-16,43.25068
2024-03-17,57.85123
2024-03-18,94.21487
2024-03-19,94.49035
2024-03-20,74.10468
