date,주식사는법
2023-05-30,2.72392
2023-05-31,2.58392
2023-06-01,2.48957
2023-06-02,2.08174
2023-06-03,1.61305
2023-06-04,1.68913
2023-06-05,2.24609
2023-06-06,1.82913
2023-06-07,2.44696
2023-06-08,2.32218
2023-06-09,2.73001
2023-06-10,1.98739
2023-06-11,2.34653
2023-06-12,2.95827
2023-06-13,3.48784
2023-06-14,3.39349
2023-06-15,2.77566
2023-06-16,2.4774
2023-06-17,1.69826
2023-06-18,1.67392
2023-06-19,2.68435
2023-06-20,2.79088
2023-06-21,2.67522
2023-06-22,2.40435
2023-06-23,2.36479
2023-06-24,1.57044
2023-06-25,1.50044
2023-06-26,2.34653
2023-06-27,2.37087
2023-06-28,2.22783
2023-06-29,2.53522
2023-06-30,2.06044
2023-07-01,1.55218
2023-07-02,1.74696
2023-07-03,2.67218
2023-07-04,2.53827
2023-07-05,2.63566
2023-07-06,2.48957
2023-07-07,2.62044
2023-07-08,1.74087
2023-07-09,1.71348
2023-07-10,2.90957
2023-07-11,3.1987
2023-07-12,3.01914
2023-07-13,2.97044
2023-07-14,3.13783
2023-07-15,2.01479
2023-07-16,2.14261
2023-07-17,2.75131
2023-07-18,3.58827
2023-07-19,3.21392
2023-07-20,3.0587
2023-07-21,3.35392
2023-07-22,2.49261
2023-07-23,2.81218
2023-07-24,4.22132
2023-07-25,4.92741
2023-07-26,6.51915
2023-07-27,4.26697
2023-07-28,3.61262
2023-07-29,2.52001
2023-07-30,2.38001
2023-07-31,3.42088
2023-08-01,4.23958
2023-08-02,4.26393
2023-08-03,3.89262
2023-08-04,3.11349
2023-08-05,2.13044
2023-08-06,2.26435
2023-08-07,3.2474
2023-08-08,3.11653
2023-08-09,3.09523
2023-08-10,3.39044
2023-08-11,3.27175
2023-08-12,2.10609
2023-08-13,2.30392
2023-08-14,3.16523
2023-08-15,2.88218
2023-08-16,4.02958
2023-08-17,3.70088
2023-08-18,3.27175
2023-08-19,2.24305
2023-08-20,2.27348
2023-08-21,3.00696
2023-08-22,3.01914
2023-08-23,2.91566
2023-08-24,3.20175
2023-08-25,2.86088
2023-08-26,1.81087
2023-08-27,1.85957
2023-08-28,2.64479
2023-08-29,2.95218
2023-08-30,3.1074
2023-08-31,2.57783
2023-09-01,2.55348
2023-09-02,1.96609
2023-09-03,2.11827
2023-09-04,2.81827
2023-09-05,2.69653
2023-09-06,2.50783
2023-09-07,2.55044
2023-09-08,2.38609
2023-09-09,1.72261
2023-09-10,1.88087
2023-09-11,2.36479
2023-09-12,2.39522
2023-09-13,2.14566
2023-09-14,2.18522
2023-09-15,2.25522
2023-09-16,1.61913
2023-09-17,1.72565
2023-09-18,2.2887
2023-09-19,2.10609
2023-09-20,2.19131
2023-09-21,2.18827
2023-09-22,1.96305
2023-09-23,1.23565
2023-09-24,1.34522
2023-09-25,1.96913
2023-09-26,1.95696
2023-09-27,1.55826
2023-09-28,1.15043
2023-09-29,1.63435
2023-09-30,1.48522
2023-10-01,1.39391
2023-10-02,1.62522
2023-10-03,1.76522
2023-10-04,2.16087
2023-10-05,2.20957
2023-10-06,1.85957
2023-10-07,1.28739
2023-10-08,1.39087
2023-10-09,1.60087
2023-10-10,1.97218
2023-10-11,2.22783
2023-10-12,2.2187
2023-10-13,1.91131
2023-10-14,1.29957
2023-10-15,1.53391
2023-10-16,1.88392
2023-10-17,2.07566
2023-10-18,2.02696
2023-10-19,2.08174
2023-10-20,1.93261
2023-10-21,1.32391
2023-10-22,1.31174
2023-10-23,2.09696
2023-10-24,2.25218
2023-10-25,2.08479
2023-10-26,2.26131
2023-10-27,1.96609
2023-10-28,1.41522
2023-10-29,1.46087
2023-10-30,1.88696
2023-10-31,2.17913
2023-11-01,2.10609
2023-11-02,2.0574
2023-11-03,2.1487
2023-11-04,1.50348
2023-11-05,1.9387
2023-11-06,3.54262
2023-11-07,2.76653
2023-11-08,2.25827
2023-11-09,2.03305
2023-11-10,1.84739
2023-11-11,1.36348
2023-11-12,1.26609
2023-11-13,1.78044
2023-11-14,1.84435
2023-11-15,2.08783
2023-11-16,2.13957
2023-11-17,1.74087
2023-11-18,1.22348
2023-11-19,1.39696
2023-11-20,2.06957
2023-11-21,2.27957
2023-11-22,2.14261
2023-11-23,1.95696
2023-11-24,1.83826
2023-11-25,1.35131
2023-11-26,1.52174
2023-11-27,2.23696
2023-11-28,2.15174
2023-11-29,2.1974
2023-11-30,2.24609
2023-12-01,1.85348
2023-12-02,1.45174
2023-12-03,1.69522
2023-12-04,2.35261
2023-12-05,2.37392
2023-12-06,3.92306
2023-12-07,2.85783
2023-12-08,2.41044
2023-12-09,1.87783
2023-12-10,2.13957
2023-12-11,2.71479
2023-12-12,2.89436
2023-12-13,2.71783
2023-12-14,2.95523
2023-12-15,2.73914
2023-12-16,1.81696
2023-12-17,1.97522
2023-12-18,2.42566
2023-12-19,2.84262
2023-12-20,2.87914
2023-12-21,2.74522
2023-12-22,2.76957
2023-12-23,1.85652
2023-12-24,1.7287
2023-12-25,1.89913
2023-12-26,2.65696
2023-12-27,2.81522
2023-12-28,2.66305
2023-12-29,2.66914
2023-12-30,2.07261
2023-12-31,1.89609
2024-01-01,2.49566
2024-01-02,4.16349
2024-01-03,3.8774
2024-01-04,3.44827
2024-01-05,2.89131
2024-01-06,2.36783
2024-01-07,2.48653
2024-01-08,3.38436
2024-01-09,3.7861
2024-01-10,3.83784
2024-01-11,4.28523
2024-01-12,3.60045
2024-01-13,2.75435
2024-01-14,2.7574
2024-01-15,3.56697
2024-01-16,3.44827
2024-01-17,3.52131
2024-01-18,3.41175
2024-01-19,3.13479
2024-01-20,2.65696
2024-01-21,2.74218
2024-01-22,3.47871
2024-01-23,3.80436
2024-01-24,3.60653
2024-01-25,3.88653
2024-01-26,3.42392
2024-01-27,2.62044
2024-01-28,2.79392
2024-01-29,3.36914
2024-01-30,3.11044
2024-01-31,2.8974
2024-02-01,3.01914
2024-02-02,3.23218
2024-02-03,2.47435
2024-02-04,2.81218
2024-02-05,3.37523
2024-02-06,3.09827
2024-02-07,2.86696
2024-02-08,2.94001
2024-02-09,2.43783
2024-02-10,2.92783
2024-02-11,2.94914
2024-02-12,3.72827
2024-02-13,4.56828
2024-02-14,4.16653
2024-02-15,3.95958
2024-02-16,3.63697
2024-02-17,2.87001
2024-02-18,3.0161
2024-02-19,3.73436
2024-02-20,3.69784
2024-02-21,3.90479
2024-02-22,4.16653
2024-02-23,4.48001
2024-02-24,3.06783
2024-02-25,3.74653
2024-02-26,4.07523
2024-02-27,4.63828
2024-02-28,4.45262
2024-02-29,4.24871
2024-03-01,3.55175
2024-03-02,3.24436
2024-03-03,3.37523
2024-03-04,4.14827
2024-03-05,4.71741
2024-03-06,4.32175
2024-03-07,4.1848
2024-03-08,4.46175
2024-03-09,3.46958
2024-03-10,3.23218
2024-03-11,4.30958
2024-03-12,4.54697
2024-03-13,4.58654
2024-03-14,4.35219
2024-03-15,3.45436
2024-03-16,2.53827
2024-03-17,2.85479
2024-03-18,3.56088
2024-03-19,3.80132
2024-03-20,3.98697
