date,POLY
2023-06-02,58.70967
2023-06-03,33.54838
2023-06-04,30.64516
2023-06-05,46.77419
2023-06-06,38.38709
2023-06-07,62.58064
2023-06-08,58.38709
2023-06-09,49.67741
2023-06-10,36.77419
2023-06-11,33.87096
2023-06-12,57.74193
2023-06-13,66.12903
2023-06-14,58.06451
2023-06-15,52.58064
2023-06-16,58.06451
2023-06-17,31.29032
2023-06-18,31.29032
2023-06-19,48.38709
2023-06-20,54.51612
2023-06-21,50.32258
2023-06-22,49.67741
2023-06-23,43.54838
2023-06-24,29.35483
2023-06-25,27.41935
2023-06-26,47.74193
2023-06-27,40.32258
2023-06-28,47.09677
2023-06-29,39.35483
2023-06-30,50.96774
2023-07-01,26.45161
2023-07-02,28.06451
2023-07-03,48.70967
2023-07-04,57.09677
2023-07-05,54.51612
2023-07-06,50.96774
2023-07-07,40.32258
2023-07-08,27.09677
2023-07-09,32.58064
2023-07-10,54.51612
2023-07-11,46.12903
2023-07-12,53.54838
2023-07-13,48.06451
2023-07-14,44.19354
2023-07-15,27.09677
2023-07-16,29.35483
2023-07-17,47.41935
2023-07-18,50.32258
2023-07-19,56.12903
2023-07-20,58.06451
2023-07-21,46.12903
2023-07-22,29.67741
2023-07-23,28.70967
2023-07-24,51.6129
2023-07-25,40.32258
2023-07-26,47.74193
2023-07-27,43.87096
2023-07-28,40.0
2023-07-29,27.09677
2023-07-30,20.96774
2023-07-31,37.41935
2023-08-01,34.8387
2023-08-02,42.25806
2023-08-03,35.80645
2023-08-04,44.19354
2023-08-05,20.32258
2023-08-06,29.03225
2023-08-07,47.09677
2023-08-08,55.80645
2023-08-09,51.29032
2023-08-10,47.09677
2023-08-11,37.41935
2023-08-12,25.48387
2023-08-13,21.29032
2023-08-14,41.29032
2023-08-15,30.0
2023-08-16,47.09677
2023-08-17,49.35483
2023-08-18,48.38709
2023-08-19,35.16129
2023-08-20,31.93548
2023-08-21,55.48387
2023-08-22,57.41935
2023-08-23,53.2258
2023-08-24,58.38709
2023-08-25,45.48387
2023-08-26,30.96774
2023-08-27,34.19354
2023-08-28,50.32258
2023-08-29,68.70967
2023-08-30,52.25806
2023-08-31,52.90322
2023-09-01,58.38709
2023-09-02,29.67741
2023-09-03,30.32258
2023-09-04,60.0
2023-09-05,52.90322
2023-09-06,58.38709
2023-09-07,51.29032
2023-09-08,46.12903
2023-09-09,30.64516
2023-09-10,32.25806
2023-09-11,47.74193
2023-09-12,52.25806
2023-09-13,54.19354
2023-09-14,59.67741
2023-09-15,47.74193
2023-09-16,26.77419
2023-09-17,32.58064
2023-09-18,58.06451
2023-09-19,58.38709
2023-09-20,50.32258
2023-09-21,50.64516
2023-09-22,42.58064
2023-09-23,33.87096
2023-09-24,24.19354
2023-09-25,40.64516
2023-09-26,43.2258
2023-09-27,32.90322
2023-09-28,21.29032
2023-09-29,21.29032
2023-09-30,18.70967
2023-10-01,19.67741
2023-10-02,22.58064
2023-10-03,40.32258
2023-10-04,50.64516
2023-10-05,48.38709
2023-10-06,48.06451
2023-10-07,27.09677
2023-10-08,28.70967
2023-10-09,37.09677
2023-10-10,55.48387
2023-10-11,47.74193
2023-10-12,53.87096
2023-10-13,50.0
2023-10-14,36.45161
2023-10-15,37.74193
2023-10-16,53.87096
2023-10-17,54.8387
2023-10-18,60.0
2023-10-19,57.74193
2023-10-20,48.06451
2023-10-21,29.67741
2023-10-22,37.09677
2023-10-23,53.54838
2023-10-24,50.0
2023-10-25,60.32258
2023-10-26,52.90322
2023-10-27,38.06451
2023-10-28,29.35483
2023-10-29,30.0
2023-10-30,54.8387
2023-10-31,47.41935
2023-11-01,60.96774
2023-11-02,52.58064
2023-11-03,49.35483
2023-11-04,34.51612
2023-11-05,36.45161
2023-11-06,59.35483
2023-11-07,52.58064
2023-11-08,52.58064
2023-11-09,57.74193
2023-11-10,54.51612
2023-11-11,35.16129
2023-11-12,34.19354
2023-11-13,54.19354
2023-11-14,52.25806
2023-11-15,54.19354
2023-11-16,59.67741
2023-11-17,46.77419
2023-11-18,38.06451
2023-11-19,32.90322
2023-11-20,53.2258
2023-11-21,53.2258
2023-11-22,62.25806
2023-11-23,60.0
2023-11-24,55.16129
2023-11-25,40.32258
2023-11-26,38.06451
2023-11-27,59.67741
2023-11-28,63.87096
2023-11-29,53.87096
2023-11-30,52.58064
2023-12-01,44.8387
2023-12-02,40.0
2023-12-03,42.90322
2023-12-04,44.19354
2023-12-05,52.90322
2023-12-06,53.2258
2023-12-07,49.35483
2023-12-08,45.80645
2023-12-09,32.58064
2023-12-10,37.74193
2023-12-11,64.51612
2023-12-12,55.16129
2023-12-13,49.67741
2023-12-14,48.06451
2023-12-15,40.64516
2023-12-16,36.45161
2023-12-17,33.2258
2023-12-18,56.12903
2023-12-19,55.16129
2023-12-20,49.03225
2023-12-21,43.54838
2023-12-22,37.09677
2023-12-23,21.93548
2023-12-24,22.25806
2023-12-25,25.80645
2023-12-26,39.67741
2023-12-27,42.90322
2023-12-28,36.77419
2023-12-29,29.67741
2023-12-30,23.87096
2023-12-31,22.58064
2024-01-01,21.29032
2024-01-02,40.32258
2024-01-03,47.74193
2024-01-04,48.38709
2024-01-05,45.48387
2024-01-06,34.19354
2024-01-07,30.0
2024-01-08,49.67741
2024-01-09,49.03225
2024-01-10,55.16129
2024-01-11,60.0
2024-01-12,55.16129
2024-01-13,29.03225
2024-01-14,27.74193
2024-01-15,49.35483
2024-01-16,56.45161
2024-01-17,59.03225
2024-01-18,56.45161
2024-01-19,45.80645
2024-01-20,31.6129
2024-01-21,32.25806
2024-01-22,50.64516
2024-01-23,49.35483
2024-01-24,44.19354
2024-01-25,43.87096
2024-01-26,38.38709
2024-01-27,31.29032
2024-01-28,26.77419
2024-01-29,52.90322
2024-01-30,44.51612
2024-01-31,46.12903
2024-02-01,50.0
2024-02-02,46.12903
2024-02-03,34.19354
2024-02-04,42.90322
2024-02-05,49.67741
2024-02-06,53.2258
2024-02-07,55.48387
2024-02-08,46.12903
2024-02-09,29.67741
2024-02-10,26.12903
2024-02-11,22.90322
2024-02-12,34.19354
2024-02-13,49.35483
2024-02-14,64.8387
2024-02-15,54.8387
2024-02-16,61.6129
2024-02-17,32.58064
2024-02-18,34.19354
2024-02-19,60.0
2024-02-20,63.87096
2024-02-21,59.67741
2024-02-22,52.58064
2024-02-23,65.16129
2024-02-24,34.8387
2024-02-25,37.74193
2024-02-26,54.19354
2024-02-27,69.35483
2024-02-28,78.70967
2024-02-29,70.0
2024-03-01,47.41935
2024-03-02,35.48387
2024-03-03,45.48387
2024-03-04,100.0
2024-03-05,96.77419
2024-03-06,93.87096
2024-03-07,74.19354
2024-03-08,64.8387
2024-03-09,48.70967
2024-03-10,53.54838
2024-03-11,63.87096
2024-03-12,73.2258
2024-03-13,73.87096
2024-03-14,68.70967
2024-03-15,51.93548
2024-03-16,35.80645
2024-03-17,42.25806
2024-03-18,71.93548
2024-03-19,70.96774
2024-03-20,68.70967
