date,소득공제용연금저축
2023-05-30,10.49402
2023-05-31,11.30125
2023-06-01,7.58798
2023-06-02,7.81401
2023-06-03,4.19761
2023-06-04,6.07039
2023-06-05,8.26606
2023-06-06,5.68291
2023-06-07,7.58798
2023-06-08,7.00678
2023-06-09,6.90991
2023-06-10,4.13303
2023-06-11,5.06942
2023-06-12,8.71811
2023-06-13,8.04003
2023-06-14,7.13593
2023-06-15,7.58798
2023-06-16,7.13593
2023-06-17,4.00387
2023-06-18,4.58508
2023-06-19,6.65159
2023-06-20,6.71617
2023-06-21,8.16919
2023-06-22,7.49112
2023-06-23,6.52244
2023-06-24,4.8111
2023-06-25,6.84533
2023-06-26,8.42751
2023-06-27,8.52437
2023-06-28,7.94317
2023-06-29,6.87762
2023-06-30,7.13593
2023-07-01,4.29447
2023-07-02,4.16532
2023-07-03,6.3287
2023-07-04,7.29738
2023-07-05,6.58701
2023-07-06,7.58798
2023-07-07,6.26412
2023-07-08,5.7152
2023-07-09,5.65062
2023-07-10,7.36196
2023-07-11,7.13593
2023-07-12,6.6193
2023-07-13,6.71617
2023-07-14,5.90894
2023-07-15,3.55182
2023-07-16,4.32676
2023-07-17,6.29641
2023-07-18,7.26509
2023-07-19,6.07039
2023-07-20,8.84727
2023-07-21,6.58701
2023-07-22,3.74556
2023-07-23,4.84339
2023-07-24,7.16822
2023-07-25,8.49208
2023-07-26,7.00678
2023-07-27,6.68388
2023-07-28,6.36099
2023-07-29,5.55376
2023-07-30,4.03616
2023-07-31,6.16725
2023-08-01,6.87762
2023-08-02,6.0381
2023-08-03,6.29641
2023-08-04,5.36002
2023-08-05,3.84242
2023-08-06,4.26218
2023-08-07,5.61834
2023-08-08,5.94123
2023-08-09,6.23183
2023-08-10,6.10268
2023-08-11,5.55376
2023-08-12,3.68098
2023-08-13,5.23086
2023-08-14,6.71617
2023-08-15,6.10268
2023-08-16,6.23183
2023-08-17,8.10461
2023-08-18,7.10364
2023-08-19,7.03907
2023-08-20,7.13593
2023-08-21,9.07329
2023-08-22,12.30222
2023-08-23,10.49402
2023-08-24,11.39812
2023-08-25,10.30029
2023-08-26,6.74846
2023-08-27,7.58798
2023-08-28,9.29932
2023-08-29,9.10558
2023-08-30,8.10461
2023-08-31,6.87762
2023-09-01,6.87762
2023-09-02,5.23086
2023-09-03,4.61737
2023-09-04,6.90991
2023-09-05,7.5234
2023-09-06,6.19954
2023-09-07,6.42557
2023-09-08,6.26412
2023-09-09,5.58605
2023-09-10,5.4246
2023-09-11,7.10364
2023-09-12,7.8463
2023-09-13,7.97546
2023-09-14,6.45786
2023-09-15,6.36099
2023-09-16,3.74556
2023-09-17,5.68291
2023-09-18,6.81304
2023-09-19,6.81304
2023-09-20,6.19954
2023-09-21,5.32773
2023-09-22,5.16628
2023-09-23,3.35808
2023-09-24,4.48821
2023-09-25,7.03907
2023-09-26,6.74846
2023-09-27,4.97255
2023-09-28,4.16532
2023-09-29,3.35808
2023-09-30,3.32579
2023-10-01,3.55182
2023-10-02,4.26218
2023-10-03,6.26412
2023-10-04,6.42557
2023-10-05,6.42557
2023-10-06,7.16822
2023-10-07,4.00387
2023-10-08,7.62027
2023-10-09,5.45689
2023-10-10,9.17016
2023-10-11,7.58798
2023-10-12,8.94413
2023-10-13,7.03907
2023-10-14,3.97158
2023-10-15,5.39231
2023-10-16,7.49112
2023-10-17,9.3639
2023-10-18,6.36099
2023-10-19,7.81401
2023-10-20,5.61834
2023-10-21,4.13303
2023-10-22,4.64966
2023-10-23,7.26509
2023-10-24,11.13981
2023-10-25,9.6545
2023-10-26,7.55569
2023-10-27,8.1369
2023-10-28,4.77881
2023-10-29,5.45689
2023-10-30,8.26606
2023-10-31,8.52437
2023-11-01,8.00774
2023-11-02,8.20148
2023-11-03,8.87956
2023-11-04,4.64966
2023-11-05,5.26315
2023-11-06,7.8463
2023-11-07,7.03907
2023-11-08,8.45979
2023-11-09,8.39522
2023-11-10,6.39328
2023-11-11,4.00387
2023-11-12,4.74652
2023-11-13,9.17016
2023-11-14,8.04003
2023-11-15,8.81498
2023-11-16,10.10655
2023-11-17,8.00774
2023-11-18,5.26315
2023-11-19,7.20051
2023-11-20,12.04391
2023-11-21,13.20632
2023-11-22,12.17307
2023-11-23,11.43041
2023-11-24,12.39909
2023-11-25,6.42557
2023-11-26,7.65256
2023-11-27,12.59283
2023-11-28,13.2709
2023-11-29,17.24249
2023-11-30,12.56054
2023-12-01,11.52728
2023-12-02,8.84727
2023-12-03,10.33257
2023-12-04,14.40103
2023-12-05,15.59573
2023-12-06,17.17791
2023-12-07,14.04585
2023-12-08,14.33645
2023-12-09,7.65256
2023-12-10,9.9451
2023-12-11,14.85308
2023-12-12,18.69551
2023-12-13,15.04681
2023-12-14,16.95188
2023-12-15,15.56344
2023-12-16,11.1721
2023-12-17,11.07523
2023-12-18,15.95092
2023-12-19,18.30804
2023-12-20,20.43913
2023-12-21,20.92347
2023-12-22,25.18566
2023-12-23,16.75815
2023-12-24,13.01259
2023-12-25,19.89021
2023-12-26,37.4556
2023-12-27,41.49176
2023-12-28,43.91346
2023-12-29,41.10429
2023-12-30,16.40297
2023-12-31,17.24249
2024-01-01,7.78172
2024-01-02,11.39812
2024-01-03,9.81595
2024-01-04,9.52534
2024-01-05,8.23377
2024-01-06,7.13593
2024-01-07,6.49015
2024-01-08,9.29932
2024-01-09,10.04197
2024-01-10,11.88246
2024-01-11,10.97836
2024-01-12,9.9451
2024-01-13,7.26509
2024-01-14,7.91088
2024-01-15,23.21601
2024-01-16,28.15628
2024-01-17,27.73651
2024-01-18,32.22473
2024-01-19,28.47917
2024-01-20,19.76105
2024-01-21,19.11527
2024-01-22,52.66386
2024-01-23,54.53664
2024-01-24,52.40555
2024-01-25,49.91927
2024-01-26,36.8421
2024-01-27,22.57022
2024-01-28,22.27962
2024-01-29,34.4204
2024-01-30,35.55053
2024-01-31,31.54665
2024-02-01,24.24927
2024-02-02,19.9225
2024-02-03,12.85114
2024-02-04,14.46561
2024-02-05,19.6319
2024-02-06,19.95479
2024-02-07,18.85695
2024-02-08,15.9832
2024-02-09,9.9451
2024-02-10,9.041
2024-02-11,11.07523
2024-02-12,12.04391
2024-02-13,26.5741
2024-02-14,24.50758
2024-02-15,24.66903
2024-02-16,22.40878
2024-02-17,12.3668
2024-02-18,12.17307
2024-02-19,21.7307
2024-02-20,22.27962
2024-02-21,25.67
2024-02-22,22.9577
2024-02-23,23.44204
2024-02-24,12.9803
2024-02-25,14.72392
2024-02-26,20.92347
2024-02-27,18.7278
2024-02-28,18.66322
2024-02-29,17.17791
2024-03-01,11.36583
2024-03-02,9.07329
2024-03-03,8.36293
2024-03-04,13.52922
2024-03-05,16.43525
2024-03-06,13.30319
2024-03-07,13.17403
2024-03-08,13.98127
2024-03-09,8.55666
2024-03-10,8.00774
2024-03-11,12.10849
2024-03-12,12.85114
2024-03-13,10.30029
2024-03-14,11.04294
2024-03-15,9.91281
2024-03-16,6.52244
2024-03-17,6.97449
2024-03-18,9.041
2024-03-19,8.71811
2024-03-20,11.13981
