date,마린애시앙
2023-05-31,33.55481
2023-06-01,31.6722
2023-06-02,29.67884
2023-06-03,25.69213
2023-06-04,30.45404
2023-06-05,35.99114
2023-06-06,35.32668
2023-06-07,36.10188
2023-06-08,36.65559
2023-06-09,31.6722
2023-06-10,28.2392
2023-06-11,30.56478
2023-06-12,41.19601
2023-06-13,33.55481
2023-06-14,37.87375
2023-06-15,35.1052
2023-06-16,33.44407
2023-06-17,31.22923
2023-06-18,27.13178
2023-06-19,34.66223
2023-06-20,34.44075
2023-06-21,33.33333
2023-06-22,34.77297
2023-06-23,34.44075
2023-06-24,31.6722
2023-06-25,31.45071
2023-06-26,36.10188
2023-06-27,34.88372
2023-06-28,41.52823
2023-06-29,31.89368
2023-06-30,33.7763
2023-07-01,32.11517
2023-07-02,30.56478
2023-07-03,37.2093
2023-07-04,37.76301
2023-07-05,39.20265
2023-07-06,38.75968
2023-07-07,33.99778
2023-07-08,32.00442
2023-07-09,31.00775
2023-07-10,40.6423
2023-07-11,38.42746
2023-07-12,30.01107
2023-07-13,35.54817
2023-07-14,33.22259
2023-07-15,31.89368
2023-07-16,29.34662
2023-07-17,37.76301
2023-07-18,45.29346
2023-07-19,35.65891
2023-07-20,33.55481
2023-07-21,32.77962
2023-07-22,27.13178
2023-07-23,27.13178
2023-07-24,35.32668
2023-07-25,43.63233
2023-07-26,32.66888
2023-07-27,33.0011
2023-07-28,36.21262
2023-07-29,31.6722
2023-07-30,32.89036
2023-07-31,31.78294
2023-08-01,53.93133
2023-08-02,48.94795
2023-08-03,40.08859
2023-08-04,37.87375
2023-08-05,29.67884
2023-08-06,28.46068
2023-08-07,34.66223
2023-08-08,39.20265
2023-08-09,33.33333
2023-08-10,40.19933
2023-08-11,33.22259
2023-08-12,28.2392
2023-08-13,29.90033
2023-08-14,36.32336
2023-08-15,28.90365
2023-08-16,40.75304
2023-08-17,35.21594
2023-08-18,35.43743
2023-08-19,31.11849
2023-08-20,30.3433
2023-08-21,36.98781
2023-08-22,37.98449
2023-08-23,39.09191
2023-08-24,32.89036
2023-08-25,29.01439
2023-08-26,26.68881
2023-08-27,27.57475
2023-08-28,31.22923
2023-08-29,27.57475
2023-08-30,26.57807
2023-08-31,29.01439
2023-09-01,21.15171
2023-09-02,23.92026
2023-09-03,23.80952
2023-09-04,30.3433
2023-09-05,26.46733
2023-09-06,28.57142
2023-09-07,23.36655
2023-09-08,23.47729
2023-09-09,25.24916
2023-09-10,23.14507
2023-09-11,25.24916
2023-09-12,23.80952
2023-09-13,27.24252
2023-09-14,26.57807
2023-09-15,23.80952
2023-09-16,23.25581
2023-09-17,27.57475
2023-09-18,28.68217
2023-09-19,23.80952
2023-09-20,34.55149
2023-09-21,26.24584
2023-09-22,21.59468
2023-09-23,22.36987
2023-09-24,20.598
2023-09-25,22.25913
2023-09-26,23.36655
2023-09-27,23.25581
2023-09-28,23.03433
2023-09-29,20.15503
2023-09-30,23.58803
2023-10-01,22.14839
2023-10-02,28.46068
2023-10-03,27.68549
2023-10-04,27.24252
2023-10-05,25.47065
2023-10-06,26.02436
2023-10-07,23.03433
2023-10-08,23.58803
2023-10-09,20.15503
2023-10-10,28.12846
2023-10-11,24.8062
2023-10-12,100.0
2023-10-13,47.61904
2023-10-14,26.24584
2023-10-15,26.1351
2023-10-16,25.80287
2023-10-17,24.8062
2023-10-18,29.34662
2023-10-19,30.897
2023-10-20,27.35326
2023-10-21,24.58471
2023-10-22,23.25581
2023-10-23,26.46733
2023-10-24,27.24252
2023-10-25,26.24584
2023-10-26,24.031
2023-10-27,28.68217
2023-10-28,32.22591
2023-10-29,24.8062
2023-10-30,27.68549
2023-10-31,30.67552
2023-11-01,26.24584
2023-11-02,27.90697
2023-11-03,26.35658
2023-11-04,22.48062
2023-11-05,23.92026
2023-11-06,24.36323
2023-11-07,22.25913
2023-11-08,23.92026
2023-11-09,25.02768
2023-11-10,17.38648
2023-11-11,19.82281
2023-11-12,20.37652
2023-11-13,20.81949
2023-11-14,24.031
2023-11-15,23.58803
2023-11-16,21.04097
2023-11-17,23.69878
2023-11-18,20.48726
2023-11-19,19.82281
2023-11-20,26.91029
2023-11-21,20.70874
2023-11-22,23.69878
2023-11-23,22.14839
2023-11-24,21.26245
2023-11-25,18.27242
2023-11-26,20.26578
2023-11-27,24.91694
2023-11-28,19.71207
2023-11-29,19.93355
2023-11-30,21.81616
2023-12-01,18.82613
2023-12-02,15.94684
2023-12-03,15.94684
2023-12-04,22.48062
2023-12-05,20.37652
2023-12-06,21.48394
2023-12-07,24.14174
2023-12-08,22.03765
2023-12-09,20.81949
2023-12-10,21.92691
2023-12-11,26.46733
2023-12-12,23.03433
2023-12-13,22.59136
2023-12-14,21.48394
2023-12-15,22.25913
2023-12-16,16.50055
2023-12-17,21.70542
2023-12-18,24.47397
2023-12-19,24.36323
2023-12-20,17.05426
2023-12-21,18.27242
2023-12-22,17.94019
2023-12-23,19.15836
2023-12-24,17.82945
2023-12-25,18.93687
2023-12-26,24.58471
2023-12-27,24.36323
2023-12-28,23.69878
2023-12-29,28.57142
2023-12-30,21.04097
2023-12-31,17.49723
2024-01-01,17.60797
2024-01-02,26.91029
2024-01-03,26.35658
2024-01-04,23.47729
2024-01-05,24.91694
2024-01-06,21.70542
2024-01-07,25.47065
2024-01-08,26.1351
2024-01-09,25.24916
2024-01-10,25.47065
2024-01-11,28.01771
2024-01-12,22.92358
2024-01-13,25.80287
2024-01-14,29.01439
2024-01-15,28.90365
2024-01-16,29.34662
2024-01-17,28.46068
2024-01-18,25.35991
2024-01-19,26.91029
2024-01-20,22.25913
2024-01-21,21.59468
2024-01-22,31.22923
2024-01-23,27.02104
2024-01-24,25.69213
2024-01-25,23.25581
2024-01-26,26.24584
2024-01-27,27.13178
2024-01-28,23.14507
2024-01-29,30.23255
2024-01-30,32.00442
2024-01-31,22.48062
2024-02-01,26.1351
2024-02-02,25.24916
2024-02-03,20.93023
2024-02-04,23.80952
2024-02-05,29.01439
2024-02-06,24.25249
2024-02-07,23.03433
2024-02-08,22.14839
2024-02-09,20.93023
2024-02-10,22.36987
2024-02-11,23.47729
2024-02-12,29.12513
2024-02-13,32.22591
2024-02-14,38.5382
2024-02-15,31.89368
2024-02-16,27.464
2024-02-17,25.35991
2024-02-18,24.031
2024-02-19,29.01439
2024-02-20,25.47065
2024-02-21,24.25249
2024-02-22,24.031
2024-02-23,25.02768
2024-02-24,24.36323
2024-02-25,24.69545
2024-02-26,27.90697
2024-02-27,30.3433
2024-02-28,23.80952
2024-02-29,27.13178
2024-03-01,24.47397
2024-03-02,19.71207
2024-03-03,22.14839
2024-03-04,23.92026
2024-03-05,25.80287
2024-03-06,24.58471
2024-03-07,22.92358
2024-03-08,22.81284
2024-03-09,23.25581
2024-03-10,24.14174
2024-03-11,28.01771
2024-03-12,25.24916
2024-03-13,26.1351
2024-03-14,29.67884
2024-03-15,27.24252
2024-03-16,26.91029
2024-03-17,27.68549
2024-03-18,27.464
2024-03-19,23.69878
2024-03-20,26.91029
