date,롤렉스
2023-05-30,14.26523
2023-05-31,14.20377
2023-06-01,12.69613
2023-06-02,31.83252
2023-06-03,46.39272
2023-06-04,30.04219
2023-06-05,21.574
2023-06-06,20.63992
2023-06-07,16.67008
2023-06-08,17.936
2023-06-09,15.5967
2023-06-10,15.88348
2023-06-11,17.89913
2023-06-12,14.425
2023-06-13,16.5021
2023-06-14,16.34233
2023-06-15,16.16207
2023-06-16,15.61719
2023-06-17,18.53005
2023-06-18,17.53451
2023-06-19,15.44102
2023-06-20,14.70768
2023-06-21,13.82686
2023-06-22,14.67081
2023-06-23,14.43729
2023-06-24,14.24474
2023-06-25,15.63767
2023-06-26,15.92035
2023-06-27,15.18702
2023-06-28,14.32668
2023-06-29,14.26932
2023-06-30,14.86746
2023-07-01,17.20267
2023-07-02,16.99373
2023-07-03,15.27305
2023-07-04,14.54381
2023-07-05,14.2939
2023-07-06,15.62538
2023-07-07,14.96169
2023-07-08,14.64623
2023-07-09,15.12966
2023-07-10,14.24064
2023-07-11,14.09316
2023-07-12,14.92072
2023-07-13,15.06411
2023-07-14,14.93711
2023-07-15,17.1576
2023-07-16,17.51812
2023-07-17,15.41234
2023-07-18,15.10098
2023-07-19,14.50284
2023-07-20,13.58924
2023-07-21,14.46187
2023-07-22,15.81793
2023-07-23,16.30955
2023-07-24,13.94977
2023-07-25,13.2615
2023-07-26,12.78626
2023-07-27,12.79446
2023-07-28,12.94604
2023-07-29,14.84288
2023-07-30,16.96095
2023-07-31,22.13937
2023-08-01,16.26858
2023-08-02,13.55237
2023-08-03,12.28235
2023-08-04,11.97509
2023-08-05,12.19632
2023-08-06,13.88422
2023-08-07,13.34753
2023-08-08,12.96243
2023-08-09,13.28198
2023-08-10,18.62837
2023-08-11,19.8861
2023-08-12,15.62948
2023-08-13,16.79298
2023-08-14,14.57249
2023-08-15,15.99819
2023-08-16,14.67491
2023-08-17,15.39596
2023-08-18,14.69949
2023-08-19,14.60936
2023-08-20,14.61346
2023-08-21,13.47044
2023-08-22,14.62165
2023-08-23,14.67901
2023-08-24,13.95796
2023-08-25,15.64177
2023-08-26,16.17436
2023-08-27,15.74828
2023-08-28,14.50694
2023-08-29,15.63357
2023-08-30,18.55872
2023-08-31,21.04551
2023-09-01,14.60936
2023-09-02,14.86337
2023-09-03,15.92855
2023-09-04,14.66672
2023-09-05,15.32221
2023-09-06,14.87566
2023-09-07,14.14642
2023-09-08,14.62165
2023-09-09,14.94121
2023-09-10,21.75017
2023-09-11,17.5427
2023-09-12,16.05555
2023-09-13,14.33077
2023-09-14,14.02761
2023-09-15,14.79372
2023-09-16,16.57175
2023-09-17,15.26486
2023-09-18,13.66709
2023-09-19,13.61792
2023-09-20,12.13077
2023-09-21,11.59818
2023-09-22,11.85628
2023-09-23,12.16354
2023-09-24,12.52816
2023-09-25,12.07751
2023-09-26,15.68273
2023-09-27,14.06448
2023-09-28,12.36838
2023-09-29,17.41161
2023-09-30,18.88237
2023-10-01,14.298
2023-10-02,14.13822
2023-10-03,15.12147
2023-10-04,12.4831
2023-10-05,12.30283
2023-10-06,12.52406
2023-10-07,12.56913
2023-10-08,13.69986
2023-10-09,13.53189
2023-10-10,12.36429
2023-10-11,11.07788
2023-10-12,12.33561
2023-10-13,11.5695
2023-10-14,12.95423
2023-10-15,12.76168
2023-10-16,11.24994
2023-10-17,10.90991
2023-10-18,10.80339
2023-10-19,11.24585
2023-10-20,10.36502
2023-10-21,11.87676
2023-10-22,12.50768
2023-10-23,11.80302
2023-10-24,11.88905
2023-10-25,11.63095
2023-10-26,11.26633
2023-10-27,12.10619
2023-10-28,11.90954
2023-10-29,12.79446
2023-10-30,18.43582
2023-10-31,18.83731
2023-11-01,12.88868
2023-11-02,11.93412
2023-11-03,11.88905
2023-11-04,12.28645
2023-11-05,12.54455
2023-11-06,12.55274
2023-11-07,12.65516
2023-11-08,10.67229
2023-11-09,10.64361
2023-11-10,10.80339
2023-11-11,12.50358
2023-11-12,11.86857
2023-11-13,21.22168
2023-11-14,29.7718
2023-11-15,13.54008
2023-11-16,12.61829
2023-11-17,12.38067
2023-11-18,12.83952
2023-11-19,12.54045
2023-11-20,10.97545
2023-11-21,13.92519
2023-11-22,11.33598
2023-11-23,11.72518
2023-11-24,12.33971
2023-11-25,11.61456
2023-11-26,12.49948
2023-11-27,10.9222
2023-11-28,11.65553
2023-11-29,17.12483
2023-11-30,16.80527
2023-12-01,13.36392
2023-12-02,13.47863
2023-12-03,12.56503
2023-12-04,11.26223
2023-12-05,10.72964
2023-12-06,10.72555
2023-12-07,10.81977
2023-12-08,10.68868
2023-12-09,12.16354
2023-12-10,13.72854
2023-12-11,11.54082
2023-12-12,11.53672
2023-12-13,10.97545
2023-12-14,11.46708
2023-12-15,11.08607
2023-12-16,10.9222
2023-12-17,11.96689
2023-12-18,11.88905
2023-12-19,11.20488
2023-12-20,10.68458
2023-12-21,10.23393
2023-12-22,10.60264
2023-12-23,11.81531
2023-12-24,12.89688
2023-12-25,13.57286
2023-12-26,12.51177
2023-12-27,11.53672
2023-12-28,11.65963
2023-12-29,12.68384
2023-12-30,20.68499
2023-12-31,21.574
2024-01-01,29.5178
2024-01-02,21.21348
2024-01-03,17.18628
2024-01-04,15.30992
2024-01-05,14.17509
2024-01-06,14.80191
2024-01-07,15.86709
2024-01-08,12.2209
2024-01-09,13.06894
2024-01-10,12.40526
2024-01-11,12.25367
2024-01-12,13.04027
2024-01-13,13.55237
2024-01-14,14.67491
2024-01-15,12.22909
2024-01-16,11.93002
2024-01-17,12.90097
2024-01-18,12.11438
2024-01-19,12.10209
2024-01-20,11.78253
2024-01-21,13.17546
2024-01-22,12.479
2024-01-23,11.41382
2024-01-24,11.09836
2024-01-25,11.51624
2024-01-26,11.8276
2024-01-27,11.0533
2024-01-28,12.352
2024-01-29,12.67565
2024-01-30,21.68052
2024-01-31,19.07083
2024-02-01,12.03244
2024-02-02,12.30283
2024-02-03,12.03654
2024-02-04,13.60154
2024-02-05,11.89315
2024-02-06,12.79446
2024-02-07,11.25814
2024-02-08,11.19668
2024-02-09,11.74566
2024-02-10,13.21643
2024-02-11,13.19595
2024-02-12,14.23245
2024-02-13,13.42947
2024-02-14,13.13449
2024-02-15,11.03691
2024-02-16,11.46298
2024-02-17,11.62276
2024-02-18,13.04436
2024-02-19,13.5237
2024-02-20,12.55274
2024-02-21,13.99483
2024-02-22,12.93375
2024-02-23,12.51177
2024-02-24,13.3885
2024-02-25,14.84698
2024-02-26,12.78626
2024-02-27,12.606
2024-02-28,21.8444
2024-02-29,21.26264
2024-03-01,13.49911
2024-03-02,13.35572
2024-03-03,13.89651
2024-03-04,12.28235
2024-03-05,12.16764
2024-03-06,13.09353
2024-03-07,12.3438
2024-03-08,13.5237
2024-03-09,13.67528
2024-03-10,16.96505
2024-03-11,14.65852
2024-03-12,13.01978
2024-03-13,13.74902
2024-03-14,13.14679
2024-03-15,12.36429
2024-03-16,12.6101
2024-03-17,12.8723
2024-03-18,12.23728
2024-03-19,11.5695
2024-03-20,12.7371
