date,코인차트
2023-10-01,6.95652
2023-10-02,7.24637
2023-10-03,4.63768
2023-10-04,6.08695
2023-10-05,5.21739
2023-10-06,5.7971
2023-10-07,7.53623
2023-10-08,4.34782
2023-10-09,7.53623
2023-10-10,6.66666
2023-10-11,4.34782
2023-10-12,8.9855
2023-10-13,5.7971
2023-10-14,8.9855
2023-10-15,8.9855
2023-10-16,7.24637
2023-10-17,8.40579
2023-10-18,11.30434
2023-10-19,8.40579
2023-10-20,11.88405
2023-10-21,9.27536
2023-10-22,4.34782
2023-10-23,9.56521
2023-10-24,17.3913
2023-10-25,15.94202
2023-10-26,17.10144
2023-10-27,14.49275
2023-10-28,9.27536
2023-10-29,8.40579
2023-10-30,14.7826
2023-10-31,8.9855
2023-11-01,12.75362
2023-11-02,11.5942
2023-11-03,14.20289
2023-11-04,10.72463
2023-11-05,11.5942
2023-11-06,13.91304
2023-11-07,13.33333
2023-11-08,11.5942
2023-11-09,11.01449
2023-11-10,19.71014
2023-11-11,16.23188
2023-11-12,11.5942
2023-11-13,14.20289
2023-11-14,12.75362
2023-11-15,11.30434
2023-11-16,11.30434
2023-11-17,14.7826
2023-11-18,11.88405
2023-11-19,14.20289
2023-11-20,9.85507
2023-11-21,10.72463
2023-11-22,12.46376
2023-11-23,10.72463
2023-11-24,10.14492
2023-11-25,5.21739
2023-11-26,9.56521
2023-11-27,10.72463
2023-11-28,4.05797
2023-11-29,12.17391
2023-11-30,6.95652
2023-12-01,7.53623
2023-12-02,9.56521
2023-12-03,11.5942
2023-12-04,21.73913
2023-12-05,12.75362
2023-12-06,18.84057
2023-12-07,14.20289
2023-12-08,16.81159
2023-12-09,11.30434
2023-12-10,17.10144
2023-12-11,19.42028
2023-12-12,13.33333
2023-12-13,11.88405
2023-12-14,9.85507
2023-12-15,12.75362
2023-12-16,10.72463
2023-12-17,7.53623
2023-12-18,9.85507
2023-12-19,8.40579
2023-12-20,11.5942
2023-12-21,10.14492
2023-12-22,11.30434
2023-12-23,11.88405
2023-12-24,11.88405
2023-12-25,8.9855
2023-12-26,11.5942
2023-12-27,16.81159
2023-12-28,10.43478
2023-12-29,9.56521
2023-12-30,8.69565
2023-12-31,10.72463
2024-01-01,13.91304
2024-01-02,13.04347
2024-01-03,16.52173
2024-01-04,14.20289
2024-01-05,10.72463
2024-01-06,11.88405
2024-01-07,10.72463
2024-01-08,11.30434
2024-01-09,10.43478
2024-01-10,8.40579
2024-01-11,14.7826
2024-01-12,16.52173
2024-01-13,13.33333
2024-01-14,10.14492
2024-01-15,12.75362
2024-01-16,8.9855
2024-01-17,9.85507
2024-01-18,15.36231
2024-01-19,5.7971
2024-01-20,8.69565
2024-01-21,6.66666
2024-01-22,13.91304
2024-01-23,12.17391
2024-01-24,9.56521
2024-01-25,9.85507
2024-01-26,7.24637
2024-01-27,8.40579
2024-01-28,8.69565
2024-01-29,11.01449
2024-01-30,8.40579
2024-01-31,6.37681
2024-02-01,10.43478
2024-02-02,10.14492
2024-02-03,5.21739
2024-02-04,8.40579
2024-02-05,6.08695
2024-02-06,7.53623
2024-02-07,5.7971
2024-02-08,8.9855
2024-02-09,6.95652
2024-02-10,8.11594
2024-02-11,6.66666
2024-02-12,5.21739
2024-02-13,8.9855
2024-02-14,15.65217
2024-02-15,14.20289
2024-02-16,15.65217
2024-02-17,9.85507
2024-02-18,13.04347
2024-02-19,12.17391
2024-02-20,14.7826
2024-02-21,15.07246
2024-02-22,9.56521
2024-02-23,11.30434
2024-02-24,11.01449
2024-02-25,7.82608
2024-02-26,8.11594
2024-02-27,16.81159
2024-02-28,20.0
2024-02-29,29.85507
2024-03-01,16.81159
2024-03-02,24.92753
2024-03-03,24.05797
2024-03-04,26.95652
2024-03-05,48.69565
2024-03-06,39.13043
2024-03-07,36.23188
2024-03-08,28.40579
2024-03-09,26.08695
2024-03-10,27.24637
2024-03-11,28.40579
2024-03-12,44.92753
2024-03-13,45.50724
2024-03-14,34.20289
2024-03-15,35.94202
2024-03-16,24.63768
2024-03-17,23.76811
2024-03-18,28.11594
2024-03-19,33.91304
2024-03-20,26.37681
