date,AIG
2023-05-29,18.36115
2023-05-30,43.55083
2023-05-31,48.10318
2023-06-01,34.44613
2023-06-02,30.50075
2023-06-03,11.07738
2023-06-04,9.55993
2023-06-05,34.29438
2023-06-06,16.8437
2023-06-07,31.56297
2023-06-08,40.36418
2023-06-09,34.74962
2023-06-10,11.38088
2023-06-11,12.59484
2023-06-12,42.33687
2023-06-13,36.26707
2023-06-14,38.08801
2023-06-15,38.23975
2023-06-16,31.25948
2023-06-17,10.62215
2023-06-18,11.22913
2023-06-19,36.87405
2023-06-20,37.48103
2023-06-21,34.14264
2023-06-22,36.26707
2023-06-23,34.14264
2023-06-24,10.31866
2023-06-25,11.68437
2023-06-26,40.21244
2023-06-27,39.30197
2023-06-28,40.21244
2023-06-29,33.53566
2023-06-30,39.60546
2023-07-01,12.59484
2023-07-02,11.98786
2023-07-03,33.6874
2023-07-04,38.08801
2023-07-05,36.41881
2023-07-06,34.59787
2023-07-07,32.32169
2023-07-08,13.50531
2023-07-09,11.38088
2023-07-10,35.50834
2023-07-11,37.78452
2023-07-12,32.92867
2023-07-13,34.44613
2023-07-14,29.89377
2023-07-15,9.25644
2023-07-16,10.31866
2023-07-17,39.30197
2023-07-18,35.50834
2023-07-19,33.38391
2023-07-20,35.3566
2023-07-21,34.29438
2023-07-22,13.8088
2023-07-23,12.1396
2023-07-24,37.32928
2023-07-25,42.7921
2023-07-26,41.57814
2023-07-27,35.81183
2023-07-28,37.78452
2023-07-29,12.1396
2023-07-30,10.77389
2023-07-31,42.64036
2023-08-01,33.38391
2023-08-02,30.50075
2023-08-03,32.16995
2023-08-04,35.05311
2023-08-05,10.92564
2023-08-06,11.38088
2023-08-07,38.69499
2023-08-08,38.69499
2023-08-09,34.90136
2023-08-10,50.98634
2023-08-11,46.88922
2023-08-12,33.23216
2023-08-13,39.90895
2023-08-14,73.14112
2023-08-15,21.85128
2023-08-16,50.07587
2023-08-17,47.79969
2023-08-18,37.02579
2023-08-19,13.65705
2023-08-20,15.1745
2023-08-21,55.84218
2023-08-22,50.98634
2023-08-23,44.00606
2023-08-24,43.39908
2023-08-25,41.4264
2023-08-26,14.87101
2023-08-27,13.20182
2023-08-28,42.48861
2023-08-29,44.61305
2023-08-30,41.4264
2023-08-31,43.39908
2023-09-01,28.9833
2023-09-02,14.87101
2023-09-03,12.1396
2023-09-04,39.7572
2023-09-05,37.48103
2023-09-06,38.3915
2023-09-07,38.99848
2023-09-08,35.50834
2023-09-09,13.96054
2023-09-10,12.29135
2023-09-11,35.3566
2023-09-12,38.69499
2023-09-13,38.23975
2023-09-14,35.05311
2023-09-15,29.89377
2023-09-16,15.62974
2023-09-17,20.03034
2023-09-18,45.97875
2023-09-19,36.26707
2023-09-20,42.48861
2023-09-21,32.77693
2023-09-22,32.16995
2023-09-23,11.68437
2023-09-24,11.98786
2023-09-25,43.55083
2023-09-26,41.12291
2023-09-27,33.6874
2023-09-28,13.8088
2023-09-29,12.1396
2023-09-30,11.07738
2023-10-01,11.22913
2023-10-02,13.50531
2023-10-03,12.59484
2023-10-04,45.52352
2023-10-05,37.93626
2023-10-06,32.32169
2023-10-07,13.35356
2023-10-08,10.16691
2023-10-09,13.05007
2023-10-10,42.03338
2023-10-11,41.27465
2023-10-12,33.6874
2023-10-13,37.78452
2023-10-14,11.22913
2023-10-15,12.74658
2023-10-16,36.87405
2023-10-17,37.48103
2023-10-18,40.21244
2023-10-19,33.23216
2023-10-20,34.90136
2023-10-21,12.74658
2023-10-22,12.59484
2023-10-23,45.67526
2023-10-24,37.93626
2023-10-25,38.84673
2023-10-26,38.69499
2023-10-27,31.86646
2023-10-28,14.41578
2023-10-29,13.20182
2023-10-30,39.7572
2023-10-31,45.52352
2023-11-01,33.83915
2023-11-02,37.32928
2023-11-03,32.62518
2023-11-04,12.44309
2023-11-05,13.05007
2023-11-06,41.4264
2023-11-07,36.11532
2023-11-08,33.6874
2023-11-09,32.62518
2023-11-10,31.10773
2023-11-11,13.96054
2023-11-12,9.86342
2023-11-13,36.57056
2023-11-14,32.47344
2023-11-15,36.57056
2023-11-16,35.05311
2023-11-17,33.83915
2023-11-18,12.74658
2023-11-19,13.96054
2023-11-20,41.4264
2023-11-21,37.63277
2023-11-22,39.60546
2023-11-23,36.26707
2023-11-24,30.6525
2023-11-25,14.56752
2023-11-26,11.83611
2023-11-27,39.45371
2023-11-28,32.32169
2023-11-29,42.03338
2023-11-30,40.36418
2023-12-01,31.71471
2023-12-02,12.29135
2023-12-03,13.96054
2023-12-04,36.41881
2023-12-05,37.32928
2023-12-06,36.41881
2023-12-07,37.32928
2023-12-08,28.52807
2023-12-09,10.62215
2023-12-10,11.53262
2023-12-11,35.05311
2023-12-12,40.51593
2023-12-13,35.05311
2023-12-14,32.62518
2023-12-15,35.81183
2023-12-16,12.29135
2023-12-17,7.4355
2023-12-18,41.72989
2023-12-19,32.47344
2023-12-20,33.83915
2023-12-21,35.50834
2023-12-22,31.56297
2023-12-23,9.86342
2023-12-24,9.71168
2023-12-25,10.01517
2023-12-26,38.54324
2023-12-27,43.70257
2023-12-28,34.29438
2023-12-29,37.78452
2023-12-30,11.68437
2023-12-31,14.71927
2024-01-01,15.02276
2024-01-02,38.69499
2024-01-03,36.57056
2024-01-04,35.81183
2024-01-05,39.90895
2024-01-06,14.87101
2024-01-07,12.29135
2024-01-08,37.93626
2024-01-09,38.99848
2024-01-10,39.7572
2024-01-11,34.14264
2024-01-12,32.32169
2024-01-13,16.54021
2024-01-14,13.20182
2024-01-15,38.69499
2024-01-16,37.93626
2024-01-17,36.11532
2024-01-18,32.62518
2024-01-19,34.14264
2024-01-20,15.1745
2024-01-21,14.11229
2024-01-22,46.28224
2024-01-23,37.48103
2024-01-24,36.26707
2024-01-25,44.4613
2024-01-26,37.63277
2024-01-27,16.8437
2024-01-28,14.41578
2024-01-29,41.57814
2024-01-30,41.12291
2024-01-31,45.22003
2024-02-01,39.15022
2024-02-02,31.56297
2024-02-03,10.92564
2024-02-04,11.38088
2024-02-05,40.51593
2024-02-06,39.7572
2024-02-07,32.47344
2024-02-08,29.59028
2024-02-09,14.56752
2024-02-10,12.29135
2024-02-11,13.35356
2024-02-12,16.08497
2024-02-13,39.90895
2024-02-14,35.3566
2024-02-15,35.05311
2024-02-16,42.94385
2024-02-17,13.96054
2024-02-18,14.87101
2024-02-19,39.15022
2024-02-20,46.43399
2024-02-21,41.4264
2024-02-22,39.90895
2024-02-23,40.36418
2024-02-24,16.99544
2024-02-25,15.32625
2024-02-26,45.22003
2024-02-27,41.72989
2024-02-28,43.70257
2024-02-29,43.55083
2024-03-01,13.20182
2024-03-02,12.89833
2024-03-03,14.11229
2024-03-04,35.81183
2024-03-05,35.3566
2024-03-06,38.3915
2024-03-07,36.11532
2024-03-08,40.21244
2024-03-09,18.66464
2024-03-10,15.62974
2024-03-11,39.60546
2024-03-12,42.7921
2024-03-13,46.28224
2024-03-14,37.02579
2024-03-15,35.66009
2024-03-16,13.8088
2024-03-17,15.78148
2024-03-18,39.15022
2024-03-19,39.45371
2024-03-20,37.78452
