date,금시세1돈
2023-05-30,28.71554
2023-05-31,27.74274
2023-06-01,28.26517
2023-06-02,25.47288
2023-06-03,21.38353
2023-06-04,18.37506
2023-06-05,25.617
2023-06-06,22.68059
2023-06-07,27.00414
2023-06-08,22.95081
2023-06-09,27.27436
2023-06-10,24.01369
2023-06-11,22.59052
2023-06-12,26.75193
2023-06-13,27.77877
2023-06-14,29.67032
2023-06-15,29.09385
2023-06-16,26.55377
2023-06-17,22.26625
2023-06-18,20.59088
2023-06-19,26.4637
2023-06-20,25.41884
2023-06-21,24.66222
2023-06-22,25.67105
2023-06-23,26.1034
2023-06-24,22.42839
2023-06-25,17.65447
2023-06-26,24.44604
2023-06-27,25.31075
2023-06-28,23.63538
2023-06-29,21.81588
2023-06-30,22.86074
2023-07-01,20.84309
2023-07-02,18.10484
2023-07-03,22.77067
2023-07-04,23.25707
2023-07-05,22.73464
2023-07-06,22.60853
2023-07-07,22.26625
2023-07-08,19.54602
2023-07-09,15.9791
2023-07-10,22.53647
2023-07-11,20.50081
2023-07-12,21.77985
2023-07-13,22.14015
2023-07-14,20.96919
2023-07-15,19.11367
2023-07-16,15.1324
2023-07-17,22.37434
2023-07-18,22.59052
2023-07-19,23.09493
2023-07-20,22.77067
2023-07-21,24.21185
2023-07-22,18.87948
2023-07-23,18.26697
2023-07-24,23.61736
2023-07-25,24.392
2023-07-26,24.22986
2023-07-27,22.10412
2023-07-28,23.56332
2023-07-29,18.303
2023-07-30,16.15925
2023-07-31,21.32949
2023-08-01,22.84273
2023-08-02,22.60853
2023-08-03,22.19419
2023-08-04,22.19419
2023-08-05,20.53684
2023-08-06,17.078
2023-08-07,23.58133
2023-08-08,23.23905
2023-08-09,24.08575
2023-08-10,20.68095
2023-08-11,23.95964
2023-08-12,19.36588
2023-08-13,17.94271
2023-08-14,23.85155
2023-08-15,20.10448
2023-08-16,26.73392
2023-08-17,23.95964
2023-08-18,23.2931
2023-08-19,21.43757
2023-08-20,17.96072
2023-08-21,22.9328
2023-08-22,23.68942
2023-08-23,23.45523
2023-08-24,25.27472
2023-08-25,22.03206
2023-08-26,18.26697
2023-08-27,16.14123
2023-08-28,21.41956
2023-08-29,20.89713
2023-08-30,22.82471
2023-08-31,22.96883
2023-09-01,19.99639
2023-09-02,19.56404
2023-09-03,15.83498
2023-09-04,21.81588
2023-09-05,23.63538
2023-09-06,21.77985
2023-09-07,22.4464
2023-09-08,22.96883
2023-09-09,19.36588
2023-09-10,17.5644
2023-09-11,22.68059
2023-09-12,21.85191
2023-09-13,19.58205
2023-09-14,20.51882
2023-09-15,20.69897
2023-09-16,17.94271
2023-09-17,14.95226
2023-09-18,19.34786
2023-09-19,21.40154
2023-09-20,18.62727
2023-09-21,18.32102
2023-09-22,18.62727
2023-09-23,16.35741
2023-09-24,13.07872
2023-09-25,21.74382
2023-09-26,20.03242
2023-09-27,17.79859
2023-09-28,13.31291
2023-09-29,15.51071
2023-09-30,15.07836
2023-10-01,15.81696
2023-10-02,18.15889
2023-10-03,18.60925
2023-10-04,25.04053
2023-10-05,26.17546
2023-10-06,25.11259
2023-10-07,17.79859
2023-10-08,15.40263
2023-10-09,19.99639
2023-10-10,29.274
2023-10-11,27.95892
2023-10-12,26.64384
2023-10-13,25.18465
2023-10-14,19.58205
2023-10-15,18.37506
2023-10-16,27.85083
2023-10-17,25.04053
2023-10-18,23.97766
2023-10-19,30.8593
2023-10-20,35.57917
2023-10-21,23.74346
2023-10-22,20.53684
2023-10-23,28.12105
2023-10-24,28.1751
2023-10-25,26.98612
2023-10-26,27.02215
2023-10-27,28.80562
2023-10-28,23.20302
2023-10-29,20.32066
2023-10-30,40.92956
2023-10-31,62.83552
2023-11-01,53.12556
2023-11-02,40.92956
2023-11-03,33.61556
2023-11-04,29.07584
2023-11-05,26.03134
2023-11-06,31.86813
2023-11-07,30.93136
2023-11-08,30.46297
2023-11-09,32.01225
2023-11-10,27.36443
2023-11-11,21.92397
2023-11-12,20.51882
2023-11-13,32.10232
2023-11-14,28.46333
2023-11-15,27.99495
2023-11-16,26.75193
2023-11-17,27.43649
2023-11-18,32.22842
2023-11-19,28.58944
2023-11-20,32.3185
2023-11-21,32.28247
2023-11-22,28.71554
2023-11-23,35.77733
2023-11-24,33.99387
2023-11-25,26.28355
2023-11-26,23.22104
2023-11-27,30.67915
2023-11-28,41.9564
2023-11-29,39.11007
2023-11-30,41.23581
2023-12-01,34.28211
2023-12-02,29.31003
2023-12-03,40.53323
2023-12-04,64.11457
2023-12-05,63.08773
2023-12-06,50.80165
2023-12-07,41.41596
2023-12-08,36.40785
2023-12-09,43.63177
2023-12-10,31.02143
2023-12-11,36.33579
2023-12-12,35.52513
2023-12-13,33.93983
2023-12-14,33.00306
2023-12-15,34.33615
2023-12-16,27.74274
2023-12-17,25.81516
2023-12-18,32.67879
2023-12-19,31.02143
2023-12-20,28.80562
2023-12-21,28.55341
2023-12-22,29.50819
2023-12-23,24.33795
2023-12-24,22.4464
2023-12-25,24.37398
2023-12-26,30.91334
2023-12-27,29.92253
2023-12-28,34.21005
2023-12-29,34.08394
2023-12-30,29.59827
2023-12-31,23.18501
2024-01-01,29.23797
2024-01-02,37.21851
2024-01-03,33.56152
2024-01-04,34.58836
2024-01-05,37.66888
2024-01-06,31.50783
2024-01-07,26.76995
2024-01-08,30.39092
2024-01-09,30.58908
2024-01-10,31.27364
2024-01-11,32.42658
2024-01-12,31.59791
2024-01-13,29.68834
2024-01-14,26.67987
2024-01-15,35.92145
2024-01-16,34.19203
2024-01-17,34.28211
2024-01-18,33.56152
2024-01-19,36.93028
2024-01-20,29.18393
2024-01-21,25.4909
2024-01-22,32.98504
2024-01-23,32.82291
2024-01-24,32.62475
2024-01-25,30.76923
2024-01-26,32.62475
2024-01-27,26.30156
2024-01-28,24.8784
2024-01-29,31.14754
2024-01-30,29.61628
2024-01-31,30.64312
2024-02-01,29.50819
2024-02-02,30.80526
2024-02-03,23.49126
2024-02-04,24.77031
2024-02-05,28.49936
2024-02-06,29.47216
2024-02-07,26.19347
2024-02-08,23.95964
2024-02-09,20.2486
2024-02-10,23.58133
2024-02-11,22.26625
2024-02-12,24.98648
2024-02-13,30.69717
2024-02-14,33.18321
2024-02-15,33.0571
2024-02-16,30.64312
2024-02-17,25.617
2024-02-18,25.02251
2024-02-19,32.40857
2024-02-20,31.77805
2024-02-21,31.63393
2024-02-22,28.76959
2024-02-23,28.57142
2024-02-24,28.85966
2024-02-25,24.57214
2024-02-26,29.45415
2024-02-27,27.49054
2024-02-28,28.55341
2024-02-29,28.44532
2024-03-01,26.37362
2024-03-02,26.2295
2024-03-03,24.60817
2024-03-04,41.37993
2024-03-05,100.0
2024-03-06,79.58926
2024-03-07,68.58223
2024-03-08,73.84255
2024-03-09,64.22266
2024-03-10,61.66456
2024-03-11,70.27562
2024-03-12,65.71788
2024-03-13,53.57593
2024-03-14,48.82003
2024-03-15,50.58548
2024-03-16,37.88506
2024-03-17,38.24536
2024-03-18,49.25238
2024-03-19,51.97261
2024-03-20,48.20753
