date,오피스텔월세
2023-05-29,54.15019
2023-05-30,66.79841
2023-05-31,57.31225
2023-06-01,58.89328
2023-06-02,51.38339
2023-06-03,54.15019
2023-06-04,54.54545
2023-06-05,57.7075
2023-06-06,63.63636
2023-06-07,50.59288
2023-06-08,58.10276
2023-06-09,49.01185
2023-06-10,41.50197
2023-06-11,52.96442
2023-06-12,56.91699
2023-06-13,59.28853
2023-06-14,62.05533
2023-06-15,48.6166
2023-06-16,57.31225
2023-06-17,42.68774
2023-06-18,53.75494
2023-06-19,59.68379
2023-06-20,66.40316
2023-06-21,54.15019
2023-06-22,54.94071
2023-06-23,54.54545
2023-06-24,47.43083
2023-06-25,47.82608
2023-06-26,50.19762
2023-06-27,60.07905
2023-06-28,58.10276
2023-06-29,52.56916
2023-06-30,55.33596
2023-07-01,47.82608
2023-07-02,48.6166
2023-07-03,54.54545
2023-07-04,54.54545
2023-07-05,54.15019
2023-07-06,54.54545
2023-07-07,63.2411
2023-07-08,43.083
2023-07-09,50.59288
2023-07-10,66.0079
2023-07-11,65.21739
2023-07-12,61.26482
2023-07-13,70.35573
2023-07-14,55.33596
2023-07-15,45.8498
2023-07-16,49.40711
2023-07-17,71.14624
2023-07-18,66.40316
2023-07-19,56.12648
2023-07-20,53.35968
2023-07-21,57.7075
2023-07-22,47.82608
2023-07-23,56.91699
2023-07-24,64.82213
2023-07-25,45.45454
2023-07-26,57.7075
2023-07-27,60.07905
2023-07-28,49.80237
2023-07-29,42.29249
2023-07-30,48.6166
2023-07-31,64.42687
2023-08-01,59.68379
2023-08-02,50.98814
2023-08-03,55.33596
2023-08-04,49.01185
2023-08-05,46.24505
2023-08-06,54.54545
2023-08-07,62.84584
2023-08-08,66.40316
2023-08-09,58.49802
2023-08-10,56.91699
2023-08-11,67.19367
2023-08-12,51.38339
2023-08-13,52.96442
2023-08-14,62.84584
2023-08-15,67.58893
2023-08-16,68.7747
2023-08-17,67.58893
2023-08-18,68.7747
2023-08-19,48.22134
2023-08-20,55.73122
2023-08-21,57.31225
2023-08-22,72.33201
2023-08-23,62.45059
2023-08-24,59.28853
2023-08-25,49.80237
2023-08-26,58.49802
2023-08-27,52.17391
2023-08-28,73.51778
2023-08-29,73.51778
2023-08-30,61.26482
2023-08-31,61.66007
2023-09-01,45.8498
2023-09-02,60.4743
2023-09-03,49.40711
2023-09-04,62.84584
2023-09-05,62.05533
2023-09-06,60.86956
2023-09-07,49.80237
2023-09-08,60.4743
2023-09-09,47.03557
2023-09-10,58.10276
2023-09-11,58.49802
2023-09-12,66.0079
2023-09-13,57.7075
2023-09-14,45.05928
2023-09-15,53.35968
2023-09-16,59.68379
2023-09-17,52.17391
2023-09-18,53.35968
2023-09-19,58.49802
2023-09-20,54.94071
2023-09-21,36.75889
2023-09-22,40.71146
2023-09-23,44.26877
2023-09-24,45.05928
2023-09-25,60.86956
2023-09-26,47.03557
2023-09-27,42.68774
2023-09-28,35.96837
2023-09-29,25.29644
2023-09-30,32.41106
2023-10-01,37.15415
2023-10-02,45.05928
2023-10-03,48.22134
2023-10-04,54.54545
2023-10-05,49.80237
2023-10-06,53.35968
2023-10-07,47.82608
2023-10-08,45.45454
2023-10-09,58.49802
2023-10-10,56.91699
2023-10-11,54.94071
2023-10-12,58.10276
2023-10-13,43.87351
2023-10-14,50.59288
2023-10-15,54.94071
2023-10-16,62.05533
2023-10-17,54.15019
2023-10-18,50.59288
2023-10-19,49.40711
2023-10-20,44.26877
2023-10-21,35.57312
2023-10-22,47.43083
2023-10-23,66.40316
2023-10-24,56.91699
2023-10-25,50.59288
2023-10-26,50.19762
2023-10-27,49.01185
2023-10-28,45.45454
2023-10-29,49.40711
2023-10-30,56.12648
2023-10-31,62.05533
2023-11-01,63.2411
2023-11-02,62.45059
2023-11-03,55.73122
2023-11-04,54.94071
2023-11-05,62.45059
2023-11-06,72.33201
2023-11-07,61.26482
2023-11-08,63.63636
2023-11-09,56.12648
2023-11-10,49.40711
2023-11-11,43.47826
2023-11-12,50.98814
2023-11-13,73.12252
2023-11-14,63.63636
2023-11-15,55.73122
2023-11-16,50.59288
2023-11-17,58.49802
2023-11-18,41.10671
2023-11-19,45.8498
2023-11-20,60.4743
2023-11-21,53.75494
2023-11-22,58.10276
2023-11-23,51.77865
2023-11-24,54.54545
2023-11-25,43.87351
2023-11-26,60.07905
2023-11-27,57.31225
2023-11-28,50.19762
2023-11-29,52.96442
2023-11-30,63.2411
2023-12-01,49.01185
2023-12-02,48.6166
2023-12-03,51.77865
2023-12-04,57.7075
2023-12-05,57.31225
2023-12-06,59.68379
2023-12-07,47.43083
2023-12-08,39.92094
2023-12-09,44.26877
2023-12-10,45.05928
2023-12-11,57.7075
2023-12-12,63.2411
2023-12-13,60.07905
2023-12-14,53.75494
2023-12-15,44.26877
2023-12-16,45.8498
2023-12-17,56.12648
2023-12-18,66.0079
2023-12-19,56.52173
2023-12-20,46.64031
2023-12-21,39.13043
2023-12-22,49.01185
2023-12-23,41.10671
2023-12-24,33.99209
2023-12-25,43.47826
2023-12-26,67.58893
2023-12-27,63.2411
2023-12-28,55.73122
2023-12-29,57.7075
2023-12-30,37.94466
2023-12-31,51.77865
2024-01-01,54.15019
2024-01-02,64.42687
2024-01-03,59.68379
2024-01-04,59.68379
2024-01-05,45.45454
2024-01-06,47.03557
2024-01-07,64.82213
2024-01-08,72.72727
2024-01-09,75.88932
2024-01-10,70.35573
2024-01-11,58.10276
2024-01-12,58.10276
2024-01-13,54.54545
2024-01-14,55.73122
2024-01-15,70.75098
2024-01-16,66.79841
2024-01-17,73.12252
2024-01-18,71.14624
2024-01-19,60.4743
2024-01-20,58.49802
2024-01-21,62.05533
2024-01-22,63.63636
2024-01-23,63.2411
2024-01-24,75.88932
2024-01-25,62.05533
2024-01-26,49.40711
2024-01-27,48.6166
2024-01-28,53.75494
2024-01-29,79.84189
2024-01-30,58.10276
2024-01-31,65.21739
2024-02-01,56.91699
2024-02-02,71.93675
2024-02-03,59.68379
2024-02-04,73.91304
2024-02-05,71.5415
2024-02-06,98.41897
2024-02-07,53.75494
2024-02-08,60.07905
2024-02-09,50.98814
2024-02-10,52.56916
2024-02-11,57.7075
2024-02-12,63.63636
2024-02-13,88.14229
2024-02-14,77.07509
2024-02-15,68.37944
2024-02-16,61.26482
2024-02-17,49.80237
2024-02-18,61.26482
2024-02-19,80.23715
2024-02-20,72.72727
2024-02-21,72.72727
2024-02-22,79.05138
2024-02-23,68.37944
2024-02-24,62.84584
2024-02-25,60.86956
2024-02-26,76.67984
2024-02-27,75.09881
2024-02-28,67.58893
2024-02-29,56.52173
2024-03-01,49.80237
2024-03-02,57.31225
2024-03-03,70.35573
2024-03-04,71.93675
2024-03-05,67.19367
2024-03-06,63.63636
2024-03-07,62.45059
2024-03-08,49.80237
2024-03-09,51.38339
2024-03-10,64.03162
2024-03-11,63.2411
2024-03-12,67.58893
2024-03-13,59.68379
2024-03-14,48.22134
2024-03-15,45.45454
2024-03-16,49.80237
2024-03-17,83.00395
2024-03-18,86.56126
2024-03-19,71.14624
2024-03-20,60.07905
