date,베트남환전
2023-05-31,72.58287
2023-06-01,69.19889
2023-06-02,66.16022
2023-06-03,52.279
2023-06-04,57.66574
2023-06-05,74.72375
2023-06-06,64.98618
2023-06-07,75.48342
2023-06-08,66.7127
2023-06-09,66.64364
2023-06-10,45.92541
2023-06-11,58.42541
2023-06-12,83.08011
2023-06-13,82.04419
2023-06-14,73.68784
2023-06-15,79.48895
2023-06-16,69.82044
2023-06-17,51.72651
2023-06-18,62.70718
2023-06-19,83.63259
2023-06-20,79.14364
2023-06-21,76.03591
2023-06-22,80.52486
2023-06-23,72.30662
2023-06-24,54.69613
2023-06-25,61.04972
2023-06-26,90.67679
2023-06-27,84.94475
2023-06-28,75.06906
2023-06-29,75.3453
2023-06-30,66.50552
2023-07-01,49.58563
2023-07-02,68.71546
2023-07-03,93.50828
2023-07-04,86.04972
2023-07-05,82.87292
2023-07-06,82.66574
2023-07-07,71.4779
2023-07-08,60.63535
2023-07-09,63.81215
2023-07-10,100.0
2023-07-11,89.29558
2023-07-12,88.39779
2023-07-13,96.06353
2023-07-14,81.35359
2023-07-15,59.59944
2023-07-16,66.7127
2023-07-17,91.22928
2023-07-18,84.87569
2023-07-19,79.28176
2023-07-20,78.72928
2023-07-21,69.06077
2023-07-22,52.96961
2023-07-23,69.12983
2023-07-24,90.40055
2023-07-25,77.96961
2023-07-26,75.27624
2023-07-27,77.34806
2023-07-28,70.85635
2023-07-29,51.24309
2023-07-30,60.84254
2023-07-31,85.63535
2023-08-01,83.35635
2023-08-02,77.83149
2023-08-03,79.90331
2023-08-04,72.09944
2023-08-05,53.17679
2023-08-06,66.3674
2023-08-07,87.56906
2023-08-08,83.63259
2023-08-09,73.68784
2023-08-10,77.48618
2023-08-11,76.38121
2023-08-12,54.55801
2023-08-13,64.84806
2023-08-14,86.53314
2023-08-15,74.72375
2023-08-16,88.81215
2023-08-17,79.83425
2023-08-18,71.06353
2023-08-19,55.4558
2023-08-20,61.04972
2023-08-21,91.22928
2023-08-22,81.56077
2023-08-23,78.93646
2023-08-24,73.82596
2023-08-25,68.99171
2023-08-26,52.76243
2023-08-27,54.14364
2023-08-28,77.14088
2023-08-29,74.79281
2023-08-30,68.37016
2023-08-31,62.5
2023-09-01,62.36187
2023-09-02,44.33701
2023-09-03,55.66298
2023-09-04,77.34806
2023-09-05,68.02486
2023-09-06,66.43646
2023-09-07,64.4337
2023-09-08,61.67127
2023-09-09,45.09668
2023-09-10,47.58287
2023-09-11,69.68232
2023-09-12,68.16298
2023-09-13,59.59944
2023-09-14,68.50828
2023-09-15,59.53038
2023-09-16,43.16298
2023-09-17,50.89779
2023-09-18,75.0
2023-09-19,68.6464
2023-09-20,64.779
2023-09-21,61.46408
2023-09-22,55.17955
2023-09-23,42.67955
2023-09-24,53.66022
2023-09-25,75.27624
2023-09-26,70.30386
2023-09-27,61.04972
2023-09-28,47.1685
2023-09-29,40.33149
2023-09-30,42.54143
2023-10-01,48.27348
2023-10-02,48.34254
2023-10-03,59.80662
2023-10-04,84.18508
2023-10-05,67.19613
2023-10-06,61.87845
2023-10-07,46.33977
2023-10-08,40.81491
2023-10-09,55.31767
2023-10-10,72.51381
2023-10-11,71.4779
2023-10-12,67.26519
2023-10-13,54.97237
2023-10-14,41.91988
2023-10-15,51.38121
2023-10-16,68.92265
2023-10-17,70.78729
2023-10-18,64.64088
2023-10-19,62.8453
2023-10-20,60.15193
2023-10-21,40.46961
2023-10-22,50.13812
2023-10-23,74.72375
2023-10-24,64.29558
2023-10-25,60.77348
2023-10-26,58.77071
2023-10-27,55.52486
2023-10-28,36.46408
2023-10-29,42.74861
2023-10-30,66.43646
2023-10-31,63.39779
2023-11-01,61.04972
2023-11-02,72.44475
2023-11-03,77.90055
2023-11-04,51.72651
2023-11-05,51.58839
2023-11-06,81.42265
2023-11-07,70.30386
2023-11-08,66.50552
2023-11-09,63.46685
2023-11-10,60.01381
2023-11-11,42.67955
2023-11-12,49.51657
2023-11-13,69.33701
2023-11-14,65.53867
2023-11-15,74.65469
2023-11-16,70.64917
2023-11-17,60.49723
2023-11-18,42.12707
2023-11-19,55.87016
2023-11-20,83.14917
2023-11-21,72.30662
2023-11-22,67.40331
2023-11-23,64.91712
2023-11-24,68.50828
2023-11-25,44.40607
2023-11-26,55.24861
2023-11-27,78.31491
2023-11-28,72.72099
2023-11-29,70.78729
2023-11-30,70.64917
2023-12-01,65.81491
2023-12-02,48.13535
2023-12-03,62.91436
2023-12-04,75.82872
2023-12-05,76.65745
2023-12-06,73.06629
2023-12-07,72.37569
2023-12-08,70.71823
2023-12-09,52.96961
2023-12-10,64.779
2023-12-11,86.46408
2023-12-12,78.59116
2023-12-13,80.4558
2023-12-14,72.92817
2023-12-15,72.03038
2023-12-16,55.87016
2023-12-17,64.50276
2023-12-18,84.6685
2023-12-19,76.58839
2023-12-20,73.34254
2023-12-21,67.81767
2023-12-22,66.29834
2023-12-23,49.37845
2023-12-24,50.3453
2023-12-25,56.90607
2023-12-26,85.63535
2023-12-27,80.17955
2023-12-28,85.63535
2023-12-29,74.51657
2023-12-30,50.75966
2023-12-31,49.65469
2024-01-01,60.42817
2024-01-02,86.46408
2024-01-03,89.4337
2024-01-04,88.1906
2024-01-05,71.20165
2024-01-06,59.18508
2024-01-07,76.38121
2024-01-08,90.95303
2024-01-09,83.70165
2024-01-10,84.80662
2024-01-11,79.55801
2024-01-12,77.90055
2024-01-13,59.6685
2024-01-14,68.57734
2024-01-15,88.88121
2024-01-16,82.45856
2024-01-17,89.15745
2024-01-18,84.80662
2024-01-19,72.1685
2024-01-20,60.01381
2024-01-21,71.89226
2024-01-22,93.57734
2024-01-23,78.93646
2024-01-24,80.11049
2024-01-25,75.06906
2024-01-26,65.60773
2024-01-27,55.8011
2024-01-28,65.74585
2024-01-29,80.17955
2024-01-30,75.20718
2024-01-31,65.46961
2024-02-01,67.26519
2024-02-02,70.58011
2024-02-03,50.06906
2024-02-04,61.87845
2024-02-05,80.73204
2024-02-06,70.85635
2024-02-07,71.4779
2024-02-08,64.36464
2024-02-09,45.09668
2024-02-10,47.79005
2024-02-11,51.31215
2024-02-12,63.60497
2024-02-13,98.4116
2024-02-14,78.45303
2024-02-15,73.34254
2024-02-16,60.98066
2024-02-17,50.13812
2024-02-18,54.62707
2024-02-19,86.6022
2024-02-20,77.34806
2024-02-21,68.99171
2024-02-22,70.99447
2024-02-23,62.77624
2024-02-24,49.44751
2024-02-25,59.6685
2024-02-26,86.74033
2024-02-27,68.3011
2024-02-28,64.64088
2024-02-29,65.53867
2024-03-01,47.92817
2024-03-02,46.4779
2024-03-03,56.07734
2024-03-04,72.03038
2024-03-05,63.12154
2024-03-06,67.61049
2024-03-07,60.77348
2024-03-08,61.18784
2024-03-09,55.52486
2024-03-10,55.31767
2024-03-11,78.38397
2024-03-12,73.7569
2024-03-13,64.779
2024-03-14,62.70718
2024-03-15,56.35359
2024-03-16,41.85082
2024-03-17,49.58563
2024-03-18,73.4116
2024-03-19,62.77624
2024-03-20,64.01933
