date,풍산주가
2023-05-30,10.88976
2023-05-31,10.24156
2023-06-01,9.42915
2023-06-02,10.30206
2023-06-03,1.72421
2023-06-04,1.2964
2023-06-05,11.06261
2023-06-06,2.9385
2023-06-07,11.5466
2023-06-08,10.85087
2023-06-09,9.62361
2023-06-10,1.79767
2023-06-11,1.30936
2023-06-12,9.64089
2023-06-13,9.29086
2023-06-14,12.1948
2023-06-15,10.5743
2023-06-16,10.0471
2023-06-17,1.62482
2023-06-18,1.2359
2023-06-19,13.81962
2023-06-20,12.74361
2023-06-21,11.48178
2023-06-22,11.39103
2023-06-23,9.94339
2023-06-24,1.56432
2023-06-25,1.37418
2023-06-26,10.44466
2023-06-27,9.56743
2023-06-28,8.37474
2023-06-29,8.10682
2023-06-30,8.32289
2023-07-01,1.2575
2023-07-02,0.83401
2023-07-03,8.50006
2023-07-04,8.35746
2023-07-05,8.46549
2023-07-06,8.39635
2023-07-07,7.93397
2023-07-08,1.16676
2023-07-09,0.98958
2023-07-10,8.98837
2023-07-11,9.99092
2023-07-12,12.82572
2023-07-13,10.28045
2023-07-14,10.4317
2023-07-15,1.53407
2023-07-16,1.47357
2023-07-17,10.26749
2023-07-18,8.97541
2023-07-19,8.38338
2023-07-20,8.4482
2023-07-21,7.51912
2023-07-22,1.11058
2023-07-23,1.06736
2023-07-24,8.21485
2023-07-25,9.29086
2023-07-26,9.95203
2023-07-27,9.3989
2023-07-28,8.21053
2023-07-29,1.12786
2023-07-30,0.90748
2023-07-31,8.26239
2023-08-01,9.02294
2023-08-02,9.73596
2023-08-03,8.54759
2023-08-04,7.99014
2023-08-05,1.33097
2023-08-06,1.24454
2023-08-07,9.89153
2023-08-08,10.15945
2023-08-09,8.22782
2023-08-10,7.63147
2023-08-11,7.24255
2023-08-12,1.55135
2023-08-13,1.1754
2023-08-14,6.84931
2023-08-15,1.91867
2023-08-16,7.38516
2023-08-17,6.87092
2023-08-18,6.37396
2023-08-19,1.2964
2023-08-20,1.15379
2023-08-21,6.81906
2023-08-22,7.10859
2023-08-23,6.8666
2023-08-24,6.62892
2023-08-25,5.88997
2023-08-26,1.10626
2023-08-27,1.07601
2023-08-28,7.00056
2023-08-29,8.03336
2023-08-30,8.1241
2023-08-31,7.25552
2023-09-01,7.69629
2023-09-02,1.29207
2023-09-03,1.52543
2023-09-04,8.08953
2023-09-05,7.36787
2023-09-06,6.71967
2023-09-07,6.27889
2023-09-08,5.90726
2023-09-09,1.51678
2023-09-10,1.32664
2023-09-11,8.6902
2023-09-12,7.88643
2023-09-13,9.67546
2023-09-14,8.59513
2023-09-15,7.50183
2023-09-16,1.61185
2023-09-17,1.36122
2023-09-18,7.4154
2023-09-19,7.09563
2023-09-20,6.10604
2023-09-21,6.482
2023-09-22,5.34549
2023-09-23,1.08033
2023-09-24,0.89883
2023-09-25,5.04731
2023-09-26,4.77075
2023-09-27,4.8226
2023-09-28,0.81241
2023-09-29,0.60066
2023-09-30,0.84266
2023-10-01,0.7303
2023-10-02,0.82105
2023-10-03,0.7303
2023-10-04,5.76898
2023-10-05,5.52698
2023-10-06,5.04731
2023-10-07,0.85994
2023-10-08,0.92476
2023-10-09,1.49086
2023-10-10,10.41441
2023-10-11,9.67978
2023-10-12,8.62106
2023-10-13,7.67901
2023-10-14,1.61185
2023-10-15,1.56
2023-10-16,9.88289
2023-10-17,8.29696
2023-10-18,7.46294
2023-10-19,6.96599
2023-10-20,6.87092
2023-10-21,3.24532
2023-10-22,2.87368
2023-10-23,11.33486
2023-10-24,9.21308
2023-10-25,8.163
2023-10-26,7.70493
2023-10-27,7.25552
2023-10-28,1.22725
2023-10-29,1.24022
2023-10-30,10.82062
2023-10-31,12.98993
2023-11-01,10.82494
2023-11-02,10.43602
2023-11-03,8.8112
2023-11-04,2.02238
2023-11-05,2.86072
2023-11-06,11.89231
2023-11-07,9.37729
2023-11-08,8.08521
2023-11-09,7.4543
2023-11-10,6.52953
2023-11-11,1.08033
2023-11-12,1.16243
2023-11-13,6.39989
2023-11-14,6.8882
2023-11-15,7.57962
2023-11-16,6.83202
2023-11-17,5.97208
2023-11-18,0.93772
2023-11-19,0.90315
2023-11-20,6.28322
2023-11-21,6.24432
2023-11-22,6.24
2023-11-23,6.33507
2023-11-24,5.54859
2023-11-25,1.21429
2023-11-26,0.95501
2023-11-27,5.78194
2023-11-28,5.9159
2023-11-29,5.8554
2023-11-30,5.82515
2023-12-01,7.12588
2023-12-02,1.318
2023-12-03,1.14947
2023-12-04,8.70316
2023-12-05,12.81275
2023-12-06,9.89153
2023-12-07,7.921
2023-12-08,7.80432
2023-12-09,1.30072
2023-12-10,0.96365
2023-12-11,7.8389
2023-12-12,7.06106
2023-12-13,6.54682
2023-12-14,7.09995
2023-12-15,7.22094
2023-12-16,1.03279
2023-12-17,0.8513
2023-12-18,6.52953
2023-12-19,5.95047
2023-12-20,7.72222
2023-12-21,7.4543
2023-12-22,6.94006
2023-12-23,1.01983
2023-12-24,0.96797
2023-12-25,0.7908
2023-12-26,7.50183
2023-12-27,7.18205
2023-12-28,7.78704
2023-12-29,3.54781
2023-12-30,1.02847
2023-12-31,0.84698
2024-01-01,0.88587
2024-01-02,6.79745
2024-01-03,7.90372
2024-01-04,9.81807
2024-01-05,8.163
2024-01-06,1.26615
2024-01-07,1.2575
2024-01-08,6.94006
2024-01-09,6.69374
2024-01-10,6.84931
2024-01-11,7.19934
2024-01-12,8.23646
2024-01-13,1.54271
2024-01-14,1.1149
2024-01-15,6.84067
2024-01-16,7.66604
2024-01-17,7.05673
2024-01-18,6.78449
2024-01-19,6.69806
2024-01-20,1.23158
2024-01-21,1.20133
2024-01-22,6.40853
2024-01-23,6.85795
2024-01-24,8.09385
2024-01-25,8.07657
2024-01-26,7.74383
2024-01-27,1.19268
2024-01-28,1.59457
2024-01-29,8.27967
2024-01-30,7.54072
2024-01-31,6.83202
2024-02-01,7.88643
2024-02-02,9.90449
2024-02-03,1.51246
2024-02-04,1.197
2024-02-05,7.25984
2024-02-06,6.97463
2024-02-07,7.6574
2024-02-08,7.79136
2024-02-09,1.50814
2024-02-10,1.61185
2024-02-11,1.40875
2024-02-12,1.71556
2024-02-13,8.98837
2024-02-14,8.75934
2024-02-15,8.18028
2024-02-16,7.35491
2024-02-17,1.75878
2024-02-18,1.35257
2024-02-19,9.90881
2024-02-20,8.81984
2024-02-21,10.36688
2024-02-22,18.28788
2024-02-23,14.64932
2024-02-24,2.35512
2024-02-25,1.82792
2024-02-26,11.68488
2024-02-27,13.03746
2024-02-28,14.87835
2024-02-29,14.41165
2024-03-01,2.7354
2024-03-02,1.98349
2024-03-03,2.02238
2024-03-04,12.06084
2024-03-05,12.30716
2024-03-06,14.7876
2024-03-07,27.80778
2024-03-08,23.99204
2024-03-09,3.7682
2024-03-10,3.62559
2024-03-11,19.72689
2024-03-12,17.80821
2024-03-13,15.40123
2024-03-14,18.4132
2024-03-15,14.41597
2024-03-16,2.33784
2024-03-17,2.22116
2024-03-18,22.27215
2024-03-19,18.26195
2024-03-20,18.25331
