date,삼성전기주가
2023-05-30,20.32951
2023-05-31,16.30993
2023-06-01,13.50427
2023-06-02,15.67751
2023-06-03,1.52274
2023-06-04,1.23363
2023-06-05,14.14655
2023-06-06,1.4981
2023-06-07,13.57655
2023-06-08,12.29692
2023-06-09,13.93794
2023-06-10,1.37983
2023-06-11,0.95766
2023-06-12,14.04471
2023-06-13,14.69684
2023-06-14,12.60574
2023-06-15,12.52197
2023-06-16,13.52234
2023-06-17,1.27962
2023-06-18,1.06444
2023-06-19,12.09487
2023-06-20,12.15073
2023-06-21,12.55646
2023-06-22,12.31335
2023-06-23,10.88095
2023-06-24,0.97245
2023-06-25,0.72933
2023-06-26,12.12773
2023-06-27,12.14251
2023-06-28,11.00744
2023-06-29,11.42631
2023-06-30,11.23248
2023-07-01,1.04801
2023-07-02,0.80325
2023-07-03,13.54698
2023-07-04,11.92075
2023-07-05,10.5245
2023-07-06,10.8366
2023-07-07,10.6132
2023-07-08,1.07101
2023-07-09,0.92645
2023-07-10,11.79755
2023-07-11,15.56909
2023-07-12,13.90837
2023-07-13,15.93869
2023-07-14,17.72097
2023-07-15,1.96297
2023-07-16,1.81185
2023-07-17,30.76859
2023-07-18,21.00793
2023-07-19,17.40887
2023-07-20,14.94324
2023-07-21,14.02007
2023-07-22,1.73628
2023-07-23,1.30262
2023-07-24,15.65123
2023-07-25,13.75889
2023-07-26,14.83811
2023-07-27,16.75509
2023-07-28,14.18598
2023-07-29,1.40282
2023-07-30,1.0398
2023-07-31,14.09892
2023-08-01,19.00882
2023-08-02,30.34807
2023-08-03,19.1468
2023-08-04,16.73209
2023-08-05,1.49317
2023-08-06,1.14328
2023-08-07,16.34771
2023-08-08,15.44261
2023-08-09,14.54243
2023-08-10,12.58603
2023-08-11,14.4718
2023-08-12,1.10386
2023-08-13,0.90674
2023-08-14,11.9109
2023-08-15,1.58352
2023-08-16,11.54787
2023-08-17,11.47231
2023-08-18,11.37868
2023-08-19,1.08415
2023-08-20,0.87225
2023-08-21,11.42631
2023-08-22,12.3807
2023-08-23,12.45626
2023-08-24,15.85984
2023-08-25,11.35239
2023-08-26,1.08415
2023-08-27,0.83611
2023-08-28,12.77329
2023-08-29,16.87665
2023-08-30,15.73664
2023-08-31,13.59955
2023-09-01,15.73007
2023-09-02,1.88412
2023-09-03,1.16792
2023-09-04,16.0586
2023-09-05,24.44929
2023-09-06,16.60068
2023-09-07,14.11863
2023-09-08,12.72073
2023-09-09,1.28127
2023-09-10,1.73793
2023-09-11,13.51084
2023-09-12,14.2024
2023-09-13,12.89649
2023-09-14,15.12722
2023-09-15,15.11408
2023-09-16,1.42911
2023-09-17,1.05294
2023-09-18,11.25548
2023-09-19,11.05179
2023-09-20,10.5245
2023-09-21,9.39763
2023-09-22,9.18902
2023-09-23,0.92153
2023-09-24,0.65541
2023-09-25,9.28593
2023-09-26,8.67815
2023-09-27,8.21492
2023-09-28,0.85089
2023-09-29,0.59464
2023-09-30,0.58971
2023-10-01,0.53879
2023-10-02,0.83446
2023-10-03,0.70798
2023-10-04,9.27279
2023-10-05,9.69988
2023-10-06,8.42354
2023-10-07,0.91003
2023-10-08,0.50593
2023-10-09,1.10222
2023-10-10,10.91052
2023-10-11,12.36099
2023-10-12,11.98974
2023-10-13,9.19559
2023-10-14,0.86732
2023-10-15,0.88374
2023-10-16,8.60094
2023-10-17,10.94666
2023-10-18,13.51084
2023-10-19,10.47522
2023-10-20,9.24322
2023-10-21,0.97573
2023-10-22,0.71948
2023-10-23,9.61775
2023-10-24,10.53271
2023-10-25,11.25383
2023-10-26,20.68104
2023-10-27,15.50339
2023-10-28,1.41596
2023-10-29,0.90181
2023-10-30,12.49568
2023-10-31,10.46043
2023-11-01,11.36718
2023-11-02,13.30387
2023-11-03,12.1113
2023-11-04,1.06936
2023-11-05,1.47839
2023-11-06,18.35997
2023-11-07,13.40736
2023-11-08,11.51995
2023-11-09,11.30147
2023-11-10,9.73438
2023-11-11,0.99216
2023-11-12,0.75233
2023-11-13,9.67524
2023-11-14,10.08262
2023-11-15,12.46612
2023-11-16,11.06821
2023-11-17,10.75118
2023-11-18,0.96588
2023-11-19,0.64392
2023-11-20,10.87767
2023-11-21,10.94337
2023-11-22,9.4732
2023-11-23,9.71467
2023-11-24,8.36604
2023-11-25,0.75233
2023-11-26,0.54207
2023-11-27,9.49783
2023-11-28,16.6976
2023-11-29,14.64921
2023-11-30,13.52727
2023-12-01,12.26078
2023-12-02,1.42582
2023-12-03,1.06444
2023-12-04,12.269
2023-12-05,11.47888
2023-12-06,15.20607
2023-12-07,12.54825
2023-12-08,14.93339
2023-12-09,1.67879
2023-12-10,1.35026
2023-12-11,14.63606
2023-12-12,13.1971
2023-12-13,17.58135
2023-12-14,18.64415
2023-12-15,15.67751
2023-12-16,1.6213
2023-12-17,1.32069
2023-12-18,13.93301
2023-12-19,12.45297
2023-12-20,14.35517
2023-12-21,12.42176
2023-12-22,13.04926
2023-12-23,1.26813
2023-12-24,0.95109
2023-12-25,0.90017
2023-12-26,11.66614
2023-12-27,12.51047
2023-12-28,14.28454
2023-12-29,5.27621
2023-12-30,1.31248
2023-12-31,1.07758
2024-01-01,1.33547
2024-01-02,18.47495
2024-01-03,15.12229
2024-01-04,13.08375
2024-01-05,12.47269
2024-01-06,1.38804
2024-01-07,1.07922
2024-01-08,11.60208
2024-01-09,14.75598
2024-01-10,12.32813
2024-01-11,12.73223
2024-01-12,11.32775
2024-01-13,1.19585
2024-01-14,0.95274
2024-01-15,14.44716
2024-01-16,12.01931
2024-01-17,13.55355
2024-01-18,13.26773
2024-01-19,16.43477
2024-01-20,2.05332
2024-01-21,1.35519
2024-01-22,14.90217
2024-01-23,13.25788
2024-01-24,11.106
2024-01-25,11.53473
2024-01-26,11.45095
2024-01-27,1.2862
2024-01-28,0.97409
2024-01-29,13.12318
2024-01-30,11.65464
2024-01-31,11.68421
2024-02-01,12.70102
2024-02-02,14.62621
2024-02-03,1.70507
2024-02-04,1.2172
2024-02-05,12.8505
2024-02-06,12.65831
2024-02-07,12.72073
2024-02-08,11.57087
2024-02-09,1.16628
2024-02-10,0.89031
2024-02-11,0.91003
2024-02-12,1.09893
2024-02-13,13.27759
2024-02-14,10.87274
2024-02-15,11.26862
2024-02-16,11.66778
2024-02-17,1.37818
2024-02-18,1.02666
2024-02-19,12.246
2024-02-20,11.07971
2024-02-21,10.87767
2024-02-22,12.28871
2024-02-23,11.39018
2024-02-24,1.34369
2024-02-25,1.17778
2024-02-26,10.87767
2024-02-27,12.32813
2024-02-28,14.15477
2024-02-29,13.47799
2024-03-01,1.77242
2024-03-02,1.2172
2024-03-03,0.96095
2024-03-04,13.98393
2024-03-05,11.16842
2024-03-06,12.42012
2024-03-07,12.48747
2024-03-08,13.32194
2024-03-09,1.38475
2024-03-10,1.08251
2024-03-11,10.89409
2024-03-12,12.14415
2024-03-13,13.54041
2024-03-14,18.83141
2024-03-15,18.5653
2024-03-16,1.73957
2024-03-17,1.72971
2024-03-18,14.48658
2024-03-19,16.65653
2024-03-20,18.23348
