date,컴투스주가
2023-05-30,4.58088
2023-05-31,4.72303
2023-06-01,4.31034
2023-06-02,3.93433
2023-06-03,0.54567
2023-06-04,0.44479
2023-06-05,4.21863
2023-06-06,0.68323
2023-06-07,4.37454
2023-06-08,3.48495
2023-06-09,4.20946
2023-06-10,0.81162
2023-06-11,0.63279
2023-06-12,4.27824
2023-06-13,4.78723
2023-06-14,4.1957
2023-06-15,4.09024
2023-06-16,6.20414
2023-06-17,0.85289
2023-06-18,0.75201
2023-06-19,4.00311
2023-06-20,5.29622
2023-06-21,4.96606
2023-06-22,5.0486
2023-06-23,3.89765
2023-06-24,1.08675
2023-06-25,0.64655
2023-06-26,4.58547
2023-06-27,7.31382
2023-06-28,5.87399
2023-06-29,10.34941
2023-06-30,6.41966
2023-07-01,1.14178
2023-07-02,0.9125
2023-07-03,5.55759
2023-07-04,5.4292
2023-07-05,4.92021
2023-07-06,5.11738
2023-07-07,5.12655
2023-07-08,0.91709
2023-07-09,0.9125
2023-07-10,5.20909
2023-07-11,5.43837
2023-07-12,5.21826
2023-07-13,5.00275
2023-07-14,4.80099
2023-07-15,0.85289
2023-07-16,0.86206
2023-07-17,4.64049
2023-07-18,4.81933
2023-07-19,4.1957
2023-07-20,5.55759
2023-07-21,4.40205
2023-07-22,0.77494
2023-07-23,0.70157
2023-07-24,5.71349
2023-07-25,5.62179
2023-07-26,5.8373
2023-07-27,6.86903
2023-07-28,5.85106
2023-07-29,1.01797
2023-07-30,0.9446
2023-07-31,5.60344
2023-08-01,5.73642
2023-08-02,4.69552
2023-08-03,5.96111
2023-08-04,4.67259
2023-08-05,0.95377
2023-08-06,0.63738
2023-08-07,5.31914
2023-08-08,4.12234
2023-08-09,4.77347
2023-08-10,4.53503
2023-08-11,5.06236
2023-08-12,0.87582
2023-08-13,0.67865
2023-08-14,4.27824
2023-08-15,0.88041
2023-08-16,4.51669
2023-08-17,4.51669
2023-08-18,4.09024
2023-08-19,0.61445
2023-08-20,0.44937
2023-08-21,4.12692
2023-08-22,3.96184
2023-08-23,4.70469
2023-08-24,4.53961
2023-08-25,3.71423
2023-08-26,0.54567
2023-08-27,0.49981
2023-08-28,3.29695
2023-08-29,3.41159
2023-08-30,3.14563
2023-08-31,3.20524
2023-09-01,2.98514
2023-09-02,0.48147
2023-09-03,0.42644
2023-09-04,3.08602
2023-09-05,3.07226
2023-09-06,3.09977
2023-09-07,3.27861
2023-09-08,3.04016
2023-09-09,3.25568
2023-09-10,0.93085
2023-09-11,3.99394
2023-09-12,4.42956
2023-09-13,3.62252
2023-09-14,3.16856
2023-09-15,3.24192
2023-09-16,0.59152
2023-09-17,0.48606
2023-09-18,3.00348
2023-09-19,2.91636
2023-09-20,2.6825
2023-09-21,2.95763
2023-09-22,2.72377
2023-09-23,0.4402
2023-09-24,0.46313
2023-09-25,2.45322
2023-09-26,2.02677
2023-09-27,2.26063
2023-09-28,0.29805
2023-09-29,0.27054
2023-09-30,0.22468
2023-10-01,0.2522
2023-10-02,0.27971
2023-10-03,0.33473
2023-10-04,2.26063
2023-10-05,2.24229
2023-10-06,2.36151
2023-10-07,0.36683
2023-10-08,0.188
2023-10-09,0.32098
2023-10-10,2.33859
2023-10-11,2.74669
2023-10-12,2.44405
2023-10-13,1.89838
2023-10-14,0.29805
2023-10-15,0.26137
2023-10-16,1.99009
2023-10-17,2.40737
2023-10-18,2.11848
2023-10-19,2.55869
2023-10-20,2.60454
2023-10-21,0.41727
2023-10-22,0.39435
2023-10-23,2.33859
2023-10-24,2.48532
2023-10-25,2.42112
2023-10-26,2.09097
2023-10-27,3.23734
2023-10-28,0.5044
2023-10-29,0.38517
2023-10-30,2.60454
2023-10-31,2.37527
2023-11-01,3.00348
2023-11-02,2.5541
2023-11-03,3.19148
2023-11-04,0.5365
2023-11-05,0.45854
2023-11-06,4.21863
2023-11-07,2.88426
2023-11-08,5.47964
2023-11-09,4.20946
2023-11-10,3.2511
2023-11-11,0.51815
2023-11-12,0.46313
2023-11-13,3.06309
2023-11-14,2.70542
2023-11-15,2.98972
2023-11-16,3.01265
2023-11-17,2.4303
2023-11-18,0.29347
2023-11-19,0.29805
2023-11-20,2.60913
2023-11-21,3.3428
2023-11-22,2.4303
2023-11-23,3.24192
2023-11-24,2.69625
2023-11-25,0.80245
2023-11-26,0.53191
2023-11-27,4.21863
2023-11-28,3.11353
2023-11-29,3.25568
2023-11-30,3.07685
2023-12-01,3.42076
2023-12-02,0.76577
2023-12-03,0.70616
2023-12-04,5.47046
2023-12-05,3.50788
2023-12-06,6.35088
2023-12-07,4.92479
2023-12-08,4.41122
2023-12-09,0.86206
2023-12-10,0.71533
2023-12-11,4.67718
2023-12-12,3.71881
2023-12-13,3.21441
2023-12-14,4.18195
2023-12-15,3.70506
2023-12-16,0.48606
2023-12-17,0.32098
2023-12-18,2.91177
2023-12-19,2.92094
2023-12-20,3.15939
2023-12-21,2.90719
2023-12-22,3.20066
2023-12-23,0.69699
2023-12-24,0.46313
2023-12-25,0.39435
2023-12-26,2.65957
2023-12-27,2.77421
2023-12-28,2.70542
2023-12-29,0.90792
2023-12-30,0.376
2023-12-31,0.32098
2024-01-01,0.36683
2024-01-02,2.49449
2024-01-03,2.49449
2024-01-04,2.32942
2024-01-05,2.27439
2024-01-06,0.35308
2024-01-07,0.33473
2024-01-08,2.18727
2024-01-09,2.76504
2024-01-10,1.95799
2024-01-11,3.46661
2024-01-12,2.13683
2024-01-13,0.31639
2024-01-14,0.2201
2024-01-15,2.43947
2024-01-16,2.01302
2024-01-17,2.62747
2024-01-18,2.36151
2024-01-19,2.46239
2024-01-20,0.42644
2024-01-21,0.32556
2024-01-22,2.0818
2024-01-23,2.21936
2024-01-24,3.13187
2024-01-25,2.63206
2024-01-26,2.41654
2024-01-27,0.5044
2024-01-28,0.43103
2024-01-29,2.30649
2024-01-30,2.93011
2024-01-31,2.77879
2024-02-01,3.43451
2024-02-02,3.51247
2024-02-03,0.55942
2024-02-04,0.55942
2024-02-05,2.62747
2024-02-06,2.27898
2024-02-07,2.25605
2024-02-08,2.94387
2024-02-09,0.4402
2024-02-10,0.33015
2024-02-11,0.30264
2024-02-12,0.5044
2024-02-13,2.91636
2024-02-14,2.49908
2024-02-15,3.26027
2024-02-16,2.75586
2024-02-17,0.50898
2024-02-18,0.34391
2024-02-19,2.47157
2024-02-20,2.26063
2024-02-21,1.96716
2024-02-22,1.99926
2024-02-23,1.99926
2024-02-24,0.38059
2024-02-25,0.27971
2024-02-26,1.97633
2024-02-27,1.83418
2024-02-28,1.9855
2024-02-29,1.8617
2024-03-01,0.40352
2024-03-02,0.28429
2024-03-03,0.35766
2024-03-04,2.19644
2024-03-05,2.8705
2024-03-06,2.73294
2024-03-07,3.01265
2024-03-08,2.43947
2024-03-09,0.51357
2024-03-10,0.33473
2024-03-11,2.47157
2024-03-12,2.75586
2024-03-13,2.77421
2024-03-14,2.44864
2024-03-15,1.84794
2024-03-16,0.40352
2024-03-17,0.30264
2024-03-18,2.30649
2024-03-19,2.13683
2024-03-20,2.24229
