date,TSMC주가
2023-05-30,13.99451
2023-05-31,12.70126
2023-06-01,10.86844
2023-06-02,11.63069
2023-06-03,7.25419
2023-06-04,2.50942
2023-06-05,5.75539
2023-06-06,7.74237
2023-06-07,11.45083
2023-06-08,9.06988
2023-06-09,10.40596
2023-06-10,6.36348
2023-06-11,3.47721
2023-06-12,7.59677
2023-06-13,16.16135
2023-06-14,14.54265
2023-06-15,14.68824
2023-06-16,12.46145
2023-06-17,6.61185
2023-06-18,2.88626
2023-06-19,3.95683
2023-06-20,7.42548
2023-06-21,9.38677
2023-06-22,8.09352
2023-06-23,8.29051
2023-06-24,4.31654
2023-06-25,2.10688
2023-06-26,4.30798
2023-06-27,7.12572
2023-06-28,8.68448
2023-06-29,8.77012
2023-06-30,7.59677
2023-07-01,5.63549
2023-07-02,2.5608
2023-07-03,6.20075
2023-07-04,7.43405
2023-07-05,6.20931
2023-07-06,7.51113
2023-07-07,6.85166
2023-07-08,4.41932
2023-07-09,1.55018
2023-07-10,4.29941
2023-07-11,7.98218
2023-07-12,8.55601
2023-07-13,8.62452
2023-07-14,8.83864
2023-07-15,5.65262
2023-07-16,2.64645
2023-07-17,5.72113
2023-07-18,8.68448
2023-07-19,9.09558
2023-07-20,12.39294
2023-07-21,16.59815
2023-07-22,7.83658
2023-07-23,3.6485
2023-07-24,6.71462
2023-07-25,9.65227
2023-07-26,10.57725
2023-07-27,8.74443
2023-07-28,8.00787
2023-07-29,5.63549
2023-07-30,2.14114
2023-07-31,4.83898
2023-08-01,7.65673
2023-08-02,6.84309
2023-08-03,7.16855
2023-08-04,6.97156
2023-08-05,4.7619
2023-08-06,1.61014
2023-08-07,3.87118
2023-08-08,7.68242
2023-08-09,7.43405
2023-08-10,6.57759
2023-08-11,5.88386
2023-08-12,4.26515
2023-08-13,1.8842
2023-08-14,3.52004
2023-08-15,6.08941
2023-08-16,6.46625
2023-08-17,6.20075
2023-08-18,5.26721
2023-08-19,3.83693
2023-08-20,1.57588
2023-08-21,3.63994
2023-08-22,6.85166
2023-08-23,6.15793
2023-08-24,8.41897
2023-08-25,5.80678
2023-08-26,3.69133
2023-08-27,1.49023
2023-08-28,3.56286
2023-08-29,6.53477
2023-08-30,6.3806
2023-08-31,6.45769
2023-09-01,6.80883
2023-09-02,4.29085
2023-09-03,1.61014
2023-09-04,2.98047
2023-09-05,4.34224
2023-09-06,6.03802
2023-09-07,6.42343
2023-09-08,6.01233
2023-09-09,3.82836
2023-09-10,1.69578
2023-09-11,4.34224
2023-09-12,6.95443
2023-09-13,6.44056
2023-09-14,6.95443
2023-09-15,6.82596
2023-09-16,5.84104
2023-09-17,2.46659
2023-09-18,6.92874
2023-09-19,9.37821
2023-09-20,7.07434
2023-09-21,7.0829
2023-09-22,5.8496
2023-09-23,4.11956
2023-09-24,2.54367
2023-09-25,4.29085
2023-09-26,6.13223
2023-09-27,5.3186
2023-09-28,4.30798
2023-09-29,4.80472
2023-09-30,2.94621
2023-10-01,1.63583
2023-10-02,2.95477
2023-10-03,4.74477
2023-10-04,6.08084
2023-10-05,5.64405
2023-10-06,4.85611
2023-10-07,4.14525
2023-10-08,1.04487
2023-10-09,2.60363
2023-10-10,5.33573
2023-10-11,5.66974
2023-10-12,5.7297
2023-10-13,5.78965
2023-10-14,3.71702
2023-10-15,1.34463
2023-10-16,3.1175
2023-10-17,5.77252
2023-10-18,5.7297
2023-10-19,8.9928
2023-10-20,8.94998
2023-10-21,4.2052
2023-10-22,1.57588
2023-10-23,2.90339
2023-10-24,5.14731
2023-10-25,4.82185
2023-10-26,6.12367
2023-10-27,5.33573
2023-10-28,3.51147
2023-10-29,1.11339
2023-10-30,3.40013
2023-10-31,6.86022
2023-11-01,5.86673
2023-11-02,6.98013
2023-11-03,6.36348
2023-11-04,4.26515
2023-11-05,1.50736
2023-11-06,3.54573
2023-11-07,5.66974
2023-11-08,5.25008
2023-11-09,5.21582
2023-11-10,6.22644
2023-11-11,7.86228
2023-11-12,2.36382
2023-11-13,5.39568
2023-11-14,7.75094
2023-11-15,10.27749
2023-11-16,9.31825
2023-11-17,7.05721
2023-11-18,4.53922
2023-11-19,1.54162
2023-11-20,3.72559
2023-11-21,7.87084
2023-11-22,6.88591
2023-11-23,6.08084
2023-11-24,3.8198
2023-11-25,3.36587
2023-11-26,1.21616
2023-11-27,2.75779
2023-11-28,5.67831
2023-11-29,6.18362
2023-11-30,6.45769
2023-12-01,5.62692
2023-12-02,4.22233
2023-12-03,1.56731
2023-12-04,2.98047
2023-12-05,5.8496
2023-12-06,6.34635
2023-12-07,6.25214
2023-12-08,6.80883
2023-12-09,4.89037
2023-12-10,2.04693
2023-12-11,4.17951
2023-12-12,8.9928
2023-12-13,8.4618
2023-12-14,8.94998
2023-12-15,9.01849
2023-12-16,6.30352
2023-12-17,1.96128
2023-12-18,4.29085
2023-12-19,7.83658
2023-12-20,7.58821
2023-12-21,8.11065
2023-12-22,8.50462
2023-12-23,7.3484
2023-12-24,2.18396
2023-12-25,1.65296
2023-12-26,4.8818
2023-12-27,8.37615
2023-12-28,8.11921
2023-12-29,6.45769
2023-12-30,4.31654
2023-12-31,1.69578
2024-01-01,2.1497
2024-01-02,5.65262
2024-01-03,8.53888
2024-01-04,7.91366
2024-01-05,7.17711
2024-01-06,4.93319
2024-01-07,1.60157
2024-01-08,4.0596
2024-01-09,9.48098
2024-01-10,8.85577
2024-01-11,9.51524
2024-01-12,8.23912
2024-01-13,6.18362
2024-01-14,3.94826
2024-01-15,6.23501
2024-01-16,7.40835
2024-01-17,10.12332
2024-01-18,19.09044
2024-01-19,36.89619
2024-01-20,22.36211
2024-01-21,7.12572
2024-01-22,13.88317
2024-01-23,18.07125
2024-01-24,17.8657
2024-01-25,20.22096
2024-01-26,15.74169
2024-01-27,10.25179
2024-01-28,4.2309
2024-01-29,9.80644
2024-01-30,14.44844
2024-01-31,12.02466
2024-02-01,11.56217
2024-02-02,12.36724
2024-02-03,8.4361
2024-02-04,2.5608
2024-02-05,7.30558
2024-02-06,14.89379
2024-02-07,14.14011
2024-02-08,21.04316
2024-02-09,26.01918
2024-02-10,15.26207
2024-02-11,6.92017
2024-02-12,12.17026
2024-02-13,22.9445
2024-02-14,24.01507
2024-02-15,25.19698
2024-02-16,23.31277
2024-02-17,12.136
2024-02-18,6.13223
2024-02-19,8.41041
2024-02-20,10.38026
2024-02-21,14.79102
2024-02-22,20.54642
2024-02-23,25.51387
2024-02-24,16.44398
2024-02-25,11.52792
2024-02-26,16.9236
2024-02-27,20.31517
2024-02-28,16.53819
2024-02-29,15.06509
2024-03-01,14.27714
2024-03-02,16.96642
2024-03-03,6.2607
2024-03-04,19.08187
2024-03-05,29.29085
2024-03-06,21.48852
2024-03-07,27.76635
2024-03-08,37.29016
2024-03-09,24.58033
2024-03-10,10.46591
2024-03-11,19.8013
2024-03-12,31.90304
2024-03-13,31.32922
2024-03-14,24.52038
2024-03-15,20.14388
2024-03-16,12.93251
2024-03-17,11.27954
2024-03-18,17.8914
2024-03-19,24.83727
2024-03-20,21.92531
