date,유증
2023-05-31,10.58524
2023-06-01,11.19592
2023-06-02,11.65394
2023-06-03,6.56488
2023-06-04,6.97201
2023-06-05,10.17811
2023-06-06,6.87022
2023-06-07,12.9262
2023-06-08,10.73791
2023-06-09,13.68956
2023-06-10,9.21119
2023-06-11,9.77099
2023-06-12,14.19847
2023-06-13,13.89312
2023-06-14,16.69211
2023-06-15,12.9262
2023-06-16,12.62086
2023-06-17,6.15776
2023-06-18,7.07379
2023-06-19,11.95928
2023-06-20,14.70737
2023-06-21,18.32061
2023-06-22,12.4173
2023-06-23,14.14758
2023-06-24,8.04071
2023-06-25,6.10687
2023-06-26,17.15012
2023-06-27,15.92875
2023-06-28,15.16539
2023-06-29,13.84223
2023-06-30,11.19592
2023-07-01,5.85241
2023-07-02,5.80152
2023-07-03,10.83969
2023-07-04,10.229
2023-07-05,11.19592
2023-07-06,10.89058
2023-07-07,9.56743
2023-07-08,5.64885
2023-07-09,4.78371
2023-07-10,9.05852
2023-07-11,10.17811
2023-07-12,10.7888
2023-07-13,10.68702
2023-07-14,10.94147
2023-07-15,6.15776
2023-07-16,6.25954
2023-07-17,9.87277
2023-07-18,10.58524
2023-07-19,10.48346
2023-07-20,9.87277
2023-07-21,9.66921
2023-07-22,4.78371
2023-07-23,4.58015
2023-07-24,10.83969
2023-07-25,12.56997
2023-07-26,12.9262
2023-07-27,11.09414
2023-07-28,9.05852
2023-07-29,4.93638
2023-07-30,5.08905
2023-07-31,10.229
2023-08-01,13.33333
2023-08-02,12.87531
2023-08-03,11.75572
2023-08-04,11.24681
2023-08-05,4.32569
2023-08-06,4.8346
2023-08-07,11.24681
2023-08-08,12.62086
2023-08-09,10.99236
2023-08-10,8.70229
2023-08-11,9.00763
2023-08-12,4.98727
2023-08-13,5.80152
2023-08-14,10.99236
2023-08-15,9.21119
2023-08-16,16.13231
2023-08-17,15.92875
2023-08-18,14.30025
2023-08-19,7.22646
2023-08-20,6.97201
2023-08-21,13.38422
2023-08-22,13.94402
2023-08-23,12.26463
2023-08-24,14.0458
2023-08-25,13.18066
2023-08-26,5.59796
2023-08-27,5.54707
2023-08-28,12.4173
2023-08-29,14.65648
2023-08-30,10.27989
2023-08-31,11.14503
2023-09-01,11.80661
2023-09-02,5.80152
2023-09-03,6.66666
2023-09-04,13.94402
2023-09-05,12.56997
2023-09-06,11.3486
2023-09-07,12.16284
2023-09-08,10.99236
2023-09-09,6.15776
2023-09-10,7.12468
2023-09-11,12.82442
2023-09-12,14.40203
2023-09-13,11.55216
2023-09-14,11.24681
2023-09-15,11.65394
2023-09-16,6.56488
2023-09-17,6.05597
2023-09-18,11.04325
2023-09-19,12.67175
2023-09-20,12.21374
2023-09-21,11.8575
2023-09-22,10.12722
2023-09-23,6.4631
2023-09-24,5.54707
2023-09-25,11.39949
2023-09-26,9.66921
2023-09-27,8.14249
2023-09-28,4.8346
2023-09-29,3.96946
2023-09-30,5.34351
2023-10-01,5.44529
2023-10-02,6.51399
2023-10-03,6.61577
2023-10-04,11.70483
2023-10-05,12.72264
2023-10-06,11.14503
2023-10-07,6.00508
2023-10-08,6.76844
2023-10-09,8.85496
2023-10-10,12.16284
2023-10-11,12.82442
2023-10-12,12.97709
2023-10-13,11.65394
2023-10-14,8.75318
2023-10-15,7.83715
2023-10-16,14.19847
2023-10-17,12.67175
2023-10-18,12.4173
2023-10-19,14.70737
2023-10-20,11.70483
2023-10-21,7.37913
2023-10-22,9.36386
2023-10-23,13.58778
2023-10-24,13.07888
2023-10-25,11.8575
2023-10-26,9.66921
2023-10-27,11.55216
2023-10-28,5.29262
2023-10-29,4.2748
2023-10-30,7.73536
2023-10-31,9.82188
2023-11-01,8.65139
2023-11-02,8.0916
2023-11-03,8.0916
2023-11-04,3.86768
2023-11-05,4.47837
2023-11-06,7.0229
2023-11-07,8.6005
2023-11-08,8.70229
2023-11-09,10.53435
2023-11-10,8.49872
2023-11-11,5.13994
2023-11-12,4.22391
2023-11-13,8.14249
2023-11-14,8.44783
2023-11-15,9.00763
2023-11-16,8.75318
2023-11-17,6.05597
2023-11-18,3.61323
2023-11-19,3.7659
2023-11-20,7.88804
2023-11-21,8.29516
2023-11-22,7.88804
2023-11-23,8.19338
2023-11-24,8.19338
2023-11-25,4.52926
2023-11-26,4.47837
2023-11-27,8.29516
2023-11-28,8.24427
2023-11-29,8.95674
2023-11-30,9.1603
2023-12-01,7.07379
2023-12-02,4.37659
2023-12-03,4.73282
2023-12-04,7.73536
2023-12-05,10.63613
2023-12-06,9.66921
2023-12-07,10.43256
2023-12-08,8.95674
2023-12-09,6.05597
2023-12-10,6.51399
2023-12-11,10.12722
2023-12-12,9.41475
2023-12-13,9.56743
2023-12-14,13.02798
2023-12-15,11.55216
2023-12-16,4.73282
2023-12-17,4.32569
2023-12-18,14.24936
2023-12-19,19.9491
2023-12-20,14.35114
2023-12-21,10.27989
2023-12-22,5.44529
2023-12-23,3.61323
2023-12-24,2.90076
2023-12-25,3.56234
2023-12-26,7.17557
2023-12-27,9.36386
2023-12-28,6.00508
2023-12-29,4.63104
2023-12-30,3.2061
2023-12-31,2.95165
2024-01-01,3.10432
2024-01-02,6.66666
2024-01-03,9.36386
2024-01-04,8.65139
2024-01-05,6.92111
2024-01-06,4.42748
2024-01-07,4.37659
2024-01-08,8.24427
2024-01-09,9.21119
2024-01-10,8.0916
2024-01-11,9.82188
2024-01-12,7.43002
2024-01-13,5.08905
2024-01-14,4.78371
2024-01-15,9.66921
2024-01-16,8.75318
2024-01-17,10.38167
2024-01-18,10.43256
2024-01-19,7.5318
2024-01-20,4.47837
2024-01-21,5.03816
2024-01-22,9.87277
2024-01-23,8.90585
2024-01-24,12.11195
2024-01-25,11.39949
2024-01-26,10.12722
2024-01-27,5.19083
2024-01-28,5.08905
2024-01-29,10.33078
2024-01-30,11.19592
2024-01-31,9.7201
2024-02-01,9.92366
2024-02-02,7.17557
2024-02-03,3.86768
2024-02-04,4.17302
2024-02-05,8.70229
2024-02-06,10.27989
2024-02-07,8.90585
2024-02-08,8.24427
2024-02-09,4.17302
2024-02-10,4.42748
2024-02-11,4.2748
2024-02-12,6.20865
2024-02-13,10.63613
2024-02-14,9.97455
2024-02-15,10.73791
2024-02-16,11.3486
2024-02-17,6.05597
2024-02-18,4.98727
2024-02-19,11.95928
2024-02-20,14.24936
2024-02-21,13.33333
2024-02-22,15.41984
2024-02-23,9.21119
2024-02-24,5.85241
2024-02-25,4.63104
2024-02-26,8.90585
2024-02-27,9.66921
2024-02-28,12.11195
2024-02-29,10.229
2024-03-01,5.85241
2024-03-02,4.2748
2024-03-03,4.42748
2024-03-04,8.85496
2024-03-05,9.97455
2024-03-06,11.65394
2024-03-07,10.07633
2024-03-08,9.46564
2024-03-09,7.5318
2024-03-10,4.88549
2024-03-11,9.77099
2024-03-12,10.73791
2024-03-13,10.07633
2024-03-14,10.229
2024-03-15,9.36386
2024-03-16,5.80152
2024-03-17,5.59796
2024-03-18,11.04325
2024-03-19,10.38167
2024-03-20,11.04325
