date,주부부업
2023-05-31,53.03867
2023-06-01,45.85635
2023-06-02,34.25414
2023-06-03,18.23204
2023-06-04,18.78453
2023-06-05,37.56906
2023-06-06,21.54696
2023-06-07,45.85635
2023-06-08,31.49171
2023-06-09,32.04419
2023-06-10,32.04419
2023-06-11,32.59668
2023-06-12,48.06629
2023-06-13,49.72375
2023-06-14,51.9337
2023-06-15,40.88397
2023-06-16,32.04419
2023-06-17,16.57458
2023-06-18,23.20441
2023-06-19,46.40883
2023-06-20,52.48618
2023-06-21,34.25414
2023-06-22,38.67403
2023-06-23,36.46408
2023-06-24,16.57458
2023-06-25,21.54696
2023-06-26,44.75138
2023-06-27,35.9116
2023-06-28,38.12154
2023-06-29,42.54143
2023-06-30,36.46408
2023-07-01,21.54696
2023-07-02,29.83425
2023-07-03,36.46408
2023-07-04,39.779
2023-07-05,28.17679
2023-07-06,37.01657
2023-07-07,27.07182
2023-07-08,18.23204
2023-07-09,34.80662
2023-07-10,35.35911
2023-07-11,48.06629
2023-07-12,37.56906
2023-07-13,28.72928
2023-07-14,29.28176
2023-07-15,25.41436
2023-07-16,24.30939
2023-07-17,48.06629
2023-07-18,38.12154
2023-07-19,39.22651
2023-07-20,41.98895
2023-07-21,23.7569
2023-07-22,22.65193
2023-07-23,19.8895
2023-07-24,41.98895
2023-07-25,48.61878
2023-07-26,45.30386
2023-07-27,35.35911
2023-07-28,27.07182
2023-07-29,19.33701
2023-07-30,23.20441
2023-07-31,34.80662
2023-08-01,41.43646
2023-08-02,38.12154
2023-08-03,27.07182
2023-08-04,23.7569
2023-08-05,27.07182
2023-08-06,25.96685
2023-08-07,37.56906
2023-08-08,35.9116
2023-08-09,42.54143
2023-08-10,27.6243
2023-08-11,45.85635
2023-08-12,22.65193
2023-08-13,18.23204
2023-08-14,33.14917
2023-08-15,30.93922
2023-08-16,30.93922
2023-08-17,36.46408
2023-08-18,33.70165
2023-08-19,24.86187
2023-08-20,29.28176
2023-08-21,45.85635
2023-08-22,51.38121
2023-08-23,40.33149
2023-08-24,45.85635
2023-08-25,39.779
2023-08-26,39.22651
2023-08-27,37.56906
2023-08-28,58.01104
2023-08-29,64.08839
2023-08-30,59.6685
2023-08-31,59.11602
2023-09-01,33.14917
2023-09-02,25.96685
2023-09-03,28.17679
2023-09-04,56.90607
2023-09-05,49.72375
2023-09-06,50.27624
2023-09-07,40.33149
2023-09-08,37.56906
2023-09-09,19.8895
2023-09-10,25.41436
2023-09-11,39.22651
2023-09-12,43.6464
2023-09-13,40.88397
2023-09-14,36.46408
2023-09-15,26.51933
2023-09-16,17.12707
2023-09-17,27.07182
2023-09-18,43.09392
2023-09-19,43.09392
2023-09-20,26.51933
2023-09-21,26.51933
2023-09-22,27.6243
2023-09-23,19.33701
2023-09-24,22.09944
2023-09-25,48.06629
2023-09-26,28.72928
2023-09-27,17.67955
2023-09-28,12.70718
2023-09-29,9.94475
2023-09-30,14.36464
2023-10-01,20.99447
2023-10-02,14.91712
2023-10-03,14.91712
2023-10-04,32.04419
2023-10-05,32.04419
2023-10-06,21.54696
2023-10-07,13.81215
2023-10-08,17.12707
2023-10-09,33.70165
2023-10-10,38.12154
2023-10-11,19.8895
2023-10-12,24.30939
2023-10-13,29.28176
2023-10-14,23.7569
2023-10-15,24.30939
2023-10-16,38.12154
2023-10-17,40.33149
2023-10-18,38.67403
2023-10-19,34.25414
2023-10-20,25.96685
2023-10-21,16.02209
2023-10-22,24.86187
2023-10-23,40.33149
2023-10-24,27.07182
2023-10-25,37.56906
2023-10-26,43.09392
2023-10-27,20.44198
2023-10-28,7.7348
2023-10-29,18.23204
2023-10-30,25.96685
2023-10-31,32.04419
2023-11-01,29.28176
2023-11-02,25.41436
2023-11-03,27.6243
2023-11-04,14.36464
2023-11-05,24.86187
2023-11-06,30.38674
2023-11-07,35.35911
2023-11-08,26.51933
2023-11-09,32.04419
2023-11-10,24.86187
2023-11-11,6.62983
2023-11-12,16.57458
2023-11-13,32.04419
2023-11-14,33.14917
2023-11-15,29.28176
2023-11-16,38.67403
2023-11-17,21.54696
2023-11-18,11.6022
2023-11-19,14.91712
2023-11-20,35.9116
2023-11-21,27.07182
2023-11-22,31.49171
2023-11-23,26.51933
2023-11-24,23.7569
2023-11-25,19.8895
2023-11-26,22.65193
2023-11-27,37.01657
2023-11-28,41.43646
2023-11-29,29.83425
2023-11-30,33.14917
2023-12-01,28.17679
2023-12-02,20.99447
2023-12-03,19.8895
2023-12-04,37.01657
2023-12-05,35.9116
2023-12-06,17.67955
2023-12-07,39.779
2023-12-08,18.78453
2023-12-09,12.70718
2023-12-10,19.8895
2023-12-11,27.07182
2023-12-12,30.93922
2023-12-13,22.09944
2023-12-14,31.49171
2023-12-15,32.04419
2023-12-16,17.67955
2023-12-17,30.93922
2023-12-18,48.61878
2023-12-19,40.33149
2023-12-20,27.6243
2023-12-21,28.72928
2023-12-22,24.86187
2023-12-23,20.44198
2023-12-24,22.09944
2023-12-25,19.33701
2023-12-26,35.9116
2023-12-27,40.33149
2023-12-28,35.35911
2023-12-29,23.7569
2023-12-30,19.8895
2023-12-31,14.91712
2024-01-01,19.8895
2024-01-02,41.98895
2024-01-03,40.33149
2024-01-04,45.85635
2024-01-05,32.59668
2024-01-06,29.28176
2024-01-07,36.46408
2024-01-08,30.38674
2024-01-09,43.6464
2024-01-10,34.25414
2024-01-11,33.70165
2024-01-12,30.93922
2024-01-13,24.86187
2024-01-14,20.44198
2024-01-15,44.75138
2024-01-16,34.80662
2024-01-17,46.96132
2024-01-18,45.30386
2024-01-19,29.83425
2024-01-20,33.14917
2024-01-21,27.07182
2024-01-22,26.51933
2024-01-23,40.88397
2024-01-24,51.38121
2024-01-25,49.72375
2024-01-26,40.88397
2024-01-27,32.04419
2024-01-28,32.59668
2024-01-29,48.06629
2024-01-30,31.49171
2024-01-31,41.43646
2024-02-01,29.83425
2024-02-02,29.83425
2024-02-03,23.7569
2024-02-04,27.07182
2024-02-05,30.93922
2024-02-06,19.8895
2024-02-07,27.6243
2024-02-08,18.78453
2024-02-09,9.94475
2024-02-10,7.18232
2024-02-11,12.15469
2024-02-12,17.67955
2024-02-13,39.779
2024-02-14,28.17679
2024-02-15,29.83425
2024-02-16,26.51933
2024-02-17,18.23204
2024-02-18,19.33701
2024-02-19,34.25414
2024-02-20,25.41436
2024-02-21,32.59668
2024-02-22,24.86187
2024-02-23,30.38674
2024-02-24,13.25966
2024-02-25,25.41436
2024-02-26,37.56906
2024-02-27,33.70165
2024-02-28,39.779
2024-02-29,28.72928
2024-03-01,28.17679
2024-03-02,14.36464
2024-03-03,18.78453
2024-03-04,39.779
2024-03-05,35.35911
2024-03-06,48.06629
2024-03-07,37.56906
2024-03-08,25.41436
2024-03-09,17.12707
2024-03-10,17.12707
2024-03-11,33.70165
2024-03-12,34.25414
2024-03-13,38.67403
2024-03-14,20.44198
2024-03-15,27.6243
2024-03-16,12.15469
2024-03-17,29.28176
2024-03-18,29.83425
2024-03-19,27.07182
2024-03-20,23.20441
