date,나스닥선물지수
2023-05-29,13.61613
2023-05-30,23.66656
2023-05-31,21.97567
2023-06-01,23.79115
2023-06-02,17.98872
2023-06-03,3.5657
2023-06-04,1.14506
2023-06-05,15.663
2023-06-06,13.71699
2023-06-07,18.82527
2023-06-08,21.84514
2023-06-09,16.66567
2023-06-10,3.50044
2023-06-11,1.33491
2023-06-12,18.29724
2023-06-13,22.75289
2023-06-14,23.71996
2023-06-15,22.49184
2023-06-16,17.50222
2023-06-17,3.33432
2023-06-18,1.10353
2023-06-19,15.39009
2023-06-20,22.00533
2023-06-21,21.89261
2023-06-22,21.94601
2023-06-23,18.01245
2023-06-24,3.31652
2023-06-25,1.25778
2023-06-26,19.24651
2023-06-27,20.62296
2023-06-28,21.43577
2023-06-29,20.46277
2023-06-30,16.3097
2023-07-01,3.15633
2023-07-02,1.21625
2023-07-03,16.03678
2023-07-04,13.26609
2023-07-05,17.84633
2023-07-06,21.5307
2023-07-07,19.75081
2023-07-08,3.36398
2023-07-09,0.973
2023-07-10,20.21951
2023-07-11,18.70661
2023-07-12,20.36191
2023-07-13,19.4245
2023-07-14,19.16938
2023-07-15,3.62503
2023-07-16,1.17472
2023-07-17,17.88193
2023-07-18,18.77187
2023-07-19,18.8312
2023-07-20,20.26698
2023-07-21,18.33877
2023-07-22,3.27499
2023-07-23,1.21625
2023-07-24,15.81726
2023-07-25,15.91812
2023-07-26,17.79887
2023-07-27,19.18718
2023-07-28,16.09018
2023-07-29,3.06733
2023-07-30,0.86027
2023-07-31,16.99792
2023-08-01,18.2735
2023-08-02,27.16701
2023-08-03,29.27321
2023-08-04,19.61435
2023-08-05,3.74962
2023-08-06,1.19845
2023-08-07,20.46277
2023-08-08,20.4331
2023-08-09,20.0
2023-08-10,21.95194
2023-08-11,18.23791
2023-08-12,3.44704
2023-08-13,1.02046
2023-08-14,15.76386
2023-08-15,15.7876
2023-08-16,23.80895
2023-08-17,23.88608
2023-08-18,21.77988
2023-08-19,3.73183
2023-08-20,1.18065
2023-08-21,19.13378
2023-08-22,21.30525
2023-08-23,22.31385
2023-08-24,21.63749
2023-08-25,21.13912
2023-08-26,4.01661
2023-08-27,1.0264
2023-08-28,16.84959
2023-08-29,19.53129
2023-08-30,22.11806
2023-08-31,20.01186
2023-09-01,16.53515
2023-09-02,2.80035
2023-09-03,0.85434
2023-09-04,14.95105
2023-09-05,20.17798
2023-09-06,18.25571
2023-09-07,21.25185
2023-09-08,17.98279
2023-09-09,2.99021
2023-09-10,0.79501
2023-09-11,15.2121
2023-09-12,18.94393
2023-09-13,21.19845
2023-09-14,17.00978
2023-09-15,15.91812
2023-09-16,3.6369
2023-09-17,0.93147
2023-09-18,18.07178
2023-09-19,17.98279
2023-09-20,18.14891
2023-09-21,23.72589
2023-09-22,20.73568
2023-09-23,3.71403
2023-09-24,1.0442
2023-09-25,20.10679
2023-09-26,20.90774
2023-09-27,15.1231
2023-09-28,10.10382
2023-09-29,9.58172
2023-09-30,3.61317
2023-10-01,1.25778
2023-10-02,11.76505
2023-10-03,15.27736
2023-10-04,29.14862
2023-10-05,24.16493
2023-10-06,18.68288
2023-10-07,3.62503
2023-10-08,1.48917
2023-10-09,25.76683
2023-10-10,25.93295
2023-10-11,22.01127
2023-10-12,22.44437
2023-10-13,21.41797
2023-10-14,3.85642
2023-10-15,1.41204
2023-10-16,23.76742
2023-10-17,23.43518
2023-10-18,24.40225
2023-10-19,30.4242
2023-10-20,26.57964
2023-10-21,4.74043
2023-10-22,1.58409
2023-10-23,29.70038
2023-10-24,28.25867
2023-10-25,28.85197
2023-10-26,40.20172
2023-10-27,31.80658
2023-10-28,4.31326
2023-10-29,1.4773
2023-10-30,24.24206
2023-10-31,29.69445
2023-11-01,26.8051
2023-11-02,26.46692
2023-11-03,25.30999
2023-11-04,4.04627
2023-11-05,1.38831
2023-11-06,22.36725
2023-11-07,25.05487
2023-11-08,23.47671
2023-11-09,21.5129
2023-11-10,20.37377
2023-11-11,4.33699
2023-11-12,1.06199
2023-11-13,24.90062
2023-11-14,23.23346
2023-11-15,23.66656
2023-11-16,24.85909
2023-11-17,20.18985
2023-11-18,3.57757
2023-11-19,1.05606
2023-11-20,19.63808
2023-11-21,20.90774
2023-11-22,22.77662
2023-11-23,18.07772
2023-11-24,14.96885
2023-11-25,2.95461
2023-11-26,1.07979
2023-11-27,17.33016
2023-11-28,18.28537
2023-11-29,18.91426
2023-11-30,18.33877
2023-12-01,16.57668
2023-12-02,3.45891
2023-12-03,0.87214
2023-12-04,16.46989
2023-12-05,21.47137
2023-12-06,19.36517
2023-12-07,20.82468
2023-12-08,18.13111
2023-12-09,3.80302
2023-12-10,1.13319
2023-12-11,16.61228
2023-12-12,19.83981
2023-12-13,18.33877
2023-12-14,19.16345
2023-12-15,15.6986
2023-12-16,3.52417
2023-12-17,0.84247
2023-12-18,15.52061
2023-12-19,17.39543
2023-12-20,18.73034
2023-12-21,22.10026
2023-12-22,17.8404
2023-12-23,3.31652
2023-12-24,0.78315
2023-12-25,2.07653
2023-12-26,14.34589
2023-12-27,15.52061
2023-12-28,13.02284
2023-12-29,7.99762
2023-12-30,2.29605
2023-12-31,0.71195
2024-01-01,2.17739
2024-01-02,17.98872
2024-01-03,25.87956
2024-01-04,25.92702
2024-01-05,20.09492
2024-01-06,3.52417
2024-01-07,1.03826
2024-01-08,17.40729
2024-01-09,20.94927
2024-01-10,21.31118
2024-01-11,20.10086
2024-01-12,18.17858
2024-01-13,3.48857
2024-01-14,0.97893
2024-01-15,14.39928
2024-01-16,21.86888
2024-01-17,24.39632
2024-01-18,23.6725
2024-01-19,18.02432
2024-01-20,4.27172
2024-01-21,1.35271
2024-01-22,18.54642
2024-01-23,18.94986
2024-01-24,18.40996
2024-01-25,18.29724
2024-01-26,15.03411
2024-01-27,3.6369
2024-01-28,1.22812
2024-01-29,15.663
2024-01-30,17.02758
2024-01-31,19.84574
2024-02-01,19.66775
2024-02-02,17.04538
2024-02-03,3.91575
2024-02-04,1.40017
2024-02-05,16.01305
2024-02-06,18.33877
2024-02-07,16.11984
2024-02-08,11.72945
2024-02-09,8.15781
2024-02-10,3.31652
2024-02-11,1.33491
2024-02-12,11.94897
2024-02-13,21.4595
2024-02-14,22.84188
2024-02-15,19.97033
2024-02-16,16.08424
2024-02-17,3.95134
2024-02-18,1.48323
2024-02-19,12.77959
2024-02-20,19.53722
2024-02-21,20.37377
2024-02-22,18.938
2024-02-23,16.01305
2024-02-24,3.57164
2024-02-25,1.32898
2024-02-26,16.12577
2024-02-27,17.69207
2024-02-28,18.01839
2024-02-29,15.52654
2024-03-01,12.07356
2024-03-02,3.5479
2024-03-03,1.40611
2024-03-04,17.33016
2024-03-05,19.61435
2024-03-06,21.13319
2024-03-07,22.56897
2024-03-08,17.00978
2024-03-09,4.21833
2024-03-10,1.53663
2024-03-11,21.34678
2024-03-12,21.29338
2024-03-13,19.64402
2024-03-14,18.47522
2024-03-15,18.11331
2024-03-16,3.30465
2024-03-17,1.13912
2024-03-18,16.03085
2024-03-19,20.37377
2024-03-20,18.48116
