date,상속취득세
2023-05-30,37.98701
2023-05-31,47.40259
2023-06-01,35.71428
2023-06-02,38.31168
2023-06-03,24.02597
2023-06-04,19.80519
2023-06-05,37.01298
2023-06-06,22.72727
2023-06-07,45.12987
2023-06-08,56.16883
2023-06-09,42.20779
2023-06-10,24.02597
2023-06-11,22.40259
2023-06-12,43.50649
2023-06-13,46.42857
2023-06-14,42.20779
2023-06-15,37.33766
2023-06-16,32.14285
2023-06-17,16.88311
2023-06-18,17.20779
2023-06-19,45.77922
2023-06-20,43.50649
2023-06-21,43.83116
2023-06-22,42.20779
2023-06-23,34.74025
2023-06-24,17.20779
2023-06-25,14.93506
2023-06-26,38.31168
2023-06-27,40.90909
2023-06-28,36.36363
2023-06-29,37.66233
2023-06-30,38.63636
2023-07-01,19.80519
2023-07-02,17.53246
2023-07-03,31.16883
2023-07-04,34.74025
2023-07-05,40.58441
2023-07-06,29.22077
2023-07-07,35.06493
2023-07-08,15.58441
2023-07-09,22.40259
2023-07-10,35.71428
2023-07-11,36.03896
2023-07-12,42.20779
2023-07-13,39.61038
2023-07-14,30.51948
2023-07-15,16.55844
2023-07-16,17.20779
2023-07-17,37.66233
2023-07-18,42.85714
2023-07-19,37.66233
2023-07-20,34.74025
2023-07-21,32.46753
2023-07-22,16.55844
2023-07-23,19.80519
2023-07-24,31.81818
2023-07-25,42.20779
2023-07-26,43.18181
2023-07-27,26.62337
2023-07-28,30.1948
2023-07-29,19.80519
2023-07-30,18.18181
2023-07-31,30.51948
2023-08-01,32.14285
2023-08-02,21.42857
2023-08-03,31.16883
2023-08-04,43.50649
2023-08-05,19.15584
2023-08-06,14.61038
2023-08-07,38.63636
2023-08-08,35.38961
2023-08-09,38.96103
2023-08-10,29.54545
2023-08-11,38.96103
2023-08-12,16.23376
2023-08-13,22.07792
2023-08-14,38.31168
2023-08-15,21.75324
2023-08-16,43.50649
2023-08-17,44.80519
2023-08-18,33.76623
2023-08-19,17.20779
2023-08-20,22.72727
2023-08-21,43.83116
2023-08-22,44.15584
2023-08-23,37.98701
2023-08-24,35.38961
2023-08-25,31.16883
2023-08-26,20.12987
2023-08-27,15.90909
2023-08-28,46.10389
2023-08-29,44.48051
2023-08-30,43.83116
2023-08-31,29.87012
2023-09-01,34.0909
2023-09-02,17.20779
2023-09-03,11.03896
2023-09-04,43.18181
2023-09-05,44.48051
2023-09-06,38.96103
2023-09-07,38.96103
2023-09-08,32.7922
2023-09-09,18.50649
2023-09-10,22.72727
2023-09-11,40.58441
2023-09-12,42.85714
2023-09-13,34.41558
2023-09-14,34.41558
2023-09-15,28.8961
2023-09-16,17.20779
2023-09-17,16.88311
2023-09-18,51.62337
2023-09-19,43.83116
2023-09-20,39.61038
2023-09-21,34.41558
2023-09-22,32.14285
2023-09-23,17.53246
2023-09-24,22.40259
2023-09-25,30.1948
2023-09-26,36.36363
2023-09-27,19.48051
2023-09-28,14.93506
2023-09-29,17.85714
2023-09-30,14.28571
2023-10-01,15.25974
2023-10-02,23.37662
2023-10-03,24.02597
2023-10-04,37.01298
2023-10-05,38.96103
2023-10-06,27.92207
2023-10-07,16.55844
2023-10-08,14.61038
2023-10-09,22.72727
2023-10-10,46.75324
2023-10-11,35.71428
2023-10-12,42.20779
2023-10-13,33.44155
2023-10-14,15.90909
2023-10-15,16.55844
2023-10-16,44.15584
2023-10-17,42.53246
2023-10-18,44.80519
2023-10-19,40.90909
2023-10-20,38.96103
2023-10-21,15.25974
2023-10-22,22.40259
2023-10-23,49.67532
2023-10-24,41.23376
2023-10-25,38.63636
2023-10-26,46.10389
2023-10-27,42.20779
2023-10-28,12.98701
2023-10-29,19.80519
2023-10-30,45.12987
2023-10-31,32.14285
2023-11-01,38.31168
2023-11-02,36.03896
2023-11-03,26.2987
2023-11-04,17.85714
2023-11-05,16.88311
2023-11-06,35.06493
2023-11-07,33.11688
2023-11-08,35.71428
2023-11-09,29.54545
2023-11-10,27.27272
2023-11-11,16.55844
2023-11-12,20.12987
2023-11-13,40.90909
2023-11-14,38.96103
2023-11-15,33.11688
2023-11-16,33.11688
2023-11-17,30.1948
2023-11-18,19.15584
2023-11-19,17.20779
2023-11-20,39.61038
2023-11-21,34.41558
2023-11-22,29.22077
2023-11-23,31.81818
2023-11-24,32.14285
2023-11-25,13.31168
2023-11-26,25.0
2023-11-27,42.53246
2023-11-28,38.63636
2023-11-29,33.11688
2023-11-30,34.0909
2023-12-01,25.64935
2023-12-02,15.25974
2023-12-03,14.93506
2023-12-04,32.14285
2023-12-05,29.87012
2023-12-06,39.28571
2023-12-07,34.41558
2023-12-08,28.24675
2023-12-09,18.18181
2023-12-10,15.90909
2023-12-11,29.54545
2023-12-12,41.88311
2023-12-13,38.63636
2023-12-14,27.27272
2023-12-15,22.07792
2023-12-16,14.61038
2023-12-17,21.75324
2023-12-18,39.61038
2023-12-19,37.01298
2023-12-20,32.14285
2023-12-21,31.16883
2023-12-22,27.5974
2023-12-23,17.53246
2023-12-24,16.23376
2023-12-25,16.88311
2023-12-26,48.70129
2023-12-27,31.81818
2023-12-28,32.46753
2023-12-29,30.1948
2023-12-30,11.36363
2023-12-31,17.85714
2024-01-01,21.10389
2024-01-02,37.33766
2024-01-03,36.36363
2024-01-04,35.06493
2024-01-05,26.2987
2024-01-06,17.53246
2024-01-07,21.75324
2024-01-08,36.36363
2024-01-09,32.7922
2024-01-10,43.50649
2024-01-11,50.0
2024-01-12,31.4935
2024-01-13,28.57142
2024-01-14,18.18181
2024-01-15,47.07792
2024-01-16,36.36363
2024-01-17,40.25974
2024-01-18,32.14285
2024-01-19,44.48051
2024-01-20,30.84415
2024-01-21,23.05194
2024-01-22,49.67532
2024-01-23,40.58441
2024-01-24,36.68831
2024-01-25,36.68831
2024-01-26,31.4935
2024-01-27,20.12987
2024-01-28,20.77922
2024-01-29,41.88311
2024-01-30,35.06493
2024-01-31,32.7922
2024-02-01,30.1948
2024-02-02,33.44155
2024-02-03,20.12987
2024-02-04,22.72727
2024-02-05,33.11688
2024-02-06,45.12987
2024-02-07,42.53246
2024-02-08,26.62337
2024-02-09,20.77922
2024-02-10,20.77922
2024-02-11,21.10389
2024-02-12,25.32467
2024-02-13,62.66233
2024-02-14,50.64935
2024-02-15,44.48051
2024-02-16,39.93506
2024-02-17,24.67532
2024-02-18,22.72727
2024-02-19,52.27272
2024-02-20,49.02597
2024-02-21,40.90909
2024-02-22,36.03896
2024-02-23,34.74025
2024-02-24,23.05194
2024-02-25,22.07792
2024-02-26,54.22077
2024-02-27,46.10389
2024-02-28,34.41558
2024-02-29,32.14285
2024-03-01,27.27272
2024-03-02,17.85714
2024-03-03,26.94805
2024-03-04,48.70129
2024-03-05,36.68831
2024-03-06,43.83116
2024-03-07,41.88311
2024-03-08,39.28571
2024-03-09,29.87012
2024-03-10,13.96103
2024-03-11,44.15584
2024-03-12,51.94805
2024-03-13,49.02597
2024-03-14,44.48051
2024-03-15,40.25974
2024-03-16,20.77922
2024-03-17,21.10389
2024-03-18,42.53246
2024-03-19,45.77922
2024-03-20,28.8961
