date,감정평가
2023-05-31,43.36633
2023-06-01,49.90099
2023-06-02,34.45544
2023-06-03,20.0
2023-06-04,17.62376
2023-06-05,31.0891
2023-06-06,21.78217
2023-06-07,42.97029
2023-06-08,44.95049
2023-06-09,40.99009
2023-06-10,15.84158
2023-06-11,16.23762
2023-06-12,45.54455
2023-06-13,40.59405
2023-06-14,36.63366
2023-06-15,40.19801
2023-06-16,34.65346
2023-06-17,19.80198
2023-06-18,16.0396
2023-06-19,35.44554
2023-06-20,39.60396
2023-06-21,42.97029
2023-06-22,38.0198
2023-06-23,36.83168
2023-06-24,12.67326
2023-06-25,13.26732
2023-06-26,38.81188
2023-06-27,43.36633
2023-06-28,40.0
2023-06-29,41.18811
2023-06-30,33.46534
2023-07-01,13.46534
2023-07-02,15.0495
2023-07-03,37.22772
2023-07-04,34.0594
2023-07-05,32.47524
2023-07-06,34.25742
2023-07-07,37.22772
2023-07-08,13.86138
2023-07-09,12.87128
2023-07-10,41.78217
2023-07-11,43.36633
2023-07-12,39.0099
2023-07-13,42.17821
2023-07-14,37.42574
2023-07-15,14.65346
2023-07-16,13.26732
2023-07-17,39.0099
2023-07-18,41.78217
2023-07-19,45.54455
2023-07-20,51.48514
2023-07-21,45.54455
2023-07-22,15.44554
2023-07-23,14.25742
2023-07-24,46.33663
2023-07-25,44.75247
2023-07-26,41.98019
2023-07-27,39.60396
2023-07-28,32.87128
2023-07-29,13.66336
2023-07-30,12.0792
2023-07-31,38.0198
2023-08-01,36.0396
2023-08-02,38.41584
2023-08-03,34.65346
2023-08-04,33.46534
2023-08-05,14.85148
2023-08-06,11.68316
2023-08-07,45.54455
2023-08-08,36.23762
2023-08-09,35.84158
2023-08-10,34.85148
2023-08-11,35.44554
2023-08-12,14.25742
2023-08-13,11.0891
2023-08-14,37.42574
2023-08-15,18.41584
2023-08-16,41.38613
2023-08-17,37.42574
2023-08-18,34.45544
2023-08-19,12.67326
2023-08-20,14.0594
2023-08-21,37.62376
2023-08-22,39.80198
2023-08-23,40.79207
2023-08-24,36.83168
2023-08-25,34.65346
2023-08-26,15.24752
2023-08-27,9.70297
2023-08-28,43.96039
2023-08-29,45.94059
2023-08-30,39.80198
2023-08-31,39.80198
2023-09-01,29.50495
2023-09-02,17.22772
2023-09-03,13.26732
2023-09-04,37.42574
2023-09-05,43.16831
2023-09-06,38.81188
2023-09-07,41.18811
2023-09-08,39.0099
2023-09-09,16.63366
2023-09-10,14.45544
2023-09-11,37.82178
2023-09-12,37.82178
2023-09-13,44.95049
2023-09-14,39.80198
2023-09-15,30.099
2023-09-16,15.0495
2023-09-17,15.0495
2023-09-18,35.0495
2023-09-19,40.79207
2023-09-20,31.68316
2023-09-21,39.0099
2023-09-22,33.26732
2023-09-23,12.67326
2023-09-24,14.25742
2023-09-25,32.27722
2023-09-26,33.0693
2023-09-27,24.95049
2023-09-28,9.30693
2023-09-29,8.51485
2023-09-30,8.11881
2023-10-01,7.72277
2023-10-02,9.50495
2023-10-03,12.67326
2023-10-04,38.0198
2023-10-05,38.61386
2023-10-06,33.26732
2023-10-07,13.26732
2023-10-08,12.87128
2023-10-09,13.66336
2023-10-10,40.99009
2023-10-11,39.80198
2023-10-12,38.61386
2023-10-13,32.0792
2023-10-14,12.67326
2023-10-15,12.47524
2023-10-16,39.40594
2023-10-17,36.83168
2023-10-18,47.32673
2023-10-19,42.37623
2023-10-20,33.26732
2023-10-21,15.84158
2023-10-22,13.26732
2023-10-23,36.83168
2023-10-24,39.80198
2023-10-25,39.0099
2023-10-26,38.21782
2023-10-27,37.22772
2023-10-28,14.25742
2023-10-29,17.42574
2023-10-30,40.99009
2023-10-31,37.42574
2023-11-01,39.80198
2023-11-02,40.19801
2023-11-03,35.0495
2023-11-04,14.65346
2023-11-05,14.65346
2023-11-06,41.38613
2023-11-07,45.54455
2023-11-08,43.96039
2023-11-09,39.60396
2023-11-10,34.65346
2023-11-11,17.62376
2023-11-12,12.67326
2023-11-13,39.80198
2023-11-14,42.77227
2023-11-15,40.79207
2023-11-16,37.62376
2023-11-17,35.84158
2023-11-18,14.0594
2023-11-19,13.0693
2023-11-20,40.0
2023-11-21,38.61386
2023-11-22,36.0396
2023-11-23,39.60396
2023-11-24,34.85148
2023-11-25,14.65346
2023-11-26,13.86138
2023-11-27,39.60396
2023-11-28,40.39603
2023-11-29,41.78217
2023-11-30,41.78217
2023-12-01,33.26732
2023-12-02,13.46534
2023-12-03,13.26732
2023-12-04,39.60396
2023-12-05,40.19801
2023-12-06,35.0495
2023-12-07,34.0594
2023-12-08,36.63366
2023-12-09,12.0792
2023-12-10,18.0198
2023-12-11,41.98019
2023-12-12,33.86138
2023-12-13,39.20792
2023-12-14,39.20792
2023-12-15,38.61386
2023-12-16,13.86138
2023-12-17,13.0693
2023-12-18,31.48514
2023-12-19,38.21782
2023-12-20,36.83168
2023-12-21,29.90099
2023-12-22,30.69306
2023-12-23,10.89108
2023-12-24,7.72277
2023-12-25,10.69306
2023-12-26,43.36633
2023-12-27,38.41584
2023-12-28,32.27722
2023-12-29,25.54455
2023-12-30,10.099
2023-12-31,8.71287
2024-01-01,10.89108
2024-01-02,38.61386
2024-01-03,38.41584
2024-01-04,40.79207
2024-01-05,40.0
2024-01-06,12.27722
2024-01-07,15.24752
2024-01-08,36.43564
2024-01-09,38.0198
2024-01-10,38.81188
2024-01-11,38.61386
2024-01-12,37.42574
2024-01-13,13.46534
2024-01-14,15.44554
2024-01-15,40.19801
2024-01-16,41.98019
2024-01-17,43.16831
2024-01-18,46.13861
2024-01-19,37.42574
2024-01-20,14.45544
2024-01-21,15.64356
2024-01-22,38.21782
2024-01-23,32.0792
2024-01-24,31.68316
2024-01-25,36.63366
2024-01-26,36.0396
2024-01-27,14.85148
2024-01-28,14.65346
2024-01-29,39.20792
2024-01-30,40.79207
2024-01-31,32.87128
2024-02-01,38.81188
2024-02-02,32.67326
2024-02-03,16.23762
2024-02-04,12.27722
2024-02-05,41.58415
2024-02-06,42.97029
2024-02-07,34.25742
2024-02-08,27.72277
2024-02-09,10.69306
2024-02-10,11.0891
2024-02-11,8.31683
2024-02-12,12.87128
2024-02-13,42.97029
2024-02-14,36.0396
2024-02-15,37.42574
2024-02-16,34.0594
2024-02-17,18.41584
2024-02-18,15.84158
2024-02-19,49.70297
2024-02-20,40.59405
2024-02-21,42.57425
2024-02-22,34.85148
2024-02-23,33.66336
2024-02-24,16.83168
2024-02-25,17.62376
2024-02-26,38.41584
2024-02-27,38.0198
2024-02-28,37.62376
2024-02-29,35.84158
2024-03-01,14.25742
2024-03-02,14.45544
2024-03-03,14.0594
2024-03-04,44.35643
2024-03-05,43.56435
2024-03-06,40.99009
2024-03-07,45.14851
2024-03-08,37.82178
2024-03-09,18.0198
2024-03-10,17.82178
2024-03-11,35.44554
2024-03-12,41.98019
2024-03-13,45.14851
2024-03-14,41.98019
2024-03-15,37.42574
2024-03-16,15.64356
2024-03-17,13.86138
2024-03-18,40.79207
2024-03-19,43.56435
2024-03-20,40.79207
