date,에르메스가방
2023-05-30,8.27694
2023-05-31,7.56341
2023-06-01,7.83271
2023-06-02,7.67619
2023-06-03,8.34138
2023-06-04,8.636
2023-06-05,7.75675
2023-06-06,8.33448
2023-06-07,7.17212
2023-06-08,7.50126
2023-06-09,7.71992
2023-06-10,9.93877
2023-06-11,9.69249
2023-06-12,9.1677
2023-06-13,9.22984
2023-06-14,8.58306
2023-06-15,8.03756
2023-06-16,7.73373
2023-06-17,8.84546
2023-06-18,9.10325
2023-06-19,7.17442
2023-06-20,7.57261
2023-06-21,9.09634
2023-06-22,11.77323
2023-06-23,10.50269
2023-06-24,9.62804
2023-06-25,9.14468
2023-06-26,8.18487
2023-06-27,7.59333
2023-06-28,8.9053
2023-06-29,9.11246
2023-06-30,8.38282
2023-07-01,8.69585
2023-07-02,8.61529
2023-07-03,6.96496
2023-07-04,7.37467
2023-07-05,7.49436
2023-07-06,8.6291
2023-07-07,7.85572
2023-07-08,8.75339
2023-07-09,8.73037
2023-07-10,7.58182
2023-07-11,7.34705
2023-07-12,7.54499
2023-07-13,8.01684
2023-07-14,8.00994
2023-07-15,9.26667
2023-07-16,9.582
2023-07-17,8.68434
2023-07-18,8.62449
2023-07-19,12.63177
2023-07-20,11.96427
2023-07-21,7.32403
2023-07-22,8.70045
2023-07-23,8.80633
2023-07-24,7.52658
2023-07-25,7.36776
2023-07-26,8.88919
2023-07-27,8.94443
2023-07-28,7.71762
2023-07-29,8.42425
2023-07-30,8.56235
2023-07-31,7.57492
2023-08-01,6.93964
2023-08-02,7.60944
2023-08-03,7.25728
2023-08-04,6.52304
2023-08-05,7.29411
2023-08-06,7.73143
2023-08-07,6.90512
2023-08-08,6.60359
2023-08-09,6.91202
2023-08-10,7.09846
2023-08-11,7.1468
2023-08-12,7.84422
2023-08-13,8.15495
2023-08-14,6.81996
2023-08-15,7.58642
2023-08-16,7.12838
2023-08-17,7.156
2023-08-18,7.92478
2023-08-19,8.02605
2023-08-20,8.05827
2023-08-21,6.60129
2023-08-22,6.83837
2023-08-23,7.80278
2023-08-24,7.25268
2023-08-25,7.36546
2023-08-26,7.69921
2023-08-27,8.68664
2023-08-28,7.15831
2023-08-29,7.91787
2023-08-30,7.69921
2023-08-31,7.21815
2023-09-01,7.09156
2023-09-02,7.83271
2023-09-03,8.5002
2023-09-04,7.77977
2023-09-05,6.72328
2023-09-06,6.97417
2023-09-07,7.02941
2023-09-08,7.74985
2023-09-09,8.66132
2023-09-10,8.78101
2023-09-11,7.19513
2023-09-12,7.278
2023-09-13,6.95806
2023-09-14,6.85218
2023-09-15,7.156
2023-09-16,8.43575
2023-09-17,8.26313
2023-09-18,6.94195
2023-09-19,7.26188
2023-09-20,6.72789
2023-09-21,6.51843
2023-09-22,6.89591
2023-09-23,7.53118
2023-09-24,7.85342
2023-09-25,6.54375
2023-09-26,6.51613
2023-09-27,6.17548
2023-09-28,6.14556
2023-09-29,8.17336
2023-09-30,7.85803
2023-10-01,8.29075
2023-10-02,8.39663
2023-10-03,8.10891
2023-10-04,7.18132
2023-10-05,6.03047
2023-10-06,6.15016
2023-10-07,11.38885
2023-10-08,9.91805
2023-10-09,8.51171
2023-10-10,7.11688
2023-10-11,6.71408
2023-10-12,7.23196
2023-10-13,7.08926
2023-10-14,7.72913
2023-10-15,7.45983
2023-10-16,6.48621
2023-10-17,6.55526
2023-10-18,6.77852
2023-10-19,6.70487
2023-10-20,6.66804
2023-10-21,7.21125
2023-10-22,7.40919
2023-10-23,6.4816
2023-10-24,6.38954
2023-10-25,7.44832
2023-10-26,6.57828
2023-10-27,6.99719
2023-10-28,7.4161
2023-10-29,7.88104
2023-10-30,6.96036
2023-10-31,6.64733
2023-11-01,6.6128
2023-11-02,6.92583
2023-11-03,7.22275
2023-11-04,8.35519
2023-11-05,8.7718
2023-11-06,7.33093
2023-11-07,6.96266
2023-11-08,7.5519
2023-11-09,7.54039
2023-11-10,7.34474
2023-11-11,8.14344
2023-11-12,8.06518
2023-11-13,6.81305
2023-11-14,6.97647
2023-11-15,6.63352
2023-11-16,6.50462
2023-11-17,6.66804
2023-11-18,7.57031
2023-11-19,7.45753
2023-11-20,6.83837
2023-11-21,6.93044
2023-11-22,6.76241
2023-11-23,7.42991
2023-11-24,7.31943
2023-11-25,7.71992
2023-11-26,8.32297
2023-11-27,6.59899
2023-11-28,7.14219
2023-11-29,7.58412
2023-11-30,6.7394
2023-12-01,7.17442
2023-12-02,7.88334
2023-12-03,8.41504
2023-12-04,7.13989
2023-12-05,6.8798
2023-12-06,6.81765
2023-12-07,6.96726
2023-12-08,8.43115
2023-12-09,10.05846
2023-12-10,10.19886
2023-12-11,9.9733
2023-12-12,8.18717
2023-12-13,7.98462
2023-12-14,7.77977
2023-12-15,7.46674
2023-12-16,8.52782
2023-12-17,8.53473
2023-12-18,7.12608
2023-12-19,7.29411
2023-12-20,7.24577
2023-12-21,6.77852
2023-12-22,7.29181
2023-12-23,9.63955
2023-12-24,9.17
2023-12-25,8.97666
2023-12-26,7.74294
2023-12-27,7.38387
2023-12-28,7.2872
2023-12-29,7.48975
2023-12-30,8.20328
2023-12-31,8.62449
2024-01-01,7.56571
2024-01-02,7.11688
2024-01-03,8.43345
2024-01-04,7.37467
2024-01-05,9.8467
2024-01-06,11.3336
2024-01-07,10.1091
2024-01-08,6.78313
2024-01-09,8.00994
2024-01-10,7.24117
2024-01-11,7.30792
2024-01-12,7.8212
2024-01-13,9.50375
2024-01-14,9.76384
2024-01-15,8.11582
2024-01-16,8.00533
2024-01-17,7.71302
2024-01-18,7.99613
2024-01-19,7.77286
2024-01-20,9.74082
2024-01-21,9.3081
2024-01-22,8.20789
2024-01-23,7.79818
2024-01-24,8.20098
2024-01-25,8.32527
2024-01-26,9.02269
2024-01-27,10.62238
2024-01-28,11.66735
2024-01-29,9.41858
2024-01-30,8.73958
2024-01-31,8.92602
2024-02-01,7.74524
2024-02-02,8.78331
2024-02-03,8.69585
2024-02-04,9.64185
2024-02-05,7.95009
2024-02-06,7.5519
2024-02-07,7.43451
2024-02-08,7.40459
2024-02-09,8.46107
2024-02-10,10.97224
2024-02-11,10.39221
2024-02-12,10.76508
2024-02-13,9.59121
2024-02-14,8.53012
2024-02-15,8.89379
2024-02-16,8.17796
2024-02-17,9.10095
2024-02-18,9.37485
2024-02-19,8.12272
2024-02-20,7.62785
2024-02-21,7.78207
2024-02-22,7.64397
2024-02-23,7.92017
2024-02-24,9.21603
2024-02-25,9.66256
2024-02-26,7.40919
2024-02-27,7.5496
2024-02-28,7.64627
2024-02-29,7.24347
2024-03-01,8.61759
2024-03-02,9.78686
2024-03-03,9.08714
2024-03-04,7.76135
2024-03-05,7.93859
2024-03-06,8.17336
2024-03-07,8.28614
2024-03-08,8.01684
2024-03-09,10.87096
2024-03-10,10.55333
2024-03-11,8.20789
2024-03-12,8.41964
2024-03-13,8.33448
2024-03-14,8.21709
2024-03-15,8.41964
2024-03-16,9.56129
2024-03-17,9.75924
2024-03-18,7.03401
2024-03-19,7.8212
2024-03-20,8.35519
