date,법률
2023-05-30,69.32153
2023-05-31,65.19174
2023-06-01,59.882
2023-06-02,61.50442
2023-06-03,31.26843
2023-06-04,31.71091
2023-06-05,50.29498
2023-06-06,41.59292
2023-06-07,66.81415
2023-06-08,64.60176
2023-06-09,64.15929
2023-06-10,35.54572
2023-06-11,45.42772
2023-06-12,73.74631
2023-06-13,68.73156
2023-06-14,69.76401
2023-06-15,66.96165
2023-06-16,61.06194
2023-06-17,35.8407
2023-06-18,38.79056
2023-06-19,64.74926
2023-06-20,61.50442
2023-06-21,61.65191
2023-06-22,53.68731
2023-06-23,48.52507
2023-06-24,29.20353
2023-06-25,30.38348
2023-06-26,51.03244
2023-06-27,53.8348
2023-06-28,56.63716
2023-06-29,56.34218
2023-06-30,48.67256
2023-07-01,27.28613
2023-07-02,30.67846
2023-07-03,50.73746
2023-07-04,56.48967
2023-07-05,62.97935
2023-07-06,58.99705
2023-07-07,59.882
2023-07-08,21.23893
2023-07-09,29.35103
2023-07-10,59.14454
2023-07-11,56.19469
2023-07-12,67.9941
2023-07-13,65.48672
2023-07-14,51.17994
2023-07-15,22.41887
2023-07-16,27.72861
2023-07-17,59.58702
2023-07-18,54.42477
2023-07-19,46.46017
2023-07-20,41.59292
2023-07-21,38.64306
2023-07-22,20.35398
2023-07-23,21.53392
2023-07-24,44.83775
2023-07-25,40.26548
2023-07-26,38.20058
2023-07-27,44.69026
2023-07-28,39.823
2023-07-29,22.86135
2023-07-30,20.20648
2023-07-31,39.23303
2023-08-01,40.70796
2023-08-02,37.61061
2023-08-03,42.18289
2023-08-04,36.57817
2023-08-05,21.9764
2023-08-06,18.43657
2023-08-07,44.24778
2023-08-08,43.21533
2023-08-09,38.20058
2023-08-10,36.72566
2023-08-11,38.05309
2023-08-12,19.76401
2023-08-13,20.64896
2023-08-14,38.20058
2023-08-15,23.45132
2023-08-16,47.05014
2023-08-17,40.41297
2023-08-18,38.05309
2023-08-19,21.38643
2023-08-20,20.05899
2023-08-21,48.37758
2023-08-22,42.03539
2023-08-23,43.9528
2023-08-24,51.32743
2023-08-25,41.15044
2023-08-26,19.61651
2023-08-27,21.38643
2023-08-28,44.54277
2023-08-29,51.17994
2023-08-30,51.32743
2023-08-31,51.32743
2023-09-01,42.33038
2023-09-02,24.33628
2023-09-03,25.51622
2023-09-04,55.16224
2023-09-05,51.62241
2023-09-06,46.75516
2023-09-07,50.29498
2023-09-08,44.24778
2023-09-09,23.59882
2023-09-10,33.33333
2023-09-11,57.52212
2023-09-12,61.35693
2023-09-13,53.53982
2023-09-14,52.94985
2023-09-15,45.42772
2023-09-16,28.46607
2023-09-17,29.79351
2023-09-18,55.60471
2023-09-19,60.02949
2023-09-20,58.70206
2023-09-21,55.16224
2023-09-22,45.72271
2023-09-23,21.9764
2023-09-24,29.64601
2023-09-25,48.08259
2023-09-26,49.41002
2023-09-27,39.823
2023-09-28,17.25663
2023-09-29,17.8466
2023-09-30,16.22418
2023-10-01,21.68141
2023-10-02,25.22123
2023-10-03,26.84365
2023-10-04,50.0
2023-10-05,46.75516
2023-10-06,44.98525
2023-10-07,25.66371
2023-10-08,27.28613
2023-10-09,31.12094
2023-10-10,56.63716
2023-10-11,57.8171
2023-10-12,52.35988
2023-10-13,40.70796
2023-10-14,27.72861
2023-10-15,27.8761
2023-10-16,53.9823
2023-10-17,52.50737
2023-10-18,56.48967
2023-10-19,54.86725
2023-10-20,48.52507
2023-10-21,31.12094
2023-10-22,32.30088
2023-10-23,58.99705
2023-10-24,62.38938
2023-10-25,57.9646
2023-10-26,56.19469
2023-10-27,47.05014
2023-10-28,25.07374
2023-10-29,30.82595
2023-10-30,54.57227
2023-10-31,54.57227
2023-11-01,55.8997
2023-11-02,57.9646
2023-11-03,47.9351
2023-11-04,26.69616
2023-11-05,29.35103
2023-11-06,53.68731
2023-11-07,62.53687
2023-11-08,58.70206
2023-11-09,66.81415
2023-11-10,47.64011
2023-11-11,24.77876
2023-11-12,30.67846
2023-11-13,55.45722
2023-11-14,51.17994
2023-11-15,52.80235
2023-11-16,51.47492
2023-11-17,44.83775
2023-11-18,24.48377
2023-11-19,29.941
2023-11-20,59.14454
2023-11-21,57.52212
2023-11-22,53.09734
2023-11-23,52.50737
2023-11-24,49.55752
2023-11-25,26.10619
2023-11-26,34.66076
2023-11-27,56.04719
2023-11-28,56.04719
2023-11-29,47.78761
2023-11-30,48.37758
2023-12-01,42.33038
2023-12-02,26.84365
2023-12-03,26.25368
2023-12-04,47.19764
2023-12-05,50.58997
2023-12-06,51.03244
2023-12-07,46.75516
2023-12-08,38.79056
2023-12-09,24.33628
2023-12-10,33.03834
2023-12-11,54.71976
2023-12-12,50.29498
2023-12-13,54.57227
2023-12-14,48.82005
2023-12-15,41.29793
2023-12-16,23.59882
2023-12-17,25.9587
2023-12-18,48.96755
2023-12-19,39.08554
2023-12-20,44.54277
2023-12-21,43.9528
2023-12-22,35.8407
2023-12-23,21.09144
2023-12-24,16.22418
2023-12-25,20.50147
2023-12-26,41.59292
2023-12-27,37.9056
2023-12-28,34.80825
2023-12-29,31.12094
2023-12-30,15.48672
2023-12-31,17.25663
2024-01-01,20.20648
2024-01-02,42.03539
2024-01-03,43.36283
2024-01-04,43.51032
2024-01-05,38.05309
2024-01-06,26.25368
2024-01-07,21.38643
2024-01-08,38.20058
2024-01-09,48.52507
2024-01-10,43.9528
2024-01-11,42.77286
2024-01-12,41.8879
2024-01-13,21.38643
2024-01-14,19.46902
2024-01-15,42.47787
2024-01-16,42.92035
2024-01-17,46.01769
2024-01-18,45.57522
2024-01-19,34.07079
2024-01-20,18.58407
2024-01-21,19.61651
2024-01-22,39.23303
2024-01-23,35.8407
2024-01-24,39.823
2024-01-25,37.16814
2024-01-26,34.21828
2024-01-27,21.09144
2024-01-28,18.14159
2024-01-29,41.74041
2024-01-30,41.74041
2024-01-31,36.72566
2024-02-01,38.20058
2024-02-02,40.85545
2024-02-03,21.38643
2024-02-04,24.48377
2024-02-05,37.16814
2024-02-06,40.56047
2024-02-07,39.23303
2024-02-08,29.64601
2024-02-09,18.28908
2024-02-10,15.19174
2024-02-11,15.9292
2024-02-12,16.81415
2024-02-13,38.20058
2024-02-14,41.44542
2024-02-15,46.60766
2024-02-16,39.08554
2024-02-17,21.9764
2024-02-18,23.74631
2024-02-19,45.42772
2024-02-20,40.56047
2024-02-21,37.75811
2024-02-22,42.77286
2024-02-23,41.29793
2024-02-24,24.04129
2024-02-25,21.68141
2024-02-26,38.93805
2024-02-27,36.13569
2024-02-28,36.13569
2024-02-29,33.77581
2024-03-01,20.35398
2024-03-02,21.9764
2024-03-03,24.77876
2024-03-04,95.8702
2024-03-05,68.14159
2024-03-06,61.9469
2024-03-07,57.07964
2024-03-08,49.11504
2024-03-09,32.15339
2024-03-10,31.12094
2024-03-11,56.78466
2024-03-12,60.76696
2024-03-13,58.55457
2024-03-14,58.84955
2024-03-15,45.57522
2024-03-16,22.56637
2024-03-17,37.61061
2024-03-18,56.34218
2024-03-19,56.19469
2024-03-20,58.99705
