date,LG전자주가
2023-05-29,0.25005
2023-05-30,6.93903
2023-05-31,2.9736
2023-06-01,1.87781
2023-06-02,1.87097
2023-06-03,0.26901
2023-06-04,0.3435
2023-06-05,3.52005
2023-06-06,0.53196
2023-06-07,1.99705
2023-06-08,1.79806
2023-06-09,1.71251
2023-06-10,0.2519
2023-06-11,0.22505
2023-06-12,1.58511
2023-06-13,1.71909
2023-06-14,1.61775
2023-06-15,1.48088
2023-06-16,1.46429
2023-06-17,0.21926
2023-06-18,0.17609
2023-06-19,1.50562
2023-06-20,1.3132
2023-06-21,1.51799
2023-06-22,1.34347
2023-06-23,1.19133
2023-06-24,0.1445
2023-06-25,0.13977
2023-06-26,1.35084
2023-06-27,1.18423
2023-06-28,1.20871
2023-06-29,1.7391
2023-06-30,1.4456
2023-07-01,0.17583
2023-07-02,0.16161
2023-07-03,1.52984
2023-07-04,1.86255
2023-07-05,1.46429
2023-07-06,1.31005
2023-07-07,1.83859
2023-07-08,0.2819
2023-07-09,0.17109
2023-07-10,1.69066
2023-07-11,1.62591
2023-07-12,1.75015
2023-07-13,1.94099
2023-07-14,1.94809
2023-07-15,0.28901
2023-07-16,0.22715
2023-07-17,1.49377
2023-07-18,1.40928
2023-07-19,1.37138
2023-07-20,1.22503
2023-07-21,1.16843
2023-07-22,0.20373
2023-07-23,0.16082
2023-07-24,1.2903
2023-07-25,1.26688
2023-07-26,1.42718
2023-07-27,1.63723
2023-07-28,2.54903
2023-07-29,0.28217
2023-07-30,0.224
2023-07-31,1.79411
2023-08-01,1.65618
2023-08-02,1.58564
2023-08-03,1.41244
2023-08-04,1.29925
2023-08-05,0.2032
2023-08-06,0.18162
2023-08-07,1.3698
2023-08-08,1.30478
2023-08-09,1.33216
2023-08-10,1.38112
2023-08-11,1.33163
2023-08-12,0.19294
2023-08-13,0.14845
2023-08-14,1.19633
2023-08-15,0.24137
2023-08-16,1.37506
2023-08-17,1.2832
2023-08-18,1.17896
2023-08-19,0.1953
2023-08-20,0.16319
2023-08-21,1.25056
2023-08-22,1.19081
2023-08-23,1.05288
2023-08-24,1.18712
2023-08-25,0.98734
2023-08-26,0.16056
2023-08-27,0.12976
2023-08-28,1.13448
2023-08-29,1.12395
2023-08-30,1.15396
2023-08-31,1.11553
2023-09-01,1.31294
2023-09-02,0.22531
2023-09-03,0.19636
2023-09-04,1.47114
2023-09-05,1.2624
2023-09-06,1.08657
2023-09-07,1.0592
2023-09-08,0.9747
2023-09-09,0.15582
2023-09-10,0.12002
2023-09-11,1.04867
2023-09-12,1.00287
2023-09-13,1.78569
2023-09-14,1.319
2023-09-15,1.58932
2023-09-16,0.20689
2023-09-17,0.16319
2023-09-18,1.09578
2023-09-19,1.00892
2023-09-20,0.93548
2023-09-21,0.93706
2023-09-22,0.89916
2023-09-23,0.14424
2023-09-24,0.12213
2023-09-25,0.87363
2023-09-26,0.891
2023-09-27,0.81493
2023-09-28,0.12266
2023-09-29,0.08791
2023-09-30,0.12318
2023-10-01,0.08738
2023-10-02,0.11213
2023-10-03,0.11265
2023-10-04,0.95075
2023-10-05,0.94022
2023-10-06,0.87389
2023-10-07,0.11344
2023-10-08,0.10134
2023-10-09,0.12292
2023-10-10,2.08207
2023-10-11,1.64302
2023-10-12,1.24608
2023-10-13,0.88442
2023-10-14,0.11713
2023-10-15,0.09897
2023-10-16,0.90021
2023-10-17,1.05604
2023-10-18,1.01392
2023-10-19,0.91679
2023-10-20,0.83256
2023-10-21,0.11687
2023-10-22,0.1016
2023-10-23,0.87099
2023-10-24,0.90258
2023-10-25,1.15185
2023-10-26,1.04209
2023-10-27,1.4156
2023-10-28,0.1724
2023-10-29,0.11397
2023-10-30,0.97997
2023-10-31,1.01971
2023-11-01,0.95522
2023-11-02,1.12816
2023-11-03,1.02629
2023-11-04,0.1524
2023-11-05,0.16346
2023-11-06,1.57248
2023-11-07,1.16396
2023-11-08,1.04314
2023-11-09,1.03287
2023-11-10,0.8881
2023-11-11,0.13161
2023-11-12,0.09818
2023-11-13,0.94312
2023-11-14,1.06551
2023-11-15,1.24056
2023-11-16,1.61143
2023-11-17,1.11158
2023-11-18,0.16082
2023-11-19,0.16477
2023-11-20,1.27899
2023-11-21,1.43771
2023-11-22,1.11553
2023-11-23,1.10157
2023-11-24,1.00287
2023-11-25,0.13713
2023-11-26,0.12213
2023-11-27,1.03287
2023-11-28,1.10026
2023-11-29,1.06736
2023-11-30,1.11737
2023-12-01,1.00023
2023-12-02,0.15372
2023-12-03,0.14213
2023-12-04,1.08604
2023-12-05,1.02077
2023-12-06,1.2724
2023-12-07,2.55508
2023-12-08,1.92361
2023-12-09,0.29401
2023-12-10,0.21399
2023-12-11,1.49325
2023-12-12,1.47561
2023-12-13,1.22634
2023-12-14,1.35821
2023-12-15,1.32952
2023-12-16,0.20294
2023-12-17,0.1782
2023-12-18,1.2524
2023-12-19,1.43639
2023-12-20,1.47982
2023-12-21,1.37954
2023-12-22,1.25003
2023-12-23,0.18162
2023-12-24,0.1345
2023-12-25,0.15082
2023-12-26,1.22634
2023-12-27,1.2574
2023-12-28,1.50772
2023-12-29,0.54776
2023-12-30,0.15056
2023-12-31,0.18241
2024-01-01,0.17214
2024-01-02,1.41375
2024-01-03,1.19581
2024-01-04,1.20923
2024-01-05,1.12211
2024-01-06,0.17162
2024-01-07,0.14503
2024-01-08,1.47745
2024-01-09,1.50536
2024-01-10,1.20265
2024-01-11,1.58853
2024-01-12,1.31241
2024-01-13,0.24848
2024-01-14,0.2111
2024-01-15,1.28135
2024-01-16,1.22266
2024-01-17,1.43481
2024-01-18,1.25556
2024-01-19,1.32505
2024-01-20,0.19978
2024-01-21,0.17583
2024-01-22,1.31768
2024-01-23,1.32005
2024-01-24,1.17396
2024-01-25,1.29057
2024-01-26,1.22739
2024-01-27,0.19767
2024-01-28,0.17056
2024-01-29,1.29399
2024-01-30,1.20923
2024-01-31,1.22055
2024-02-01,1.39533
2024-02-02,1.77753
2024-02-03,0.29375
2024-02-04,0.22636
2024-02-05,1.52694
2024-02-06,1.37032
2024-02-07,1.60222
2024-02-08,1.47956
2024-02-09,0.1953
2024-02-10,0.1624
2024-02-11,0.15977
2024-02-12,0.19794
2024-02-13,1.69698
2024-02-14,1.37664
2024-02-15,1.31373
2024-02-16,1.39164
2024-02-17,0.21505
2024-02-18,0.19294
2024-02-19,1.54958
2024-02-20,1.27188
2024-02-21,1.21186
2024-02-22,1.28083
2024-02-23,1.37006
2024-02-24,0.22479
2024-02-25,0.18741
2024-02-26,1.42692
2024-02-27,1.20476
2024-02-28,1.68619
2024-02-29,1.40823
2024-03-01,0.23926
2024-03-02,0.17951
2024-03-03,0.15345
2024-03-04,1.39243
2024-03-05,1.22055
2024-03-06,1.1937
2024-03-07,1.19554
2024-03-08,1.20423
2024-03-09,0.1953
2024-03-10,0.15766
2024-03-11,1.16712
2024-03-12,1.48535
2024-03-13,1.28425
2024-03-14,1.41375
2024-03-15,1.15027
2024-03-16,0.17004
2024-03-17,0.14687
2024-03-18,1.2803
2024-03-19,1.12658
2024-03-20,1.27504
