date,비트코인거래소
2023-05-30,1.05523
2023-05-31,0.90929
2023-06-01,0.95419
2023-06-02,0.80826
2023-06-03,0.62864
2023-06-04,0.63987
2023-06-05,0.97665
2023-06-06,1.60529
2023-06-07,1.49303
2023-06-08,1.10013
2023-06-09,1.10013
2023-06-10,2.02065
2023-06-11,1.54916
2023-06-12,1.42568
2023-06-13,1.81859
2023-06-14,1.70633
2023-06-15,1.59407
2023-06-16,1.16748
2023-06-17,1.01032
2023-06-18,0.77458
2023-06-19,1.11136
2023-06-20,1.01032
2023-06-21,1.43691
2023-06-22,2.20026
2023-06-23,1.29097
2023-06-24,1.49303
2023-06-25,1.48181
2023-06-26,1.33587
2023-06-27,1.57162
2023-06-28,1.17871
2023-06-29,1.45936
2023-06-30,1.33587
2023-07-01,1.17871
2023-07-02,0.9991
2023-07-03,1.16748
2023-07-04,1.14503
2023-07-05,1.23484
2023-07-06,1.36955
2023-07-07,1.03277
2023-07-08,0.7409
2023-07-09,1.10013
2023-07-10,1.23484
2023-07-11,1.97575
2023-07-12,1.52671
2023-07-13,1.12258
2023-07-14,2.33497
2023-07-15,1.38078
2023-07-16,1.02155
2023-07-17,1.03277
2023-07-18,1.16748
2023-07-19,1.392
2023-07-20,1.24607
2023-07-21,1.27974
2023-07-22,0.88684
2023-07-23,0.9991
2023-07-24,1.26852
2023-07-25,1.23484
2023-07-26,1.18994
2023-07-27,0.94297
2023-07-28,0.88684
2023-07-29,0.81948
2023-07-30,0.96542
2023-07-31,0.95419
2023-08-01,1.15626
2023-08-02,1.23484
2023-08-03,1.12258
2023-08-04,0.9991
2023-08-05,0.86439
2023-08-06,0.84193
2023-08-07,1.26852
2023-08-08,1.23484
2023-08-09,1.21239
2023-08-10,1.0889
2023-08-11,1.12258
2023-08-12,1.05523
2023-08-13,1.02155
2023-08-14,0.98787
2023-08-15,0.80826
2023-08-16,1.50426
2023-08-17,1.53794
2023-08-18,1.89717
2023-08-19,1.32465
2023-08-20,1.05523
2023-08-21,1.21239
2023-08-22,1.36955
2023-08-23,1.12258
2023-08-24,0.97665
2023-08-25,0.97665
2023-08-26,0.77458
2023-08-27,0.66232
2023-08-28,1.06645
2023-08-29,1.26852
2023-08-30,1.29097
2023-08-31,0.92052
2023-09-01,0.98787
2023-09-02,1.07768
2023-09-03,0.93174
2023-09-04,1.13381
2023-09-05,1.3471
2023-09-06,1.06645
2023-09-07,1.044
2023-09-08,0.95419
2023-09-09,0.7409
2023-09-10,0.9991
2023-09-11,1.18994
2023-09-12,1.22361
2023-09-13,1.43691
2023-09-14,0.86439
2023-09-15,1.06645
2023-09-16,0.72968
2023-09-17,0.70722
2023-09-18,1.0889
2023-09-19,1.03277
2023-09-20,1.02155
2023-09-21,0.86439
2023-09-22,0.58374
2023-09-23,0.56129
2023-09-24,0.61742
2023-09-25,0.80826
2023-09-26,0.97665
2023-09-27,0.71845
2023-09-28,0.47148
2023-09-29,0.67355
2023-09-30,0.52761
2023-10-01,0.53884
2023-10-02,0.70722
2023-10-03,0.83071
2023-10-04,0.97665
2023-10-05,0.696
2023-10-06,0.66232
2023-10-07,0.53884
2023-10-08,0.67355
2023-10-09,0.67355
2023-10-10,1.07768
2023-10-11,0.78581
2023-10-12,0.92052
2023-10-13,0.6511
2023-10-14,0.67355
2023-10-15,0.50516
2023-10-16,0.93174
2023-10-17,0.96542
2023-10-18,0.95419
2023-10-19,1.15626
2023-10-20,1.14503
2023-10-21,0.79703
2023-10-22,0.94297
2023-10-23,1.61652
2023-10-24,3.32285
2023-10-25,1.94207
2023-10-26,1.90839
2023-10-27,1.14503
2023-10-28,1.42568
2023-10-29,1.24607
2023-10-30,2.08801
2023-10-31,1.41445
2023-11-01,2.3013
2023-11-02,2.15536
2023-11-03,1.41445
2023-11-04,1.36955
2023-11-05,1.15626
2023-11-06,1.82981
2023-11-07,1.3022
2023-11-08,1.49303
2023-11-09,1.89717
2023-11-10,2.31252
2023-11-11,1.82981
2023-11-12,1.50426
2023-11-13,1.85226
2023-11-14,1.59407
2023-11-15,1.71755
2023-11-16,2.13291
2023-11-17,2.27885
2023-11-18,1.48181
2023-11-19,1.392
2023-11-20,1.61652
2023-11-21,2.0431
2023-11-22,1.9982
2023-11-23,1.72878
2023-11-24,1.49303
2023-11-25,1.51549
2023-11-26,1.25729
2023-11-27,1.43691
2023-11-28,1.49303
2023-11-29,1.392
2023-11-30,1.31342
2023-12-01,0.96542
2023-12-02,1.52671
2023-12-03,2.03188
2023-12-04,5.51189
2023-12-05,4.73731
2023-12-06,5.65783
2023-12-07,3.52492
2023-12-08,2.17781
2023-12-09,2.23394
2023-12-10,2.00942
2023-12-11,2.51459
2023-12-12,2.08801
2023-12-13,1.91962
2023-12-14,2.25639
2023-12-15,1.63897
2023-12-16,1.68387
2023-12-17,1.3022
2023-12-18,1.3022
2023-12-19,1.52671
2023-12-20,1.392
2023-12-21,1.32465
2023-12-22,1.35832
2023-12-23,1.16748
2023-12-24,1.15626
2023-12-25,1.20116
2023-12-26,1.45936
2023-12-27,1.62775
2023-12-28,1.71755
2023-12-29,1.94207
2023-12-30,1.74
2023-12-31,1.43691
2024-01-01,1.66142
2024-01-02,2.45846
2024-01-03,2.48091
2024-01-04,2.24517
2024-01-05,2.37988
2024-01-06,1.93084
2024-01-07,1.63897
2024-01-08,1.88594
2024-01-09,2.98607
2024-01-10,4.08621
2024-01-11,12.73013
2024-01-12,6.58958
2024-01-13,3.42388
2024-01-14,2.27885
2024-01-15,3.03098
2024-01-16,2.20026
2024-01-17,2.32375
2024-01-18,1.93084
2024-01-19,1.84104
2024-01-20,1.22361
2024-01-21,1.6951
2024-01-22,1.62775
2024-01-23,2.25639
2024-01-24,1.6951
2024-01-25,1.42568
2024-01-26,1.49303
2024-01-27,1.21239
2024-01-28,1.82981
2024-01-29,1.93084
2024-01-30,1.6951
2024-01-31,1.50426
2024-02-01,1.43691
2024-02-02,1.60529
2024-02-03,1.18994
2024-02-04,1.40323
2024-02-05,1.29097
2024-02-06,1.6502
2024-02-07,1.38078
2024-02-08,1.59407
2024-02-09,1.33587
2024-02-10,1.38078
2024-02-11,1.42568
2024-02-12,1.74
2024-02-13,3.88414
2024-02-14,2.61562
2024-02-15,4.69241
2024-02-16,3.12079
2024-02-17,2.35743
2024-02-18,2.6942
2024-02-19,3.40143
2024-02-20,2.82891
2024-02-21,2.79524
2024-02-22,2.57072
2024-02-23,2.31252
2024-02-24,1.82981
2024-02-25,1.80736
2024-02-26,2.21149
2024-02-27,6.2079
2024-02-28,7.8581
2024-02-29,12.33722
2024-03-01,6.17422
2024-03-02,5.80377
2024-03-03,4.9955
2024-03-04,6.57835
2024-03-05,12.26986
2024-03-06,8.66636
2024-03-07,7.67849
2024-03-08,5.65783
2024-03-09,4.78221
2024-03-10,5.79254
2024-03-11,10.78805
2024-03-12,13.08935
2024-03-13,11.22586
2024-03-14,10.23798
2024-03-15,7.28558
2024-03-16,4.40053
2024-03-17,4.73731
2024-03-18,4.92815
2024-03-19,4.98428
2024-03-20,4.79344
