date,중국증시전망
2023-05-29,13.58024
2023-05-30,21.06995
2023-05-31,23.45679
2023-06-01,11.19341
2023-06-02,12.26337
2023-06-03,6.83127
2023-06-04,7.24279
2023-06-05,12.7572
2023-06-06,9.87654
2023-06-07,13.00411
2023-06-08,9.38271
2023-06-09,8.47736
2023-06-10,5.76131
2023-06-11,5.43209
2023-06-12,11.11111
2023-06-13,12.18106
2023-06-14,9.95884
2023-06-15,10.20576
2023-06-16,10.69958
2023-06-17,5.5144
2023-06-18,6.25514
2023-06-19,9.30041
2023-06-20,9.30041
2023-06-21,8.64197
2023-06-22,7.07818
2023-06-23,5.84362
2023-06-24,4.85596
2023-06-25,4.11522
2023-06-26,11.0288
2023-06-27,6.74897
2023-06-28,6.66666
2023-06-29,6.33744
2023-06-30,7.81893
2023-07-01,5.34979
2023-07-02,3.62139
2023-07-03,8.31275
2023-07-04,5.76131
2023-07-05,8.06584
2023-07-06,7.65432
2023-07-07,6.91358
2023-07-08,4.36213
2023-07-09,4.85596
2023-07-10,6.41975
2023-07-11,8.06584
2023-07-12,5.84362
2023-07-13,8.88888
2023-07-14,7.73662
2023-07-15,3.20987
2023-07-16,4.52674
2023-07-17,9.87654
2023-07-18,9.30041
2023-07-19,10.78189
2023-07-20,9.87654
2023-07-21,5.84362
2023-07-22,3.62139
2023-07-23,3.45679
2023-07-24,10.78189
2023-07-25,18.51851
2023-07-26,10.04115
2023-07-27,9.38271
2023-07-28,11.52263
2023-07-29,8.39506
2023-07-30,4.60905
2023-07-31,12.18106
2023-08-01,10.37037
2023-08-02,7.65432
2023-08-03,4.69135
2023-08-04,5.84362
2023-08-05,3.786
2023-08-06,4.60905
2023-08-07,7.98353
2023-08-08,7.98353
2023-08-09,6.99588
2023-08-10,5.5967
2023-08-11,8.80658
2023-08-12,4.77366
2023-08-13,4.77366
2023-08-14,12.01646
2023-08-15,10.04115
2023-08-16,19.83539
2023-08-17,17.86008
2023-08-18,18.43621
2023-08-19,8.14814
2023-08-20,9.1358
2023-08-21,21.39917
2023-08-22,17.44855
2023-08-23,13.25102
2023-08-24,12.34567
2023-08-25,10.86419
2023-08-26,3.29218
2023-08-27,6.99588
2023-08-28,16.21399
2023-08-29,13.16872
2023-08-30,10.28806
2023-08-31,9.38271
2023-09-01,7.16049
2023-09-02,6.58436
2023-09-03,5.84362
2023-09-04,14.15637
2023-09-05,9.54732
2023-09-06,8.55967
2023-09-07,6.58436
2023-09-08,6.99588
2023-09-09,3.53909
2023-09-10,3.45679
2023-09-11,9.87654
2023-09-12,7.65432
2023-09-13,6.25514
2023-09-14,9.62962
2023-09-15,11.60493
2023-09-16,4.93827
2023-09-17,4.03292
2023-09-18,8.97119
2023-09-19,9.79423
2023-09-20,9.38271
2023-09-21,7.73662
2023-09-22,8.72427
2023-09-23,6.17283
2023-09-24,5.18518
2023-09-25,7.16049
2023-09-26,6.66666
2023-09-27,5.5967
2023-09-28,4.77366
2023-09-29,2.63374
2023-09-30,2.46913
2023-10-01,3.20987
2023-10-02,3.53909
2023-10-03,5.5144
2023-10-04,7.4074
2023-10-05,6.74897
2023-10-06,7.4074
2023-10-07,5.02057
2023-10-08,4.11522
2023-10-09,6.83127
2023-10-10,7.07818
2023-10-11,6.17283
2023-10-12,8.06584
2023-10-13,5.92592
2023-10-14,2.38683
2023-10-15,3.37448
2023-10-16,5.5967
2023-10-17,6.33744
2023-10-18,5.84362
2023-10-19,7.3251
2023-10-20,6.17283
2023-10-21,1.9753
2023-10-22,3.37448
2023-10-23,9.62962
2023-10-24,7.81893
2023-10-25,7.98353
2023-10-26,8.23045
2023-10-27,8.55967
2023-10-28,4.77366
2023-10-29,3.786
2023-10-30,9.87654
2023-10-31,9.95884
2023-11-01,8.55967
2023-11-02,11.19341
2023-11-03,7.48971
2023-11-04,4.44444
2023-11-05,4.11522
2023-11-06,9.71193
2023-11-07,9.1358
2023-11-08,8.47736
2023-11-09,6.99588
2023-11-10,5.26748
2023-11-11,4.85596
2023-11-12,3.62139
2023-11-13,7.81893
2023-11-14,7.57201
2023-11-15,9.2181
2023-11-16,9.2181
2023-11-17,8.31275
2023-11-18,4.36213
2023-11-19,3.53909
2023-11-20,8.14814
2023-11-21,9.95884
2023-11-22,7.16049
2023-11-23,9.54732
2023-11-24,9.79423
2023-11-25,3.95061
2023-11-26,5.92592
2023-11-27,11.44032
2023-11-28,9.46502
2023-11-29,14.07407
2023-11-30,10.53497
2023-12-01,10.9465
2023-12-02,6.83127
2023-12-03,5.10288
2023-12-04,13.82716
2023-12-05,17.61316
2023-12-06,13.33333
2023-12-07,12.51028
2023-12-08,10.28806
2023-12-09,6.50205
2023-12-10,5.10288
2023-12-11,14.81481
2023-12-12,11.27572
2023-12-13,14.5679
2023-12-14,15.47325
2023-12-15,13.08641
2023-12-16,7.4074
2023-12-17,6.00823
2023-12-18,14.48559
2023-12-19,13.74485
2023-12-20,19.50617
2023-12-21,13.99176
2023-12-22,13.25102
2023-12-23,7.90123
2023-12-24,6.83127
2023-12-25,8.72427
2023-12-26,14.48559
2023-12-27,13.33333
2023-12-28,15.80246
2023-12-29,17.20164
2023-12-30,9.54732
2023-12-31,7.24279
2024-01-01,10.28806
2024-01-02,15.30864
2024-01-03,10.04115
2024-01-04,10.12345
2024-01-05,9.62962
2024-01-06,6.09053
2024-01-07,7.65432
2024-01-08,18.60082
2024-01-09,16.5432
2024-01-10,15.06172
2024-01-11,14.32098
2024-01-12,14.89711
2024-01-13,8.55967
2024-01-14,8.72427
2024-01-15,16.4609
2024-01-16,14.89711
2024-01-17,22.38683
2024-01-18,20.57613
2024-01-19,18.02469
2024-01-20,12.34567
2024-01-21,10.45267
2024-01-22,40.1646
2024-01-23,32.59259
2024-01-24,31.11111
2024-01-25,30.86419
2024-01-26,23.29218
2024-01-27,11.35802
2024-01-28,9.79423
2024-01-29,19.25925
2024-01-30,28.31275
2024-01-31,27.90123
2024-02-01,19.17695
2024-02-02,34.48559
2024-02-03,17.44855
2024-02-04,13.58024
2024-02-05,26.50205
2024-02-06,29.71193
2024-02-07,25.84362
2024-02-08,19.01234
2024-02-09,12.51028
2024-02-10,10.53497
2024-02-11,9.54732
2024-02-12,11.68724
2024-02-13,19.67078
2024-02-14,13.74485
2024-02-15,12.42798
2024-02-16,12.59259
2024-02-17,10.12345
2024-02-18,11.11111
2024-02-19,16.87242
2024-02-20,15.47325
2024-02-21,16.62551
2024-02-22,19.50617
2024-02-23,16.79012
2024-02-24,11.60493
2024-02-25,9.87654
2024-02-26,13.33333
2024-02-27,13.99176
2024-02-28,16.21399
2024-02-29,13.82716
2024-03-01,12.18106
2024-03-02,10.61728
2024-03-03,9.79423
2024-03-04,15.72016
2024-03-05,19.25925
2024-03-06,12.26337
2024-03-07,12.92181
2024-03-08,12.34567
2024-03-09,7.16049
2024-03-10,8.47736
2024-03-11,15.22633
2024-03-12,16.21399
2024-03-13,14.40329
2024-03-14,13.25102
2024-03-15,9.2181
2024-03-16,5.10288
2024-03-17,5.02057
2024-03-18,9.87654
2024-03-19,11.76954
2024-03-20,9.71193
