date,삼성증권주가
2023-05-29,2.82979
2023-05-30,19.15644
2023-05-31,19.99401
2023-06-01,18.37271
2023-06-02,19.4137
2023-06-03,2.18965
2023-06-04,1.53754
2023-06-05,19.00688
2023-06-06,2.42895
2023-06-07,19.75471
2023-06-08,17.40951
2023-06-09,19.01286
2023-06-10,1.98623
2023-06-11,1.50164
2023-06-12,16.33861
2023-06-13,19.67693
2023-06-14,17.0326
2023-06-15,16.85312
2023-06-16,16.71552
2023-06-17,1.45976
2023-06-18,1.24439
2023-06-19,15.19593
2023-06-20,15.5489
2023-06-21,14.76518
2023-06-22,15.01645
2023-06-23,14.05922
2023-06-24,1.28626
2023-06-25,0.95722
2023-06-26,17.28985
2023-06-27,15.42327
2023-06-28,15.11815
2023-06-29,14.37032
2023-06-30,15.17798
2023-07-01,1.74693
2023-07-02,1.13072
2023-07-03,17.34968
2023-07-04,14.34041
2023-07-05,13.13191
2023-07-06,13.47891
2023-07-07,12.85671
2023-07-08,1.48369
2023-07-09,1.07089
2023-07-10,14.86688
2023-07-11,15.51301
2023-07-12,14.43015
2023-07-13,16.7574
2023-07-14,21.723
2023-07-15,2.0341
2023-07-16,1.55548
2023-07-17,16.20699
2023-07-18,14.4122
2023-07-19,14.98055
2023-07-20,14.74723
2023-07-21,14.66347
2023-07-22,1.45976
2023-07-23,1.10679
2023-07-24,13.98145
2023-07-25,13.54472
2023-07-26,13.80197
2023-07-27,17.56506
2023-07-28,16.00358
2023-07-29,1.60933
2023-07-30,1.2743
2023-07-31,17.25396
2023-08-01,21.9623
2023-08-02,19.07268
2023-08-03,15.5848
2023-08-04,16.6198
2023-08-05,1.45976
2023-08-06,1.17858
2023-08-07,19.90427
2023-08-08,18.25904
2023-08-09,17.37361
2023-08-10,15.66856
2023-08-11,17.96589
2023-08-12,1.53754
2023-08-13,1.04696
2023-08-14,14.71133
2023-08-15,1.92641
2023-08-16,14.87286
2023-08-17,14.01734
2023-08-18,15.08824
2023-08-19,1.2384
2023-08-20,0.91534
2023-08-21,13.50284
2023-08-22,16.39246
2023-08-23,15.24379
2023-08-24,15.83009
2023-08-25,12.56954
2023-08-26,1.05294
2023-08-27,0.91534
2023-08-28,15.38737
2023-08-29,15.5489
2023-08-30,17.40951
2023-08-31,15.20191
2023-09-01,15.1361
2023-09-02,1.47173
2023-09-03,0.93329
2023-09-04,16.50014
2023-09-05,14.16691
2023-09-06,13.46096
2023-09-07,12.69518
2023-09-08,14.07119
2023-09-09,1.56147
2023-09-10,1.05294
2023-09-11,16.27879
2023-09-12,14.74125
2023-09-13,18.83338
2023-09-14,17.88214
2023-09-15,21.85462
2023-09-16,2.25545
2023-09-17,1.26832
2023-09-18,15.50702
2023-09-19,14.96859
2023-09-20,15.36942
2023-09-21,13.67633
2023-09-22,13.35327
2023-09-23,1.26233
2023-09-24,0.71193
2023-09-25,13.29344
2023-09-26,12.98235
2023-09-27,12.05504
2023-09-28,1.07687
2023-09-29,0.74783
2023-09-30,0.64612
2023-10-01,0.7897
2023-10-02,0.98115
2023-10-03,0.92132
2023-10-04,12.9285
2023-10-05,13.54472
2023-10-06,13.03619
2023-10-07,1.376
2023-10-08,0.83757
2023-10-09,1.11277
2023-10-10,17.14627
2023-10-11,17.56506
2023-10-12,15.65659
2023-10-13,13.45498
2023-10-14,1.97427
2023-10-15,1.28028
2023-10-16,13.31139
2023-10-17,15.71043
2023-10-18,15.8959
2023-10-19,12.53963
2023-10-20,12.81483
2023-10-21,1.21447
2023-10-22,0.93329
2023-10-23,14.92072
2023-10-24,14.12503
2023-10-25,14.32844
2023-10-26,13.61052
2023-10-27,13.70026
2023-10-28,1.11875
2023-10-29,0.92731
2023-10-30,13.95752
2023-10-31,12.14478
2023-11-01,15.64463
2023-11-02,16.15315
2023-11-03,15.43523
2023-11-04,4.97756
2023-11-05,2.08196
2023-11-06,27.00568
2023-11-07,20.08973
2023-11-08,16.71552
2023-11-09,16.44032
2023-11-10,13.92162
2023-11-11,1.34609
2023-11-12,1.16661
2023-11-13,16.55399
2023-11-14,16.94884
2023-11-15,21.04098
2023-11-16,18.09153
2023-11-17,14.90876
2023-11-18,1.38199
2023-11-19,0.9991
2023-11-20,16.16512
2023-11-21,15.43523
2023-11-22,13.89171
2023-11-23,15.50702
2023-11-24,13.61052
2023-11-25,1.13072
2023-11-26,0.8256
2023-11-27,14.01734
2023-11-28,15.20191
2023-11-29,13.9994
2023-11-30,17.36763
2023-12-01,13.73018
2023-12-02,1.45976
2023-12-03,1.16063
2023-12-04,15.93179
2023-12-05,15.09422
2023-12-06,16.16512
2023-12-07,16.51211
2023-12-08,15.93778
2023-12-09,1.37002
2023-12-10,0.9991
2023-12-11,15.55489
2023-12-12,15.3096
2023-12-13,14.38229
2023-12-14,20.18546
2023-12-15,19.05474
2023-12-16,2.09991
2023-12-17,2.04008
2023-12-18,17.25396
2023-12-19,15.62069
2023-12-20,19.46754
2023-12-21,17.42746
2023-12-22,17.68471
2023-12-23,1.86658
2023-12-24,1.48967
2023-12-25,1.61531
2023-12-26,18.10349
2023-12-27,23.27849
2023-12-28,21.02303
2023-12-29,6.86808
2023-12-30,1.76488
2023-12-31,1.06491
2024-01-01,1.40592
2024-01-02,18.0317
2024-01-03,15.37541
2024-01-04,13.70026
2024-01-05,13.32336
2024-01-06,1.38797
2024-01-07,1.02303
2024-01-08,12.3781
2024-01-09,13.71821
2024-01-10,12.6892
2024-01-11,13.14388
2024-01-12,11.72001
2024-01-13,1.21447
2024-01-14,0.9632
2024-01-15,13.71821
2024-01-16,11.8935
2024-01-17,11.9294
2024-01-18,13.17379
2024-01-19,13.09602
2024-01-20,1.48967
2024-01-21,1.02303
2024-01-22,12.13879
2024-01-23,13.56266
2024-01-24,11.19353
2024-01-25,11.74394
2024-01-26,13.90367
2024-01-27,2.14178
2024-01-28,1.48369
2024-01-29,14.88483
2024-01-30,15.20191
2024-01-31,12.95842
2024-02-01,21.61531
2024-02-02,25.16302
2024-02-03,3.04516
2024-02-04,2.32725
2024-02-05,18.73766
2024-02-06,17.49326
2024-02-07,18.28896
2024-02-08,16.00957
2024-02-09,1.80077
2024-02-10,1.07687
2024-02-11,0.96918
2024-02-12,1.3102
2024-02-13,18.08555
2024-02-14,13.90966
2024-02-15,14.38827
2024-02-16,22.69219
2024-02-17,2.90158
2024-02-18,2.42297
2024-02-19,26.26383
2024-02-20,19.6889
2024-02-21,20.56835
2024-02-22,18.0676
2024-02-23,24.46903
2024-02-24,2.758
2024-02-25,1.8606
2024-02-26,19.89829
2024-02-27,17.7565
2024-02-28,19.28208
2024-02-29,20.69398
2024-03-01,2.78791
2024-03-02,1.67514
2024-03-03,1.53155
2024-03-04,22.36314
2024-03-05,19.52737
2024-03-06,17.85821
2024-03-07,17.12832
2024-03-08,16.50613
2024-03-09,1.5854
2024-03-10,1.01705
2024-03-11,14.80107
2024-03-12,15.91384
2024-03-13,18.23511
2024-03-14,21.52557
2024-03-15,17.60095
2024-03-16,1.48967
2024-03-17,1.17259
2024-03-18,17.06251
2024-03-19,13.99341
2024-03-20,17.28985
