date,서양화
2023-06-11,29.29687
2023-06-12,50.39062
2023-06-13,51.95312
2023-06-14,42.96875
2023-06-15,46.875
2023-06-16,46.48437
2023-06-17,24.21875
2023-06-18,32.8125
2023-06-19,46.875
2023-06-20,41.40625
2023-06-21,43.75
2023-06-22,39.45312
2023-06-23,39.0625
2023-06-24,36.32812
2023-06-25,33.20312
2023-06-26,33.59375
2023-06-27,33.98437
2023-06-28,29.6875
2023-06-29,42.1875
2023-06-30,30.46875
2023-07-01,27.34375
2023-07-02,29.6875
2023-07-03,44.92187
2023-07-04,33.59375
2023-07-05,35.15625
2023-07-06,44.53125
2023-07-07,47.65625
2023-07-08,30.85937
2023-07-09,37.5
2023-07-10,47.65625
2023-07-11,35.9375
2023-07-12,46.875
2023-07-13,37.5
2023-07-14,39.0625
2023-07-15,27.34375
2023-07-16,40.625
2023-07-17,39.0625
2023-07-18,42.57812
2023-07-19,40.23437
2023-07-20,41.01562
2023-07-21,30.07812
2023-07-22,26.5625
2023-07-23,31.64062
2023-07-24,33.98437
2023-07-25,30.85937
2023-07-26,41.79687
2023-07-27,70.70312
2023-07-28,48.04687
2023-07-29,35.54687
2023-07-30,33.59375
2023-07-31,35.54687
2023-08-01,34.76562
2023-08-02,27.73437
2023-08-03,42.96875
2023-08-04,34.375
2023-08-05,26.95312
2023-08-06,28.51562
2023-08-07,43.75
2023-08-08,33.98437
2023-08-09,45.3125
2023-08-10,62.5
2023-08-11,39.0625
2023-08-12,32.03125
2023-08-13,34.76562
2023-08-14,38.28125
2023-08-15,30.85937
2023-08-16,51.5625
2023-08-17,56.25
2023-08-18,52.34375
2023-08-19,37.5
2023-08-20,44.14062
2023-08-21,53.51562
2023-08-22,58.98437
2023-08-23,57.8125
2023-08-24,51.17187
2023-08-25,49.21875
2023-08-26,29.6875
2023-08-27,37.10937
2023-08-28,63.67187
2023-08-29,42.1875
2023-08-30,54.29687
2023-08-31,56.64062
2023-09-01,51.17187
2023-09-02,32.03125
2023-09-03,40.625
2023-09-04,44.53125
2023-09-05,50.39062
2023-09-06,48.04687
2023-09-07,54.29687
2023-09-08,28.51562
2023-09-09,32.8125
2023-09-10,37.5
2023-09-11,52.34375
2023-09-12,71.09375
2023-09-13,97.26562
2023-09-14,71.875
2023-09-15,56.25
2023-09-16,39.45312
2023-09-17,51.17187
2023-09-18,51.95312
2023-09-19,50.39062
2023-09-20,48.82812
2023-09-21,43.75
2023-09-22,40.23437
2023-09-23,39.0625
2023-09-24,30.85937
2023-09-25,45.70312
2023-09-26,52.73437
2023-09-27,41.40625
2023-09-28,27.73437
2023-09-29,22.26562
2023-09-30,27.34375
2023-10-01,28.90625
2023-10-02,25.0
2023-10-03,30.46875
2023-10-04,45.70312
2023-10-05,57.8125
2023-10-06,37.5
2023-10-07,30.46875
2023-10-08,39.84375
2023-10-09,34.375
2023-10-10,48.04687
2023-10-11,34.76562
2023-10-12,44.53125
2023-10-13,39.84375
2023-10-14,29.29687
2023-10-15,36.71875
2023-10-16,42.57812
2023-10-17,42.1875
2023-10-18,41.01562
2023-10-19,49.60937
2023-10-20,42.96875
2023-10-21,29.29687
2023-10-22,39.0625
2023-10-23,46.875
2023-10-24,42.57812
2023-10-25,39.84375
2023-10-26,42.96875
2023-10-27,36.32812
2023-10-28,32.8125
2023-10-29,44.92187
2023-10-30,44.14062
2023-10-31,42.1875
2023-11-01,42.57812
2023-11-02,43.75
2023-11-03,39.0625
2023-11-04,32.8125
2023-11-05,38.67187
2023-11-06,52.34375
2023-11-07,45.3125
2023-11-08,57.8125
2023-11-09,48.82812
2023-11-10,59.375
2023-11-11,29.29687
2023-11-12,27.73437
2023-11-13,46.09375
2023-11-14,35.9375
2023-11-15,33.59375
2023-11-16,47.26562
2023-11-17,30.46875
2023-11-18,30.46875
2023-11-19,27.73437
2023-11-20,44.92187
2023-11-21,50.39062
2023-11-22,48.4375
2023-11-23,38.67187
2023-11-24,38.67187
2023-11-25,33.20312
2023-11-26,31.64062
2023-11-27,47.65625
2023-11-28,37.89062
2023-11-29,38.28125
2023-11-30,44.92187
2023-12-01,33.59375
2023-12-02,28.125
2023-12-03,28.125
2023-12-04,35.9375
2023-12-05,39.0625
2023-12-06,32.42187
2023-12-07,32.42187
2023-12-08,41.40625
2023-12-09,26.17187
2023-12-10,31.64062
2023-12-11,41.40625
2023-12-12,32.8125
2023-12-13,32.42187
2023-12-14,40.625
2023-12-15,39.45312
2023-12-16,28.125
2023-12-17,31.25
2023-12-18,38.28125
2023-12-19,36.32812
2023-12-20,35.54687
2023-12-21,33.98437
2023-12-22,26.95312
2023-12-23,23.04687
2023-12-24,28.51562
2023-12-25,22.26562
2023-12-26,27.34375
2023-12-27,33.59375
2023-12-28,32.8125
2023-12-29,24.21875
2023-12-30,29.29687
2023-12-31,23.82812
2024-01-01,25.39062
2024-01-02,45.70312
2024-01-03,30.07812
2024-01-04,38.28125
2024-01-05,31.64062
2024-01-06,33.59375
2024-01-07,26.17187
2024-01-08,31.64062
2024-01-09,32.03125
2024-01-10,25.78125
2024-01-11,39.45312
2024-01-12,26.5625
2024-01-13,27.34375
2024-01-14,27.34375
2024-01-15,28.90625
2024-01-16,25.0
2024-01-17,28.125
2024-01-18,31.64062
2024-01-19,34.375
2024-01-20,28.90625
2024-01-21,36.71875
2024-01-22,41.40625
2024-01-23,37.5
2024-01-24,46.09375
2024-01-25,34.76562
2024-01-26,34.76562
2024-01-27,38.28125
2024-01-28,27.73437
2024-01-29,31.64062
2024-01-30,41.40625
2024-01-31,34.375
2024-02-01,30.07812
2024-02-02,29.29687
2024-02-03,25.0
2024-02-04,33.20312
2024-02-05,32.42187
2024-02-06,41.40625
2024-02-07,26.17187
2024-02-08,30.07812
2024-02-09,27.34375
2024-02-10,22.65625
2024-02-11,27.73437
2024-02-12,21.09375
2024-02-13,38.67187
2024-02-14,36.32812
2024-02-15,35.54687
2024-02-16,35.54687
2024-02-17,31.25
2024-02-18,31.64062
2024-02-19,42.1875
2024-02-20,34.375
2024-02-21,35.54687
2024-02-22,43.35937
2024-02-23,44.14062
2024-02-24,23.82812
2024-02-25,27.34375
2024-02-26,31.64062
2024-02-27,39.0625
2024-02-28,31.64062
2024-02-29,28.51562
2024-03-01,24.60937
2024-03-02,29.6875
2024-03-03,23.04687
2024-03-04,41.40625
2024-03-05,48.4375
2024-03-06,52.34375
2024-03-07,53.125
2024-03-08,62.89062
2024-03-09,31.64062
2024-03-10,41.01562
2024-03-11,54.6875
2024-03-12,54.29687
2024-03-13,60.9375
2024-03-14,55.07812
2024-03-15,51.17187
2024-03-16,38.28125
2024-03-17,39.45312
2024-03-18,46.875
2024-03-19,33.59375
2024-03-20,48.82812
