date,금리전망
2023-06-02,39.65714
2023-06-03,19.08571
2023-06-04,24.15238
2023-06-05,41.5238
2023-06-06,28.60952
2023-06-07,40.34285
2023-06-08,42.43809
2023-06-09,37.10476
2023-06-10,20.7619
2023-06-11,20.38095
2023-06-12,47.54285
2023-06-13,50.3619
2023-06-14,62.05714
2023-06-15,58.3619
2023-06-16,34.62857
2023-06-17,20.57142
2023-06-18,21.33333
2023-06-19,38.55238
2023-06-20,37.71428
2023-06-21,39.31428
2023-06-22,40.57142
2023-06-23,35.31428
2023-06-24,20.22857
2023-06-25,21.10476
2023-06-26,36.87619
2023-06-27,38.62857
2023-06-28,37.90476
2023-06-29,41.71428
2023-06-30,39.1238
2023-07-01,20.15238
2023-07-02,22.59047
2023-07-03,42.78095
2023-07-04,39.73333
2023-07-05,37.37142
2023-07-06,40.64761
2023-07-07,38.62857
2023-07-08,22.66666
2023-07-09,23.50476
2023-07-10,45.79047
2023-07-11,42.47619
2023-07-12,44.60952
2023-07-13,53.14285
2023-07-14,31.84761
2023-07-15,16.11428
2023-07-16,16.45714
2023-07-17,33.10476
2023-07-18,34.47619
2023-07-19,36.26666
2023-07-20,32.53333
2023-07-21,30.89523
2023-07-22,19.2
2023-07-23,21.67619
2023-07-24,42.01904
2023-07-25,47.2
2023-07-26,51.23809
2023-07-27,66.59047
2023-07-28,36.91428
2023-07-29,18.70476
2023-07-30,18.51428
2023-07-31,34.20952
2023-08-01,32.60952
2023-08-02,32.99047
2023-08-03,31.58095
2023-08-04,28.68571
2023-08-05,19.46666
2023-08-06,22.70476
2023-08-07,38.3619
2023-08-08,40.49523
2023-08-09,37.63809
2023-08-10,34.13333
2023-08-11,34.70476
2023-08-12,22.85714
2023-08-13,24.41904
2023-08-14,44.83809
2023-08-15,33.18095
2023-08-16,48.87619
2023-08-17,50.59047
2023-08-18,48.11428
2023-08-19,27.1619
2023-08-20,26.62857
2023-08-21,48.38095
2023-08-22,48.7238
2023-08-23,50.3238
2023-08-24,53.75238
2023-08-25,35.31428
2023-08-26,23.61904
2023-08-27,22.51428
2023-08-28,39.80952
2023-08-29,37.98095
2023-08-30,38.13333
2023-08-31,34.74285
2023-09-01,31.39047
2023-09-02,17.82857
2023-09-03,20.87619
2023-09-04,36.07619
2023-09-05,35.65714
2023-09-06,34.39999
2023-09-07,34.85714
2023-09-08,31.80952
2023-09-09,21.06666
2023-09-10,22.09523
2023-09-11,39.31428
2023-09-12,37.44761
2023-09-13,39.73333
2023-09-14,37.5238
2023-09-15,34.74285
2023-09-16,19.61904
2023-09-17,19.35238
2023-09-18,38.13333
2023-09-19,36.57142
2023-09-20,41.86666
2023-09-21,50.70476
2023-09-22,33.94285
2023-09-23,19.69523
2023-09-24,23.9238
2023-09-25,44.07619
2023-09-26,39.27619
2023-09-27,31.42857
2023-09-28,17.5619
2023-09-29,17.71428
2023-09-30,18.3619
2023-10-01,19.61904
2023-10-02,23.46666
2023-10-03,30.97142
2023-10-04,74.62857
2023-10-05,59.04761
2023-10-06,48.19047
2023-10-07,28.45714
2023-10-08,27.00952
2023-10-09,35.39047
2023-10-10,56.38095
2023-10-11,56.34285
2023-10-12,52.0
2023-10-13,43.35238
2023-10-14,24.49523
2023-10-15,26.47619
2023-10-16,52.30476
2023-10-17,49.98095
2023-10-18,49.21904
2023-10-19,68.57142
2023-10-20,46.01904
2023-10-21,26.20952
2023-10-22,24.30476
2023-10-23,44.41904
2023-10-24,44.60952
2023-10-25,45.5238
2023-10-26,48.38095
2023-10-27,41.14285
2023-10-28,23.80952
2023-10-29,26.24761
2023-10-30,43.69523
2023-10-31,42.66666
2023-11-01,39.65714
2023-11-02,39.23809
2023-11-03,35.46666
2023-11-04,22.59047
2023-11-05,25.06666
2023-11-06,39.23809
2023-11-07,33.29523
2023-11-08,37.44761
2023-11-09,34.51428
2023-11-10,29.98095
2023-11-11,18.97142
2023-11-12,22.28571
2023-11-13,38.01904
2023-11-14,41.44761
2023-11-15,48.68571
2023-11-16,42.4
2023-11-17,34.59047
2023-11-18,22.24761
2023-11-19,26.05714
2023-11-20,46.05714
2023-11-21,44.7619
2023-11-22,39.65714
2023-11-23,38.47619
2023-11-24,35.39047
2023-11-25,24.30476
2023-11-26,22.81904
2023-11-27,41.44761
2023-11-28,45.18095
2023-11-29,43.46666
2023-11-30,43.9238
2023-12-01,31.42857
2023-12-02,21.98095
2023-12-03,22.74285
2023-12-04,40.22857
2023-12-05,41.21904
2023-12-06,38.3619
2023-12-07,39.08571
2023-12-08,36.0
2023-12-09,22.70476
2023-12-10,25.14285
2023-12-11,43.04761
2023-12-12,41.5619
2023-12-13,41.18095
2023-12-14,58.47619
2023-12-15,39.9238
2023-12-16,22.70476
2023-12-17,23.1619
2023-12-18,35.61904
2023-12-19,30.89523
2023-12-20,31.9238
2023-12-21,30.51428
2023-12-22,26.4
2023-12-23,16.95238
2023-12-24,17.67619
2023-12-25,21.21904
2023-12-26,36.57142
2023-12-27,36.99047
2023-12-28,36.53333
2023-12-29,32.57142
2023-12-30,20.64761
2023-12-31,19.1619
2024-01-01,24.7238
2024-01-02,44.07619
2024-01-03,41.5238
2024-01-04,45.29523
2024-01-05,39.73333
2024-01-06,25.40952
2024-01-07,25.86666
2024-01-08,38.85714
2024-01-09,40.95238
2024-01-10,44.19047
2024-01-11,41.75238
2024-01-12,31.04761
2024-01-13,17.25714
2024-01-14,19.73333
2024-01-15,36.19047
2024-01-16,31.69523
2024-01-17,37.06666
2024-01-18,33.5619
2024-01-19,28.68571
2024-01-20,18.24761
2024-01-21,19.39047
2024-01-22,39.61904
2024-01-23,35.88571
2024-01-24,32.38095
2024-01-25,32.99047
2024-01-26,27.58095
2024-01-27,19.1619
2024-01-28,23.04761
2024-01-29,34.47619
2024-01-30,39.88571
2024-01-31,39.50476
2024-02-01,38.55238
2024-02-02,25.98095
2024-02-03,16.26666
2024-02-04,16.22857
2024-02-05,28.87619
2024-02-06,26.62857
2024-02-07,25.25714
2024-02-08,21.75238
2024-02-09,12.87619
2024-02-10,12.22857
2024-02-11,15.69523
2024-02-12,21.10476
2024-02-13,39.58095
2024-02-14,37.71428
2024-02-15,36.41904
2024-02-16,29.10476
2024-02-17,17.82857
2024-02-18,22.70476
2024-02-19,32.64761
2024-02-20,35.27619
2024-02-21,36.7619
2024-02-22,34.09523
2024-02-23,27.61904
2024-02-24,18.59047
2024-02-25,22.24761
2024-02-26,33.86666
2024-02-27,32.95238
2024-02-28,28.38095
2024-02-29,28.8
2024-03-01,19.88571
2024-03-02,19.88571
2024-03-03,18.97142
2024-03-04,35.65714
2024-03-05,35.77142
2024-03-06,35.1619
2024-03-07,32.26666
2024-03-08,31.54285
2024-03-09,18.93333
2024-03-10,19.50476
2024-03-11,36.83809
2024-03-12,31.2
2024-03-13,29.18095
2024-03-14,26.05714
2024-03-15,26.47619
2024-03-16,16.53333
2024-03-17,19.31428
2024-03-18,31.77142
2024-03-19,38.05714
2024-03-20,39.1619
