date,미국증시실시간
2023-05-30,37.72522
2023-05-31,40.84084
2023-06-01,38.62612
2023-06-02,36.26126
2023-06-03,20.57057
2023-06-04,4.99249
2023-06-05,13.32582
2023-06-06,29.05405
2023-06-07,33.59609
2023-06-08,37.46246
2023-06-09,31.75675
2023-06-10,19.89489
2023-06-11,5.63063
2023-06-12,15.76576
2023-06-13,39.45195
2023-06-14,37.72522
2023-06-15,39.97747
2023-06-16,34.23423
2023-06-17,18.05555
2023-06-18,4.8048
2023-06-19,17.15465
2023-06-20,31.75675
2023-06-21,35.62312
2023-06-22,35.77327
2023-06-23,33.14564
2023-06-24,18.99399
2023-06-25,4.01651
2023-06-26,15.35285
2023-06-27,36.41141
2023-06-28,36.11111
2023-06-29,33.67117
2023-06-30,30.4054
2023-07-01,20.08258
2023-07-02,3.86636
2023-07-03,15.57807
2023-07-04,34.27177
2023-07-05,28.07807
2023-07-06,32.95795
2023-07-07,31.38138
2023-07-08,18.01801
2023-07-09,4.65465
2023-07-10,15.503
2023-07-11,31.83183
2023-07-12,35.09759
2023-07-13,34.53453
2023-07-14,30.14264
2023-07-15,19.81981
2023-07-16,3.94144
2023-07-17,16.1036
2023-07-18,33.97147
2023-07-19,35.02252
2023-07-20,35.17267
2023-07-21,34.49699
2023-07-22,18.95645
2023-07-23,4.31681
2023-07-24,16.36636
2023-07-25,29.31681
2023-07-26,33.48348
2023-07-27,34.79729
2023-07-28,31.94444
2023-07-29,17.94294
2023-07-30,4.09159
2023-07-31,14.75225
2023-08-01,31.34384
2023-08-02,34.23423
2023-08-03,38.73873
2023-08-04,31.3063
2023-08-05,17.79279
2023-08-06,4.05405
2023-08-07,13.1006
2023-08-08,31.68168
2023-08-09,29.99249
2023-08-10,33.4084
2023-08-11,30.74324
2023-08-12,16.02852
2023-08-13,2.81531
2023-08-14,11.78678
2023-08-15,25.22522
2023-08-16,32.73273
2023-08-17,33.44594
2023-08-18,31.08108
2023-08-19,20.42042
2023-08-20,5.06756
2023-08-21,15.42792
2023-08-22,30.36786
2023-08-23,32.69519
2023-08-24,36.14864
2023-08-25,34.23423
2023-08-26,22.4099
2023-08-27,4.91741
2023-08-28,15.42792
2023-08-29,34.04654
2023-08-30,35.54804
2023-08-31,35.32282
2023-09-01,31.26876
2023-09-02,19.29429
2023-09-03,3.67867
2023-09-04,17.0045
2023-09-05,28.71621
2023-09-06,32.16966
2023-09-07,33.7087
2023-09-08,30.89339
2023-09-09,17.56756
2023-09-10,4.05405
2023-09-11,15.2027
2023-09-12,30.44294
2023-09-13,33.93393
2023-09-14,33.97147
2023-09-15,30.25525
2023-09-16,18.506
2023-09-17,3.79129
2023-09-18,16.36636
2023-09-19,32.88288
2023-09-20,34.15915
2023-09-21,37.42492
2023-09-22,33.48348
2023-09-23,20.38288
2023-09-24,4.95495
2023-09-25,17.26726
2023-09-26,32.46996
2023-09-27,28.45345
2023-09-28,23.04804
2023-09-29,23.42342
2023-09-30,17.0045
2023-10-01,7.69519
2023-10-02,13.02552
2023-10-03,28.37837
2023-10-04,37.87537
2023-10-05,38.43843
2023-10-06,34.34684
2023-10-07,22.97297
2023-10-08,8.33333
2023-10-09,38.25075
2023-10-10,48.49849
2023-10-11,46.62162
2023-10-12,47.93543
2023-10-13,47.33483
2023-10-14,27.06456
2023-10-15,6.98198
2023-10-16,25.03753
2023-10-17,45.79579
2023-10-18,43.24324
2023-10-19,51.57657
2023-10-20,51.87687
2023-10-21,30.59309
2023-10-22,8.63363
2023-10-23,27.06456
2023-10-24,46.92192
2023-10-25,45.45795
2023-10-26,65.24024
2023-10-27,56.98198
2023-10-28,27.85285
2023-10-29,7.01951
2023-10-30,24.28678
2023-10-31,42.86786
2023-11-01,44.25675
2023-11-02,47.71021
2023-11-03,46.02102
2023-11-04,26.23873
2023-11-05,7.43243
2023-11-06,74.96246
2023-11-07,58.07057
2023-11-08,51.53903
2023-11-09,46.2087
2023-11-10,43.13063
2023-11-11,30.33033
2023-11-12,6.34384
2023-11-13,19.7072
2023-11-14,38.92642
2023-11-15,45.3078
2023-11-16,48.53603
2023-11-17,42.71771
2023-11-18,24.73723
2023-11-19,5.14264
2023-11-20,18.31831
2023-11-21,42.49249
2023-11-22,41.51651
2023-11-23,44.25675
2023-11-24,33.03303
2023-11-25,17.98048
2023-11-26,3.9039
2023-11-27,14.67717
2023-11-28,32.01951
2023-11-29,33.37087
2023-11-30,30.59309
2023-12-01,29.31681
2023-12-02,19.29429
2023-12-03,3.71621
2023-12-04,12.8003
2023-12-05,34.64714
2023-12-06,33.78378
2023-12-07,33.22072
2023-12-08,33.14564
2023-12-09,20.75825
2023-12-10,4.57957
2023-12-11,12.16216
2023-12-12,34.68468
2023-12-13,35.99849
2023-12-14,38.21321
2023-12-15,37.23723
2023-12-16,22.03453
2023-12-17,4.42942
2023-12-18,12.19969
2023-12-19,29.84234
2023-12-20,32.28228
2023-12-21,37.83783
2023-12-22,34.87237
2023-12-23,19.85735
2023-12-24,3.04054
2023-12-25,6.006
2023-12-26,14.71471
2023-12-27,29.91741
2023-12-28,28.26576
2023-12-29,19.66966
2023-12-30,9.83483
2023-12-31,1.98948
2024-01-01,4.2042
2024-01-02,16.96696
2024-01-03,39.11411
2024-01-04,41.06606
2024-01-05,35.99849
2024-01-06,21.2087
2024-01-07,4.54204
2024-01-08,13.66366
2024-01-09,36.82432
2024-01-10,35.77327
2024-01-11,36.86186
2024-01-12,33.89639
2024-01-13,19.96996
2024-01-14,4.35435
2024-01-15,10.51051
2024-01-16,26.98948
2024-01-17,34.94744
2024-01-18,37.53753
2024-01-19,31.83183
2024-01-20,22.44744
2024-01-21,4.76726
2024-01-22,13.17567
2024-01-23,31.83183
2024-01-24,33.74624
2024-01-25,35.13513
2024-01-26,30.63063
2024-01-27,17.64264
2024-01-28,5.06756
2024-01-29,13.51351
2024-01-30,31.34384
2024-01-31,37.12462
2024-02-01,31.83183
2024-02-02,30.21771
2024-02-03,22.4099
2024-02-04,4.76726
2024-02-05,12.91291
2024-02-06,29.54204
2024-02-07,34.3093
2024-02-08,26.2012
2024-02-09,20.23273
2024-02-10,15.27777
2024-02-11,4.65465
2024-02-12,12.12462
2024-02-13,30.44294
2024-02-14,39.07657
2024-02-15,34.72222
2024-02-16,29.99249
2024-02-17,22.03453
2024-02-18,5.51801
2024-02-19,18.2057
2024-02-20,33.55855
2024-02-21,35.21021
2024-02-22,37.98798
2024-02-23,33.07057
2024-02-24,18.65615
2024-02-25,4.8048
2024-02-26,10.99849
2024-02-27,29.24174
2024-02-28,26.23873
2024-02-29,26.01351
2024-03-01,23.01051
2024-03-02,14.37687
2024-03-03,4.46696
2024-03-04,12.5
2024-03-05,31.006
2024-03-06,33.25825
2024-03-07,30.14264
2024-03-08,28.22822
2024-03-09,22.63513
2024-03-10,4.72972
2024-03-11,15.24024
2024-03-12,34.45945
2024-03-13,30.25525
2024-03-14,30.93093
2024-03-15,30.78078
2024-03-16,17.53003
2024-03-17,4.2042
2024-03-18,19.1066
2024-03-19,30.85585
2024-03-20,31.38138
