date,연금저축
2023-05-30,18.74727
2023-05-31,18.39848
2023-06-01,16.94521
2023-06-02,15.68086
2023-06-03,9.66429
2023-06-04,11.71341
2023-06-05,15.31754
2023-06-06,11.71341
2023-06-07,14.34384
2023-06-08,14.70716
2023-06-09,14.19851
2023-06-10,10.44906
2023-06-11,10.47812
2023-06-12,14.76529
2023-06-13,15.46286
2023-06-14,14.5909
2023-06-15,15.81165
2023-06-16,15.27394
2023-06-17,8.53073
2023-06-18,11.35009
2023-06-19,13.34108
2023-06-20,15.17221
2023-06-21,20.85452
2023-06-22,13.71893
2023-06-23,15.20127
2023-06-24,9.15564
2023-06-25,21.4213
2023-06-26,20.85452
2023-06-27,15.84072
2023-06-28,16.17497
2023-06-29,17.0324
2023-06-30,13.98052
2023-07-01,9.79508
2023-07-02,10.84144
2023-07-03,13.748
2023-07-04,14.85249
2023-07-05,14.60543
2023-07-06,17.62825
2023-07-07,17.71544
2023-07-08,14.60543
2023-07-09,13.7916
2023-07-10,17.67185
2023-07-11,17.74451
2023-07-12,17.1196
2023-07-13,17.09053
2023-07-14,15.24487
2023-07-15,10.30373
2023-07-16,10.66705
2023-07-17,13.31201
2023-07-18,14.85249
2023-07-19,15.02688
2023-07-20,29.1382
2023-07-21,18.47115
2023-07-22,10.37639
2023-07-23,10.85598
2023-07-24,14.99782
2023-07-25,17.01787
2023-07-26,42.47929
2023-07-27,18.19502
2023-07-28,12.46911
2023-07-29,10.02761
2023-07-30,11.49542
2023-07-31,15.65179
2023-08-01,15.3902
2023-08-02,14.44557
2023-08-03,13.93692
2023-08-04,12.14939
2023-08-05,8.57433
2023-08-06,9.11204
2023-08-07,12.7307
2023-08-08,14.16945
2023-08-09,13.77706
2023-08-10,14.83795
2023-08-11,13.77706
2023-08-12,11.03037
2023-08-13,12.10579
2023-08-14,16.08777
2023-08-15,14.37291
2023-08-16,14.28571
2023-08-17,16.07324
2023-08-18,15.78258
2023-08-19,14.43104
2023-08-20,15.53553
2023-08-21,20.14242
2023-08-22,22.96177
2023-08-23,23.73201
2023-08-24,22.3078
2023-08-25,21.10158
2023-08-26,14.16945
2023-08-27,14.28571
2023-08-28,20.22961
2023-08-29,21.21784
2023-08-30,19.02339
2023-08-31,16.05871
2023-09-01,15.3466
2023-09-02,11.30649
2023-09-03,11.74247
2023-09-04,14.44557
2023-09-05,16.87254
2023-09-06,14.24211
2023-09-07,13.89332
2023-09-08,14.32931
2023-09-09,11.50995
2023-09-10,12.96323
2023-09-11,15.75352
2023-09-12,14.75076
2023-09-13,16.08777
2023-09-14,12.93416
2023-09-15,12.84696
2023-09-16,9.21377
2023-09-17,13.32655
2023-09-18,14.14038
2023-09-19,12.7743
2023-09-20,13.99505
2023-09-21,12.39645
2023-09-22,11.45182
2023-09-23,9.02485
2023-09-24,9.73695
2023-09-25,14.00959
2023-09-26,14.64903
2023-09-27,11.40822
2023-09-28,8.25461
2023-09-29,9.14111
2023-09-30,8.96671
2023-10-01,9.4463
2023-10-02,10.63798
2023-10-03,13.87879
2023-10-04,14.64903
2023-10-05,14.51823
2023-10-06,14.43104
2023-10-07,9.3155
2023-10-08,16.11684
2023-10-09,14.64903
2023-10-10,19.43031
2023-10-11,18.48568
2023-10-12,18.86353
2023-10-13,14.12585
2023-10-14,9.12658
2023-10-15,13.42828
2023-10-16,17.75904
2023-10-17,17.67185
2023-10-18,15.31754
2023-10-19,15.53553
2023-10-20,13.98052
2023-10-21,9.17017
2023-10-22,11.21929
2023-10-23,15.95698
2023-10-24,21.08705
2023-10-25,21.75555
2023-10-26,19.90989
2023-10-27,18.81993
2023-10-28,11.62621
2023-10-29,12.6871
2023-10-30,17.84624
2023-10-31,17.8753
2023-11-01,17.19226
2023-11-02,16.46562
2023-11-03,21.62476
2023-11-04,11.0013
2023-11-05,12.44005
2023-11-06,17.29399
2023-11-07,16.97427
2023-11-08,17.94797
2023-11-09,17.00334
2023-11-10,15.82618
2023-11-11,11.46635
2023-11-12,11.36462
2023-11-13,17.51198
2023-11-14,17.84624
2023-11-15,20.21508
2023-11-16,23.09257
2023-11-17,18.32582
2023-11-18,12.49818
2023-11-19,18.06423
2023-11-20,24.8801
2023-11-21,28.10637
2023-11-22,26.6095
2023-11-23,24.64758
2023-11-24,27.496
2023-11-25,16.45109
2023-11-26,18.68914
2023-11-27,29.269
2023-11-28,28.35343
2023-11-29,37.55268
2023-11-30,30.19909
2023-12-01,24.63304
2023-12-02,16.79988
2023-12-03,21.58116
2023-12-04,29.50152
2023-12-05,31.14372
2023-12-06,34.35547
2023-12-07,32.16102
2023-12-08,32.23368
2023-12-09,23.58668
2023-12-10,24.22612
2023-12-11,34.54439
2023-12-12,38.68623
2023-12-13,39.80526
2023-12-14,38.59904
2023-12-15,38.11945
2023-12-16,23.79014
2023-12-17,23.83374
2023-12-18,33.78869
2023-12-19,39.97965
2023-12-20,44.99346
2023-12-21,43.97616
2023-12-22,50.21072
2023-12-23,28.48423
2023-12-24,28.01918
2023-12-25,37.61081
2023-12-26,70.6438
2023-12-27,84.11568
2023-12-28,78.65135
2023-12-29,72.75105
2023-12-30,36.21566
2023-12-31,34.79145
2024-01-01,22.71472
2024-01-02,42.56648
2024-01-03,35.57622
2024-01-04,30.824
2024-01-05,30.9548
2024-01-06,20.34587
2024-01-07,23.54308
2024-01-08,30.30082
2024-01-09,31.8413
2024-01-10,35.77968
2024-01-11,33.99215
2024-01-12,29.76311
2024-01-13,22.90364
2024-01-14,24.9673
2024-01-15,57.12832
2024-01-16,66.58915
2024-01-17,66.1241
2024-01-18,66.77808
2024-01-19,60.19473
2024-01-20,38.88969
2024-01-21,42.75541
2024-01-22,96.67199
2024-01-23,100.0
2024-01-24,99.24429
2024-01-25,95.18965
2024-01-26,74.9455
2024-01-27,46.54846
2024-01-28,48.69931
2024-01-29,71.63203
2024-01-30,74.32059
2024-01-31,65.73172
2024-02-01,54.2363
2024-02-02,46.02528
2024-02-03,30.22816
2024-02-04,35.43089
2024-02-05,48.83011
2024-02-06,48.46679
2024-02-07,43.03153
2024-02-08,42.1305
2024-02-09,28.54236
2024-02-10,29.28353
2024-02-11,29.25446
2024-02-12,32.6406
2024-02-13,59.27917
2024-02-14,54.73041
2024-02-15,55.61691
2024-02-16,51.98372
2024-02-17,31.50704
2024-02-18,29.95204
2024-02-19,47.59482
2024-02-20,54.67228
2024-02-21,61.74974
2024-02-22,53.33527
2024-02-23,56.28542
2024-02-24,36.9859
2024-02-25,39.20941
2024-02-26,52.30344
2024-02-27,47.46403
2024-02-28,44.28135
2024-02-29,40.64816
2024-03-01,27.4088
2024-03-02,24.41505
2024-03-03,26.78389
2024-03-04,36.70978
2024-03-05,39.16581
2024-03-06,37.27655
2024-03-07,33.42537
2024-03-08,33.19284
2024-03-09,21.58116
2024-03-10,22.84551
2024-03-11,31.28905
2024-03-12,30.48975
2024-03-13,28.65862
2024-03-14,26.92922
2024-03-15,25.40328
2024-03-16,17.78811
2024-03-17,19.35765
2024-03-18,24.28426
2024-03-19,30.96933
2024-03-20,33.16378
