date,암호화폐거래소순위
2023-09-15,2.44821
2023-09-16,2.25988
2023-09-17,0.94161
2023-09-18,4.70809
2023-09-19,4.14312
2023-09-20,1.12994
2023-09-21,3.01318
2023-09-22,3.01318
2023-09-23,1.12994
2023-09-24,1.12994
2023-09-28,1.31826
2023-09-29,1.12994
2023-10-03,1.88323
2023-10-04,3.76647
2023-10-05,4.33145
2023-10-06,2.25988
2023-10-07,3.57815
2023-10-08,1.88323
2023-10-09,1.69491
2023-10-10,3.2015
2023-10-11,2.63653
2023-10-12,4.89642
2023-10-13,3.38983
2023-10-14,3.38983
2023-10-15,3.76647
2023-10-16,3.2015
2023-10-17,3.01318
2023-10-18,2.82485
2023-10-19,2.07156
2023-10-20,2.82485
2023-10-21,2.44821
2023-10-22,1.12994
2023-10-23,3.2015
2023-10-24,3.01318
2023-10-25,3.9548
2023-10-26,5.08474
2023-10-27,2.25988
2023-10-28,3.57815
2023-10-29,2.63653
2023-10-30,2.44821
2023-10-31,4.33145
2023-11-01,2.63653
2023-11-02,6.21468
2023-11-03,3.2015
2023-11-04,2.63653
2023-11-05,3.01318
2023-11-06,2.25988
2023-11-07,3.38983
2023-11-08,4.33145
2023-11-09,4.33145
2023-11-10,4.14312
2023-11-11,3.9548
2023-11-12,4.51977
2023-11-13,4.33145
2023-11-14,4.70809
2023-11-15,4.89642
2023-11-16,5.46139
2023-11-17,6.02636
2023-11-18,1.50659
2023-11-19,2.25988
2023-11-20,5.83804
2023-11-21,3.57815
2023-11-22,7.34463
2023-11-23,10.35781
2023-11-24,6.40301
2023-11-25,2.44821
2023-11-26,5.08474
2023-11-27,3.9548
2023-11-28,0.94161
2023-11-29,4.70809
2023-11-30,1.88323
2023-12-01,5.83804
2023-12-02,2.82485
2023-12-03,5.46139
2023-12-04,4.33145
2023-12-05,3.2015
2023-12-06,6.77966
2023-12-07,5.46139
2023-12-08,5.27306
2023-12-09,3.2015
2023-12-10,4.70809
2023-12-11,3.9548
2023-12-12,5.46139
2023-12-13,5.83804
2023-12-14,6.59133
2023-12-15,4.51977
2023-12-16,3.38983
2023-12-17,2.63653
2023-12-18,3.57815
2023-12-19,4.89642
2023-12-20,4.70809
2023-12-21,3.38983
2023-12-22,3.38983
2023-12-23,3.57815
2023-12-24,2.82485
2023-12-25,3.57815
2023-12-26,3.9548
2023-12-27,5.46139
2023-12-28,5.64971
2023-12-29,1.31826
2023-12-30,4.33145
2023-12-31,1.88323
2024-01-01,2.25988
2024-01-02,3.76647
2024-01-03,4.70809
2024-01-04,5.27306
2024-01-05,5.27306
2024-01-06,4.89642
2024-01-07,1.88323
2024-01-08,5.46139
2024-01-09,3.57815
2024-01-10,5.46139
2024-01-11,12.80602
2024-01-12,8.28625
2024-01-13,3.01318
2024-01-14,3.2015
2024-01-15,4.89642
2024-01-16,5.64971
2024-01-17,4.70809
2024-01-18,2.44821
2024-01-19,3.9548
2024-01-20,2.07156
2024-01-21,1.50659
2024-01-22,4.51977
2024-01-23,2.07156
2024-01-24,3.2015
2024-01-25,4.14312
2024-01-26,2.25988
2024-01-27,1.69491
2024-01-28,3.38983
2024-01-29,3.38983
2024-01-30,5.27306
2024-01-31,1.88323
2024-02-01,2.82485
2024-02-02,1.31826
2024-02-03,2.25988
2024-02-04,3.9548
2024-02-05,3.9548
2024-02-06,1.12994
2024-02-07,1.69491
2024-02-08,2.07156
2024-02-09,2.25988
2024-02-10,1.50659
2024-02-11,4.51977
2024-02-12,1.69491
2024-02-13,3.57815
2024-02-14,4.89642
2024-02-15,5.83804
2024-02-16,5.08474
2024-02-17,4.51977
2024-02-18,4.33145
2024-02-19,6.21468
2024-02-20,6.40301
2024-02-21,3.76647
2024-02-22,4.89642
2024-02-23,5.64971
2024-02-24,3.9548
2024-02-25,5.27306
2024-02-26,4.33145
2024-02-27,5.83804
2024-02-28,8.47457
2024-02-29,10.16949
2024-03-01,8.09792
2024-03-02,6.02636
2024-03-03,7.72128
2024-03-04,10.16949
2024-03-05,13.37099
2024-03-06,10.35781
2024-03-07,8.28625
2024-03-08,9.03954
2024-03-09,9.41619
2024-03-10,9.22787
2024-03-11,14.68926
2024-03-12,17.70244
2024-03-13,14.68926
2024-03-14,11.67608
2024-03-15,9.41619
2024-03-16,7.9096
2024-03-17,9.41619
2024-03-18,5.27306
2024-03-19,7.72128
2024-03-20,8.47457
