date,전세자금대출금리
2023-05-30,57.41021
2023-05-31,49.62063
2023-06-01,46.78806
2023-06-02,39.73191
2023-06-03,24.45624
2023-06-04,40.44006
2023-06-05,52.07384
2023-06-06,37.17754
2023-06-07,58.67475
2023-06-08,47.47091
2023-06-09,41.45169
2023-06-10,29.46383
2023-06-11,30.47546
2023-06-12,55.91805
2023-06-13,49.29185
2023-06-14,46.35811
2023-06-15,47.4962
2023-06-16,36.29236
2023-06-17,27.51643
2023-06-18,28.30045
2023-06-19,51.66919
2023-06-20,42.261
2023-06-21,46.96509
2023-06-22,42.36216
2023-06-23,37.12696
2023-06-24,25.03793
2023-06-25,26.04957
2023-06-26,45.82701
2023-06-27,42.10925
2023-06-28,40.56651
2023-06-29,36.09003
2023-06-30,35.98887
2023-07-01,24.65857
2023-07-02,28.50278
2023-07-03,47.39504
2023-07-04,45.14415
2023-07-05,42.91856
2023-07-06,37.80981
2023-07-07,35.0784
2023-07-08,25.74607
2023-07-09,28.78098
2023-07-10,45.70055
2023-07-11,40.28831
2023-07-12,36.84876
2023-07-13,35.50834
2023-07-14,32.70106
2023-07-15,25.87253
2023-07-16,26.88416
2023-07-17,47.31917
2023-07-18,41.88163
2023-07-19,38.87202
2023-07-20,35.30601
2023-07-21,31.99291
2023-07-22,23.62164
2023-07-23,27.46585
2023-07-24,43.37379
2023-07-25,38.13859
2023-07-26,38.06272
2023-07-27,39.35255
2023-07-28,35.96358
2023-07-29,25.89782
2023-07-30,26.80829
2023-07-31,41.72989
2023-08-01,35.81183
2023-08-02,35.12898
2023-08-03,31.23419
2023-08-04,28.4269
2023-08-05,25.74607
2023-08-06,25.36671
2023-08-07,41.24936
2023-08-08,40.18715
2023-08-09,39.85837
2023-08-10,34.92665
2023-08-11,33.6874
2023-08-12,26.85887
2023-08-13,30.3743
2023-08-14,41.95751
2023-08-15,33.58624
2023-08-16,49.34243
2023-08-17,46.9398
2023-08-18,40.44006
2023-08-19,27.87051
2023-08-20,29.41325
2023-08-21,46.3834
2023-08-22,44.00606
2023-08-23,41.93222
2023-08-24,45.22003
2023-08-25,37.35457
2023-08-26,28.73039
2023-08-27,31.71471
2023-08-28,49.89883
2023-08-29,59.45877
2023-08-30,48.07789
2023-08-31,39.88366
2023-09-01,36.87405
2023-09-02,28.12341
2023-09-03,33.71269
2023-09-04,47.52149
2023-09-05,41.80576
2023-09-06,41.93222
2023-09-07,39.70662
2023-09-08,33.02984
2023-09-09,26.98533
2023-09-10,29.21092
2023-09-11,45.54881
2023-09-12,43.52554
2023-09-13,39.58017
2023-09-14,35.76125
2023-09-15,36.06474
2023-09-16,26.5048
2023-09-17,26.55538
2023-09-18,44.10723
2023-09-19,36.4441
2023-09-20,33.08042
2023-09-21,30.95599
2023-09-22,30.32372
2023-09-23,25.34142
2023-09-24,24.68386
2023-09-25,42.28629
2023-09-26,32.95397
2023-09-27,25.56904
2023-09-28,16.59079
2023-09-29,16.61608
2023-09-30,17.653
2023-10-01,18.91755
2023-10-02,24.5827
2023-10-03,30.80424
2023-10-04,54.4006
2023-10-05,46.35811
2023-10-06,39.58017
2023-10-07,26.02427
2023-10-08,26.02427
2023-10-09,36.1659
2023-10-10,56.39858
2023-10-11,46.45928
2023-10-12,48.3308
2023-10-13,37.70864
2023-10-14,29.8179
2023-10-15,29.23621
2023-10-16,51.16337
2023-10-17,48.76074
2023-10-18,41.29994
2023-10-19,43.14618
2023-10-20,39.15022
2023-10-21,29.51441
2023-10-22,28.60394
2023-10-23,51.01163
2023-10-24,39.17551
2023-10-25,42.66565
2023-10-26,37.10166
2023-10-27,34.2438
2023-10-28,24.8356
2023-10-29,29.48912
2023-10-30,51.31512
2023-10-31,42.96914
2023-11-01,42.61507
2023-11-02,38.84673
2023-11-03,36.67172
2023-11-04,27.49114
2023-11-05,28.55336
2023-11-06,43.98077
2023-11-07,36.82346
2023-11-08,36.36823
2023-11-09,34.97723
2023-11-10,29.46383
2023-11-11,21.39605
2023-11-12,24.48153
2023-11-13,40.11127
2023-11-14,39.25139
2023-11-15,37.91097
2023-11-16,29.43854
2023-11-17,28.14871
2023-11-18,28.07283
2023-11-19,26.17602
2023-11-20,50.70814
2023-11-21,42.261
2023-11-22,37.48103
2023-11-23,34.04147
2023-11-24,34.11734
2023-11-25,24.22862
2023-11-26,25.31613
2023-11-27,43.37379
2023-11-28,41.07233
2023-11-29,31.96762
2023-11-30,31.89175
2023-12-01,28.47749
2023-12-02,23.89984
2023-12-03,26.83358
2023-12-04,38.34092
2023-12-05,38.49266
2023-12-06,35.20485
2023-12-07,33.35862
2023-12-08,29.16034
2023-12-09,23.1917
2023-12-10,27.21294
2023-12-11,40.08598
2023-12-12,37.73394
2023-12-13,35.68538
2023-12-14,34.19322
2023-12-15,28.55336
2023-12-16,22.12948
2023-12-17,24.50682
2023-12-18,34.8002
2023-12-19,34.77491
2023-12-20,31.00657
2023-12-21,28.19929
2023-12-22,23.44461
2023-12-23,20.23267
2023-12-24,18.18411
2023-12-25,24.20333
2023-12-26,39.17551
2023-12-27,39.09964
2023-12-28,32.77693
2023-12-29,28.19929
2023-12-30,21.14314
2023-12-31,22.96408
2024-01-01,27.3394
2024-01-02,45.72584
2024-01-03,43.85432
2024-01-04,42.08396
2024-01-05,37.12696
2024-01-06,29.89377
2024-01-07,32.11937
2024-01-08,51.77035
2024-01-09,51.59332
2024-01-10,48.76074
2024-01-11,43.09559
2024-01-12,38.3915
2024-01-13,30.57663
2024-01-14,34.47142
2024-01-15,53.18664
2024-01-16,48.91249
2024-01-17,42.13454
2024-01-18,38.77086
2024-01-19,36.84876
2024-01-20,28.90743
2024-01-21,33.08042
2024-01-22,48.25493
2024-01-23,42.89327
2024-01-24,41.90692
2024-01-25,38.77086
2024-01-26,36.49468
2024-01-27,28.62923
2024-01-28,31.71471
2024-01-29,47.44562
2024-01-30,57.41021
2024-01-31,64.3399
2024-02-01,45.49822
2024-02-02,35.8877
2024-02-03,23.82397
2024-02-04,32.16995
2024-02-05,44.23368
2024-02-06,35.30601
2024-02-07,29.69145
2024-02-08,26.5048
2024-02-09,16.38846
2024-02-10,16.08497
2024-02-11,18.61406
2024-02-12,26.73242
2024-02-13,46.45928
2024-02-14,42.00809
2024-02-15,40.84471
2024-02-16,33.28275
2024-02-17,26.2266
2024-02-18,27.69347
2024-02-19,45.92817
2024-02-20,39.63075
2024-02-21,37.05108
2024-02-22,34.14264
2024-02-23,35.8877
2024-02-24,27.01062
2024-02-25,31.33535
2024-02-26,45.24532
2024-02-27,37.5569
2024-02-28,38.29033
2024-02-29,32.92867
2024-03-01,25.26555
2024-03-02,23.11583
2024-03-03,26.40364
2024-03-04,42.76681
2024-03-05,40.06069
2024-03-06,34.04147
2024-03-07,30.9307
2024-03-08,32.77693
2024-03-09,23.52048
2024-03-10,24.35508
2024-03-11,38.77086
2024-03-12,35.10369
2024-03-13,32.5746
2024-03-14,31.81588
2024-03-15,31.68942
2024-03-16,24.65857
2024-03-17,25.49317
2024-03-18,37.30399
2024-03-19,35.02781
2024-03-20,31.58826
