date,증권회사
2023-05-30,7.2206
2023-05-31,7.14804
2023-06-01,7.80116
2023-06-02,7.07547
2023-06-03,3.91872
2023-06-04,4.46298
2023-06-05,8.164
2023-06-06,5.62409
2023-06-07,9.25253
2023-06-08,7.72859
2023-06-09,7.07547
2023-06-10,5.29753
2023-06-11,4.02757
2023-06-12,8.09143
2023-06-13,8.99854
2023-06-14,7.61973
2023-06-15,7.51088
2023-06-16,6.89404
2023-06-17,4.20899
2023-06-18,4.06386
2023-06-19,7.98258
2023-06-20,7.25689
2023-06-21,6.42235
2023-06-22,6.93033
2023-06-23,6.93033
2023-06-24,4.02757
2023-06-25,4.39042
2023-06-26,6.45863
2023-06-27,6.09579
2023-06-28,6.16835
2023-06-29,7.58345
2023-06-30,6.85776
2023-07-01,4.10014
2023-07-02,3.33817
2023-07-03,7.80116
2023-07-04,7.29317
2023-07-05,9.90566
2023-07-06,7.76487
2023-07-07,6.56748
2023-07-08,4.13642
2023-07-09,5.04354
2023-07-10,8.09143
2023-07-11,8.09143
2023-07-12,9.07111
2023-07-13,8.30914
2023-07-14,9.25253
2023-07-15,5.40638
2023-07-16,5.15239
2023-07-17,9.28882
2023-07-18,9.36139
2023-07-19,8.52685
2023-07-20,8.85341
2023-07-21,10.30478
2023-07-22,5.55152
2023-07-23,6.42235
2023-07-24,12.15529
2023-07-25,11.24818
2023-07-26,13.17126
2023-07-27,9.94194
2023-07-28,8.99854
2023-07-29,4.31785
2023-07-30,5.18867
2023-07-31,11.06676
2023-08-01,9.07111
2023-08-02,8.92597
2023-08-03,8.56313
2023-08-04,6.89404
2023-08-05,3.955
2023-08-06,4.39042
2023-08-07,7.87373
2023-08-08,8.81712
2023-08-09,7.61973
2023-08-10,7.54716
2023-08-11,8.52685
2023-08-12,4.49927
2023-08-13,4.78955
2023-08-14,7.32946
2023-08-15,6.45863
2023-08-16,9.61538
2023-08-17,7.98258
2023-08-18,7.25689
2023-08-19,4.4267
2023-08-20,5.11611
2023-08-21,8.74455
2023-08-22,8.164
2023-08-23,8.34542
2023-08-24,8.164
2023-08-25,7.2206
2023-08-26,3.7373
2023-08-27,4.02757
2023-08-28,6.5312
2023-08-29,7.58345
2023-08-30,7.65602
2023-08-31,7.76487
2023-09-01,7.29317
2023-09-02,5.18867
2023-09-03,3.80986
2023-09-04,7.32946
2023-09-05,7.80116
2023-09-06,7.29317
2023-09-07,7.03918
2023-09-08,5.98693
2023-09-09,3.51959
2023-09-10,4.46298
2023-09-11,6.96661
2023-09-12,8.164
2023-09-13,5.84179
2023-09-14,6.5312
2023-09-15,7.40203
2023-09-16,5.11611
2023-09-17,4.02757
2023-09-18,6.42235
2023-09-19,6.49492
2023-09-20,8.52685
2023-09-21,6.82148
2023-09-22,7.2206
2023-09-23,3.84615
2023-09-24,3.41074
2023-09-25,5.87808
2023-09-26,6.60377
2023-09-27,5.3701
2023-09-28,3.59216
2023-09-29,3.4833
2023-09-30,3.19303
2023-10-01,3.30188
2023-10-02,4.64441
2023-10-03,3.70101
2023-10-04,7.65602
2023-10-05,6.45863
2023-10-06,4.75326
2023-10-07,3.4833
2023-10-08,3.12046
2023-10-09,4.71698
2023-10-10,6.82148
2023-10-11,6.27721
2023-10-12,7.14804
2023-10-13,5.51523
2023-10-14,4.57184
2023-10-15,3.99129
2023-10-16,5.73294
2023-10-17,4.68069
2023-10-18,5.47895
2023-10-19,6.02322
2023-10-20,6.64005
2023-10-21,4.13642
2023-10-22,5.18867
2023-10-23,8.20029
2023-10-24,9.5791
2023-10-25,7.98258
2023-10-26,8.27285
2023-10-27,7.54716
2023-10-28,3.55587
2023-10-29,4.8984
2023-10-30,7.11175
2023-10-31,7.40203
2023-11-01,8.74455
2023-11-02,8.09143
2023-11-03,8.09143
2023-11-04,4.60812
2023-11-05,6.20464
2023-11-06,10.7402
2023-11-07,7.4746
2023-11-08,6.49492
2023-11-09,6.20464
2023-11-10,5.95065
2023-11-11,3.33817
2023-11-12,3.99129
2023-11-13,6.13207
2023-11-14,5.87808
2023-11-15,6.45863
2023-11-16,9.7968
2023-11-17,7.18432
2023-11-18,3.91872
2023-11-19,3.41074
2023-11-20,8.05515
2023-11-21,7.51088
2023-11-22,7.58345
2023-11-23,7.51088
2023-11-24,6.31349
2023-11-25,4.39042
2023-11-26,3.66473
2023-11-27,8.30914
2023-11-28,7.83744
2023-11-29,6.96661
2023-11-30,8.56313
2023-12-01,6.96661
2023-12-02,4.28156
2023-12-03,5.00725
2023-12-04,7.11175
2023-12-05,6.42235
2023-12-06,8.01886
2023-12-07,6.78519
2023-12-08,6.64005
2023-12-09,4.71698
2023-12-10,3.88243
2023-12-11,6.93033
2023-12-12,7.83744
2023-12-13,8.81712
2023-12-14,7.98258
2023-12-15,7.25689
2023-12-16,4.39042
2023-12-17,4.13642
2023-12-18,8.56313
2023-12-19,8.09143
2023-12-20,8.45428
2023-12-21,6.42235
2023-12-22,8.59941
2023-12-23,5.22496
2023-12-24,3.955
2023-12-25,4.57184
2023-12-26,9.25253
2023-12-27,10.41364
2023-12-28,10.95791
2023-12-29,15.82002
2023-12-30,4.4267
2023-12-31,4.68069
2024-01-01,4.64441
2024-01-02,16.50943
2024-01-03,8.70827
2024-01-04,9.03483
2024-01-05,8.09143
2024-01-06,4.13642
2024-01-07,4.8984
2024-01-08,8.23657
2024-01-09,9.7968
2024-01-10,8.49056
2024-01-11,9.90566
2024-01-12,8.49056
2024-01-13,5.44267
2024-01-14,5.15239
2024-01-15,9.43396
2024-01-16,9.3251
2024-01-17,8.45428
2024-01-18,8.52685
2024-01-19,8.45428
2024-01-20,5.40638
2024-01-21,5.04354
2024-01-22,7.76487
2024-01-23,7.40203
2024-01-24,8.78084
2024-01-25,8.99854
2024-01-26,10.15965
2024-01-27,5.95065
2024-01-28,5.00725
2024-01-29,8.41799
2024-01-30,7.36574
2024-01-31,7.91001
2024-02-01,7.54716
2024-02-02,8.85341
2024-02-03,4.31785
2024-02-04,3.99129
2024-02-05,7.87373
2024-02-06,8.23657
2024-02-07,8.09143
2024-02-08,7.18432
2024-02-09,4.10014
2024-02-10,6.09579
2024-02-11,4.4267
2024-02-12,5.18867
2024-02-13,10.92162
2024-02-14,9.3251
2024-02-15,8.164
2024-02-16,9.1074
2024-02-17,4.28156
2024-02-18,5.66037
2024-02-19,8.01886
2024-02-20,7.80116
2024-02-21,7.87373
2024-02-22,8.34542
2024-02-23,7.83744
2024-02-24,5.18867
2024-02-25,7.54716
2024-02-26,8.85341
2024-02-27,8.52685
2024-02-28,9.03483
2024-02-29,7.72859
2024-03-01,5.26124
2024-03-02,4.97097
2024-03-03,4.8984
2024-03-04,8.05515
2024-03-05,9.03483
2024-03-06,9.28882
2024-03-07,8.81712
2024-03-08,9.07111
2024-03-09,5.44267
2024-03-10,6.56748
2024-03-11,8.81712
2024-03-12,8.78084
2024-03-13,9.21625
2024-03-14,9.50653
2024-03-15,8.56313
2024-03-16,5.29753
2024-03-17,5.69666
2024-03-18,8.38171
2024-03-19,8.67198
2024-03-20,9.65166
