date,흑당고
2023-08-15,4.60115
2023-08-16,4.73988
2023-08-17,4.64739
2023-08-18,4.85549
2023-08-19,4.46242
2023-08-20,3.65317
2023-08-21,4.18497
2023-08-22,4.30057
2023-08-23,5.29479
2023-08-24,5.13294
2023-08-25,3.93063
2023-08-26,3.51445
2023-08-27,4.55491
2023-08-28,4.48554
2023-08-29,4.04624
2023-08-30,3.28323
2023-08-31,4.64739
2023-09-01,4.18497
2023-09-02,3.49132
2023-09-03,3.23699
2023-09-04,3.56069
2023-09-05,3.83815
2023-09-06,4.34682
2023-09-07,3.88439
2023-09-08,3.42196
2023-09-09,2.86705
2023-09-10,3.60693
2023-09-11,3.6763
2023-09-12,4.34682
2023-09-13,3.93063
2023-09-14,4.85549
2023-09-15,3.76878
2023-09-16,3.21387
2023-09-17,3.53757
2023-09-18,3.60693
2023-09-19,4.16184
2023-09-20,3.74566
2023-09-21,4.02312
2023-09-22,4.0
2023-09-23,3.1445
2023-09-24,3.23699
2023-09-25,3.05202
2023-09-26,3.0289
2023-09-27,2.61271
2023-09-28,2.58959
2023-09-29,2.86705
2023-09-30,3.51445
2023-10-01,3.93063
2023-10-02,3.58381
2023-10-03,3.60693
2023-10-04,4.04624
2023-10-05,5.87283
2023-10-06,4.20809
2023-10-07,3.93063
2023-10-08,3.81502
2023-10-09,4.99421
2023-10-10,4.18497
2023-10-11,4.39306
2023-10-12,5.57225
2023-10-13,3.97687
2023-10-14,4.46242
2023-10-15,4.62427
2023-10-16,8.04624
2023-10-17,6.19653
2023-10-18,6.77456
2023-10-19,7.95375
2023-10-20,7.49132
2023-10-21,5.78034
2023-10-22,6.89017
2023-10-23,5.64161
2023-10-24,5.71098
2023-10-25,6.79768
2023-10-26,6.45086
2023-10-27,6.77456
2023-10-28,6.19653
2023-10-29,6.7052
2023-10-30,6.65895
2023-10-31,6.89017
2023-11-01,8.0
2023-11-02,7.44508
2023-11-03,6.3815
2023-11-04,5.04046
2023-11-05,6.40462
2023-11-06,5.38728
2023-11-07,6.01156
2023-11-08,6.56647
2023-11-09,6.98265
2023-11-10,7.56069
2023-11-11,7.05202
2023-11-12,7.93063
2023-11-13,7.81502
2023-11-14,8.30057
2023-11-15,8.80924
2023-11-16,6.19653
2023-11-17,4.94797
2023-11-18,4.06936
2023-11-19,4.23121
2023-11-20,4.80924
2023-11-21,4.80924
2023-11-22,4.85549
2023-11-23,5.34104
2023-11-24,5.01734
2023-11-25,3.72254
2023-11-26,3.60693
2023-11-27,4.67052
2023-11-28,5.61849
2023-11-29,5.64161
2023-11-30,4.64739
2023-12-01,4.83236
2023-12-02,4.46242
2023-12-03,4.46242
2023-12-04,4.13872
2023-12-05,4.97109
2023-12-06,4.09248
2023-12-07,5.15606
2023-12-08,4.34682
2023-12-09,5.68786
2023-12-10,6.54335
2023-12-11,6.7052
2023-12-12,5.82658
2023-12-13,5.89595
2023-12-14,6.28901
2023-12-15,4.78612
2023-12-16,4.94797
2023-12-17,6.28901
2023-12-18,5.57225
2023-12-19,6.72832
2023-12-20,11.83815
2023-12-21,9.52601
2023-12-22,5.80346
2023-12-23,6.03468
2023-12-24,6.40462
2023-12-25,7.44508
2023-12-26,6.93641
2023-12-27,7.07514
2023-12-28,6.3815
2023-12-29,6.56647
2023-12-30,5.66473
2023-12-31,5.66473
2024-01-01,6.45086
2024-01-02,5.15606
2024-01-03,6.24277
2024-01-04,7.0289
2024-01-05,7.00578
2024-01-06,5.47976
2024-01-07,6.15028
2024-01-08,6.08092
2024-01-09,5.89595
2024-01-10,5.47976
2024-01-11,6.40462
2024-01-12,6.33526
2024-01-13,5.24855
2024-01-14,5.59537
2024-01-15,5.22543
2024-01-16,4.92485
2024-01-17,5.27167
2024-01-18,6.28901
2024-01-19,5.52601
2024-01-20,4.18497
2024-01-21,4.763
2024-01-22,6.10404
2024-01-23,6.08092
2024-01-24,6.33526
2024-01-25,5.43352
2024-01-26,10.12716
2024-01-27,8.48554
2024-01-28,7.76878
2024-01-29,8.83236
2024-01-30,9.7341
2024-01-31,10.47398
2024-02-01,8.57803
2024-02-02,7.72254
2024-02-03,7.16763
2024-02-04,6.93641
2024-02-05,5.78034
2024-02-06,5.52601
2024-02-07,5.17919
2024-02-08,4.67052
2024-02-09,3.39884
2024-02-10,4.09248
2024-02-11,4.55491
2024-02-12,7.74566
2024-02-13,5.87283
2024-02-14,6.52023
2024-02-15,5.43352
2024-02-16,5.01734
2024-02-17,4.18497
2024-02-18,4.69364
2024-02-19,5.10982
2024-02-20,5.66473
2024-02-21,6.28901
2024-02-22,4.41618
2024-02-23,3.90751
2024-02-24,4.55491
2024-02-25,4.78612
2024-02-26,5.0867
2024-02-27,4.78612
2024-02-28,5.34104
2024-02-29,5.47976
2024-03-01,4.55491
2024-03-02,4.48554
2024-03-03,3.95375
2024-03-04,4.46242
2024-03-05,4.0
2024-03-06,5.06358
2024-03-07,4.4393
2024-03-08,4.4393
2024-03-09,4.67052
2024-03-10,5.06358
2024-03-11,4.80924
2024-03-12,5.22543
2024-03-13,5.98843
2024-03-14,5.10982
2024-03-15,4.13872
2024-03-16,4.04624
2024-03-17,4.39306
2024-03-18,3.86127
2024-03-19,4.09248
2024-03-20,4.69364
