date,법인등기부등본
2023-05-29,7.64353
2023-05-30,64.1423
2023-05-31,58.29517
2023-06-01,58.36562
2023-06-02,53.08207
2023-06-03,3.90982
2023-06-04,3.98027
2023-06-05,47.02359
2023-06-06,6.51637
2023-06-07,62.73335
2023-06-08,64.07185
2023-06-09,55.26593
2023-06-10,5.56533
2023-06-11,4.71997
2023-06-12,69.10884
2023-06-13,68.65093
2023-06-14,66.6784
2023-06-15,58.96442
2023-06-16,51.67312
2023-06-17,4.71997
2023-06-18,4.79041
2023-06-19,63.05036
2023-06-20,62.09933
2023-06-21,62.62768
2023-06-22,61.07784
2023-06-23,50.12328
2023-06-24,4.57907
2023-06-25,5.17787
2023-06-26,63.33215
2023-06-27,64.24797
2023-06-28,60.16202
2023-06-29,58.11905
2023-06-30,49.27791
2023-07-01,4.43818
2023-07-02,4.57907
2023-07-03,64.24797
2023-07-04,63.68439
2023-07-05,60.26769
2023-07-06,57.52025
2023-07-07,49.4188
2023-07-08,5.00176
2023-07-09,4.40295
2023-07-10,63.93096
2023-07-11,61.53575
2023-07-12,62.45156
2023-07-13,54.52624
2023-07-14,47.23494
2023-07-15,4.40295
2023-07-16,4.54385
2023-07-17,64.70588
2023-07-18,62.34589
2023-07-19,58.0486
2023-07-20,55.12504
2023-07-21,49.73582
2023-07-22,4.82564
2023-07-23,4.54385
2023-07-24,63.89573
2023-07-25,62.41634
2023-07-26,58.40084
2023-07-27,61.43008
2023-07-28,52.8355
2023-07-29,3.66326
2023-07-30,4.79041
2023-07-31,62.34589
2023-08-01,57.16801
2023-08-02,56.63966
2023-08-03,52.06058
2023-08-04,46.07256
2023-08-05,4.50862
2023-08-06,4.05072
2023-08-07,67.66467
2023-08-08,67.10109
2023-08-09,57.69637
2023-08-10,56.851
2023-08-11,51.6379
2023-08-12,4.12116
2023-08-13,4.33251
2023-08-14,47.55195
2023-08-15,7.25607
2023-08-16,67.62944
2023-08-17,66.46706
2023-08-18,56.88622
2023-08-19,4.36773
2023-08-20,4.54385
2023-08-21,71.25748
2023-08-22,67.59422
2023-08-23,60.7256
2023-08-24,61.99365
2023-08-25,51.17999
2023-08-26,4.79041
2023-08-27,4.96653
2023-08-28,68.19302
2023-08-29,67.69989
2023-08-30,61.74709
2023-08-31,56.21697
2023-09-01,47.51673
2023-09-02,4.4734
2023-09-03,4.36773
2023-09-04,63.50827
2023-09-05,59.10531
2023-09-06,60.93694
2023-09-07,60.19725
2023-09-08,51.14476
2023-09-09,5.0722
2023-09-10,5.28355
2023-09-11,58.43606
2023-09-12,60.1268
2023-09-13,64.35364
2023-09-14,57.5907
2023-09-15,50.05283
2023-09-16,4.71997
2023-09-17,4.57907
2023-09-18,65.79781
2023-09-19,61.78231
2023-09-20,59.28143
2023-09-21,55.3716
2023-09-22,49.4188
2023-09-23,4.6143
2023-09-24,4.75519
2023-09-25,55.61817
2023-09-26,54.7728
2023-09-27,37.79499
2023-09-28,2.3952
2023-09-29,2.11342
2023-09-30,2.43043
2023-10-01,1.9373
2023-10-02,3.8746
2023-10-03,5.24832
2023-10-04,60.19725
2023-10-05,58.25995
2023-10-06,48.74955
2023-10-07,3.48714
2023-10-08,3.59281
2023-10-09,6.02324
2023-10-10,65.97393
2023-10-11,65.3399
2023-10-12,62.0641
2023-10-13,52.16625
2023-10-14,5.00176
2023-10-15,5.00176
2023-10-16,66.2205
2023-10-17,61.39485
2023-10-18,57.83726
2023-10-19,58.08383
2023-10-20,50.8982
2023-10-21,4.50862
2023-10-22,3.8746
2023-10-23,67.10109
2023-10-24,63.12081
2023-10-25,60.02113
2023-10-26,59.73934
2023-10-27,50.86297
2023-10-28,5.03698
2023-10-29,4.33251
2023-10-30,63.93096
2023-10-31,58.15427
2023-11-01,59.21098
2023-11-02,62.13455
2023-11-03,46.74181
2023-11-04,4.89609
2023-11-05,5.28355
2023-11-06,63.86051
2023-11-07,58.89397
2023-11-08,62.16977
2023-11-09,59.10531
2023-11-10,50.40507
2023-11-11,3.94505
2023-11-12,5.31877
2023-11-13,67.94646
2023-11-14,61.71187
2023-11-15,62.31067
2023-11-16,59.07009
2023-11-17,47.6224
2023-11-18,4.64952
2023-11-19,5.67101
2023-11-20,64.21275
2023-11-21,63.82529
2023-11-22,56.60443
2023-11-23,57.41458
2023-11-24,47.4815
2023-11-25,4.29728
2023-11-26,5.60056
2023-11-27,64.10707
2023-11-28,65.90348
2023-11-29,63.71961
2023-11-30,54.27967
2023-12-01,48.2212
2023-12-02,4.6143
2023-12-03,3.8746
2023-12-04,59.95068
2023-12-05,61.67664
2023-12-06,61.32441
2023-12-07,56.7101
2023-12-08,47.02359
2023-12-09,4.29728
2023-12-10,5.49489
2023-12-11,63.79006
2023-12-12,59.88023
2023-12-13,58.29517
2023-12-14,58.50651
2023-12-15,45.86121
2023-12-16,3.8746
2023-12-17,4.68474
2023-12-18,58.43606
2023-12-19,60.83127
2023-12-20,59.73934
2023-12-21,55.3716
2023-12-22,48.85523
2023-12-23,3.62803
2023-12-24,2.46565
2023-12-25,3.90982
2023-12-26,63.15604
2023-12-27,60.37337
2023-12-28,54.174
2023-12-29,35.39978
2023-12-30,3.62803
2023-12-31,3.17013
2024-01-01,4.4734
2024-01-02,63.19126
2024-01-03,63.68439
2024-01-04,60.47904
2024-01-05,54.56146
2024-01-06,4.79041
2024-01-07,5.9528
2024-01-08,60.69038
2024-01-09,67.20676
2024-01-10,64.60021
2024-01-11,63.57872
2024-01-12,53.53997
2024-01-13,4.01549
2024-01-14,4.75519
2024-01-15,64.24797
2024-01-16,64.84677
2024-01-17,60.76083
2024-01-18,60.69038
2024-01-19,48.32687
2024-01-20,5.28355
2024-01-21,7.11518
2024-01-22,62.73335
2024-01-23,61.25396
2024-01-24,55.61817
2024-01-25,51.39133
2024-01-26,47.41106
2024-01-27,5.42444
2024-01-28,6.4107
2024-01-29,61.88798
2024-01-30,63.64917
2024-01-31,58.75308
2024-02-01,56.1113
2024-02-02,49.91194
2024-02-03,6.16414
2024-02-04,6.16414
2024-02-05,65.37513
2024-02-06,59.66889
2024-02-07,50.08805
2024-02-08,43.6069
2024-02-09,4.26206
2024-02-10,2.64177
2024-02-11,3.1349
2024-02-12,6.02324
2024-02-13,61.81754
2024-02-14,71.89151
2024-02-15,63.15604
2024-02-16,60.1268
2024-02-17,5.88235
2024-02-18,6.76294
2024-02-19,80.13384
2024-02-20,81.19056
2024-02-21,71.22226
2024-02-22,61.28918
2024-02-23,57.52025
2024-02-24,6.34026
2024-02-25,7.39697
2024-02-26,90.24304
2024-02-27,81.64846
2024-02-28,73.82881
2024-02-29,64.42409
2024-03-01,7.71398
2024-03-02,5.14265
2024-03-03,6.90383
2024-03-04,82.42338
2024-03-05,83.09263
2024-03-06,75.20253
2024-03-07,80.13384
2024-03-08,64.0014
2024-03-09,8.06622
2024-03-10,8.38323
2024-03-11,78.76012
2024-03-12,83.09263
2024-03-13,72.84255
2024-03-14,82.56428
2024-03-15,70.72912
2024-03-16,8.17189
2024-03-17,8.17189
2024-03-18,85.73441
2024-03-19,82.95174
2024-03-20,70.87002
