date,국채수익률
2023-05-30,37.07124
2023-05-31,40.76517
2023-06-01,33.11345
2023-06-02,34.43271
2023-06-03,10.42216
2023-06-04,8.70712
2023-06-05,31.00263
2023-06-06,12.26912
2023-06-07,23.48284
2023-06-08,34.43271
2023-06-09,31.39841
2023-06-10,8.04749
2023-06-11,5.80474
2023-06-12,25.19788
2023-06-13,34.82849
2023-06-14,32.58575
2023-06-15,33.64116
2023-06-16,28.62796
2023-06-17,10.94986
2023-06-18,5.40897
2023-06-19,28.23218
2023-06-20,30.07915
2023-06-21,28.89182
2023-06-22,29.15567
2023-06-23,29.02374
2023-06-24,8.44327
2023-06-25,7.38786
2023-06-26,26.38522
2023-06-27,25.59366
2023-06-28,25.85751
2023-06-29,23.7467
2023-06-30,29.28759
2023-07-01,8.31134
2023-07-02,6.0686
2023-07-03,22.82321
2023-07-04,26.91292
2023-07-05,25.32981
2023-07-06,28.36411
2023-07-07,37.46701
2023-07-08,10.42216
2023-07-09,7.51978
2023-07-10,30.73878
2023-07-11,33.3773
2023-07-12,29.28759
2023-07-13,33.90501
2023-07-14,27.57255
2023-07-15,8.31134
2023-07-16,4.88126
2023-07-17,24.40633
2023-07-18,29.68337
2023-07-19,28.36411
2023-07-20,26.91292
2023-07-21,30.07915
2023-07-22,7.65171
2023-07-23,4.74934
2023-07-24,20.84432
2023-07-25,24.93403
2023-07-26,22.55936
2023-07-27,30.07915
2023-07-28,38.78627
2023-07-29,11.60949
2023-07-30,4.48548
2023-07-31,25.85751
2023-08-01,24.80211
2023-08-02,34.96042
2023-08-03,43.53562
2023-08-04,46.70184
2023-08-05,15.6992
2023-08-06,9.1029
2023-08-07,35.09234
2023-08-08,35.8839
2023-08-09,31.92612
2023-08-10,28.36411
2023-08-11,31.26649
2023-08-12,9.49868
2023-08-13,5.27704
2023-08-14,30.343
2023-08-15,20.97625
2023-08-16,39.70976
2023-08-17,49.20844
2023-08-18,53.0343
2023-08-19,10.94986
2023-08-20,7.25593
2023-08-21,41.16094
2023-08-22,52.24274
2023-08-23,43.93139
2023-08-24,50.65963
2023-08-25,40.36939
2023-08-26,12.6649
2023-08-27,7.12401
2023-08-28,30.07915
2023-08-29,39.31398
2023-08-30,37.86279
2023-08-31,31.53034
2023-09-01,27.83641
2023-09-02,11.21372
2023-09-03,5.54089
2023-09-04,25.46174
2023-09-05,36.14775
2023-09-06,36.80738
2023-09-07,37.07124
2023-09-08,26.64907
2023-09-09,9.1029
2023-09-10,6.72823
2023-09-11,38.78627
2023-09-12,34.03693
2023-09-13,33.11345
2023-09-14,32.05804
2023-09-15,33.50923
2023-09-16,8.83905
2023-09-17,7.25593
2023-09-18,34.43271
2023-09-19,31.26649
2023-09-20,36.93931
2023-09-21,40.10554
2023-09-22,43.13984
2023-09-23,12.00527
2023-09-24,7.65171
2023-09-25,31.92612
2023-09-26,43.13984
2023-09-27,36.93931
2023-09-28,21.89973
2023-09-29,16.75461
2023-09-30,10.94986
2023-10-01,5.27704
2023-10-02,16.35883
2023-10-03,29.28759
2023-10-04,100.0
2023-10-05,79.28759
2023-10-06,60.68601
2023-10-07,20.31662
2023-10-08,10.55408
2023-10-09,25.72559
2023-10-10,56.33245
2023-10-11,62.00527
2023-10-12,47.75725
2023-10-13,46.56992
2023-10-14,16.62269
2023-10-15,11.08179
2023-10-16,44.4591
2023-10-17,48.41688
2023-10-18,57.12401
2023-10-19,82.8496
2023-10-20,72.95514
2023-10-21,29.28759
2023-10-22,15.6992
2023-10-23,64.90765
2023-10-24,69.78891
2023-10-25,66.88654
2023-10-26,86.80738
2023-10-27,68.33773
2023-10-28,26.64907
2023-10-29,14.51187
2023-10-30,56.99208
2023-10-31,65.1715
2023-11-01,65.1715
2023-11-02,78.36411
2023-11-03,71.50395
2023-11-04,26.12137
2023-11-05,14.24802
2023-11-06,67.01846
2023-11-07,66.88654
2023-11-08,72.42744
2023-11-09,63.98416
2023-11-10,68.07387
2023-11-11,28.36411
2023-11-12,12.26912
2023-11-13,50.5277
2023-11-14,59.23482
2023-11-15,72.16358
2023-11-16,73.48284
2023-11-17,69.92084
2023-11-18,22.95514
2023-11-19,13.19261
2023-11-20,57.91556
2023-11-21,67.01846
2023-11-22,59.1029
2023-11-23,55.40897
2023-11-24,44.4591
2023-11-25,18.86543
2023-11-26,12.6649
2023-11-27,48.28496
2023-11-28,62.00527
2023-11-29,69.92084
2023-11-30,69.65699
2023-12-01,56.86015
2023-12-02,29.55145
2023-12-03,13.06068
2023-12-04,58.17941
2023-12-05,60.68601
2023-12-06,69.26121
2023-12-07,62.53298
2023-12-08,56.0686
2023-12-09,24.80211
2023-12-10,11.21372
2023-12-11,48.94459
2023-12-12,54.0897
2023-12-13,53.69393
2023-12-14,95.25065
2023-12-15,71.10817
2023-12-16,21.2401
2023-12-17,10.42216
2023-12-18,59.23482
2023-12-19,53.43007
2023-12-20,58.04749
2023-12-21,57.25593
2023-12-22,48.28496
2023-12-23,20.84432
2023-12-24,11.47757
2023-12-25,8.83905
2023-12-26,46.70184
2023-12-27,49.20844
2023-12-28,57.38786
2023-12-29,38.52242
2023-12-30,19.26121
2023-12-31,11.21372
2024-01-01,11.47757
2024-01-02,60.68601
2024-01-03,69.52506
2024-01-04,84.16886
2024-01-05,68.60158
2024-01-06,27.70448
2024-01-07,20.7124
2024-01-08,55.93667
2024-01-09,64.77572
2024-01-10,57.25593
2024-01-11,63.98416
2024-01-12,56.46437
2024-01-13,22.29551
2024-01-14,14.24802
2024-01-15,37.99472
2024-01-16,48.28496
2024-01-17,65.56728
2024-01-18,61.87335
2024-01-19,56.5963
2024-01-20,18.99736
2024-01-21,10.29023
2024-01-22,42.48021
2024-01-23,55.14511
2024-01-24,53.562
2024-01-25,53.562
2024-01-26,44.06332
2024-01-27,18.2058
2024-01-28,9.49868
2024-01-29,51.0554
2024-01-30,58.04749
2024-01-31,58.17941
2024-02-01,63.85224
2024-02-02,56.72823
2024-02-03,22.16358
2024-02-04,12.6649
2024-02-05,61.60949
2024-02-06,70.97625
2024-02-07,55.14511
2024-02-08,47.4934
2024-02-09,27.70448
2024-02-10,16.35883
2024-02-11,10.29023
2024-02-12,15.96306
2024-02-13,64.90765
2024-02-14,75.06596
2024-02-15,59.76253
2024-02-16,57.12401
2024-02-17,20.84432
2024-02-18,8.57519
2024-02-19,46.30606
2024-02-20,50.92348
2024-02-21,53.562
2024-02-22,56.5963
2024-02-23,50.79155
2024-02-24,17.28232
2024-02-25,8.04749
2024-02-26,48.15303
2024-02-27,57.25593
2024-02-28,47.62532
2024-02-29,49.60422
2024-03-01,23.21899
2024-03-02,15.83113
2024-03-03,7.25593
2024-03-04,45.77836
2024-03-05,57.78364
2024-03-06,55.27704
2024-03-07,59.6306
2024-03-08,52.11081
2024-03-09,18.33773
2024-03-10,8.97097
2024-03-11,46.70184
2024-03-12,54.22163
2024-03-13,51.71503
2024-03-14,50.39577
2024-03-15,52.50659
2024-03-16,14.11609
2024-03-17,8.04749
2024-03-18,50.26385
2024-03-19,53.43007
2024-03-20,48.28496
