date,미국환율
2023-05-30,9.35731
2023-05-31,8.71151
2023-06-01,8.29021
2023-06-02,9.68756
2023-06-03,3.82729
2023-06-04,3.10854
2023-06-05,8.80481
2023-06-06,4.8582
2023-06-07,10.38029
2023-06-08,9.1492
2023-06-09,10.49735
2023-06-10,4.05971
2023-06-11,3.55246
2023-06-12,10.62515
2023-06-13,13.86716
2023-06-14,13.92088
2023-06-15,12.67622
2023-06-16,11.65493
2023-06-17,4.386
2023-06-18,3.82673
2023-06-19,10.92091
2023-06-20,10.54089
2023-06-21,10.29999
2023-06-22,9.60895
2023-06-23,10.18633
2023-06-24,4.41315
2023-06-25,3.69723
2023-06-26,10.77218
2023-06-27,10.06531
2023-06-28,9.82045
2023-06-29,10.25588
2023-06-30,9.6525
2023-07-01,4.10439
2023-07-02,3.59318
2023-07-03,10.2163
2023-07-04,10.42893
2023-07-05,10.65117
2023-07-06,9.14185
2023-07-07,8.81839
2023-07-08,3.95849
2023-07-09,3.38564
2023-07-10,9.06551
2023-07-11,11.0063
2023-07-12,11.55879
2023-07-13,15.38383
2023-07-14,14.54463
2023-07-15,4.83388
2023-07-16,3.93756
2023-07-17,12.30751
2023-07-18,12.69601
2023-07-19,11.01535
2023-07-20,10.31526
2023-07-21,10.3424
2023-07-22,4.2254
2023-07-23,3.67291
2023-07-24,10.7982
2023-07-25,10.17332
2023-07-26,9.48624
2023-07-27,10.66813
2023-07-28,9.63553
2023-07-29,3.92456
2023-07-30,3.35567
2023-07-31,10.22139
2023-08-01,9.99971
2023-08-02,11.91336
2023-08-03,11.61987
2023-08-04,10.96558
2023-08-05,4.37017
2023-08-06,3.68535
2023-08-07,10.57652
2023-08-08,11.85285
2023-08-09,11.37274
2023-08-10,9.92846
2023-08-11,10.39952
2023-08-12,5.1302
2023-08-13,4.30005
2023-08-14,11.37048
2023-08-15,6.52698
2023-08-16,12.75482
2023-08-17,12.47716
2023-08-18,10.96276
2023-08-19,4.70099
2023-08-20,4.22088
2023-08-21,11.07133
2023-08-22,10.62289
2023-08-23,9.76842
2023-08-24,11.92128
2023-08-25,10.35598
2023-08-26,4.5811
2023-08-27,3.73794
2023-08-28,10.28077
2023-08-29,9.58803
2023-08-30,9.51282
2023-08-31,9.22894
2023-09-01,8.87041
2023-09-02,4.06254
2023-09-03,3.45915
2023-09-04,9.06381
2023-09-05,9.96465
2023-09-06,10.26493
2023-09-07,9.41272
2023-09-08,8.21896
2023-09-09,3.93417
2023-09-10,3.67517
2023-09-11,9.4721
2023-09-12,9.45231
2023-09-13,9.47323
2023-09-14,8.57579
2023-09-15,7.9888
2023-09-16,3.86292
2023-09-17,3.68026
2023-09-18,9.02932
2023-09-19,9.16277
2023-09-20,8.68436
2023-09-21,12.1831
2023-09-22,11.69847
2023-09-23,4.74679
2023-09-24,4.14963
2023-09-25,11.52712
2023-09-26,15.30579
2023-09-27,13.54878
2023-09-28,6.5841
2023-09-29,5.53623
2023-09-30,4.89382
2023-10-01,4.8237
2023-10-02,6.28325
2023-10-03,8.0708
2023-10-04,18.2707
2023-10-05,12.67169
2023-10-06,10.24853
2023-10-07,4.55509
2023-10-08,3.99185
2023-10-09,6.09777
2023-10-10,11.72675
2023-10-11,11.1522
2023-10-12,10.30395
2023-10-13,9.97483
2023-10-14,4.75471
2023-10-15,4.455
2023-10-16,10.37238
2023-10-17,9.35391
2023-10-18,9.264
2023-10-19,21.68066
2023-10-20,54.70749
2023-10-21,19.37795
2023-10-22,15.40475
2023-10-23,47.54884
2023-10-24,52.46811
2023-10-25,47.23499
2023-10-26,54.1239
2023-10-27,45.62954
2023-10-28,18.63205
2023-10-29,15.32784
2023-10-30,45.06121
2023-10-31,46.36695
2023-11-01,46.44272
2023-11-02,61.39791
2023-11-03,81.71742
2023-11-04,35.43303
2023-11-05,23.27197
2023-11-06,100.0
2023-11-07,81.99847
2023-11-08,72.38838
2023-11-09,56.99663
2023-11-10,51.30149
2023-11-11,23.82673
2023-11-12,18.31594
2023-11-13,49.64175
2023-11-14,52.29338
2023-11-15,83.16226
2023-11-16,72.83682
2023-11-17,67.17278
2023-11-18,23.62484
2023-11-19,18.24412
2023-11-20,64.59863
2023-11-21,69.2131
2023-11-22,52.13391
2023-11-23,40.29292
2023-11-24,37.77419
2023-11-25,12.51958
2023-11-26,9.47719
2023-11-27,33.90052
2023-11-28,40.58755
2023-11-29,45.6612
2023-11-30,41.73495
2023-12-01,37.39078
2023-12-02,13.8468
2023-12-03,9.39632
2023-12-04,34.24435
2023-12-05,39.5295
2023-12-06,34.7171
2023-12-07,41.43749
2023-12-08,37.51632
2023-12-09,15.23171
2023-12-10,10.38425
2023-12-11,34.94217
2023-12-12,34.23813
2023-12-13,34.0566
2023-12-14,57.94045
2023-12-15,45.10758
2023-12-16,14.60514
2023-12-17,10.11847
2023-12-18,36.15064
2023-12-19,34.27884
2023-12-20,33.65962
2023-12-21,29.09718
2023-12-22,28.66513
2023-12-23,10.09698
2023-12-24,7.12302
2023-12-25,8.17259
2023-12-26,33.44417
2023-12-27,32.51335
2023-12-28,42.66349
2023-12-29,33.98818
2023-12-30,12.38951
2023-12-31,8.27268
2024-01-01,8.99878
2024-01-02,39.15401
2024-01-03,38.69878
2024-01-04,32.78479
2024-01-05,33.35934
2024-01-06,12.28263
2024-01-07,9.00443
2024-01-08,29.3607
2024-01-09,32.34201
2024-01-10,33.43116
2024-01-11,30.56578
2024-01-12,28.13752
2024-01-13,10.72581
2024-01-14,8.2789
2024-01-15,30.35654
2024-01-16,43.57451
2024-01-17,62.70421
2024-01-18,48.59275
2024-01-19,37.11878
2024-01-20,13.97969
2024-01-21,9.84081
2024-01-22,36.39155
2024-01-23,35.10221
2024-01-24,33.53804
2024-01-25,33.23946
2024-01-26,28.664
2024-01-27,11.01931
2024-01-28,9.08982
2024-01-29,28.14148
2024-01-30,32.18876
2024-01-31,28.91113
2024-02-01,28.95297
2024-02-02,31.28962
2024-02-03,13.45943
2024-02-04,8.83874
2024-02-05,31.85511
2024-02-06,31.9439
2024-02-07,28.99426
2024-02-08,24.72361
2024-02-09,11.85455
2024-02-10,9.01801
2024-02-11,7.49738
2024-02-12,10.75918
2024-02-13,29.94486
2024-02-14,32.82721
2024-02-15,26.28721
2024-02-16,24.14906
2024-02-17,9.15655
2024-02-18,7.30624
2024-02-19,23.61975
2024-02-20,25.30607
2024-02-21,24.11457
2024-02-22,27.59578
2024-02-23,25.79862
2024-02-24,8.85627
2024-02-25,7.05233
2024-02-26,23.04238
2024-02-27,22.68103
2024-02-28,23.98337
2024-02-29,23.34266
2024-03-01,11.6504
2024-03-02,8.59445
2024-03-03,7.21011
2024-03-04,27.60143
2024-03-05,24.93963
2024-03-06,24.24463
2024-03-07,26.19899
2024-03-08,35.12483
2024-03-09,13.26038
2024-03-10,8.85005
2024-03-11,38.79152
2024-03-12,37.61755
2024-03-13,32.4257
2024-03-14,27.83159
2024-03-15,31.53165
2024-03-16,10.85984
2024-03-17,8.19634
2024-03-18,28.35015
2024-03-19,32.48621
2024-03-20,29.68586
