date,원유선물
2023-05-30,0.83661
2023-05-31,1.56074
2023-06-01,1.46231
2023-06-02,1.3217
2023-06-03,0.55539
2023-06-04,0.21794
2023-06-05,1.0897
2023-06-06,1.04752
2023-06-07,1.11079
2023-06-08,0.92097
2023-06-09,0.98425
2023-06-10,0.44994
2023-06-11,0.16169
2023-06-12,0.98425
2023-06-13,1.49043
2023-06-14,1.00534
2023-06-15,1.11782
2023-06-16,1.02643
2023-06-17,0.33745
2023-06-18,0.17575
2023-06-19,0.89285
2023-06-20,0.83661
2023-06-21,0.82255
2023-06-22,0.79443
2023-06-23,1.0897
2023-06-24,0.49212
2023-06-25,0.13357
2023-06-26,0.99831
2023-06-27,0.99831
2023-06-28,1.35686
2023-06-29,1.08267
2023-06-30,1.02643
2023-07-01,0.32339
2023-07-02,0.14763
2023-07-03,0.696
2023-07-04,0.88582
2023-07-05,0.89988
2023-07-06,0.93503
2023-07-07,0.72412
2023-07-08,0.42182
2023-07-09,0.12654
2023-07-10,0.66788
2023-07-11,0.73818
2023-07-12,0.88582
2023-07-13,1.01237
2023-07-14,1.07564
2023-07-15,0.3726
2023-07-16,0.21794
2023-07-17,0.78037
2023-07-18,0.83661
2023-07-19,0.68194
2023-07-20,0.63976
2023-07-21,0.696
2023-07-22,0.41479
2023-07-23,0.18982
2023-07-24,0.63976
2023-07-25,0.928
2023-07-26,0.87879
2023-07-27,1.00534
2023-07-28,0.80849
2023-07-29,0.464
2023-07-30,0.13357
2023-07-31,1.01237
2023-08-01,1.20922
2023-08-02,1.16704
2023-08-03,1.1811
2023-08-04,1.16001
2023-08-05,0.51321
2023-08-06,0.31636
2023-08-07,1.27952
2023-08-08,1.42716
2023-08-09,1.02643
2023-08-10,1.37795
2023-08-11,1.06861
2023-08-12,0.49212
2023-08-13,0.31636
2023-08-14,0.928
2023-08-15,0.90691
2023-08-16,1.4131
2023-08-17,1.29358
2023-08-18,1.02643
2023-08-19,0.42182
2023-08-20,0.28121
2023-08-21,0.77334
2023-08-22,0.85067
2023-08-23,0.74521
2023-08-24,0.9491
2023-08-25,0.8577
2023-08-26,0.40776
2023-08-27,0.12654
2023-08-28,0.68194
2023-08-29,0.8577
2023-08-30,0.82255
2023-08-31,0.82255
2023-09-01,0.80146
2023-09-02,0.56946
2023-09-03,0.22497
2023-09-04,1.46934
2023-09-05,1.4834
2023-09-06,1.75056
2023-09-07,2.15129
2023-09-08,1.45528
2023-09-09,0.66788
2023-09-10,0.24606
2023-09-11,1.20922
2023-09-12,1.66619
2023-09-13,2.28487
2023-09-14,2.08098
2023-09-15,1.81383
2023-09-16,0.68194
2023-09-17,0.31636
2023-09-18,1.60995
2023-09-19,1.92632
2023-09-20,2.05286
2023-09-21,1.75759
2023-09-22,1.46231
2023-09-23,0.6257
2023-09-24,0.232
2023-09-25,0.96316
2023-09-26,1.17407
2023-09-27,1.15298
2023-09-28,1.17407
2023-09-29,0.928
2023-09-30,0.464
2023-10-01,0.27418
2023-10-02,1.01237
2023-10-03,1.33577
2023-10-04,1.68728
2023-10-05,2.25674
2023-10-06,1.8982
2023-10-07,0.77334
2023-10-08,0.98425
2023-10-09,4.16901
2023-10-10,4.49943
2023-10-11,4.05652
2023-10-12,3.50815
2023-10-13,3.0793
2023-10-14,1.84898
2023-10-15,0.97722
2023-10-16,4.86501
2023-10-17,4.01434
2023-10-18,4.27446
2023-10-19,3.68391
2023-10-20,3.68391
2023-10-21,1.36389
2023-10-22,0.76631
2023-10-23,3.62064
2023-10-24,3.19178
2023-10-25,2.2919
2023-10-26,2.95275
2023-10-27,3.02305
2023-10-28,1.37092
2023-10-29,0.73818
2023-10-30,3.57142
2023-10-31,3.36754
2023-11-01,3.64876
2023-11-02,3.31833
2023-11-03,2.66451
2023-11-04,1.02643
2023-11-05,0.42885
2023-11-06,2.05989
2023-11-07,2.17238
2023-11-08,2.60826
2023-11-09,2.18644
2023-11-10,1.94038
2023-11-11,0.87879
2023-11-12,0.45697
2023-11-13,1.78571
2023-11-14,1.85601
2023-11-15,1.68728
2023-11-16,1.62401
2023-11-17,2.24268
2023-11-18,0.8577
2023-11-19,0.35854
2023-11-20,1.31467
2023-11-21,1.70838
2023-11-22,1.63807
2023-11-23,1.47637
2023-11-24,0.97722
2023-11-25,0.60461
2023-11-26,0.26715
2023-11-27,1.04752
2023-11-28,1.13188
2023-11-29,1.59589
2023-11-30,1.56777
2023-12-01,1.67322
2023-12-02,0.73115
2023-12-03,0.32339
2023-12-04,1.25843
2023-12-05,1.45528
2023-12-06,1.51152
2023-12-07,2.35517
2023-12-08,1.62401
2023-12-09,0.78037
2023-12-10,0.33042
2023-12-11,1.08267
2023-12-12,1.56074
2023-12-13,2.11614
2023-12-14,1.89116
2023-12-15,1.53965
2023-12-16,0.68897
2023-12-17,0.29527
2023-12-18,1.20922
2023-12-19,1.4131
2023-12-20,1.31467
2023-12-21,1.42716
2023-12-22,1.30061
2023-12-23,0.59055
2023-12-24,0.26012
2023-12-25,0.35854
2023-12-26,0.81552
2023-12-27,1.21625
2023-12-28,1.13188
2023-12-29,0.99831
2023-12-30,0.5343
2023-12-31,0.22497
2024-01-01,0.27418
2024-01-02,1.02643
2024-01-03,1.51152
2024-01-04,2.46766
2024-01-05,2.41141
2024-01-06,0.99831
2024-01-07,0.6257
2024-01-08,1.42013
2024-01-09,2.41141
2024-01-10,1.95444
2024-01-11,2.17941
2024-01-12,3.26209
2024-01-13,1.50449
2024-01-14,0.50618
2024-01-15,1.83492
2024-01-16,2.58014
2024-01-17,2.16535
2024-01-18,2.2708
2024-01-19,2.15832
2024-01-20,0.97019
2024-01-21,0.40073
2024-01-22,1.52559
2024-01-23,1.85601
2024-01-24,1.61698
2024-01-25,1.4834
2024-01-26,1.68728
2024-01-27,1.04049
2024-01-28,0.31636
2024-01-29,1.58183
2024-01-30,1.55371
2024-01-31,1.72947
2024-02-01,1.13892
2024-02-02,1.27249
2024-02-03,0.9491
2024-02-04,0.28824
2024-02-05,1.03346
2024-02-06,1.3428
2024-02-07,1.02643
2024-02-08,0.86473
2024-02-09,0.61867
2024-02-10,0.40776
2024-02-11,0.18982
2024-02-12,0.73115
2024-02-13,1.3217
2024-02-14,1.33577
2024-02-15,1.11079
2024-02-16,1.1811
2024-02-17,0.52727
2024-02-18,0.24606
2024-02-19,0.74521
2024-02-20,1.23031
2024-02-21,1.08267
2024-02-22,0.94206
2024-02-23,0.89285
2024-02-24,0.52024
2024-02-25,0.21091
2024-02-26,0.50618
2024-02-27,0.89988
2024-02-28,0.928
2024-02-29,0.80849
2024-03-01,0.64679
2024-03-02,0.35854
2024-03-03,0.18982
2024-03-04,0.75224
2024-03-05,0.87176
2024-03-06,0.77334
2024-03-07,0.66788
2024-03-08,0.67491
2024-03-09,0.38667
2024-03-10,0.17575
2024-03-11,0.66788
2024-03-12,0.8577
2024-03-13,0.82958
2024-03-14,1.20219
2024-03-15,1.24437
2024-03-16,0.41479
2024-03-17,0.16169
2024-03-18,0.7874
2024-03-19,1.22328
2024-03-20,1.15298
