date,고덕아르테온
2023-05-30,11.15651
2023-05-31,10.16166
2023-06-01,9.84189
2023-06-02,9.04245
2023-06-03,8.65162
2023-06-04,8.13643
2023-06-05,8.97139
2023-06-06,8.42067
2023-06-07,9.61094
2023-06-08,10.17942
2023-06-09,9.96624
2023-06-10,9.2734
2023-06-11,8.02984
2023-06-12,9.96624
2023-06-13,10.60579
2023-06-14,9.77082
2023-06-15,9.36223
2023-06-16,8.90033
2023-06-17,7.99431
2023-06-18,8.43844
2023-06-19,10.58802
2023-06-20,9.06022
2023-06-21,9.6287
2023-06-22,10.16166
2023-06-23,8.98916
2023-06-24,8.27855
2023-06-25,7.35476
2023-06-26,10.42813
2023-06-27,9.50435
2023-06-28,8.56279
2023-06-29,9.75306
2023-06-30,7.88772
2023-07-01,8.31408
2023-07-02,8.29632
2023-07-03,9.61094
2023-07-04,8.93586
2023-07-05,9.29117
2023-07-06,9.45105
2023-07-07,12.22241
2023-07-08,9.84189
2023-07-09,8.8648
2023-07-10,9.04245
2023-07-11,8.63386
2023-07-12,8.90033
2023-07-13,9.3267
2023-07-14,8.63386
2023-07-15,8.1009
2023-07-16,7.56795
2023-07-17,9.53988
2023-07-18,9.14904
2023-07-19,8.36738
2023-07-20,8.36738
2023-07-21,8.84704
2023-07-22,7.6923
2023-07-23,8.1009
2023-07-24,10.01954
2023-07-25,9.2734
2023-07-26,8.72268
2023-07-27,8.24302
2023-07-28,8.20749
2023-07-29,7.03499
2023-07-30,7.63901
2023-07-31,8.47397
2023-08-01,9.93071
2023-08-02,9.41552
2023-08-03,9.09575
2023-08-04,9.96624
2023-08-05,8.40291
2023-08-06,8.4562
2023-08-07,9.78859
2023-08-08,10.92556
2023-08-09,10.78344
2023-08-10,8.88257
2023-08-11,9.682
2023-08-12,8.84704
2023-08-13,8.47397
2023-08-14,9.89518
2023-08-15,9.66423
2023-08-16,10.21495
2023-08-17,9.50435
2023-08-18,10.33931
2023-08-19,8.97139
2023-08-20,8.47397
2023-08-21,9.30893
2023-08-22,9.73529
2023-08-23,9.75306
2023-08-24,9.91295
2023-08-25,10.58802
2023-08-26,8.4562
2023-08-27,8.34961
2023-08-28,9.18457
2023-08-29,9.2734
2023-08-30,9.46882
2023-08-31,8.9181
2023-09-01,8.42067
2023-09-02,8.98916
2023-09-03,8.5095
2023-09-04,9.75306
2023-09-05,9.34446
2023-09-06,10.16166
2023-09-07,10.73014
2023-09-08,9.48658
2023-09-09,9.64647
2023-09-10,8.38514
2023-09-11,11.04992
2023-09-12,10.55249
2023-09-13,9.13128
2023-09-14,9.07798
2023-09-15,9.78859
2023-09-16,8.4562
2023-09-17,7.92325
2023-09-18,9.52211
2023-09-19,9.11351
2023-09-20,8.88257
2023-09-21,9.36223
2023-09-22,8.56279
2023-09-23,8.26079
2023-09-24,8.11867
2023-09-25,8.81151
2023-09-26,8.4562
2023-09-27,6.76852
2023-09-28,6.64416
2023-09-29,7.37253
2023-09-30,7.83442
2023-10-01,6.44874
2023-10-02,7.78113
2023-10-03,8.77598
2023-10-04,9.23787
2023-10-05,9.29117
2023-10-06,8.58056
2023-10-07,8.58056
2023-10-08,7.6923
2023-10-09,9.45105
2023-10-10,10.19719
2023-10-11,10.37484
2023-10-12,10.58802
2023-10-13,9.80635
2023-10-14,8.43844
2023-10-15,8.88257
2023-10-16,10.4459
2023-10-17,9.69976
2023-10-18,9.93071
2023-10-19,9.09575
2023-10-20,8.38514
2023-10-21,8.22526
2023-10-22,8.68715
2023-10-23,9.77082
2023-10-24,9.48658
2023-10-25,8.9181
2023-10-26,12.64878
2023-10-27,10.89003
2023-10-28,8.31408
2023-10-29,8.1009
2023-10-30,9.98401
2023-10-31,8.77598
2023-11-01,9.02469
2023-11-02,9.57541
2023-11-03,9.09575
2023-11-04,8.97139
2023-11-05,9.75306
2023-11-06,10.10836
2023-11-07,9.73529
2023-11-08,9.13128
2023-11-09,10.48143
2023-11-10,10.30378
2023-11-11,8.11867
2023-11-12,8.34961
2023-11-13,9.59317
2023-11-14,10.4992
2023-11-15,9.78859
2023-11-16,8.56279
2023-11-17,9.53988
2023-11-18,9.73529
2023-11-19,11.12098
2023-11-20,12.96855
2023-11-21,11.15651
2023-11-22,10.4992
2023-11-23,9.682
2023-11-24,9.2734
2023-11-25,10.62355
2023-11-26,10.78344
2023-11-27,11.44075
2023-11-28,11.12098
2023-11-29,10.35707
2023-11-30,10.97885
2023-12-01,10.01954
2023-12-02,9.6287
2023-12-03,9.59317
2023-12-04,13.34162
2023-12-05,13.76798
2023-12-06,9.82412
2023-12-07,10.30378
2023-12-08,9.66423
2023-12-09,13.1995
2023-12-10,11.60063
2023-12-11,13.32385
2023-12-12,9.93071
2023-12-13,11.35192
2023-12-14,10.48143
2023-12-15,10.78344
2023-12-16,9.07798
2023-12-17,10.21495
2023-12-18,11.51181
2023-12-19,9.43329
2023-12-20,9.64647
2023-12-21,9.02469
2023-12-22,8.4562
2023-12-23,7.85219
2023-12-24,8.17196
2023-12-25,8.49173
2023-12-26,10.48143
2023-12-27,9.98401
2023-12-28,9.52211
2023-12-29,11.22757
2023-12-30,12.45336
2023-12-31,8.65162
2024-01-01,8.01208
2024-01-02,10.65908
2024-01-03,11.04992
2024-01-04,12.29348
2024-01-05,9.09575
2024-01-06,9.00692
2024-01-07,10.62355
2024-01-08,10.92556
2024-01-09,10.57026
2024-01-10,11.17427
2024-01-11,11.38745
2024-01-12,14.26541
2024-01-13,11.9737
2024-01-14,12.84419
2024-01-15,13.09291
2024-01-16,10.76567
2024-01-17,11.76052
2024-01-18,11.42298
2024-01-19,10.90779
2024-01-20,11.95594
2024-01-21,9.78859
2024-01-22,10.65908
2024-01-23,11.9737
2024-01-24,10.53473
2024-01-25,11.74276
2024-01-26,10.73014
2024-01-27,11.2098
2024-01-28,11.81382
2024-01-29,12.20465
2024-01-30,11.9737
2024-01-31,10.67685
2024-02-01,14.01669
2024-02-02,15.02931
2024-02-03,11.44075
2024-02-04,13.76798
2024-02-05,13.99893
2024-02-06,47.02433
2024-02-07,23.59211
2024-02-08,13.44821
2024-02-09,13.44821
2024-02-10,11.19204
2024-02-11,11.5651
2024-02-12,11.5651
2024-02-13,13.71469
2024-02-14,10.76567
2024-02-15,11.13874
2024-02-16,10.76567
2024-02-17,13.21726
2024-02-18,12.24018
2024-02-19,13.51927
2024-02-20,12.41783
2024-02-21,11.99147
2024-02-22,10.8012
2024-02-23,10.35707
2024-02-24,10.37484
2024-02-25,10.16166
2024-02-26,11.13874
2024-02-27,10.94332
2024-02-28,11.01438
2024-02-29,11.13874
2024-03-01,10.67685
2024-03-02,11.70723
2024-03-03,11.70723
2024-03-04,12.09806
2024-03-05,12.04476
2024-03-06,11.49404
2024-03-07,11.74276
2024-03-08,11.22757
2024-03-09,10.69461
2024-03-10,9.77082
2024-03-11,11.44075
2024-03-12,11.63616
2024-03-13,10.96109
2024-03-14,10.99662
2024-03-15,10.33931
2024-03-16,10.64132
2024-03-17,10.3926
2024-03-18,11.19204
2024-03-19,10.76567
2024-03-20,9.73529
