date,메디포스트주가
2023-05-30,8.47772
2023-05-31,9.15841
2023-06-01,8.72524
2023-06-02,9.5297
2023-06-03,1.1448
2023-06-04,0.61881
2023-06-05,9.25123
2023-06-06,1.26856
2023-06-07,10.27227
2023-06-08,8.07549
2023-06-09,9.62252
2023-06-10,1.17574
2023-06-11,0.52599
2023-06-12,6.83787
2023-06-13,8.81806
2023-06-14,7.7042
2023-06-15,8.16831
2023-06-16,8.23019
2023-06-17,0.68069
2023-06-18,0.61881
2023-06-19,8.10643
2023-06-20,8.32301
2023-06-21,7.05445
2023-06-22,8.23019
2023-06-23,7.02351
2023-06-24,0.68069
2023-06-25,0.58787
2023-06-26,7.5495
2023-06-27,9.15841
2023-06-28,8.3849
2023-06-29,7.79702
2023-06-30,7.51856
2023-07-01,0.99009
2023-07-02,0.80445
2023-07-03,8.13737
2023-07-04,7.36386
2023-07-05,7.17821
2023-07-06,6.62128
2023-07-07,7.17821
2023-07-08,0.77351
2023-07-09,0.74257
2023-07-10,8.47772
2023-07-11,9.59158
2023-07-12,17.7599
2023-07-13,12.37623
2023-07-14,10.11757
2023-07-15,1.39232
2023-07-16,0.68069
2023-07-17,8.44678
2023-07-18,7.76608
2023-07-19,8.66336
2023-07-20,6.46658
2023-07-21,7.36386
2023-07-22,1.08292
2023-07-23,0.77351
2023-07-24,7.79702
2023-07-25,9.62252
2023-07-26,28.92945
2023-07-27,17.79084
2023-07-28,15.53217
2023-07-29,1.94925
2023-07-30,2.01113
2023-07-31,14.04702
2023-08-01,15.40841
2023-08-02,13.24257
2023-08-03,13.39727
2023-08-04,9.5297
2023-08-05,1.20668
2023-08-06,0.99009
2023-08-07,10.11757
2023-08-08,9.87004
2023-08-09,10.17945
2023-08-10,10.73638
2023-08-11,11.88118
2023-08-12,1.33044
2023-08-13,0.83539
2023-08-14,13.61386
2023-08-15,1.2995
2023-08-16,9.40594
2023-08-17,9.09653
2023-08-18,9.25123
2023-08-19,0.95915
2023-08-20,0.61881
2023-08-21,12.31435
2023-08-22,9.375
2023-08-23,8.41584
2023-08-24,10.24133
2023-08-25,8.6943
2023-08-26,5.75495
2023-08-27,1.26856
2023-08-28,10.5198
2023-08-29,9.49876
2023-08-30,9.34405
2023-08-31,10.5198
2023-09-01,8.849
2023-09-02,1.05198
2023-09-03,0.74257
2023-09-04,8.5396
2023-09-05,7.67326
2023-09-06,9.93193
2023-09-07,8.07549
2023-09-08,9.5297
2023-09-09,1.11386
2023-09-10,1.4542
2023-09-11,9.99381
2023-09-12,9.28217
2023-09-13,7.98267
2023-09-14,8.63242
2023-09-15,10.42698
2023-09-16,1.23762
2023-09-17,0.95915
2023-09-18,12.19059
2023-09-19,10.5198
2023-09-20,9.18935
2023-09-21,7.92079
2023-09-22,7.42574
2023-09-23,1.20668
2023-09-24,0.64975
2023-09-25,6.43564
2023-09-26,7.51856
2023-09-27,6.43564
2023-09-28,1.42326
2023-09-29,0.71163
2023-09-30,0.43316
2023-10-01,0.52599
2023-10-02,0.92821
2023-10-03,0.99009
2023-10-04,16.27475
2023-10-05,10.48886
2023-10-06,13.33539
2023-10-07,1.39232
2023-10-08,0.68069
2023-10-09,1.23762
2023-10-10,10.61262
2023-10-11,9.90099
2023-10-12,10.48886
2023-10-13,10.55074
2023-10-14,1.73267
2023-10-15,1.4542
2023-10-16,12.5
2023-10-17,13.49009
2023-10-18,11.35519
2023-10-19,10.48886
2023-10-20,13.55198
2023-10-21,1.73267
2023-10-22,0.83539
2023-10-23,10.89108
2023-10-24,10.33415
2023-10-25,10.61262
2023-10-26,12.9641
2023-10-27,12.22153
2023-10-28,1.36138
2023-10-29,1.17574
2023-10-30,13.45915
2023-10-31,16.02722
2023-11-01,15.099
2023-11-02,14.23267
2023-11-03,12.09777
2023-11-04,1.26856
2023-11-05,1.63985
2023-11-06,16.9245
2023-11-07,12.34529
2023-11-08,10.73638
2023-11-09,11.23143
2023-11-10,8.6943
2023-11-11,0.71163
2023-11-12,0.71163
2023-11-13,11.23143
2023-11-14,10.64356
2023-11-15,10.48886
2023-11-16,10.05569
2023-11-17,9.18935
2023-11-18,0.80445
2023-11-19,0.74257
2023-11-20,10.42698
2023-11-21,13.39727
2023-11-22,12.9641
2023-11-23,16.52227
2023-11-24,12.87128
2023-11-25,0.95915
2023-11-26,1.1448
2023-11-27,11.54084
2023-11-28,13.92326
2023-11-29,14.88242
2023-11-30,13.9542
2023-12-01,11.75742
2023-12-02,0.99009
2023-12-03,0.95915
2023-12-04,10.89108
2023-12-05,11.69554
2023-12-06,10.92202
2023-12-07,10.45792
2023-12-08,10.02475
2023-12-09,0.55693
2023-12-10,0.80445
2023-12-11,10.24133
2023-12-12,9.96287
2023-12-13,10.42698
2023-12-14,11.29331
2023-12-15,9.5297
2023-12-16,1.1448
2023-12-17,0.52599
2023-12-18,9.99381
2023-12-19,9.90099
2023-12-20,12.68564
2023-12-21,10.14851
2023-12-22,9.43688
2023-12-23,1.54702
2023-12-24,1.02103
2023-12-25,1.42326
2023-12-26,10.11757
2023-12-27,10.89108
2023-12-28,11.85024
2023-12-29,4.67202
2023-12-30,1.76361
2023-12-31,1.2995
2024-01-01,1.1448
2024-01-02,14.07797
2024-01-03,12.93316
2024-01-04,12.8094
2024-01-05,14.10891
2024-01-06,1.42326
2024-01-07,1.60891
2024-01-08,9.71534
2024-01-09,12.37623
2024-01-10,11.78836
2024-01-11,13.76856
2024-01-12,11.63366
2024-01-13,1.2995
2024-01-14,0.95915
2024-01-15,11.54084
2024-01-16,9.65346
2024-01-17,10.8292
2024-01-18,10.98391
2024-01-19,11.32425
2024-01-20,1.26856
2024-01-21,0.89727
2024-01-22,10.39603
2024-01-23,10.36509
2024-01-24,8.94183
2024-01-25,9.62252
2024-01-26,9.65346
2024-01-27,1.57797
2024-01-28,0.83539
2024-01-29,11.07673
2024-01-30,9.93193
2024-01-31,10.02475
2024-02-01,10.55074
2024-02-02,15.22277
2024-02-03,1.91831
2024-02-04,1.11386
2024-02-05,10.08663
2024-02-06,9.00371
2024-02-07,10.45792
2024-02-08,8.6943
2024-02-09,1.11386
2024-02-10,0.77351
2024-02-11,0.77351
2024-02-12,1.02103
2024-02-13,10.92202
2024-02-14,10.27227
2024-02-15,9.65346
2024-02-16,9.80816
2024-02-17,0.92821
2024-02-18,0.77351
2024-02-19,11.01485
2024-02-20,8.78712
2024-02-21,8.16831
2024-02-22,8.26113
2024-02-23,8.07549
2024-02-24,1.20668
2024-02-25,0.77351
2024-02-26,8.94183
2024-02-27,8.63242
2024-02-28,9.12747
2024-02-29,8.44678
2024-03-01,1.23762
2024-03-02,0.92821
2024-03-03,0.92821
2024-03-04,9.18935
2024-03-05,8.04455
2024-03-06,9.25123
2024-03-07,8.63242
2024-03-08,9.34405
2024-03-09,1.23762
2024-03-10,1.33044
2024-03-11,13.45915
2024-03-12,11.01485
2024-03-13,11.88118
2024-03-14,10.73638
2024-03-15,8.78712
2024-03-16,1.48514
2024-03-17,0.49504
2024-03-18,9.22029
2024-03-19,8.60148
2024-03-20,9.00371
