date,주식시세조회
2023-05-30,14.40806
2023-05-31,15.91939
2023-06-01,17.38035
2023-06-02,14.86146
2023-06-03,3.87909
2023-06-04,1.96473
2023-06-05,15.2141
2023-06-06,5.03778
2023-06-07,16.02015
2023-06-08,16.17128
2023-06-09,16.62468
2023-06-10,3.32493
2023-06-11,2.7204
2023-06-12,13.8539
2023-06-13,15.2141
2023-06-14,14.65994
2023-06-15,16.17128
2023-06-16,14.00503
2023-06-17,3.52644
2023-06-18,1.91435
2023-06-19,12.84634
2023-06-20,13.4005
2023-06-21,13.55163
2023-06-22,11.23425
2023-06-23,12.39294
2023-06-24,2.87153
2023-06-25,2.06549
2023-06-26,11.68765
2023-06-27,14.10579
2023-06-28,12.74559
2023-06-29,13.70277
2023-06-30,11.83879
2023-07-01,3.1738
2023-07-02,2.21662
2023-07-03,12.24181
2023-07-04,12.89672
2023-07-05,13.45088
2023-07-06,12.4937
2023-07-07,12.99748
2023-07-08,3.57682
2023-07-09,1.8136
2023-07-10,12.64483
2023-07-11,13.75314
2023-07-12,14.91183
2023-07-13,13.80352
2023-07-14,14.50881
2023-07-15,3.07304
2023-07-16,2.46851
2023-07-17,12.14105
2023-07-18,13.19899
2023-07-19,13.80352
2023-07-20,12.89672
2023-07-21,14.55919
2023-07-22,3.27455
2023-07-23,2.51889
2023-07-24,12.99748
2023-07-25,14.7607
2023-07-26,22.267
2023-07-27,17.58186
2023-07-28,18.18639
2023-07-29,4.38287
2023-07-30,2.67002
2023-07-31,16.17128
2023-08-01,15.46599
2023-08-02,17.0277
2023-08-03,16.32241
2023-08-04,14.86146
2023-08-05,3.57682
2023-08-06,1.8136
2023-08-07,13.8539
2023-08-08,15.2141
2023-08-09,13.29974
2023-08-10,15.31486
2023-08-11,12.19143
2023-08-12,2.87153
2023-08-13,1.66246
2023-08-14,10.47858
2023-08-15,4.38287
2023-08-16,12.24181
2023-08-17,13.24937
2023-08-18,12.74559
2023-08-19,3.02267
2023-08-20,2.11586
2023-08-21,12.09068
2023-08-22,12.99748
2023-08-23,13.35012
2023-08-24,14.3073
2023-08-25,13.80352
2023-08-26,3.27455
2023-08-27,2.16624
2023-08-28,12.14105
2023-08-29,13.19899
2023-08-30,14.25692
2023-08-31,13.75314
2023-09-01,12.74559
2023-09-02,3.97984
2023-09-03,2.01511
2023-09-04,13.70277
2023-09-05,13.14861
2023-09-06,12.84634
2023-09-07,13.14861
2023-09-08,9.92443
2023-09-09,3.27455
2023-09-10,1.8136
2023-09-11,10.88161
2023-09-12,12.09068
2023-09-13,13.45088
2023-09-14,14.40806
2023-09-15,13.19899
2023-09-16,3.57682
2023-09-17,1.56171
2023-09-18,11.83879
2023-09-19,11.88916
2023-09-20,11.68765
2023-09-21,12.24181
2023-09-22,11.38539
2023-09-23,2.36775
2023-09-24,1.8136
2023-09-25,11.33501
2023-09-26,14.45843
2023-09-27,11.43576
2023-09-28,2.82115
2023-09-29,2.82115
2023-09-30,1.46095
2023-10-01,1.46095
2023-10-02,3.12342
2023-10-03,2.82115
2023-10-04,13.8539
2023-10-05,14.65994
2023-10-06,12.64483
2023-10-07,3.82871
2023-10-08,1.61209
2023-10-09,2.36775
2023-10-10,14.45843
2023-10-11,14.55919
2023-10-12,14.71032
2023-10-13,12.9471
2023-10-14,3.42569
2023-10-15,2.61964
2023-10-16,13.45088
2023-10-17,13.55163
2023-10-18,12.54408
2023-10-19,15.31486
2023-10-20,16.17128
2023-10-21,5.03778
2023-10-22,2.97229
2023-10-23,14.20654
2023-10-24,15.96977
2023-10-25,16.77581
2023-10-26,21.05793
2023-10-27,16.02015
2023-10-28,4.38287
2023-10-29,4.03022
2023-10-30,14.60957
2023-10-31,17.9345
2023-11-01,16.27204
2023-11-02,16.82619
2023-11-03,15.06297
2023-11-04,6.09571
2023-11-05,3.92947
2023-11-06,20.10075
2023-11-07,18.43828
2023-11-08,16.62468
2023-11-09,16.5743
2023-11-10,14.86146
2023-11-11,4.13098
2023-11-12,2.267
2023-11-13,13.24937
2023-11-14,14.60957
2023-11-15,15.6675
2023-11-16,17.38035
2023-11-17,17.63224
2023-11-18,4.18136
2023-11-19,1.86397
2023-11-20,13.60201
2023-11-21,16.32241
2023-11-22,12.99748
2023-11-23,14.91183
2023-11-24,12.69521
2023-11-25,4.13098
2023-11-26,4.0806
2023-11-27,14.60957
2023-11-28,14.86146
2023-11-29,15.16372
2023-11-30,15.51637
2023-12-01,14.3073
2023-12-02,3.72795
2023-12-03,3.67758
2023-12-04,14.60957
2023-12-05,14.45843
2023-12-06,15.2141
2023-12-07,14.55919
2023-12-08,14.10579
2023-12-09,4.03022
2023-12-10,2.16624
2023-12-11,14.20654
2023-12-12,15.96977
2023-12-13,14.50881
2023-12-14,16.82619
2023-12-15,16.97732
2023-12-16,3.52644
2023-12-17,2.16624
2023-12-18,13.8539
2023-12-19,14.10579
2023-12-20,14.40806
2023-12-21,16.72544
2023-12-22,16.22166
2023-12-23,4.83627
2023-12-24,1.96473
2023-12-25,2.41813
2023-12-26,16.87657
2023-12-27,18.53904
2023-12-28,16.22166
2023-12-29,11.03274
2023-12-30,3.37531
2023-12-31,2.51889
2024-01-01,2.06549
2024-01-02,17.78337
2024-01-03,18.03526
2024-01-04,14.65994
2024-01-05,14.60957
2024-01-06,3.72795
2024-01-07,2.61964
2024-01-08,13.24937
2024-01-09,16.27204
2024-01-10,14.81108
2024-01-11,16.92695
2024-01-12,16.62468
2024-01-13,3.42569
2024-01-14,3.02267
2024-01-15,15.56675
2024-01-16,18.58942
2024-01-17,17.73299
2024-01-18,16.5743
2024-01-19,16.17128
2024-01-20,4.38287
2024-01-21,2.46851
2024-01-22,15.61712
2024-01-23,16.72544
2024-01-24,16.1209
2024-01-25,15.6675
2024-01-26,15.6675
2024-01-27,3.87909
2024-01-28,2.61964
2024-01-29,17.43073
2024-01-30,16.62468
2024-01-31,19.14357
2024-02-01,19.34508
2024-02-02,19.04282
2024-02-03,5.64231
2024-02-04,4.48362
2024-02-05,19.14357
2024-02-06,18.3879
2024-02-07,17.88413
2024-02-08,18.13602
2024-02-09,4.83627
2024-02-10,4.0806
2024-02-11,3.27455
2024-02-12,6.09571
2024-02-13,20.70528
2024-02-14,22.51889
2024-02-15,21.05793
2024-02-16,21.86397
2024-02-17,5.69269
2024-02-18,4.13098
2024-02-19,21.15869
2024-02-20,20.50377
2024-02-21,21.66246
2024-02-22,21.56171
2024-02-23,22.97229
2024-02-24,6.49874
2024-02-25,5.54156
2024-02-26,18.28715
2024-02-27,21.86397
2024-02-28,20.05037
2024-02-29,20.95717
2024-03-01,7.40554
2024-03-02,7.2544
2024-03-03,4.534
2024-03-04,19.69773
2024-03-05,23.67758
2024-03-06,18.18639
2024-03-07,21.66246
2024-03-08,21.15869
2024-03-09,5.74307
2024-03-10,5.13853
2024-03-11,17.63224
2024-03-12,18.79093
2024-03-13,14.45843
2024-03-14,16.32241
2024-03-15,15.16372
2024-03-16,4.13098
2024-03-17,3.32493
2024-03-18,18.43828
2024-03-19,19.54659
2024-03-20,19.44584
