date,피한정후견인
2023-05-30,35.1245
2023-05-31,39.5806
2023-06-01,32.50327
2023-06-02,28.83355
2023-06-03,21.10091
2023-06-04,22.93577
2023-06-05,33.81389
2023-06-06,27.91612
2023-06-07,41.41546
2023-06-08,42.07077
2023-06-09,39.5806
2023-06-10,20.05242
2023-06-11,27.26081
2023-06-12,42.9882
2023-06-13,41.93971
2023-06-14,40.62909
2023-06-15,42.9882
2023-06-16,37.8768
2023-06-17,20.96985
2023-06-18,21.4941
2023-06-19,41.2844
2023-06-20,43.90563
2023-06-21,38.53211
2023-06-22,35.25557
2023-06-23,33.4207
2023-06-24,20.05242
2023-06-25,19.39711
2023-06-26,38.53211
2023-06-27,38.92529
2023-06-28,39.97378
2023-06-29,31.7169
2023-06-30,30.0131
2023-07-01,17.69331
2023-07-02,21.62516
2023-07-03,39.5806
2023-07-04,45.08519
2023-07-05,40.23591
2023-07-06,43.25032
2023-07-07,34.33813
2023-07-08,18.61074
2023-07-09,20.96985
2023-07-10,41.80865
2023-07-11,42.07077
2023-07-12,46.52686
2023-07-13,39.44954
2023-07-14,35.38663
2023-07-15,19.39711
2023-07-16,20.4456
2023-07-17,41.2844
2023-07-18,38.92529
2023-07-19,33.4207
2023-07-20,35.77981
2023-07-21,32.76539
2023-07-22,19.00393
2023-07-23,21.23197
2023-07-24,32.76539
2023-07-25,32.76539
2023-07-26,34.60026
2023-07-27,37.35255
2023-07-28,27.12975
2023-07-29,17.69331
2023-07-30,16.64482
2023-07-31,29.35779
2023-08-01,30.93053
2023-08-02,29.22673
2023-08-03,31.06159
2023-08-04,28.04718
2023-08-05,19.92136
2023-08-06,20.83879
2023-08-07,34.86238
2023-08-08,32.89646
2023-08-09,34.99344
2023-08-10,30.53735
2023-08-11,30.66841
2023-08-12,19.92136
2023-08-13,20.31454
2023-08-14,29.61992
2023-08-15,26.34338
2023-08-16,41.93971
2023-08-17,40.23591
2023-08-18,33.02752
2023-08-19,29.75098
2023-08-20,26.73656
2023-08-21,35.77981
2023-08-22,34.33813
2023-08-23,39.44954
2023-08-24,35.64875
2023-08-25,37.09043
2023-08-26,19.00393
2023-08-27,18.87287
2023-08-28,37.09043
2023-08-29,34.99344
2023-08-30,39.31847
2023-08-31,37.35255
2023-09-01,33.55176
2023-09-02,21.4941
2023-09-03,21.10091
2023-09-04,46.78899
2023-09-05,47.18217
2023-09-06,45.21625
2023-09-07,48.36173
2023-09-08,40.10484
2023-09-09,25.42595
2023-09-10,26.08125
2023-09-11,39.18741
2023-09-12,51.11402
2023-09-13,39.44954
2023-09-14,45.47837
2023-09-15,37.09043
2023-09-16,23.85321
2023-09-17,26.73656
2023-09-18,47.57536
2023-09-19,44.16775
2023-09-20,46.3958
2023-09-21,45.47837
2023-09-22,31.84796
2023-09-23,24.37745
2023-09-24,30.93053
2023-09-25,42.59501
2023-09-26,38.00786
2023-09-27,27.39187
2023-09-28,19.13499
2023-09-29,17.038
2023-09-30,20.05242
2023-10-01,22.93577
2023-10-02,25.42595
2023-10-03,33.81389
2023-10-04,43.25032
2023-10-05,56.48754
2023-10-06,41.15334
2023-10-07,29.61992
2023-10-08,30.27522
2023-10-09,37.8768
2023-10-10,51.5072
2023-10-11,53.211
2023-10-12,46.78899
2023-10-13,44.82306
2023-10-14,36.43512
2023-10-15,46.52686
2023-10-16,58.71559
2023-10-17,63.95806
2023-10-18,65.66186
2023-10-19,49.54128
2023-10-20,45.47837
2023-10-21,35.51769
2023-10-22,41.2844
2023-10-23,49.93446
2023-10-24,58.32241
2023-10-25,54.2595
2023-10-26,48.49279
2023-10-27,32.50327
2023-10-28,20.96985
2023-10-29,20.4456
2023-10-30,39.31847
2023-10-31,31.84796
2023-11-01,36.173
2023-11-02,31.7169
2023-11-03,28.83355
2023-11-04,16.77588
2023-11-05,21.4941
2023-11-06,39.44954
2023-11-07,36.69724
2023-11-08,32.76539
2023-11-09,28.17824
2023-11-10,25.42595
2023-11-11,17.82437
2023-11-12,20.96985
2023-11-13,40.62909
2023-11-14,34.20707
2023-11-15,31.58584
2023-11-16,33.55176
2023-11-17,30.0131
2023-11-18,17.16906
2023-11-19,20.31454
2023-11-20,39.5806
2023-11-21,39.44954
2023-11-22,44.692
2023-11-23,34.33813
2023-11-24,30.40629
2023-11-25,17.16906
2023-11-26,17.43119
2023-11-27,33.4207
2023-11-28,33.02752
2023-11-29,31.32372
2023-11-30,27.26081
2023-12-01,27.78505
2023-12-02,18.7418
2023-12-03,19.00393
2023-12-04,30.79947
2023-12-05,33.81389
2023-12-06,29.35779
2023-12-07,29.88204
2023-12-08,28.57142
2023-12-09,20.70773
2023-12-10,22.01834
2023-12-11,34.4692
2023-12-12,35.64875
2023-12-13,32.89646
2023-12-14,32.63433
2023-12-15,30.0131
2023-12-16,18.47968
2023-12-17,17.038
2023-12-18,28.44036
2023-12-19,37.8768
2023-12-20,26.08125
2023-12-21,23.85321
2023-12-22,21.4941
2023-12-23,10.74705
2023-12-24,9.82961
2023-12-25,13.10615
2023-12-26,26.99868
2023-12-27,24.63958
2023-12-28,22.93577
2023-12-29,20.96985
2023-12-30,12.97509
2023-12-31,10.74705
2024-01-01,14.94102
2024-01-02,25.95019
2024-01-03,31.06159
2024-01-04,31.32372
2024-01-05,25.95019
2024-01-06,18.7418
2024-01-07,17.56225
2024-01-08,25.42595
2024-01-09,33.28964
2024-01-10,33.55176
2024-01-11,32.24115
2024-01-12,30.40629
2024-01-13,17.82437
2024-01-14,18.34862
2024-01-15,31.19266
2024-01-16,30.93053
2024-01-17,31.7169
2024-01-18,35.91087
2024-01-19,25.42595
2024-01-20,12.05766
2024-01-21,16.38269
2024-01-22,25.68807
2024-01-23,27.91612
2024-01-24,28.96461
2024-01-25,26.21231
2024-01-26,28.96461
2024-01-27,16.64482
2024-01-28,11.00917
2024-01-29,33.68283
2024-01-30,30.93053
2024-01-31,29.48885
2024-02-01,27.26081
2024-02-02,23.59108
2024-02-03,13.6304
2024-02-04,17.16906
2024-02-05,29.75098
2024-02-06,29.35779
2024-02-07,25.29488
2024-02-08,22.54259
2024-02-09,10.74705
2024-02-10,10.74705
2024-02-11,12.18872
2024-02-12,14.28571
2024-02-13,33.28964
2024-02-14,29.09567
2024-02-15,32.50327
2024-02-16,24.9017
2024-02-17,13.89252
2024-02-18,12.45085
2024-02-19,29.61992
2024-02-20,31.19266
2024-02-21,28.96461
2024-02-22,29.35779
2024-02-23,24.77064
2024-02-24,15.07208
2024-02-25,15.3342
2024-02-26,26.99868
2024-02-27,27.78505
2024-02-28,25.03276
2024-02-29,21.4941
2024-03-01,14.67889
2024-03-02,12.45085
2024-03-03,16.12057
2024-03-04,28.83355
2024-03-05,29.09567
2024-03-06,30.0131
2024-03-07,26.86762
2024-03-08,26.86762
2024-03-09,17.16906
2024-03-10,12.31979
2024-03-11,31.7169
2024-03-12,27.78505
2024-03-13,25.81913
2024-03-14,28.04718
2024-03-15,26.47444
2024-03-16,12.84403
2024-03-17,13.10615
2024-03-18,24.11533
2024-03-19,27.65399
2024-03-20,30.79947
